paired_group_id,paired_group_index,scenario_id,element_snr_db,trial_index,trial_seed,method_id,subset_id,target1_az_deg,target1_el_deg,target2_az_deg,target2_el_deg,realized_element_snr_db,historical_registered_domain_pass,tolerant_registered_domain_pass,boundary_numeric_disagreement_flag,domain_tolerance_deg,edge_diagnostic_domain_pass,oracle_k_success,azimuth_error_deg,elevation_error_deg,pair_error_deg,unconditional_penalized_error,wrong_local_peak,converged,normalized_score,normalized_score_gap_to_full_parent,score_calls,SVD_calls,iterations,multi_start_count,status,diagnostic_status,selection_effect_status,method_varying_objects,common_trial_identity_hash,stage7_1_stable_code_identity_hash
EDGE_D0318_SNR_+10_DB,3,D0318,10,90,20262808,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,10.043505709685,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0,8.88178419700125e-16,8.88178419700125e-16,0,1,0.999478071839462,-0.000426694185960974,286,286,4,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,818cf5bd57fe934ad3448cb40082f483b2e31a911e8e548c092d93ce629e3df3,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,90,20262808,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,10.043505709685,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0,8.88178419700125e-16,8.88178419700125e-16,0,1,0.999485262451812,-0.000433884798311079,244,244,3,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,818cf5bd57fe934ad3448cb40082f483b2e31a911e8e548c092d93ce629e3df3,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,90,20262808,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,10.043505709685,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0,8.88178419700125e-16,8.88178419700125e-16,0,1,0.999051377653501,0,244,244,3,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,818cf5bd57fe934ad3448cb40082f483b2e31a911e8e548c092d93ce629e3df3,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,91,20262809,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,10.0607637270478,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0999999999999996,0.0999999999999996,0.0999999999999996,0,1,0.999558801179877,-0.000373044453869209,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,e05bbde01d6a0a3d635e14a9e9c4abf01f7a77e8c9459302a7fef00c94e7a596,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,91,20262809,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,10.0607637270478,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0999999999999996,0.0999999999999996,0.0999999999999996,0,1,0.999553294160703,-0.000367537434695198,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,e05bbde01d6a0a3d635e14a9e9c4abf01f7a77e8c9459302a7fef00c94e7a596,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,91,20262809,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,10.0607637270478,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0,8.88178419700125e-16,8.88178419700125e-16,0,1,0.999185756726008,0,244,244,3,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,e05bbde01d6a0a3d635e14a9e9c4abf01f7a77e8c9459302a7fef00c94e7a596,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,92,20262810,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,9.99335771712314,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0,8.88178419700125e-16,8.88178419700125e-16,0,1,0.999545718349386,-0.000340207432239836,244,244,3,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,a94aa08b82b0ca1ecc1bb3afe09a8fac3fc7230e77006b05d0f77d3bc31f7578,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,92,20262810,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,9.99335771712314,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0,8.88178419700125e-16,8.88178419700125e-16,0,1,0.999545941876159,-0.000340430959013038,244,244,3,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,a94aa08b82b0ca1ecc1bb3afe09a8fac3fc7230e77006b05d0f77d3bc31f7578,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,92,20262810,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,9.99335771712314,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0,8.88178419700125e-16,8.88178419700125e-16,0,1,0.999205510917146,0,244,244,3,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,a94aa08b82b0ca1ecc1bb3afe09a8fac3fc7230e77006b05d0f77d3bc31f7578,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,93,20262811,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,10.0346125660457,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0707106781186545,0.0707106781186545,0.0707106781186545,0,1,0.999537877476114,-0.000480837123065792,244,244,3,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,1c328b4a4cd5fafeee7c3c324e5bd0c5daeb4bf46e0e33a7a0648d8f6ef9bbea,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,93,20262811,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,10.0346125660457,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0,8.88178419700125e-16,8.88178419700125e-16,0,1,0.999525828373295,-0.000468788020246191,244,244,3,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,1c328b4a4cd5fafeee7c3c324e5bd0c5daeb4bf46e0e33a7a0648d8f6ef9bbea,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,93,20262811,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,10.0346125660457,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0,8.88178419700125e-16,8.88178419700125e-16,0,1,0.999057040353049,0,244,244,3,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,1c328b4a4cd5fafeee7c3c324e5bd0c5daeb4bf46e0e33a7a0648d8f6ef9bbea,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,94,20262812,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,10.0160462172261,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0707106781186545,0.0707106781186545,0.0707106781186545,0,1,0.999617644183116,-0.0003544774421671,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,d3ed90e2cd054e03606cb615c56cc7808b092253e6022a01fb7772fd0356e297,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,94,20262812,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,10.0160462172261,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0707106781186545,0.0707106781186545,0.0707106781186545,0,1,0.999607694356099,-0.00034452761514947,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,d3ed90e2cd054e03606cb615c56cc7808b092253e6022a01fb7772fd0356e297,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,94,20262812,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,10.0160462172261,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0707106781186545,0.0707106781186545,0.0707106781186545,0,1,0.999263166740949,0,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,d3ed90e2cd054e03606cb615c56cc7808b092253e6022a01fb7772fd0356e297,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,95,20262813,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,10.0567792596544,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.15811388300842,0.15811388300842,0.15811388300842,0,1,0.999546618414996,-0.000503169776047141,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,1876df841ad488190a95964b1547ae304f512b86e91dd2dc41322c130f906419,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,95,20262813,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,10.0567792596544,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.15811388300842,0.15811388300842,0.15811388300842,0,1,0.999557591620342,-0.000514142981392518,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,1876df841ad488190a95964b1547ae304f512b86e91dd2dc41322c130f906419,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,95,20262813,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,10.0567792596544,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.15811388300842,0.15811388300842,0.15811388300842,0,1,0.999043448638949,0,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,1876df841ad488190a95964b1547ae304f512b86e91dd2dc41322c130f906419,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,96,20262814,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,9.92073634218218,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0999999999999996,0.0999999999999996,0.0999999999999996,0,1,0.999526211387765,-0.000372620003620483,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,878f80e733d9c0550796f45cfca51a107057442d129e1cbd9c87e1da64370040,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,96,20262814,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,9.92073634218218,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0999999999999996,0.0999999999999996,0.0999999999999996,0,1,0.999514402496642,-0.000360811112497084,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,878f80e733d9c0550796f45cfca51a107057442d129e1cbd9c87e1da64370040,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,96,20262814,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,9.92073634218218,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0999999999999996,0.0999999999999996,0.0999999999999996,0,1,0.999153591384145,0,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,878f80e733d9c0550796f45cfca51a107057442d129e1cbd9c87e1da64370040,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,97,20262815,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,9.96957403289834,1,1,0,7.105427357601e-15,1,0,8.88178419700125e-16,0.223606797749979,0.223606797749979,0.632455532033676,0,1,0.999561603607394,-0.000288617142888969,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,6d765b61c154826b9ceb979901339226ea8bb55ee3bf53e3a6c2aaad3e5b3348,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,97,20262815,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,9.96957403289834,1,1,0,7.105427357601e-15,1,0,8.88178419700125e-16,0.223606797749979,0.223606797749979,0.632455532033676,0,1,0.999563647925272,-0.00029066146076695,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,6d765b61c154826b9ceb979901339226ea8bb55ee3bf53e3a6c2aaad3e5b3348,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,97,20262815,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,9.96957403289834,1,1,0,7.105427357601e-15,1,0,8.88178419700125e-16,0.223606797749979,0.223606797749979,0.632455532033676,0,1,0.999272986464505,0,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,6d765b61c154826b9ceb979901339226ea8bb55ee3bf53e3a6c2aaad3e5b3348,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,98,20262816,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,10.132543540616,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.15811388300842,0.15811388300842,0.15811388300842,0,1,0.999624610026721,-0.000365277479720372,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,aed1002d67a5ea0ce848675f2de0d1f5d3221f24df9a5881e6af24d0815373de,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,98,20262816,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,10.132543540616,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.15811388300842,0.15811388300842,0.15811388300842,0,1,0.999625626414244,-0.000366293867243628,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,aed1002d67a5ea0ce848675f2de0d1f5d3221f24df9a5881e6af24d0815373de,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,98,20262816,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,10.132543540616,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.15811388300842,0.15811388300842,0.15811388300842,0,1,0.999259332547001,0,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,aed1002d67a5ea0ce848675f2de0d1f5d3221f24df9a5881e6af24d0815373de,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,99,20262817,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,10.078869345861,1,1,0,7.105427357601e-15,1,0,8.88178419700125e-16,0.223606797749979,0.223606797749979,0.632455532033676,0,1,0.999544597176533,-0.000368002482286078,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,129d7571cd9444789e4ec28b586161d6e63a1db50792972852c89bb37a9674a6,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,99,20262817,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,10.078869345861,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.15811388300842,0.15811388300842,0.15811388300842,0,1,0.99954973494118,-0.000373140246933912,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,129d7571cd9444789e4ec28b586161d6e63a1db50792972852c89bb37a9674a6,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,99,20262817,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,10.078869345861,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.15811388300842,0.15811388300842,0.15811388300842,0,1,0.999176594694246,0,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,129d7571cd9444789e4ec28b586161d6e63a1db50792972852c89bb37a9674a6,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,100,20262818,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,10.0255249808728,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0707106781186545,0.0707106781186545,0.0707106781186545,0,1,0.999579532120494,-0.000351997720135055,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,35d62375ba9873e672f40383ffd356c8bf9733646f01ed9e25b8053e13cff6a2,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,100,20262818,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,10.0255249808728,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0707106781186545,0.0707106781186545,0.0707106781186545,0,1,0.999582886240403,-0.000355351840043983,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,35d62375ba9873e672f40383ffd356c8bf9733646f01ed9e25b8053e13cff6a2,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,100,20262818,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,10.0255249808728,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0707106781186545,0.0707106781186545,0.0707106781186545,0,1,0.999227534400359,0,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,35d62375ba9873e672f40383ffd356c8bf9733646f01ed9e25b8053e13cff6a2,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,101,20262819,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,9.95972945009604,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0707106781186545,0.0707106781186545,0.0707106781186545,0,1,0.999527606029446,-0.000365896635333485,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,d3e23fc125b8371d7631c41cb7199f0fb3b32cb038a693f34a8d9a49811254af,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,101,20262819,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,9.95972945009604,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0999999999999996,0.0999999999999996,0.0999999999999996,0,1,0.999526882206112,-0.000365172811999215,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,d3e23fc125b8371d7631c41cb7199f0fb3b32cb038a693f34a8d9a49811254af,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,101,20262819,FULL_PARENT_5X5,RECT_E31_A31,7.6,10,7.6,10.4,9.95972945009604,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0999999999999996,0.0999999999999996,0.0999999999999996,0,1,0.999161709394113,0,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,d3e23fc125b8371d7631c41cb7199f0fb3b32cb038a693f34a8d9a49811254af,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,102,20262820,FIXED_RECT_3X5,RECT_E14_A31,7.6,10,7.6,10.4,10.0595742710437,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0707106781186545,0.0707106781186545,0.0707106781186545,0,1,0.999518453165849,-0.00038008152967961,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,b6bfd060ac4a55c739ece799679ddf5c1afdb426019e4bc418e10168800de795,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
EDGE_D0318_SNR_+10_DB,3,D0318,10,102,20262820,GREEDY_ETA_080,RECT_E28_A31,7.6,10,7.6,10.4,10.0595742710437,1,1,0,7.105427357601e-15,1,1,8.88178419700125e-16,0.0707106781186545,0.0707106781186545,0.0707106781186545,0,1,0.999516560337577,-0.000378188701407822,202,202,2,1,ORACLE_DML_CONVERGED,POST_HOC_EDGE_SENSITIVITY_NOT_USED_FOR_SELECTION,NOT_USED_FOR_STAGE7_SELECTION_OR_OPERATING_POINT,W_I;C_I;T_I;G_BANK,b6bfd060ac4a55c739ece799679ddf5c1afdb426019e4bc418e10168800de795,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
