config_id,center_az_deg,center_el_deg,direction_id,separation_norm_rad,normalized_gram_condition,normalized_gram_exact_from_rho,fixed_measurement_hash,relative_identity_error,identity_roundoff_bound,identity_numerically_saturated_flag,pass_flag,stage6_controls_hash,stage6_experiment_plan_hash,phase_factor,theory_status,prior_art_status
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_POS,0.00349065850398866,222.145889602957,222.145889602963,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,2.4180969956037e-14,3.15688296272701e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_POS,0.00174532925199433,889.293841537274,889.293841537237,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,4.09086247668497e-14,1.26376255812096e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_POS,0.000872664625997165,3557.88878284593,3557.88878284516,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,2.15494097873813e-13,5.05606405858595e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_POS,0.000436332312998582,14232.2693309145,14232.2693308908,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.66200748831878e-12,2.02252711728915e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_POS,0.000218166156499291,56929.791719352,56929.7917193851,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,5.81644198969966e-13,8.09020999090892e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_POS,0.000109083078249646,227719.881319939,227719.881321174,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,5.42124944537701e-12,3.23609414921824e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_POS,5.45415391248228e-05,910880.239680462,910880.239830406,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.64614887177916e-10,1.29443867511783e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_POS,2.72707695624114e-05,3643521.67298513,3643521.67411631,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,3.10462144248903e-10,5.17775571625564e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_NEG,0.00698131700797732,55.3358331201595,55.3358331201595,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.2840553682768e-16,7.86369485015249e-13,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_NEG,0.00349065850398866,222.047129739156,222.047129739148,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,3.86555604572119e-14,3.15547950065064e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_NEG,0.00174532925199433,888.904976771573,888.904976771612,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,4.3228637654235e-14,1.26320994805214e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_NEG,0.000872664625997165,3556.33952057758,3556.33952057465,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,8.22840222657242e-13,5.05386242448175e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_NEG,0.000436332312998582,14226.0784841163,14226.0784841105,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,4.08138770118799e-13,2.02164734504756e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_NEG,0.000218166156499291,56905.0345352175,56905.0345348908,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,5.74020987424004e-12,8.08669178338886e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_NEG,0.000109083078249646,227620.858794365,227620.858789129,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,2.30020659055082e-11,3.23468695440183e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_NEG,5.45415391248228e-05,910484.155746816,910484.155923055,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.93566695628324e-10,1.29387580603159e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_NEG,2.72707695624114e-05,3641937.34340301,3641937.34194642,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,3.99949449494531e-10,5.17550424482695e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_AZ,0.00698131700797732,39.3742192374658,39.374219237466,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,3.06780089658969e-15,5.59541309108141e-13,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_AZ,0.00349065850398866,158.616024787997,158.616024787993,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,2.54443568643947e-14,2.25406928376505e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_AZ,0.00174532925199433,635.58356353108,635.583563531092,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.91390909617471e-14,9.03218568071071e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_AZ,0.000872664625997165,2543.45379675079,2543.45379675214,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,5.29043386984779e-13,3.61446523804736e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_AZ,0.000436332312998582,10174.9347491406,10174.9347491291,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.13251811000059e-12,1.44594519456534e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_AZ,0.000218166156499291,40700.8585636559,40700.8585637566,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,2.47538230491565e-12,5.7839398783353e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_AZ,0.000109083078249646,162804.553820126,162804.553817308,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.73103954928642e-11,2.31359186127105e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_AZ,5.45415391248228e-05,651219.334934844,651219.334901333,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,5.14598722596963e-11,9.25438335601332e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_AZ,2.72707695624114e-05,2604878.45929615,2604878.45834964,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,3.63360926030795e-10,3.70175493223661e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_EL,0.00698131700797732,77.4359396269325,77.4359396269332,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,9.17587801198404e-15,1.1004308877735e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_EL,0.00349065850398866,310.926431198626,310.926431198614,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,3.89405563582273e-14,4.41853034087976e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_EL,0.00174532925199433,1244.89584130198,1244.89584130185,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.06481882568409e-13,1.76910339362998e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_EL,0.000872664625997165,4980.77533853052,4980.77533853407,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,7.13422220098098e-13,7.07810747049688e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_EL,0.000436332312998582,19924.2937914001,19924.2937914117,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,5.79358389097722e-13,2.83141244372753e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_EL,0.000218166156499291,79698.3677190762,79698.3677196685,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,7.43294918053122e-12,1.13258192470295e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_EL,0.000109083078249646,318794.663452199,318794.663463216,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,3.4559460045634e-11,4.53034464645748e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_EL,5.45415391248228e-05,1275179.84640479,1275179.84634303,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,4.84325336943292e-11,1.81213955321344e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_EL,2.72707695624114e-05,5100720.57572465,5100720.5782491,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,4.94918525604498e-10,7.24855990803391e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_POS,0.00698131700797732,52.5153876977589,52.5153876977592,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,4.73556358276008e-15,7.46288544885362e-13,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_POS,0.00349065850398866,210.666548047794,210.666548047782,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,5.82825255728293e-14,2.99375170766016e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_POS,0.00174532925199433,843.283612222716,843.283612222877,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.90088410190891e-13,1.198378089701e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_POS,0.000872664625997165,3373.75496468786,3373.75496468998,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,6.28928645216895e-13,4.79439416479007e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_POS,0.000436332312998582,13495.6411478664,13495.6411478593,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,5.21746829511905e-13,1.91784595640731e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_POS,0.000218166156499291,53983.1860740117,53983.1860736338,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,7.00030350283512e-12,7.67147214356126e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_POS,0.000109083078249646,215933.365829608,215933.365828694,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,4.23106193983282e-12,3.06859768995614e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_POS,5.45415391248228e-05,863734.084991383,863734.084840917,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.74203256190639e-10,1.22743995922422e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_POS,2.72707695624114e-05,3454936.96095931,3454936.9607427,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,6.26966744870038e-11,4.9097607199296e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_NEG,0.00698131700797732,52.3214632006167,52.3214632006165,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,4.61731219618468e-15,7.43532712030749e-13,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_NEG,0.00349065850398866,209.893360640662,209.893360640666,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.89574329941222e-14,2.98276405375001e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_NEG,0.00174532925199433,840.193396859027,840.193396859013,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,1.65078590880244e-14,1.19398662954355e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_NEG,0.000872664625997165,3361.39664343539,3361.39664343524,0f256519d481919c09cc4cdb043ef0e6ab0502517df3077afaeece1dfd536391,4.51852700848945e-14,4.77683193400259e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
