scenario_id,data_split,center_az_deg,center_el_deg,direction_az_component,direction_el_component,separation_deg,target1_az_deg,target1_el_deg,target2_az_deg,target2_el_deg,source_profile_id,L,secondary_power_db,correlation_magnitude,correlation_phase_rad,noise_covariance_id,registered_domain_pass,holdout_seed,sampling_rule
D0499,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,9.87071067811866,8.47071067811865,9.72928932188135,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0500,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,9.87071067811866,8.47071067811865,9.72928932188135,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0501,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,9.87071067811866,8.47071067811865,9.72928932188135,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0502,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,9.87071067811866,8.47071067811865,9.72928932188135,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0503,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,9.87071067811866,8.47071067811865,9.72928932188135,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0504,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.2,8.32928932188135,9.87071067811866,8.47071067811865,9.72928932188135,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0505,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,9.94142135623731,8.54142135623731,9.65857864376269,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0506,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,9.94142135623731,8.54142135623731,9.65857864376269,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0507,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,9.94142135623731,8.54142135623731,9.65857864376269,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0508,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,9.94142135623731,8.54142135623731,9.65857864376269,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0509,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,9.94142135623731,8.54142135623731,9.65857864376269,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0510,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,9.94142135623731,8.54142135623731,9.65857864376269,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0511,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,9.94142135623731,8.54142135623731,9.65857864376269,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0512,DESIGN,8.4,9.8,0.707106781186547,-0.707106781186547,0.4,8.25857864376269,9.94142135623731,8.54142135623731,9.65857864376269,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0513,DESIGN,8.4,10.2,1,0,0.05,8.375,10.2,8.425,10.2,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0514,DESIGN,8.4,10.2,1,0,0.05,8.375,10.2,8.425,10.2,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0515,DESIGN,8.4,10.2,1,0,0.05,8.375,10.2,8.425,10.2,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0516,DESIGN,8.4,10.2,1,0,0.05,8.375,10.2,8.425,10.2,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0517,DESIGN,8.4,10.2,1,0,0.05,8.375,10.2,8.425,10.2,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0518,DESIGN,8.4,10.2,1,0,0.05,8.375,10.2,8.425,10.2,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0519,DESIGN,8.4,10.2,1,0,0.05,8.375,10.2,8.425,10.2,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0520,DESIGN,8.4,10.2,1,0,0.05,8.375,10.2,8.425,10.2,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0521,DESIGN,8.4,10.2,1,0,0.1,8.35,10.2,8.45,10.2,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0522,DESIGN,8.4,10.2,1,0,0.1,8.35,10.2,8.45,10.2,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0523,DESIGN,8.4,10.2,1,0,0.1,8.35,10.2,8.45,10.2,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0524,DESIGN,8.4,10.2,1,0,0.1,8.35,10.2,8.45,10.2,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0525,DESIGN,8.4,10.2,1,0,0.1,8.35,10.2,8.45,10.2,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0526,DESIGN,8.4,10.2,1,0,0.1,8.35,10.2,8.45,10.2,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0527,DESIGN,8.4,10.2,1,0,0.1,8.35,10.2,8.45,10.2,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0528,DESIGN,8.4,10.2,1,0,0.1,8.35,10.2,8.45,10.2,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0529,DESIGN,8.4,10.2,1,0,0.2,8.3,10.2,8.5,10.2,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0530,DESIGN,8.4,10.2,1,0,0.2,8.3,10.2,8.5,10.2,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0531,DESIGN,8.4,10.2,1,0,0.2,8.3,10.2,8.5,10.2,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0532,DESIGN,8.4,10.2,1,0,0.2,8.3,10.2,8.5,10.2,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0533,DESIGN,8.4,10.2,1,0,0.2,8.3,10.2,8.5,10.2,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0534,DESIGN,8.4,10.2,1,0,0.2,8.3,10.2,8.5,10.2,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0535,DESIGN,8.4,10.2,1,0,0.2,8.3,10.2,8.5,10.2,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0536,DESIGN,8.4,10.2,1,0,0.2,8.3,10.2,8.5,10.2,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0537,DESIGN,8.4,10.2,1,0,0.4,8.2,10.2,8.6,10.2,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0538,DESIGN,8.4,10.2,1,0,0.4,8.2,10.2,8.6,10.2,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0539,DESIGN,8.4,10.2,1,0,0.4,8.2,10.2,8.6,10.2,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0540,DESIGN,8.4,10.2,1,0,0.4,8.2,10.2,8.6,10.2,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0541,DESIGN,8.4,10.2,1,0,0.4,8.2,10.2,8.6,10.2,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0542,DESIGN,8.4,10.2,1,0,0.4,8.2,10.2,8.6,10.2,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0543,DESIGN,8.4,10.2,1,0,0.4,8.2,10.2,8.6,10.2,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0544,DESIGN,8.4,10.2,1,0,0.4,8.2,10.2,8.6,10.2,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0545,DESIGN,8.4,10.2,0,1,0.05,8.4,10.175,8.4,10.225,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0546,DESIGN,8.4,10.2,0,1,0.05,8.4,10.175,8.4,10.225,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0547,DESIGN,8.4,10.2,0,1,0.05,8.4,10.175,8.4,10.225,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0548,DESIGN,8.4,10.2,0,1,0.05,8.4,10.175,8.4,10.225,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0549,DESIGN,8.4,10.2,0,1,0.05,8.4,10.175,8.4,10.225,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0550,DESIGN,8.4,10.2,0,1,0.05,8.4,10.175,8.4,10.225,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0551,DESIGN,8.4,10.2,0,1,0.05,8.4,10.175,8.4,10.225,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0552,DESIGN,8.4,10.2,0,1,0.05,8.4,10.175,8.4,10.225,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0553,DESIGN,8.4,10.2,0,1,0.1,8.4,10.15,8.4,10.25,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0554,DESIGN,8.4,10.2,0,1,0.1,8.4,10.15,8.4,10.25,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0555,DESIGN,8.4,10.2,0,1,0.1,8.4,10.15,8.4,10.25,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0556,DESIGN,8.4,10.2,0,1,0.1,8.4,10.15,8.4,10.25,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0557,DESIGN,8.4,10.2,0,1,0.1,8.4,10.15,8.4,10.25,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0558,DESIGN,8.4,10.2,0,1,0.1,8.4,10.15,8.4,10.25,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0559,DESIGN,8.4,10.2,0,1,0.1,8.4,10.15,8.4,10.25,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0560,DESIGN,8.4,10.2,0,1,0.1,8.4,10.15,8.4,10.25,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0561,DESIGN,8.4,10.2,0,1,0.2,8.4,10.1,8.4,10.3,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0562,DESIGN,8.4,10.2,0,1,0.2,8.4,10.1,8.4,10.3,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0563,DESIGN,8.4,10.2,0,1,0.2,8.4,10.1,8.4,10.3,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0564,DESIGN,8.4,10.2,0,1,0.2,8.4,10.1,8.4,10.3,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0565,DESIGN,8.4,10.2,0,1,0.2,8.4,10.1,8.4,10.3,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0566,DESIGN,8.4,10.2,0,1,0.2,8.4,10.1,8.4,10.3,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0567,DESIGN,8.4,10.2,0,1,0.2,8.4,10.1,8.4,10.3,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0568,DESIGN,8.4,10.2,0,1,0.2,8.4,10.1,8.4,10.3,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0569,DESIGN,8.4,10.2,0,1,0.4,8.4,10,8.4,10.4,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0570,DESIGN,8.4,10.2,0,1,0.4,8.4,10,8.4,10.4,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0571,DESIGN,8.4,10.2,0,1,0.4,8.4,10,8.4,10.4,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0572,DESIGN,8.4,10.2,0,1,0.4,8.4,10,8.4,10.4,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0573,DESIGN,8.4,10.2,0,1,0.4,8.4,10,8.4,10.4,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0574,DESIGN,8.4,10.2,0,1,0.4,8.4,10,8.4,10.4,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0575,DESIGN,8.4,10.2,0,1,0.4,8.4,10,8.4,10.4,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0576,DESIGN,8.4,10.2,0,1,0.4,8.4,10,8.4,10.4,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0577,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.05,8.38232233047034,10.1823223304703,8.41767766952966,10.2176776695297,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0578,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.05,8.38232233047034,10.1823223304703,8.41767766952966,10.2176776695297,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0579,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.05,8.38232233047034,10.1823223304703,8.41767766952966,10.2176776695297,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0580,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.05,8.38232233047034,10.1823223304703,8.41767766952966,10.2176776695297,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0581,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.05,8.38232233047034,10.1823223304703,8.41767766952966,10.2176776695297,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0582,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.05,8.38232233047034,10.1823223304703,8.41767766952966,10.2176776695297,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0583,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.05,8.38232233047034,10.1823223304703,8.41767766952966,10.2176776695297,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0584,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.05,8.38232233047034,10.1823223304703,8.41767766952966,10.2176776695297,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0585,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.1,8.36464466094067,10.1646446609407,8.43535533905933,10.2353553390593,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0586,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.1,8.36464466094067,10.1646446609407,8.43535533905933,10.2353553390593,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0587,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.1,8.36464466094067,10.1646446609407,8.43535533905933,10.2353553390593,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0588,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.1,8.36464466094067,10.1646446609407,8.43535533905933,10.2353553390593,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0589,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.1,8.36464466094067,10.1646446609407,8.43535533905933,10.2353553390593,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0590,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.1,8.36464466094067,10.1646446609407,8.43535533905933,10.2353553390593,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0591,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.1,8.36464466094067,10.1646446609407,8.43535533905933,10.2353553390593,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0592,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.1,8.36464466094067,10.1646446609407,8.43535533905933,10.2353553390593,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0593,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.2,8.32928932188135,10.1292893218813,8.47071067811865,10.2707106781187,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0594,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.2,8.32928932188135,10.1292893218813,8.47071067811865,10.2707106781187,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0595,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.2,8.32928932188135,10.1292893218813,8.47071067811865,10.2707106781187,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0596,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.2,8.32928932188135,10.1292893218813,8.47071067811865,10.2707106781187,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0597,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.2,8.32928932188135,10.1292893218813,8.47071067811865,10.2707106781187,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0598,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.2,8.32928932188135,10.1292893218813,8.47071067811865,10.2707106781187,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0599,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.2,8.32928932188135,10.1292893218813,8.47071067811865,10.2707106781187,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0600,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.2,8.32928932188135,10.1292893218813,8.47071067811865,10.2707106781187,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0601,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.4,8.25857864376269,10.0585786437627,8.54142135623731,10.3414213562373,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0602,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.4,8.25857864376269,10.0585786437627,8.54142135623731,10.3414213562373,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0603,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.4,8.25857864376269,10.0585786437627,8.54142135623731,10.3414213562373,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0604,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.4,8.25857864376269,10.0585786437627,8.54142135623731,10.3414213562373,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0605,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.4,8.25857864376269,10.0585786437627,8.54142135623731,10.3414213562373,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0606,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.4,8.25857864376269,10.0585786437627,8.54142135623731,10.3414213562373,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0607,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.4,8.25857864376269,10.0585786437627,8.54142135623731,10.3414213562373,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0608,DESIGN,8.4,10.2,0.707106781186547,0.707106781186547,0.4,8.25857864376269,10.0585786437627,8.54142135623731,10.3414213562373,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0609,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.05,8.38232233047034,10.2176776695297,8.41767766952966,10.1823223304703,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0610,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.05,8.38232233047034,10.2176776695297,8.41767766952966,10.1823223304703,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0611,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.05,8.38232233047034,10.2176776695297,8.41767766952966,10.1823223304703,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0612,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.05,8.38232233047034,10.2176776695297,8.41767766952966,10.1823223304703,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0613,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.05,8.38232233047034,10.2176776695297,8.41767766952966,10.1823223304703,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0614,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.05,8.38232233047034,10.2176776695297,8.41767766952966,10.1823223304703,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0615,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.05,8.38232233047034,10.2176776695297,8.41767766952966,10.1823223304703,P3,4,-6,0.9,1.5707963267949,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0616,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.05,8.38232233047034,10.2176776695297,8.41767766952966,10.1823223304703,P3,4,-6,0.9,1.5707963267949,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0617,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.1,8.36464466094067,10.2353553390593,8.43535533905933,10.1646446609407,P0,4,0,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0618,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.1,8.36464466094067,10.2353553390593,8.43535533905933,10.1646446609407,P0,4,0,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0619,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.1,8.36464466094067,10.2353553390593,8.43535533905933,10.1646446609407,P1,4,-6,0,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0620,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.1,8.36464466094067,10.2353553390593,8.43535533905933,10.1646446609407,P1,4,-6,0,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0621,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.1,8.36464466094067,10.2353553390593,8.43535533905933,10.1646446609407,P2,4,0,0.9,0,WHITE,1,NaN,REGISTERED_CARTESIAN_PRODUCT
D0622,DESIGN,8.4,10.2,0.707106781186547,-0.707106781186547,0.1,8.36464466094067,10.2353553390593,8.43535533905933,10.1646446609407,P2,4,0,0.9,0,STAGE5_TOEPLITZ_CORRELATED,1,NaN,REGISTERED_CARTESIAN_PRODUCT
