domain,method_id,nominal_snr_db,profile_id,L,total,applicable,valid,structural_na,algorithmic_invalid,valid_rate,localization_success_rate,resolution_success_rate,median_d_max_bw,P90_d_max_bw,median_joint_RMSE_deg,P90_joint_RMSE_deg,median_axis_error_deg,P90_axis_error_deg,median_rho_error_deg,P90_rho_error_deg,runtime_total_sec,runtime_median_sec,runtime_P90_sec,score_call_count,SVD_call_count,eig_call_count,failure_reasons
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,22,P4,4,20,20,20,0,0,1,0.55,0,0.0810972255133832,0.187587206683137,0.192274570800806,0.341562431881369,17.2102963304906,79.3677819097782,0.216188158735444,0.389743344765207,82.3556172,4.15534755,4.3038157,97686,195372,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,22,P4,8,20,20,20,0,0,1,0.6,0,0.0758270328371932,0.185333369974802,0.167205358944569,0.334870831168755,10.1129865704422,76.3191201608349,0.234914380576768,0.417641458969708,81.0084091,4.1104244,4.30362055,96167,192334,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P1,1,20,20,1,0,19,0.05,0,0,0.26164442386699,0.26164442386699,0.561328054207651,0.561328054207651,1.84529767214721,1.84529767214721,0.298962311256614,0.298962311256614,1.5086771,0.06106435,0.12568935,2096,4212,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":19}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P1,4,20,20,8,0,12,0.4,0.05,0,0.162986254035844,0.230833668848851,0.349396571039303,0.488637384467937,45.6150604156028,75.5282453009268,0.298999999999999,0.566566489914966,1.6087885,0.0588942,0.12584055,3023,6066,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":12}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P1,8,20,20,12,0,8,0.6,0.35,0,0.096844050570479,0.201424962360832,0.2509838780296,0.430036618492749,47.5478722415528,83.0399402408013,0.298999999999999,0.417170927716264,1.6707295,0.0975912,0.1119057,3174,6368,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":8}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P2,1,20,20,5,0,15,0.25,0.1,0,0.203257717161691,0.346082619550136,0.431676939943366,0.768138849971739,67.2988557445201,89.9141056534842,0.198999999999999,0.199000000000001,2.117258,0.08286665,0.22830715,2500,5020,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":15}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P2,4,20,20,6,0,14,0.3,0.1,0,0.123204168506781,0.260574655173163,0.277375351384508,0.580027703162417,73.4057920447275,88.2473526704012,0.198565832059055,0.198984630347099,1.5888898,0.06320935,0.1252357,2820,5660,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":14}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P2,8,20,20,13,0,7,0.65,0.25,0,0.121837467922505,0.174840143931908,0.250562364396672,0.389337628211903,40.8763950893613,76.43475195032,0.198999999999999,0.483904594094795,1.7996454,0.09651595,0.1321161,3370,6760,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":7}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P3,1,20,20,2,0,18,0.1,0,0,0.14341527185395,0.182607081297779,0.343916554436462,0.412960946132421,52.0519376476196,87.3050823692075,0.150049511453421,0.151099022906844,1.8845043,0.08250625,0.1528024,2211,4442,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":18}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P3,4,20,20,7,0,13,0.35,0.25,0,0.0668021331827377,0.246717360778182,0.177296824120345,0.51320267662105,22.6329044368419,75.9995785556144,0.148999999999998,0.248770126899659,1.6490511,0.0598315,0.1405875,2797,5614,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":13}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P3,8,20,20,11,0,9,0.55,0.35,0,0.0602316825624449,0.117613879594947,0.151862144109492,0.318737776176784,47.4873264389422,76.1527204437478,0.148999999999999,0.252683809734685,1.6886108,0.09105495,0.12153785,3193,6406,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":9}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P4,1,20,20,3,0,17,0.15,0.05,0,0.109388507121244,0.159727743416838,0.283685846704361,0.366805123363311,54.6818982967342,66.4098557784137,0.0989999999999998,0.0990000000000011,1.835332,0.0904299,0.13743255,2304,4628,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":17}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P4,4,20,20,12,0,8,0.6,0.4,0,0.0848925470306733,0.171814469033717,0.200380030534321,0.389132914027987,49.1397591767631,83.0183278759968,0.0989999999999997,0.329835513745541,1.8128213,0.10021775,0.1240981,3463,6946,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":8}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,P4,8,20,20,9,0,11,0.45,0.25,0,0.0962353902657534,0.23815911339427,0.238744888287183,0.486467440519902,51.8493671089523,78.5765160918915,0.0989999999999993,0.768750224073552,1.6080623,0.058814,0.1241172,3016,6052,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":11}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P1,1,20,20,10,0,10,0.5,0.05,0,0.194684499354217,0.239029106872252,0.413827265431641,0.552159561863017,55.5694269439851,85.8020528899862,0.241341946553539,0.299000000000001,1.6415156,0.07372705,0.12284955,3110,6240,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":10}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P1,4,20,20,17,0,3,0.85,0.3,0,0.10803862600117,0.158032597801142,0.225205728170463,0.316725327467263,28.9228439352131,67.1544026515327,0.298999999999999,0.299000000000001,2.6645509,0.13794675,0.18264965,3618,7256,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":3}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P1,8,20,20,19,0,1,0.95,0.75,0,0.0828884047090369,0.134929176766366,0.191061063115185,0.265282684602513,44.149115518487,74.5900456799941,0.256146525479566,0.299000000000001,2.1594855,0.1056979,0.1162032,3599,7218,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":1}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P2,1,20,20,12,0,8,0.6,0.25,0,0.1091667850385,0.227819493612837,0.224756426533138,0.469964408843373,63.6345500832038,81.6620779687105,0.198999999999999,0.334207735179474,1.7438948,0.09798375,0.12049405,3338,6696,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":8}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P2,4,20,20,12,0,8,0.6,0.4,0,0.0852979040818557,0.144831746282682,0.217859579697721,0.323067041080347,50.093140431859,88.3990943699894,0.199,0.253922800758977,1.839631,0.1002673,0.12771555,3185,6390,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":8}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P2,8,20,20,18,0,2,0.9,0.7,0,0.0785661972916233,0.106937424465919,0.19384917505849,0.246468826420969,39.8982795689329,68.2083306761999,0.198999999999999,0.445963266925583,2.2441592,0.11198005,0.1442331,3548,7116,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":2}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P3,1,20,20,5,0,15,0.25,0.15,0,0.094521489226077,0.167611229771077,0.261220078472497,0.44267446984601,38.5506925261667,76.0102732862316,0.148999999999999,0.150831799442622,1.3668499,0.05392705,0.121716,2727,5474,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":15}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P3,4,20,20,16,0,4,0.8,0.65,0.05,0.0670123043655199,0.148079986946055,0.16589716648742,0.322370470597166,26.2605727562198,58.8283598973499,0.148999999999998,0.19181876299625,2.023658,0.1047707,0.12961455,3537,7094,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":4}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P3,8,20,20,13,0,7,0.65,0.55,0,0.043031126586509,0.115973487587037,0.11126579521313,0.249575024080385,34.2759890456563,71.0916939020888,0.148952159875289,0.331324867165394,1.9707332,0.1096158,0.12960405,3226,6472,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":7}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P4,1,20,20,7,0,13,0.35,0.15,0,0.104174141675384,0.23981097285147,0.23265996326542,0.462257771919165,29.0194520483901,75.9205903055379,0.0989999999999984,0.365292163179519,1.5949987,0.05833145,0.12114285,2825,5670,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":13}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P4,4,20,20,18,0,2,0.9,0.7,0,0.0641170276932433,0.129757088013901,0.15756031257404,0.308790197576955,37.2737476810739,78.6622751077672,0.0989999999999999,0.482186169153295,2.2797805,0.1097713,0.13721525,3760,7540,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":2}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,P4,8,20,20,19,0,1,0.95,0.6,0,0.0742354749222461,0.185710143330483,0.164502827047296,0.372331511952292,51.4227747294032,84.6893157513871,0.0990000000000005,0.615883222403817,2.0654979,0.10378625,0.1104551,3636,7292,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":1}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P1,1,20,20,15,0,5,0.75,0.2,0,0.113438617587183,0.146157926393491,0.242247221446654,0.309841558997423,17.4362471661412,68.1114290286246,0.206428175496346,0.299000000000001,1.7868722,0.09919475,0.11154035,3316,6652,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":5}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P1,4,20,20,18,0,2,0.9,0.75,0,0.0771000558111329,0.106240885802726,0.167938308900896,0.210960887452172,21.1126486092655,48.5550671791483,0.298981872404946,0.299,1.903071,0.0995375,0.1035545,3539,7098,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":2}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P1,8,20,20,20,0,0,1,0.95,0.2,0.0664768770389522,0.0967029184548346,0.157939248531487,0.205353948882045,20.8390188670466,49.9239231990864,0.298937108298599,0.302584811652312,2.0213123,0.10061715,0.10929455,3640,7300,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P2,1,20,20,15,0,5,0.75,0.3,0,0.113536437326377,0.152590845597428,0.222811367192264,0.338411320690679,53.129371827543,76.8595857215506,0.198999999999999,0.509429006825839,1.828532,0.1000805,0.10980775,3308,6636,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":5}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P2,4,20,20,20,0,0,1,0.65,0,0.0744718532726508,0.136168858303166,0.174270141853987,0.277310570103296,36.892700147015,71.1247329500091,0.198999999999999,0.462929064499192,1.9542761,0.09736055,0.1069036,3642,7304,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P2,8,20,20,20,0,0,1,0.9,0,0.0665132109041607,0.106320578841381,0.145062065029862,0.275504733206193,39.0061573612351,65.9494901216864,0.198999999999999,0.509302204182669,1.9954048,0.09926215,0.10977135,3514,7048,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P3,1,20,20,10,0,10,0.5,0.5,0,0.0748580155571117,0.0968708394809444,0.205251779109774,0.254019961252816,17.4266162756027,58.3328032110803,0.148983269106865,0.183136795489223,1.6195234,0.0765005,0.12064875,3077,6174,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":10}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P3,4,20,20,17,0,3,0.85,0.8,0.05,0.0460380130367694,0.0760474247583178,0.10284875993813,0.190699585603494,25.1428377851512,55.1621912544202,0.148999999999997,0.163206505886231,1.8589967,0.09567515,0.10574895,3511,7042,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":3}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P3,8,20,20,19,0,1,0.95,0.95,0.1,0.0341557613830363,0.0527747171973149,0.0882439877993178,0.134740029975691,17.9375215546508,67.013925020054,0.148943576155768,0.160695760800489,2.0690305,0.1024973,0.11783555,3515,7050,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":1}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P4,1,20,20,14,0,6,0.7,0.55,0,0.0646691429609064,0.189399594210045,0.16492392882325,0.392938958561828,29.2136427958521,79.9694131763345,0.0990000000000003,0.681277083535361,1.7054129,0.0974031,0.10273825,3239,6498,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":6}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P4,4,20,20,20,0,0,1,0.95,0,0.0430476127785652,0.0822903420393546,0.103428912640837,0.200860276502109,39.5246988727107,80.2781822407918,0.0989999999999991,0.337094464034484,1.9555382,0.09815235,0.1027935,3692,7404,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,P4,8,20,20,20,0,0,1,0.75,0,0.047928799197833,0.147183108998492,0.109445947429124,0.333200173902841,41.7200816165689,79.0067455214506,0.0990000000000001,0.604946261308106,2.0886833,0.10236315,0.11753115,3677,7374,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P1,1,20,20,17,0,3,0.85,0.65,0.05,0.0868778977618512,0.105086813587143,0.183275656988613,0.240936885556548,12.2047443498249,76.9089382626645,0.121718991262743,0.298999999999999,1.8623001,0.1003469,0.1052056,3430,6880,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":3}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P1,4,20,20,20,0,0,1,1,0.1,0.0638926675673843,0.0861391673066026,0.15487555626815,0.191614336178188,14.8014004102849,47.5419911391501,0.298976632213556,0.299,2.1073316,0.10356035,0.1150373,3635,7290,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P1,8,20,20,20,0,0,1,1,0.3,0.0587652632854464,0.0755366308204035,0.151268726867974,0.165045835270724,12.7763756293016,26.924321152188,0.298852397567105,0.299,1.9375027,0.09838045,0.1021074,3519,7058,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P2,1,20,20,18,0,2,0.9,0.45,0,0.100161477094847,0.133920597816571,0.213751537463552,0.270977538295046,35.5514755644774,82.6788306134287,0.198999999999999,0.44742922316778,1.8540653,0.09913125,0.10246355,3451,6922,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":2}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P2,4,20,20,20,0,0,1,0.8,0,0.0736056587658187,0.127059462251606,0.178991070732544,0.256778112635234,35.7701837569207,52.9468793280742,0.199000000000001,0.438481973371733,2.352733,0.11853315,0.127125,3595,7210,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P2,8,20,20,20,0,0,1,0.95,0.1,0.0591415987475547,0.0836599927917991,0.121695640093404,0.194286890596491,30.229199510238,53.3880387155348,0.198999999999999,0.354021649426722,1.9346572,0.09916055,0.1031613,3501,7022,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P3,1,20,20,14,0,6,0.7,0.65,0,0.0497139245317261,0.0747092442208303,0.124322202237634,0.190100917560024,16.9757605400226,62.9120879839814,0.148999999999998,0.222105406693083,1.7888353,0.09999965,0.11184545,3239,6498,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":6}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P3,4,20,20,19,0,1,0.95,0.95,0,0.0347423039411925,0.0611783762082979,0.0878047651494067,0.12873917049799,22.1842544781127,57.4305695030206,0.148999999999997,0.149,1.9795845,0.0991458,0.11880245,3497,7014,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":1}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P3,8,20,20,20,0,0,1,1,0.2,0.0281132521846426,0.0475875612982783,0.0802156637507365,0.101107158719234,12.7182369878832,58.5518017432346,0.148932280656052,0.149,1.9886982,0.098873,0.1065864,3642,7304,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P4,1,20,20,16,0,4,0.8,0.7,0,0.0555672383273192,0.135940171531248,0.140587768068269,0.29795282390524,38.3370556423129,73.514004779531,0.099,0.565168519553211,1.871457,0.0993363,0.110587,3389,6798,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":4}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P4,4,20,20,20,0,0,1,0.95,0,0.0364065415733745,0.0672385226541097,0.0918902838572023,0.172313258175804,36.6258321709912,80.4329239648413,0.0990000000000004,0.30031332751844,2.0022089,0.09934235,0.1066317,3655,7330,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,P4,8,20,20,20,0,0,1,0.85,0,0.0438992520681238,0.104437822622703,0.10321794047424,0.244043333893907,38.8782412173213,82.6193111091247,0.0990000000000002,0.441230394754889,1.9772799,0.0992984,0.10331375,3643,7306,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P1,1,20,20,18,0,2,0.9,0.8,0.1,0.0687739834028321,0.10012997069951,0.160205215705149,0.264008989947035,10.7469431645985,80.3659892986511,0.175155904776723,0.299000000000001,1.8932825,0.0985401,0.1049661,3506,7032,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":2}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P1,4,20,20,20,0,0,1,1,0.3,0.0551673040466615,0.0696151072622193,0.143277105259162,0.159059563267649,8.75328201525918,23.9413301847065,0.284190880348027,0.299,1.954851,0.09922605,0.10446605,3536,7092,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P1,8,20,20,20,0,0,1,1,0.55,0.0358359595233591,0.0616832933869816,0.0983443681325768,0.153774204576463,7.7097731362211,13.2075996173835,0.171177564426142,0.298999999999999,1.9205552,0.0983346,0.10451435,3487,6994,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P2,1,20,20,20,0,0,1,0.65,0.05,0.0845863100907727,0.134740152040883,0.183610385292317,0.273370957479774,23.6465088457935,66.4599679422485,0.198999999999999,0.489826313459592,1.9663729,0.0981022,0.1054814,3585,7190,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P2,4,20,20,20,0,0,1,0.9,0,0.0706307417845809,0.10572913919826,0.138900903687652,0.239915547357964,22.4464863575918,41.7664625056748,0.199,0.435901755164001,1.8963806,0.09771865,0.1032073,3462,6944,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P2,8,20,20,20,0,0,1,1,0.05,0.0556982842198738,0.0782291554863154,0.109833188068639,0.163494671139209,14.8138402086176,33.1182359207593,0.194080868821539,0.30227258919618,1.8695774,0.0976328,0.10587935,3336,6692,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P3,1,20,20,18,0,2,0.9,0.9,0,0.0417720495377743,0.0617324075379832,0.103670329510935,0.188385169555631,12.7683551977443,50.2331695577708,0.148999999999998,0.186534875196323,1.9707006,0.10101755,0.1139731,3482,6984,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":2}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P3,4,20,20,20,0,0,1,1,0.1,0.0289603480006813,0.0411683160895761,0.0803567525078239,0.102377501090769,13.4419424452746,63.1696080063238,0.148999999999998,0.149,2.0471089,0.10141455,0.10898745,3689,7398,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P3,8,20,20,20,0,0,1,1,0.25,0.0229427607698553,0.0316456911523713,0.0746997859291396,0.0841935920026262,5.71030361643211,35.2012916280228,0.14013404023415,0.149,2.1099546,0.10171075,0.1185341,3694,7408,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P4,1,20,20,18,0,2,0.9,0.8,0,0.0471269644974143,0.124931055100009,0.118431578359618,0.304556497029566,35.9212798356886,72.0656175505951,0.099000000000001,0.577450559316997,1.8829002,0.0991837,0.1042357,3447,6914,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":2}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P4,4,20,20,20,0,0,1,1,0,0.034935456752366,0.05517645301526,0.0867020942523572,0.142074754815947,32.4191281445628,74.300803938247,0.0990000000000003,0.241934413412666,1.9730302,0.10114615,0.10378575,3582,7184,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,P4,8,20,20,20,0,0,1,1,0,0.0443180416061952,0.073665734016542,0.0981868017157437,0.177313732054845,33.6278426710636,73.1640602865517,0.0990000000000011,0.322436271635426,2.0181548,0.1007922,0.10958545,3640,7300,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P1,1,20,20,18,0,2,0.9,0.85,0.25,0.0605142044941142,0.0832588831242382,0.153412479941103,0.201374132131648,8.59489959342247,64.377508395201,0.210681462520929,0.299,1.861162,0.0993035,0.1025024,3446,6912,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":2}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P1,4,20,20,20,0,0,1,1,0.5,0.0425469714507219,0.0594195860517801,0.0991392326518659,0.152045413368587,4.47957206167829,12.6521566791354,0.187745482877053,0.299,1.9148261,0.09834735,0.1049529,3453,6926,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P1,8,20,20,20,0,0,1,1,0.75,0.0281921989539441,0.0570350002290388,0.0762747290018137,0.150602295723307,3.84752848696361,8.07951625920954,0.148272867005266,0.298973165599313,1.7986875,0.09346705,0.09825925,3426,6872,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P2,1,20,20,20,0,0,1,0.7,0.05,0.0792538208550312,0.127200802525077,0.143566382263344,0.24868543167515,16.0321787879575,61.9268804708731,0.198999999999999,0.392591379178275,1.9337022,0.09835465,0.1040281,3488,6996,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P2,4,20,20,20,0,0,1,0.95,0.05,0.060743297074268,0.0912791769670192,0.112068817312302,0.192428653590132,14.6412385573214,24.0033069243544,0.198950164443172,0.357057667394781,1.9062514,0.0969061,0.1057942,3412,6844,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P2,8,20,20,20,0,0,1,1,0.2,0.0593306702052757,0.0695529702801831,0.107754464227529,0.129670571637299,8.52896357455528,18.8398627170962,0.180352160336608,0.221397259938256,1.7796608,0.0885569,0.103473,3255,6530,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P3,1,20,20,20,0,0,1,1,0.05,0.035226190116164,0.0562110931160839,0.0925838806442413,0.141122010401593,12.3365940504821,69.3888333751167,0.148999999999997,0.149,1.9781719,0.0989263,0.10240955,3666,7352,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P3,4,20,20,20,0,0,1,1,0.2,0.0251078643096474,0.0502471505516814,0.0770286693855,0.121865715787943,8.72764535517612,60.4693076265401,0.14889171340843,0.180633581118078,2.0807049,0.0999931,0.1126936,3697,7414,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P3,8,20,20,20,0,0,1,1,0.4,0.0214511724563956,0.0276400582291263,0.0719020210359042,0.0771205810392689,4.12133896904628,16.3733889367589,0.126457998652596,0.148999999999999,1.9432351,0.09761195,0.10260415,3658,7336,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P4,1,20,20,19,0,1,0.95,0.9,0,0.0391325359161137,0.0737912894921666,0.106967204693307,0.177610141064216,30.3662456011941,65.9711497644957,0.0990000000000009,0.317033072626083,1.9223939,0.09788395,0.1008381,3562,7144,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":1}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P4,4,20,20,20,0,0,1,1,0,0.0304825870528401,0.0495694106364591,0.0823295589322253,0.121253411372638,24.562633482419,73.8954765007791,0.0990000000000005,0.204401221067368,2.5659048,0.10692425,0.16777345,3684,7388,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,P4,8,20,20,20,0,0,1,1,0,0.0360983936631132,0.0643729227123536,0.0780515856868146,0.152798133645647,15.657466809712,76.401795603814,0.0990000000000003,0.281910423243162,1.9109936,0.0961557,0.09930785,3606,7232,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P1,1,20,20,18,0,2,0.9,0.9,0.4,0.053673691740568,0.0651779059019348,0.114874278236301,0.156033085439352,6.10784589649987,54.4451530604353,0.174814986850955,0.299,1.7342808,0.0937992,0.09826185,3305,6630,40,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":2}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P1,4,20,20,20,0,0,1,1,0.75,0.0228348168481785,0.0546441589995432,0.0563007902924405,0.150185192329691,2.90793408817426,7.42895572237998,0.0959814557533692,0.298999999999998,1.7600637,0.0908877,0.096173,3340,6700,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P1,8,20,20,20,0,0,1,1,0.9,0.0171552442736703,0.0458878731820999,0.0417690652566158,0.127397990336413,2.39641535780052,5.1152067112643,0.0793692968863068,0.252093412446369,1.7757561,0.0924654,0.0970808,3373,6766,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P2,1,20,20,20,0,0,1,0.75,0,0.0730247863699038,0.126497361157548,0.130941695848051,0.236533184739796,11.0173747011374,57.1336603193077,0.199,0.29162398433202,1.8056976,0.0931026,0.0991827,3413,6846,40,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,P2,4,20,20,20,0,0,1,1,0.1,0.0523716363264185,0.0731820616969938,0.0940823277288426,0.143005600905957,7.87393373545461,13.4708739424316,0.135462435095536,0.250066389681248,1.7321503,0.08380705,0.0988385,3201,6422,40,"{""reason"":[],""count"":[]}"
