trial_id,aggregation_level,scenario_aggregate,fixed_measurement_hash,noise_profile_id,L,snr_db,profile_id,timing_mode,stage_id,repeat_count,median_runtime_sec,p90_runtime_sec,min_runtime_sec,max_runtime_sec,median_stage_share,p90_stage_share,min_stage_share,max_stage_share,median_exclusive_runtime_sec,median_unattributed_sec,median_reconciliation_error_sec,pair_order_ab_count,pair_order_ba_count,paired_repeat_count,paired_instrumentation_overhead_median_sec,paired_instrumentation_overhead_p90_sec,paired_instrumentation_overhead_min_sec,paired_instrumentation_overhead_max_sec,timing_configuration_hash
TP1_K2_N1_L4_SM6_P1,TRIAL,TP1_K2_N1_L4_SM6_P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P1,TIMING_STAGE,T4_PROFILE,20,0.05124045,0.07235375,0.0448176,0.0880715,0.00994949438840731,0.0128393749849169,0.0089578622142255,0.0157751104735976,0.05124045,0.00210230000000022,0,10,10,20,0.00629639999999965,0.0822373999999999,-0.0586073000000003,0.1512338,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P1,TRIAL,TP1_K2_N1_L4_SM6_P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P1,TIMING_STAGE,TAIL_FULL_DATA,20,0.00293145,0.00363185,0.0027105,0.0044241,0.000551927249244459,0.000650457831037549,0.000521013470501151,0.00088312933719687,0.00293145,0.00210230000000022,0,10,10,20,0.00629639999999965,0.0822373999999999,-0.0586073000000003,0.1512338,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P1,TRIAL,TP1_K2_N1_L4_SM6_P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P1,TIMING_STAGE,UNATTRIBUTED,20,0.00210230000000022,0.00240174999999931,0.00189240000000179,0.0027575999999998,0.000405405575648066,0.000426493679776706,0.000377756822339671,0.000493829035299142,0.00210230000000022,0.00210230000000022,0,10,10,20,0.00629639999999965,0.0822373999999999,-0.0586073000000003,0.1512338,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,OFF,ROOT_TANGENT_PROFILE_SAFE,20,5.05506845,5.6274662,4.9584098,5.6998291,1,1,1,1,NaN,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,ROOT_TANGENT_PROFILE_SAFE,20,5.04079335,5.62533135,4.9835797,5.84216,1,1,1,1,NaN,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,CENTER_MANIFOLD_DERIVATIVES,20,0.0010907,0.0014389,0.0009097,0.0016775,0.000208316806373772,0.000271502071624323,0.000181068425497308,0.000299513741449418,0.0010907,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,FINAL_SAFE_SELECTOR,20,2.15e-05,2.88e-05,1.98e-05,3.46e-05,4.29330983715863e-06,5.25863273681348e-06,3.68146935937831e-06,6.2832819862682e-06,2.15e-05,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_CONTEXT,20,0.0516295,0.0650119,0.0483298,0.0769317,0.0101647267747617,0.0116570855292633,0.00963254931006705,0.0131683658099059,0.0023665,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_CONTINUOUS,20,0.0678668,0.081484,0.06309,0.1077188,0.0132297772456037,0.014839349180058,0.0124922069735939,0.0184381803990305,0.0678668,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_CORE_LITE,20,0.098721,0.12068345,0.0926797,0.1706053,0.0195320807025538,0.0217199777349034,0.0183511490672149,0.0292024354006053,0.0016722,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_FIXED_FINAL_CERTIFICATION,20,0.00373775,0.00473505,0.0032105,0.0072274,0.000737475036237088,0.000846157747789665,0.000635796119621718,0.00123711093157325,0.00373775,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_FIXED_FIT,20,0.0297094,0.0378192,0.0264122,0.0591825,0.005856848993833,0.0067812907158392,0.00529367614523884,0.0101302429238501,0.003705,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_FIXED_REGISTERED_REFINEMENT,20,0.0207592,0.0268536,0.0181836,0.0415903,0.00397951512304046,0.00481544667231665,0.0036444555756266,0.00711899365987922,0.0207592,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_FIXED_REGISTERED_SELECTION,20,0.00096185,0.00122815,0.0008655,0.0019142,0.000182907032895728,0.00022014397224715,0.000171875861149257,0.000327652785955879,0.00096185,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_FIXED_START_BUILD,20,0.000919,0.00109825,0.0008038,0.0013994,0.000169451607873388,0.000206506901191026,0.000147931350508096,0.000239534692647925,0.000919,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_FULL_DATA,20,0.0031128,0.0034443,0.0028485,0.0035785,0.000586307583786764,0.000642672175078974,0.000559477146393983,0.000691986742045644,0.0031128,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_INITIALIZATION_TOTAL,20,0.04577395,0.0591815,0.0432227,0.071041,0.00910004836529752,0.0106118409663193,0.00861465987991332,0.0121600572391033,0.00454335,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_INIT_CONVENTIONAL,20,0.0172025,0.0221488,0.0148929,0.023761,0.00331456236324979,0.00388521250609645,0.00296828444603324,0.00424247154132914,0.0172025,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_INIT_GROUP_PREPARE,20,0.0024711,0.00297915,0.0023022,0.0031511,0.000484022646158596,0.000534147649183593,0.000439847091586108,0.00053937242389801,0.0024711,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_INIT_GROUP_Q1,20,0.01451355,0.01826205,0.0124879,0.0237795,0.00271858534217262,0.00328670957483306,0.00249840532321447,0.00407032672847029,0.01451355,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_INIT_GROUP_Q2,20,0.00931785,0.0109209,0.0080301,0.01527,0.00176489468633046,0.00204612443561943,0.00159025273950299,0.00261375929450751,0.00931785,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_PUBLIC,20,2.4701592,2.7738156,2.4264682,2.8687462,0.488481626832099,0.493789319235631,0.484003912434727,0.495509403853295,2.31898535,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K1_SELECTION,20,0.0003855,0.000462,0.0003509,0.0005012,7.39741139730547e-05,8.45791186289216e-05,6.79124900573778e-05,8.77767973784717e-05,0.0003855,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_CONTEXT,20,0.0503614,0.0619834,0.04816,0.0734202,0.0100180448906216,0.011207325734578,0.00960987384207106,0.0125673038739097,0.0023169,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_CORE_LITE,20,0.1515884,0.1969584,0.1422926,0.2241608,0.030160846990776,0.0353606545188147,0.0282774762858276,0.0383695071685815,-0.02155505,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_FINAL_CERTIFICATION,20,0.00441605,0.0054575,0.0037282,0.006144,0.000854773536105945,0.00102061730298718,0.000748055381058793,0.00109699697613426,0.00441605,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_FULL_DATA,20,0.00304,0.00358475,0.0028371,0.0042749,0.000592588331670079,0.000677741665769908,0.000527565178822064,0.000731732783764909,0.00304,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_HELPER_K1,20,0.05578725,0.06925805,0.0496901,0.0751512,0.0106706354720898,0.0124129641353155,0.00985971542637671,0.0128635983951141,0.05578725,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_INITIALIZATION_TOTAL,20,0.04513565,0.0555519,0.0431446,0.0662765,0.00898276797909511,0.0100446373860553,0.00861650102338372,0.0113445198351295,0.004564,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_INIT_CONVENTIONAL,20,0.01618305,0.0202823,0.0143622,0.028029,0.00312182836632721,0.00365498682505327,0.00285805136902674,0.00479771180522273,0.01618305,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_INIT_GROUP_PREPARE,20,0.0024929,0.0030187,0.0023188,0.0031928,0.000487931420677181,0.000529528838174403,0.000445571854214646,0.000570067048405188,0.0024929,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_INIT_GROUP_Q1,20,0.0146434,0.01749245,0.012689,0.0180342,0.00275857954359289,0.0031416971729768,0.00253668532973241,0.00324414830691389,0.0146434,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_INIT_GROUP_Q2,20,0.0087794,0.01123705,0.0080475,0.0125484,0.00173264282402945,0.00203211954626579,0.00159450101753689,0.00214790419981651,0.0087794,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_NESTED_ANCHOR,20,0.021291,0.02896315,0.0192416,0.0331941,0.00409511970771208,0.00505538819132677,0.00383232639894622,0.0059712426009765,0.021291,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_PUBLIC,20,2.51531865,2.7781443,2.4862846,2.8822665,0.498192994917929,0.500965299081876,0.489721683873496,0.501132750019027,2.31848775,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_REGISTERED_REFINEMENT,20,0.0932529,0.1211322,0.0840569,0.1419043,0.018327605252398,0.0217094005914407,0.0167044315474605,0.0242896976460761,0.0932529,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_SELECTION,20,0.0004652,0.0006258,0.0004133,0.0007303,8.97150525324483e-05,0.000112196144052399,8.2018889477688e-05,0.000131372697903939,0.0004652,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,K2_START_BUILD,20,0.0226797,0.03085035,0.0206007,0.035168,0.00438078397008952,0.00536850654768692,0.00410301671621754,0.00632632485264374,0.00141505,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,PROJECTED_DIRECTION,20,0.0010666,0.00137065,0.0009193,0.0016092,0.000207100006612883,0.000246818268223598,0.000184465796744457,0.000289476852618128,0.0010666,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,T4_PROFILE,20,0.0576315,0.07871875,0.0527353,0.0826333,0.0114916210732707,0.013943060828294,0.0105818113032285,0.0144895815243436,0.0576315,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,TAIL_FULL_DATA,20,0.00291145,0.0035487,0.0027042,0.0038701,0.000560868693414752,0.000636680410548555,0.000523547421396204,0.000766303537937955,0.00291145,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P2,TRIAL,TP1_K2_N1_L4_SM6_P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P2,TIMING_STAGE,UNATTRIBUTED,20,0.00211320000000015,0.00252400000000019,0.00187840000000072,0.00260980000000011,0.000408830487209516,0.000454618832087109,0.000373798143152296,0.000467559842482265,0.00211320000000015,0.00211320000000015,0,10,10,20,-0.00133199999999967,0.0823638999999998,-0.0650629,0.1423309,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P3,TRIAL,TP1_K2_N1_L4_SM6_P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P3,OFF,ROOT_TANGENT_PROFILE_SAFE,20,5.08519735,5.62569765,5.0080271,5.7281628,1,1,1,1,NaN,0.00209885000000032,0,10,10,20,0.0151542499999997,0.0562218999999997,-0.12186,0.0624539000000004,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P3,TRIAL,TP1_K2_N1_L4_SM6_P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P3,TIMING_STAGE,ROOT_TANGENT_PROFILE_SAFE,20,5.07991365,5.6201268,5.0026546,5.6724887,1,1,1,1,NaN,0.00209885000000032,0,10,10,20,0.0151542499999997,0.0562218999999997,-0.12186,0.0624539000000004,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P3,TRIAL,TP1_K2_N1_L4_SM6_P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P3,TIMING_STAGE,CENTER_MANIFOLD_DERIVATIVES,20,0.0010266,0.00153795,0.0008908,0.0016231,0.000193973907228311,0.000272547144838831,0.00017252110623756,0.000288395439098358,0.0010266,0.00209885000000032,0,10,10,20,0.0151542499999997,0.0562218999999997,-0.12186,0.0624539000000004,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P3,TRIAL,TP1_K2_N1_L4_SM6_P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P3,TIMING_STAGE,FINAL_SAFE_SELECTOR,20,1.28e-05,1.57e-05,1.1e-05,1.7e-05,2.37823647865668e-06,2.79902843576058e-06,2.0936443437193e-06,3.38966815587417e-06,1.28e-05,0.00209885000000032,0,10,10,20,0.0151542499999997,0.0562218999999997,-0.12186,0.0624539000000004,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
TP1_K2_N1_L4_SM6_P3,TRIAL,TP1_K2_N1_L4_SM6_P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,WHITE,4,-6,P3,TIMING_STAGE,K1_CONTEXT,20,0.05236815,0.0625109,0.0488626,0.0669549,0.0101275720611996,0.0110963604345801,0.00966898259855802,0.0120844610059734,0.00234585,0.00209885000000032,0,10,10,20,0.0151542499999997,0.0562218999999997,-0.12186,0.0624539000000004,593ca05e5dd406579933c21cc9e6bf16e8705a8c0d13a6d167b3e90fcdab0c85
