domain,nominal_snr_db,realized_snr_db,signal_average_power,noise_variance,signal_energy,noise_energy,noise_seed,noise_hash,clean_hash,observation_hash,scenario_id,base_realization_index,profile_id,L,replicate_id,source_hash,truth_hash
BEAMSPACE,6,5.89276893964869,56.4090961321752,14.1693243188131,6769.09153586103,1742.82384391298,580200040,f00e00d86bbe496279dffad73bafd246af692af232da38200ab7e07a9c2040b1,c98d54bb9aac247edb06f8170dd64afb714adeaa8f9a1f5ff1b735455847b224,5068bd0be77e9105c0b5986f70da436736263c094fa2b8646dc9300f7b6364f9,RTC2L8_S03_B040,40,SC_B,8,20,6ffd0d7656abbb091b3bfa4f7cc0b87a8370554548c8b59d4203d1c3a814ee24,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.2245966623854,138.666644038789,13.8666644038789,16639.9972846547,1580.13278799571,580200001,df81afe8132481abdacc4756245d8e19f1308e3fb59a09c07ff514dbaf1293ca,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,5f24a4373c17bfe34a0fde9ec6d8a745910e6d8a2eeb865c967bb1d3b9e6bf09,RTC2L8_S04_B001,1,SC_A,8,1,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.5830831258815,138.666644038789,13.8666644038789,16639.9972846547,1454.93951287789,580200002,7b8ea6dc731c6258c7957729e0c2fc46267a067caf85ffad9d0fb2ed7b6e0be5,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,8df82828aff091aa5a547463b05fa6569a58343a41ce3863f709785163c48938,RTC2L8_S04_B002,2,SC_A,8,2,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.8629420589237,138.666644038789,13.8666644038789,16639.9972846547,1717.35091253353,580200003,07aae3499e7da9c2f368b04a799dd01826280407df9fd2af90f5f3f1077c14a7,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,6734a68c8fc4910cd6788bac0226e9f3f21f6dc798279722dd0e3a07d75615ac,RTC2L8_S04_B003,3,SC_A,8,3,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.161230360738,138.666644038789,13.8666644038789,16639.9972846547,1603.35693657839,580200004,e8ff5bc49afe04bbbc94926f59ea1fbf09a2071b478f14ea043d9c2cdb29768b,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,cb92d717781711d4d38d8dd8f5d2bdb2108f8f7ed12c8b0090717aa6f965b742,RTC2L8_S04_B004,4,SC_A,8,4,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.50161594671748,138.666644038789,13.8666644038789,16639.9972846547,1866.34383463447,580200005,74006c053c105ea7b62220eb2df772a44930c4431b7e2fe377dac53d7fd124a3,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,aeb0a9ca74e8644c4685900b9e3246e44a5f01ab73e28ade6a8ee77512a88dfe,RTC2L8_S04_B005,5,SC_A,8,5,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.6035623525416,138.666644038789,13.8666644038789,16639.9972846547,1448.09487272039,580200006,0a0aa461d20ace9c9f6b8212f8475ecdee50fba98a30a3de235c71abda46a900,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,7936fad7bd8a956f1bb14d4558c426d4975c7836b8197c7c57c7d3deb3c1039b,RTC2L8_S04_B006,6,SC_A,8,6,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.95920461614864,138.666644038789,13.8666644038789,16639.9972846547,1679.70412778095,580200007,6d72d3b9a52b23b9bafbebd4e94bd992b76bde10c9db0d56b51eceb174a07ce3,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,2becb89a0169ff06dff74fdbf96f15de0ec0dcf2da353e4ba96b780496a74982,RTC2L8_S04_B007,7,SC_A,8,7,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.69746843492391,138.666644038789,13.8666644038789,16639.9972846547,1784.0474768854,580200008,402042eb50adda1bec24781b90ead339662b43de8377c173cd400c2c42ccc6ca,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,9cf349cc965995f728b0543d74705a34b8b278c2a71b235ec7ba02658434eda3,RTC2L8_S04_B008,8,SC_A,8,8,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.1933313142847,138.666644038789,13.8666644038789,16639.9972846547,1591.54938699919,580200009,0cc106dcc11d9f85d2d35819d491b4c174d89d89bcdbb706ad3d29a5de868131,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,2ed722b5eb2c8bfd0891d9c73d89831cfeed6ad3941027be4198f1e705ba3101,RTC2L8_S04_B009,9,SC_A,8,9,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.3642781637109,138.666644038789,13.8666644038789,16639.9972846547,1530.11979889555,580200010,d87eb6002936664d6200e637ff23eaa2615f879a3838f34e08705d1f8ea36744,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,452ad83be900133fd7de82c09f9f705612a820cf69e5547819ff6f9d03c44513,RTC2L8_S04_B010,10,SC_A,8,10,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.56013992987239,138.666644038789,13.8666644038789,16639.9972846547,1841.36234632098,580200011,8e533c1d38ebdca520b7300bab416c0ff0046e8fcf671670d4b89ea9132ee47c,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,bd9a5fd5f0eae6464abd6eab5e0a8bf41cd18c3d9cbe6d288fbc7ecacd8441d0,RTC2L8_S04_B011,11,SC_A,8,11,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.3544490281171,138.666644038789,13.8666644038789,16639.9972846547,1533.58675225455,580200012,24c5f21e4612e259df18754666baccba105cbee180b1409f9c0453ef3b0eeb55,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,394ac98934132c23b0bdd30a5d7e5a9d9048c3471c971b5e458071a9ee96ed22,RTC2L8_S04_B012,12,SC_A,8,12,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.91685288710872,138.666644038789,13.8666644038789,16639.9972846547,1696.16447268049,580200013,ab43a9884a9dbe0c32ca6ae90b920942eac2b67b9becc9b896a163c34d2c164c,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,47ac950027493b48d9a41208e3982a9e46d1e52963cb9fea7665ddb84a1176c9,RTC2L8_S04_B013,13,SC_A,8,13,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.49372653155501,138.666644038789,13.8666644038789,16639.9972846547,1869.73732551167,580200014,5ad5a75a99cec1084a96104331d8f9e181cc98dfe3e020f6bc24656830f29717,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,f42e223417c36643db28ecefeb416ac098f4b3349bfcaf76e60ce449df20b4a3,RTC2L8_S04_B014,14,SC_A,8,14,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.93638560854643,138.666644038789,13.8666644038789,16639.9972846547,1688.55297468147,580200015,8ea521a908e097c0942d3866d84f927a51c33c18b0e466ac6e64fe908efe924b,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,47453b2827b3e0e94c770f1796251fc0450ed8fcb8a0b1763ed017d816feed67,RTC2L8_S04_B015,15,SC_A,8,15,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.85005159047112,138.666644038789,13.8666644038789,16639.9972846547,1722.45582285362,580200016,75525e134de00cc2b2b5fad62c43af87cf0911df876f456c8e0ccb57046a5f98,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,9334e18b0a23fb06324da76641e8b88649a9fa088bb50bd5dbc50f1373fe9944,RTC2L8_S04_B016,16,SC_A,8,16,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.368719449994,138.666644038789,13.8666644038789,16639.9972846547,1528.55583095426,580200017,c6ffac62fd457ff6b4014e9f82207ea9d13c58139e941f54d096c61a76df73f5,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,29236fd0be6090c699f7c7876d985ceae3933886ee72a75ab33ccd66e3a3f199,RTC2L8_S04_B017,17,SC_A,8,17,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.3014450252625,138.666644038789,13.8666644038789,16639.9972846547,1552.41828202684,580200018,941fe2b4f3aa0a3c7b13ca8f86a40f686e8cddadac9fb753d05cdb8f0bb560e2,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,8d19d2f6b3713e4aa5976627d17f808518c60e3f92d9ada3565251f2625a4fdf,RTC2L8_S04_B018,18,SC_A,8,18,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.78821600072565,138.666644038789,13.8666644038789,16639.9972846547,1747.15586736012,580200019,4ad25428a37ef3fdbd61ec3655644a0cc8215651305a2f79e365cd894c2038e7,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,ac8841b55a6053942330d69b1c353ac1b6fb44aa861b477386d404b31c767a9e,RTC2L8_S04_B019,19,SC_A,8,19,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.89758831058737,138.666644038789,13.8666644038789,16639.9972846547,1703.70508655186,580200020,0c5426122aad1cb0d8ced281191a555d7f155348d278a246ff5c07094c24026d,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,3cc71b96c8b36daaed6d94bf32772e53dd1819bae5651299fb4e2a496afb4b63,RTC2L8_S04_B020,20,SC_A,8,20,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.3637337732564,142.0731549732,14.20731549732,17048.778596784,1567.90553598412,580200021,d5701f40cc9923bd1820dab3058bff388af1420041c6496259896e725d78742b,573825802373e7f85e36617e5ee63ad77335ac0f217280e01d7e77d2f9d4410b,0d888f497070b31aaa847d21323e93e18d0f8a613663a5ec351ce81f1978008b,RTC2L8_S04_B021,21,SC_B,8,1,c9d9996134cd1fc471ea52c77e44a7ba3fe6733a034aad8d0b54f05d1d56345a,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.80453658722996,166.10310197987,16.610310197987,19932.3722375843,2084.99650016877,580200022,05303d7e49a6b0fde9394389a4d25225857963a1c1b025f8ab8d31516b73e6e1,08b8f473e783f0ff127bbde20d7cf3c421ae0f3b72d2ddba90b8c3d7a59df50f,32231ebb62c5f9d48b7a1a6c1c3a0518b53f3c19a9d021a9d68be822c770770d,RTC2L8_S04_B022,22,SC_B,8,2,fc5acebfbb6c0c885536facbe2bb7bde0e25a967fe8f2318f1bfd3f692c03d81,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.3765762915356,172.513582323524,17.2513582323524,20701.6298788228,1898.22159792644,580200023,d81a718863df491320fb5079cdbaeb32c8252340fe0b0c9455ee277e183973ec,7f018048e34022a941351a489cc44e7224515374170b15cd46d748890790c005,c25f0af3095d2cbf9b0013ea9f8bea2977bc936d881a5626e82f0505eaefeb57,RTC2L8_S04_B023,23,SC_B,8,3,ce260b52ffb4461a2058cc4334cb934e187dbfd80de7f6264d481232f7e46784,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,8.89462501253474,120.919547859379,12.0919547859379,14510.3457431255,1871.60957954574,580200024,deed89b85ec0b0f073d1a523bdf2c134ff8bfab483d48ccf3680162f0894dcf6,eed7b532a68b924950fe03fa963223f16f28346c274747b348f33917938c645d,74f64d8c08954f7ba3d655b9395f8ad494bf459fc2c09404059fbe019bdbafc0,RTC2L8_S04_B024,24,SC_B,8,4,a8af83b3110df67382cac7cf2fc8119789aa82674f2d77da75c3df6fb963a2c7,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.1855966620271,225.051768691107,22.5051768691107,27006.2122429329,2587.64091985321,580200025,05bd6c5595981a570f00d44e085e2f4ddeece9aee80dc4027c56553e703d7643,7520e0052359ea24fecb9050297e09b6ace0beddec79cea2ecb441ad2f69adc9,255395085acc6fd81b899f2655d537f15a3e9a7e1b41b332edd97e061799b233,RTC2L8_S04_B025,25,SC_B,8,5,b685216cc7218c366a8435f049bb39f3ae85eeceee05f5d703e3a3ddc79bb1d8,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.4468970168707,124.448783736945,12.4448783736945,14933.8540484334,1347.35550420545,580200026,f29ac6e68c1f15477c7f0c9e7e44d981a87ace488d4ff6113ab9a2ce9e238cc5,64377e0fcb962d820f2c83a68fece1a87ebafaff6d6ed8d5a8aa483b24ddf635,5f1078d1eee6f7cfa323aa7b3b9eb39f577e18ff4f59d1e2b09960ac3c15170b,RTC2L8_S04_B026,26,SC_B,8,6,a366a9a1f50bec86c0142af0f4ee7b1f4da0c969618c1ec33bf951f9661525ce,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.92595705400088,139.792406405363,13.9792406405363,16775.0887686435,1706.35394790065,580200027,b434d7fb3db7a09a87072e4395e527ade7dfaf32bb057fcb30d4ece1cbe9e93c,e9d9d7bcf9b30336e44cd7f20a03fc79274a6a30e91fb371f87669263fd1f94c,11941f4205e92b7de529f2bcb31b97d21d50ceabb84dd26b57c7f94b06d8b59c,RTC2L8_S04_B027,27,SC_B,8,7,dc4d02353385ac6f357ee41762d015aef5c42a2e106532c69065d3a4ee774e33,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.0390142879738,95.4893522178221,9.54893522178221,11458.7222661387,1135.62452873462,580200028,3c58fcd58143e5bce59b16aee51c720edf11a7d47580039c46df7bf5fcd170b5,ee6ff48ed71190c2602c4530bb3b7d3584d2461d679d14027ce24d58055f175b,287795da2293e92dd03a7938f6493c8e9069759a1100cff7b7181c86e01c57fd,RTC2L8_S04_B028,28,SC_B,8,8,c1dabe0e4e3d6ceacfce3bef8d371b7bc54129bb793ed965f46ac46d58c31184,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.8239514024076,56.5819517220564,5.65819517220564,6789.83420664677,561.647758030359,580200029,94fd6a344ec6d188cd599efcc83a96598cd32a5d3227f6f78b5ae4c9dcf967c8,0620707dc582623425b7607669f31966f7c7ea86138ce5e49c8b4d03cd024e08,f4d0933f9019413cd4ad5feaa156f914699b8362c971a3d7aa3850c3e1c5ca29,RTC2L8_S04_B029,29,SC_B,8,9,455106c07e6ef1d315e70f417cae9b684f3c088800d654f80e35667e467a73ed,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.22924267048414,222.532901214613,22.2532901214613,26703.9481457536,3188.97569291546,580200030,6169ab89b346bee9c554d24e575947eb31c18c82ce7b0743892a1b929f747d44,888c55077bdb1da5e226c57c9a365c572348c33c220ed3ba8a321beef04adcc5,0e9b11f8c860dae7e7ed4c6e4894af974318931cf8a5cc282a20629928878ebb,RTC2L8_S04_B030,30,SC_B,8,10,0766ba9a8651c7946427bb1d1833530b03e1b9f8a1e086bdb3748a2dc81f9c42,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.3693245501264,58.9550087962063,5.89550087962063,7074.60105554475,649.784727555724,580200031,e0d4d91b4261532d263664974986901cb4513ec5f05c679c80782e6b8b618ea4,2e27fb5074fc7ff59bd72b9e7110231d038b5b1291c7cf8724b5beb9b7687c42,c3a6c2002ba66ebf948df15354b9f689dbf7477d3703a48fe5a1ab30cbc1b663,RTC2L8_S04_B031,31,SC_B,8,11,d4ac19abed27f640df3d41a3acc37687860133e8eef477e1f7fc3f74f3b333c4,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.6936117012904,180.208732369188,18.0208732369188,21625.0478843025,1843.29951011124,580200032,a5487bbed9b105df6cf7d385a358e5e4a24cc8905842cb624c9b2d19f6c1d03c,85a6d099dd7574da573edfd7e09a0594b30666a99681349ecbf129333fe1a7b1,83c331e1fca4433e6790c714a81e71ee9313d9b3ea9ddc4730e055cb727fc5c7,RTC2L8_S04_B032,32,SC_B,8,12,2d7034160cab4b42be483ff592e11dba323cb6b65cb31bcd7a35e6d6c4dde616,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.92307553072078,123.574594790504,12.3574594790504,14828.9513748605,1509.39493399802,580200033,ce91e0f7fdb100bf70b830ce8cf1733be18bb2a4ca0b6e341a0a1f9b1fa51b11,80f57537c44e4bab2edec0c53f3f474c9b3a1d02d8c0fc66c8b01ce3b6b2a4bf,f635740730f59226a5006b8549b539b98b4959a5ac7a1acbc9eff8dbc68b10ed,RTC2L8_S04_B033,33,SC_B,8,13,aab2c18f46421120e7baa02e2bddbc16e1e0e9ccd88d11e8b05b0a8ef0eb9a72,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.2119241930601,66.4726376272431,6.64726376272431,7976.71651526918,759.681829131929,580200034,f916956bb96c33b8a1eb8753791ea5e52cff05c8d2c619d68398e1e61cce48f9,df13cc5cb59a40e4bbb5ec9a1f8ce0c5537feb0efa9d95242652253aacd5a8a8,57c4ac518f3484b93b73efdf6ab1202b35c8a186c64b98eb5f391d418bc3524f,RTC2L8_S04_B034,34,SC_B,8,14,19ef2309f50ddbca4d632bb35db1568109493f61e1e27701f46307daa140f3ff,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.2668167340959,55.3798708431466,5.53798708431466,6645.58450117759,624.958977689793,580200035,777079d600135fe8eec5793186ea3335851a0a3dffcbf38c999feda409fda034,7916b6e45989d78de0054a2bf54125f1fa298f7ad6355970d3c13ada6927aaf5,cbd71e1ebe4fba7bbaf22dd56bb818c38e728d0143c335f302f03704813aa0c6,RTC2L8_S04_B035,35,SC_B,8,15,151c9b7d3e021d5789d8d9486a378d6012a73bd037f0cb8274dbe69c01c72635,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.64778940049512,70.5596777308572,7.05596777308572,8467.16132770287,918.2456815459,580200036,631dbfa65fe68480922953a13fb9522ea16e0b8a8c7e91b78f2a63cb265c0dca,4eae0a0b2b21dfe22482d7ed6afcaf642cf27511c476702364bf5aa5e874bb33,ba2ca9db9fe2005a6ca7170efac0d664de79b5fb941bd8fefad14a6a9ac639d6,RTC2L8_S04_B036,36,SC_B,8,16,73c2526e0ff56ed0e9eca9eb89e199cbf96295ce7afe9e0feed22ff96af709a7,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.95563039698943,124.481753255451,12.4481753255451,14937.8103906542,1509.12044508953,580200037,f8cdf684960e7259d65fd032d591172735171f85ebc17cb953601d791892c068,8256e1742b587f63e22cd07aadf57cdefc5f88a13188626a490708ddb131b44f,715d4d84d16c9ea9a0448298995f0d9bf2aa7be8fe9d858438e525cad7e1f5da,RTC2L8_S04_B037,37,SC_B,8,17,f2762264f11b4444b49366311697bbbe12ba3613d75af246d66e2e3aabb40130,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,8.89323001937573,162.741211339075,16.2741211339075,19528.9453606891,2519.74033695537,580200038,68e6e416b9970da375b32c263722b1e193aa649a9c379d149888e5792089926e,dc7ef3ad9e1374a5472375c789fff740795be728f0bceb51c7a3c1d614cb6b7d,4a245525f2ba05ded35b1ce461e47cae0c439d0c9a372b7b2585128f2151926d,RTC2L8_S04_B038,38,SC_B,8,18,a926e0d2cbe158f135c94b54a7341d5ce2d50864fae539dde0a7a364dde65389,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,10.1518001914715,225.244165096234,22.5244165096234,27029.2998115481,2610.08575478925,580200039,5a7ef7a572684d351d7d3b1ce57ba90aba63533be46d07b84a3e7902a8aef137,c534d07e12ceab7557f91e8b8daf563441bb58cf2e28906c0dd6d3027b31b87f,c0f36237818441d3eed19283646f90319bc8c9b0879d3988d69c9c9b80154c62,RTC2L8_S04_B039,39,SC_B,8,19,66c508fe66937bcf16653cea753dedc6c5fa830953f12ff35d1b9b943361bf1a,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,10,9.89276893964869,56.4090961321752,5.64090961321752,6769.09153586103,693.830669273367,580200040,f00e00d86bbe496279dffad73bafd246af692af232da38200ab7e07a9c2040b1,c98d54bb9aac247edb06f8170dd64afb714adeaa8f9a1f5ff1b735455847b224,a914e4301383d5f429a125af31a76d2819a42cb3fc0d3a32563e708586d7de2b,RTC2L8_S04_B040,40,SC_B,8,20,6ffd0d7656abbb091b3bfa4f7cc0b87a8370554548c8b59d4203d1c3a814ee24,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,14,14.2245966623854,138.666644038789,5.52041853084313,16639.9972846547,629.062193327781,580200001,df81afe8132481abdacc4756245d8e19f1308e3fb59a09c07ff514dbaf1293ca,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,6f2501a67e236879fc527ede1433d9c53a19adbed92d5af5928b8695ae1657e1,RTC2L8_S05_B001,1,SC_A,8,1,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,14,14.5830831258815,138.666644038789,5.52041853084313,16639.9972846547,579.221852798301,580200002,7b8ea6dc731c6258c7957729e0c2fc46267a067caf85ffad9d0fb2ed7b6e0be5,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,2296a12ec5ebab59884ce7e29f32cd16f515e4dd87b9578e4f34c60d140c775f,RTC2L8_S05_B002,2,SC_A,8,2,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,14,13.8629420589237,138.666644038789,5.52041853084313,16639.9972846547,683.689712636189,580200003,07aae3499e7da9c2f368b04a799dd01826280407df9fd2af90f5f3f1077c14a7,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,c685c96e2bb484b3ded03a3e10c070c5a746b22eace4f48944a17ae734941e47,RTC2L8_S05_B003,3,SC_A,8,3,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,14,14.161230360738,138.666644038789,5.52041853084313,16639.9972846547,638.307893408548,580200004,e8ff5bc49afe04bbbc94926f59ea1fbf09a2071b478f14ea043d9c2cdb29768b,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,4ecc8101b582f98ec293f647b0acbf2d38f047ea664abb92a906d856791d19d8,RTC2L8_S05_B004,4,SC_A,8,4,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,14,13.5016159467175,138.666644038789,5.52041853084313,16639.9972846547,743.004863286293,580200005,74006c053c105ea7b62220eb2df772a44930c4431b7e2fe377dac53d7fd124a3,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,48c13aab4851210b24d61a3c8351f6965a17f231b3fe9e5ace88a3f4f4e99cf4,RTC2L8_S05_B005,5,SC_A,8,5,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
BEAMSPACE,14,14.6035623525416,138.666644038789,5.52041853084313,16639.9972846547,576.496952471741,580200006,0a0aa461d20ace9c9f6b8212f8475ecdee50fba98a30a3de235c71abda46a900,3cb6402e424f9f1d13f005895544c0bf4b0e293466d7a7025466840fd4701442,28009bd7edcee0ef1e476f3037b43e3a94494759fb90ac92cc20bf2c9db1cf84,RTC2L8_S05_B006,6,SC_A,8,6,96b021d8d702a1055e3b6b3a06d1c3d930d73fb748f815326c8494297f2e2007,077e8af7a35a3b62555e75acd4d722fb4957e54f29c510da39dd03cda8e4f0dc
