scenario_id,scenario_index,base_realization_index,domain,observation_domain,method_id,profile_id,L,replicate_id,nominal_snr_db,realized_snr_db,signal_average_power,noise_variance,signal_energy,noise_energy,observation_hash,applicable,fit_valid,fit_status,angles_hat_deg,runtime_sec,score_call_count,SVD_call_count,eig_call_count,elevation_valid,elevation_status,conditional_valid,conditional_status,rho_lower_bound_hit,best_permutation_id,d_max_deg,d_max_bw,tau_trial_bw,localization_success_01bw,resolution_success,joint_RMSE_deg,azimuth_RMSE_deg,elevation_RMSE_deg,center_error_deg,axis_error_deg,rho_true_deg,rho_hat_deg,rho_error_deg,rho_relative_error,separation_vector_error_deg
RTC2L8_S03_B011,91,11,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,11,6,5.56013992987239,138.666644038789,34.8314861664003,16639.9972846547,4625.2930932163,7c3649b94cbe8ea2e91a31918f35fe6471f76486703f018e9a601693eb848be6,1,1,RAW_TANGENT_CORE_VALID,"[[8.1026105224017524,10.074408062053253],[8.1017214570099352,10.074865842272432]]",0.1008646,186,373,2,0,NOT_A_STAGE,0,NOT_A_STAGE,1,2,0.350804758110461,0.130716568698736,0.0677767818368601,0,0,0.257899350293927,0.219621487082961,0.135197918968816,0.126524954379494,57.2439616056279,0.450000000000001,0.00099999999999932,0.449000000000002,0.997777777777779,0.449459723674087
RTC2L8_S03_B011,91,11,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,11,6,5.56013992987239,138.666644038789,34.8314861664003,16639.9972846547,4625.2930932163,7c3649b94cbe8ea2e91a31918f35fe6471f76486703f018e9a601693eb848be6,1,1,FULL4D_CML_VALID,"[[8.0719058828598946,10.094735579685965],[7.8851908113330129,10.199097572604769]]",4.5098844,5397,10794,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,2,0.321714926242917,0.0935203840839114,0.0677767818368601,1,0,0.243857263403454,0.103740319902544,0.220690532060483,0.148474421226593,59.2024473045234,0.450000000000001,0.213901714582359,0.236098285417642,0.524662856483648,0.386893841543386
RTC2L8_S03_B011,91,11,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,11,6,5.56013992987239,138.666644038789,34.8314861664003,16639.9972846547,4625.2930932163,7c3649b94cbe8ea2e91a31918f35fe6471f76486703f018e9a601693eb848be6,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0442701603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B012,92,12,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,12,6,6.35444902811715,138.666644038789,34.8314861664003,16639.9972846547,3852.19575453105,6497b8ccb63d7adc1f46e18a79d4a4c248f1510de5349b4a5594e92d120f16bf,1,1,RAW_TANGENT_CORE_VALID,"[[8.0206109907654977,9.9205001022151951],[8.0215746019128424,9.9207674101962073]]",0.0987389,187,375,2,0,NOT_A_STAGE,0,NOT_A_STAGE,1,1,0.258433222401245,0.0883119836140354,0.0677767818368601,1,0,0.239063421341785,0.195515020021732,0.137568878637363,0.0821212926799242,14.4958613710402,0.450000000000001,0.000999999999999987,0.449000000000001,0.997777777777778,0.449031904043434
RTC2L8_S03_B012,92,12,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,12,6,6.35444902811715,138.666644038789,34.8314861664003,16639.9972846547,3852.19575453105,6497b8ccb63d7adc1f46e18a79d4a4c248f1510de5349b4a5594e92d120f16bf,1,1,FULL4D_CML_VALID,"[[7.4,9.928664785827646],[8.114098078070727,9.928664785827646]]",2.7192925,3286,6572,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.407230193588881,0.163775648849061,0.0677767818368601,0,0,0.321055768208705,0.292116147309706,0.133210220257365,0.253207192264864,30.0000000000001,0.450000000000001,0.714098078070727,0.264098078070725,0.586884617934944,0.394780567330387
RTC2L8_S03_B012,92,12,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,12,6,6.35444902811715,138.666644038789,34.8314861664003,16639.9972846547,3852.19575453105,6497b8ccb63d7adc1f46e18a79d4a4c248f1510de5349b4a5594e92d120f16bf,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0405494603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B013,93,13,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,13,6,5.91685288710873,138.666644038789,34.8314861664003,16639.9972846547,4260.57252453471,77876ab4dfecb56feca382c7572ca0cabb33cbb5686227ab18c9681ae3d6d6df,1,1,RAW_TANGENT_CORE_VALID,"[[7.8530877980256175,9.95793722793881],[8.0802526380746009,10.2]]",0.0943191,185,371,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.144187778386164,0.05237334564743,0.0677767818368601,1,1,0.11842740189358,0.0878420342399442,0.0794281218451745,0.0857141549399872,16.8185246504305,0.450000000000001,0.331961217874057,0.118038782125944,0.262308404724319,0.163439691166953
RTC2L8_S03_B013,93,13,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,13,6,5.91685288710873,138.666644038789,34.8314861664003,16639.9972846547,4260.57252453471,77876ab4dfecb56feca382c7572ca0cabb33cbb5686227ab18c9681ae3d6d6df,1,1,FULL4D_CML_VALID,"[[7.6522173687952444,9.8],[8.0919722892122046,10.2]]",2.323286,2808,5616,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.176189930017189,0.0664076573918131,0.0677767818368601,1,1,0.156977929844461,0.13032966070029,0.0874999999999986,0.127905170996275,12.2895784959142,0.450000000000001,0.594461428547661,0.14446142854766,0.321025396772576,0.182014699303829
RTC2L8_S03_B013,93,13,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,13,6,5.91685288710873,138.666644038789,34.8314861664003,16639.9972846547,4260.57252453471,77876ab4dfecb56feca382c7572ca0cabb33cbb5686227ab18c9681ae3d6d6df,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0407879603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B014,94,14,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,14,6,5.49372653155501,138.666644038789,34.8314861664003,16639.9972846547,4696.56781843978,0d8ef32eab349fcf62dfbd0d8b21d75a46ec970f214490927866f7f940957648,1,1,RAW_TANGENT_CORE_VALID,"[[7.9703542808338472,9.8925586204740963],[7.97131892346734,9.8928221818325124]]",0.0970318,186,373,2,0,NOT_A_STAGE,0,NOT_A_STAGE,1,1,0.313411935548452,0.109333117403146,0.0677767818368601,0,0,0.25054637693459,0.196549027667616,0.15537685386815,0.11120186050045,14.7185140054564,0.450000000000001,0.00100000000000106,0.449,0.997777777777775,0.449032886173333
RTC2L8_S03_B014,94,14,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,14,6,5.49372653155501,138.666644038789,34.8314861664003,16639.9972846547,4696.56781843978,0d8ef32eab349fcf62dfbd0d8b21d75a46ec970f214490927866f7f940957648,1,1,FULL4D_CML_VALID,"[[8.0076891882071557,9.9142652159363216],[8.59902829474067,10.151437411359296]]",4.1301969,4998,9996,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.406043834492393,0.163341487071532,0.0677767818368601,0,0,0.321412826808089,0.319671637532994,0.0334103186716393,0.305132323487734,8.14544076928945,0.450000000000001,0.637128393024207,0.187128393024206,0.415840873387123,0.201994756365049
RTC2L8_S03_B014,94,14,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,14,6,5.49372653155501,138.666644038789,34.8314861664003,16639.9972846547,4696.56781843978,0d8ef32eab349fcf62dfbd0d8b21d75a46ec970f214490927866f7f940957648,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0400179603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B015,95,15,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,15,6,5.93638560854643,138.666644038789,34.8314861664003,16639.9972846547,4241.45330598752,220c910c5d393b006021a5f723e40a0ed4968cd9af1176573379b9949ab491c7,1,1,RAW_TANGENT_CORE_VALID,"[[7.9652781990596635,10.081980223897354],[8.0938608791966011,10.2]]",0.0930431,184,369,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.251923457010141,0.0846787818751137,0.0677767818368601,1,0,0.201645276690144,0.133870885064163,0.150795900950863,0.144057520843413,12.5473070919324,0.450000000000001,0.174534160503085,0.275465839496916,0.612146309993146,0.28219318418342
RTC2L8_S03_B015,95,15,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,15,6,5.93638560854643,138.666644038789,34.8314861664003,16639.9972846547,4241.45330598752,220c910c5d393b006021a5f723e40a0ed4968cd9af1176573379b9949ab491c7,1,1,FULL4D_CML_VALID,"[[7.6744696623367012,9.8],[8.1050970945325531,10.2]]",2.1050999,2534,5068,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.157264448575184,0.0581712974828979,0.0677767818368601,1,1,0.14220577851609,0.112099212501103,0.0874999999999986,0.110216621565373,12.8883096063317,0.450000000000001,0.587741427295704,0.137741427295703,0.306092060657117,0.179719556799838
RTC2L8_S03_B015,95,15,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,15,6,5.93638560854643,138.666644038789,34.8314861664003,16639.9972846547,4241.45330598752,220c910c5d393b006021a5f723e40a0ed4968cd9af1176573379b9949ab491c7,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0422014603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B016,96,16,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,16,6,5.85005159047112,138.666644038789,34.8314861664003,16639.9972846547,4326.61341030068,0401ca8d66230b4012c02f55342ba52c7399e4c4600c8f6f4827a93d3d45e2ac,1,1,RAW_TANGENT_CORE_VALID,"[[7.8725915050874793,9.8],[8.2004822698487825,10.144815375075233]]",0.0995695,185,371,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.110477950797392,0.0367037571525525,0.0677767818368601,1,1,0.081490242325472,0.0478580490736701,0.0659565518589801,0.0457851488244895,16.4412001922945,0.450000000000001,0.475825594628983,0.0258255946289817,0.0573902102866257,0.134824029629492
RTC2L8_S03_B016,96,16,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,16,6,5.85005159047112,138.666644038789,34.8314861664003,16639.9972846547,4326.61341030068,0401ca8d66230b4012c02f55342ba52c7399e4c4600c8f6f4827a93d3d45e2ac,1,1,FULL4D_CML_VALID,"[[7.880883026913331,9.8],[8.3033363001833251,10.2]]",1.4744858,1779,3558,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.139371041385842,0.0502085239995206,0.0677767818368601,1,1,0.128095461146309,0.0935531782799798,0.0874999999999986,0.0921096635483281,13.4361928256772,0.450000000000001,0.581778968420595,0.131778968420593,0.292842152045762,0.17803659227585
RTC2L8_S03_B016,96,16,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,16,6,5.85005159047112,138.666644038789,34.8314861664003,16639.9972846547,4326.61341030068,0401ca8d66230b4012c02f55342ba52c7399e4c4600c8f6f4827a93d3d45e2ac,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0404833603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B017,97,17,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,17,6,6.36871944999405,138.666644038789,34.8314861664003,16639.9972846547,3839.55865157885,f424fd0cdd5404ef97db39eaf7d1b10babc6f75373eb355dfda4248a036357ba,1,1,RAW_TANGENT_CORE_VALID,"[[8.45538413255618,9.89489566646958],[7.6599393809848282,9.9953384167131425]]",0.0928858,180,361,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,2,0.33945058827739,0.121627292647113,0.0677767818368601,0,0,0.271974529969109,0.210902252019057,0.171727647876538,0.0796053849783109,37.1967889316456,0.450000000000001,0.801761248052623,0.351761248052622,0.781691662339158,0.520127398372255
RTC2L8_S03_B017,97,17,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,17,6,6.36871944999405,138.666644038789,34.8314861664003,16639.9972846547,3839.55865157885,f424fd0cdd5404ef97db39eaf7d1b10babc6f75373eb355dfda4248a036357ba,1,1,FULL4D_CML_VALID,"[[8.51710208338784,9.9276210913915737],[7.6628388777735976,9.9424548237839243]]",1.5755888,1882,3764,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,2,0.371514376893559,0.139985978671783,0.0677767818368601,0,0,0.283983972768938,0.249091900785526,0.13638226333612,0.110971862786459,30.9948044682955,0.450000000000001,0.854391985029711,0.40439198502971,0.898648855621574,0.522808349050903
RTC2L8_S03_B017,97,17,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,17,6,6.36871944999405,138.666644038789,34.8314861664003,16639.9972846547,3839.55865157885,f424fd0cdd5404ef97db39eaf7d1b10babc6f75373eb355dfda4248a036357ba,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0408500603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B018,98,18,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,18,6,6.30144502526249,138.666644038789,34.8314861664003,16639.9972846547,3899.49841865064,65a48b71c2029d6bcefa3005c22be99b3f0fb4f2ea64228fc149fea50cd50ddc,1,1,RAW_TANGENT_CORE_VALID,"[[7.795414770787044,9.8368176990790364],[8.2195703094045065,10.13782269162307]]",0.0973281,179,359,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.0516077422185259,0.0148059352139723,0.0677767818368601,1,1,0.0442459540660003,0.0187813014024737,0.04006204149616,0.0147280549639881,5.36168789227931,0.450000000000001,0.520107610477201,0.0701076104771993,0.155794689949331,0.0834455235033817
RTC2L8_S03_B018,98,18,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,18,6,6.30144502526249,138.666644038789,34.8314861664003,16639.9972846547,3899.49841865064,65a48b71c2029d6bcefa3005c22be99b3f0fb4f2ea64228fc149fea50cd50ddc,1,1,FULL4D_CML_VALID,"[[7.8599921504968089,9.88622443213712],[8.2940785397836727,10.194984171490269]]",3.8543132,4738,9476,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.129030257441854,0.0462666244486505,0.0677767818368601,1,1,0.0991431360504741,0.0801668797947034,0.0583320907383268,0.0870813052649851,5.42372450697995,0.450000000000001,0.532694631106351,0.0826946311063499,0.183765846902999,0.0947883473696911
RTC2L8_S03_B018,98,18,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,18,6,6.30144502526249,138.666644038789,34.8314861664003,16639.9972846547,3899.49841865064,65a48b71c2029d6bcefa3005c22be99b3f0fb4f2ea64228fc149fea50cd50ddc,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0406021603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B019,99,19,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,19,6,5.78821600072566,138.666644038789,34.8314861664003,16639.9972846547,4388.65711695425,a0215e542fd4afb6bc3ca5569915716212772043dbbce2584c94d34645dbfc0a,1,1,RAW_TANGENT_CORE_VALID,"[[7.7506153403694285,9.8],[8.1502780966156223,10.113089336615303]]",0.1036384,185,371,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.1031002216761,0.033029797287949,0.0677767818368601,1,1,0.0794265924109993,0.0498024590075638,0.0618732467131227,0.0659082207364985,8.07457449296987,0.450000000000001,0.507696022667614,0.057696022667613,0.128213383705806,0.0886496479715956
RTC2L8_S03_B019,99,19,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,19,6,5.78821600072566,138.666644038789,34.8314861664003,16639.9972846547,4388.65711695425,a0215e542fd4afb6bc3ca5569915716212772043dbbce2584c94d34645dbfc0a,1,1,FULL4D_CML_VALID,"[[7.7794415690903724,9.8],[8.082702419435579,10.041973891742686]]",4.1901032,5102,10204,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.132485070264086,0.0493944053008004,0.0677767818368601,1,1,0.113730324461506,0.0813602834874507,0.0794675466650453,0.104852909819525,8.58660423123414,0.450000000000001,0.387967147626185,0.0620328523738158,0.137850783052924,0.0881011692203483
RTC2L8_S03_B019,99,19,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,19,6,5.78821600072566,138.666644038789,34.8314861664003,16639.9972846547,4388.65711695425,a0215e542fd4afb6bc3ca5569915716212772043dbbce2584c94d34645dbfc0a,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0410991603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B020,100,20,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,20,6,5.89758831058737,138.666644038789,34.8314861664003,16639.9972846547,4279.51369020347,fccd22ff180644269d1b462eab60f58b62c1d5f84b3df5080980b4e4bf4424aa,1,1,RAW_TANGENT_CORE_VALID,"[[7.9879275031702308,10.048199423933138],[7.9905104717318833,10.049221977026981]]",0.0970514,184,369,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.243380381313671,0.086494280175077,0.0677767818368601,1,0,0.229123435067288,0.193864235936197,0.122123734474132,0.0498895036339162,8.40223415850334,0.450000000000001,0.00277801033479254,0.447221989665209,0.993826643700461,0.447251991272013
RTC2L8_S03_B020,100,20,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,20,6,5.89758831058737,138.666644038789,34.8314861664003,16639.9972846547,4279.51369020347,fccd22ff180644269d1b462eab60f58b62c1d5f84b3df5080980b4e4bf4424aa,1,1,FULL4D_CML_VALID,"[[7.9827539365270335,10.042505973019328],[8.344886900324024,10.199739532901198]]",3.7346672,4521,9042,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.235737227203706,0.0838777687121129,0.0677767818368601,1,0,0.206992913773322,0.164399733777539,0.125772786747547,0.203734755939648,6.5301230870812,0.450000000000001,0.394794472886233,0.0552055271137687,0.122678949141708,0.0731632578438585
RTC2L8_S03_B020,100,20,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,20,6,5.89758831058737,138.666644038789,34.8314861664003,16639.9972846547,4279.51369020347,fccd22ff180644269d1b462eab60f58b62c1d5f84b3df5080980b4e4bf4424aa,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0410511603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B021,101,21,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_B,8,1,6,6.36373377325641,142.0731549732,35.6871630258939,17048.778596784,3938.40064172727,dc03d799f2fdf25b4870326d1cd208100e03dae6391c2c59cb970c293c0c0ced,1,1,RAW_TANGENT_CORE_VALID,"[[7.6284396184635943,9.90424826093845],[8.3366881691275481,10.09979598350523]]",0.075693,140,281,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.177496600303435,0.071407901647352,0.0677767818368601,1,0,0.160908172503262,0.160220135559045,0.0148643243970566,0.0175529706275651,14.5651486928095,0.450000000000001,0.734748202664454,0.284748202664452,0.632773783698782,0.319895815543045
RTC2L8_S03_B021,101,21,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_B,8,1,6,6.36373377325641,142.0731549732,35.6871630258939,17048.778596784,3938.40064172727,dc03d799f2fdf25b4870326d1cd208100e03dae6391c2c59cb970c293c0c0ced,1,1,FULL4D_CML_VALID,"[[7.6108190618333875,9.927054500695732],[8.3499661492967725,10.072095315058775]]",3.2703856,3850,7700,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.198309986014591,0.0791451667999563,0.0677767818368601,1,0,0.180303404962146,0.175814587835309,0.0399818526989962,0.0196120019334935,18.8980651776521,0.450000000000001,0.753243157776225,0.303243157776224,0.673873683947163,0.358467221492311
RTC2L8_S03_B021,101,21,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_B,8,1,6,6.36373377325641,142.0731549732,35.6871630258939,17048.778596784,3938.40064172727,dc03d799f2fdf25b4870326d1cd208100e03dae6391c2c59cb970c293c0c0ced,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0404049603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B022,102,22,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_B,8,2,6,5.80453658722996,166.10310197987,41.7232128094886,19932.3722375843,5237.2744185189,de9d88d49f363eceb3b47d9e087d6dea2870568f8ec781638e799ea06b3eb2aa,1,1,RAW_TANGENT_CORE_VALID,"[[7.9201719116878069,9.9654893991320979],[7.9204688964055565,9.9664442813643266]]",0.0933884,185,371,2,0,NOT_A_STAGE,0,NOT_A_STAGE,1,1,0.310838220995816,0.118041845659427,0.0677767818368601,0,0,0.240763474291835,0.210379991661495,0.117078220269974,0.0866434877759129,42.7234120307259,0.450000000000001,0.00100000000000147,0.449,0.997777777777774,0.449265874862983
RTC2L8_S03_B022,102,22,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_B,8,2,6,5.80453658722996,166.10310197987,41.7232128094886,19932.3722375843,5237.2744185189,de9d88d49f363eceb3b47d9e087d6dea2870568f8ec781638e799ea06b3eb2aa,1,1,FULL4D_CML_VALID,"[[7.8665020678719815,9.8015422783709809],[7.8986905603089417,9.9132974108613112]]",4.4244284,5396,10792,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.35692502136598,0.131947690727567,0.0677767818368601,0,0,0.263200473411632,0.213867455426258,0.153411866273782,0.184696307961013,43.9321724463303,0.450000000000001,0.116298360621702,0.333701639378299,0.74155919861844,0.375029401672335
RTC2L8_S03_B022,102,22,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_B,8,2,6,5.80453658722996,166.10310197987,41.7232128094886,19932.3722375843,5237.2744185189,de9d88d49f363eceb3b47d9e087d6dea2870568f8ec781638e799ea06b3eb2aa,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0409572603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B023,103,23,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_B,8,3,6,6.37657629153562,172.513582323524,43.333452668957,20701.6298788228,4768.11707582985,23f58dce53ff3ef485330daa92472595c246648fa4bc1cb2e76c35519675557c,1,1,RAW_TANGENT_CORE_VALID,"[[7.9138964452503977,9.9628262714139435],[7.9147210291550447,9.9633920110927665]]",0.0971663,187,375,2,0,NOT_A_STAGE,0,NOT_A_STAGE,1,1,0.317346238431277,0.120513873650323,0.0677767818368601,0,0,0.243114905709153,0.212488205831352,0.118125440784547,0.0932948443315986,4.45367170484086,0.450000000000001,0.000999999999998838,0.449000000000002,0.99777777777778,0.449003026266474
RTC2L8_S03_B023,103,23,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_B,8,3,6,6.37657629153562,172.513582323524,43.333452668957,20701.6298788228,4768.11707582985,23f58dce53ff3ef485330daa92472595c246648fa4bc1cb2e76c35519675557c,1,1,FULL4D_CML_VALID,"[[8.0098937672295047,10.004386297768541],[8.3071073380080538,10.2]]",3.9904618,4866,9732,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.235764198783391,0.0888836428420723,0.0677767818368601,1,0,0.194732424245106,0.165110232115874,0.103244023086172,0.188589143004949,3.3512620719401,0.450000000000001,0.355809818801608,0.094190181198393,0.209311513774206,0.0970536386342117
RTC2L8_S03_B023,103,23,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_B,8,3,6,6.37657629153562,172.513582323524,43.333452668957,20701.6298788228,4768.11707582985,23f58dce53ff3ef485330daa92472595c246648fa4bc1cb2e76c35519675557c,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0406304603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S03_B024,104,24,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_B,8,4,6,4.89462501253474,120.919547859379,30.3736171572247,14510.3457431255,4701.27070794429,14d0cd1fab89673917fc8edd679c356e63e4a914101152c7bb9dd1da809e66fd,1,1,RAW_TANGENT_CORE_VALID,"[[7.5967577708360494,9.8507109694291746],[8.2681855109175491,10.115371727453111]]",0.092597,180,361,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.211609006662906,0.0846634540444046,0.0677767818368601,1,0,0.158372783905341,0.156208510931622,0.0260929069759008,0.0696252479246337,8.48682706034582,0.450000000000001,0.72170667655825,0.271706676558249,0.603792614573884,0.284494383307376
