scenario_id,profile_id,L,replicate_id,nominal_snr_db,K1_center_az_deg,K1_center_el_deg,K1_fit_valid,K1_status,K1_coarse_count,metric_rank,metric_condition,direction_az,direction_el,rho_hat_deg,rho_max_deg,profile_node_count,fit_valid,fit_status,axis_error_deg,rho_error_deg
RTC2L8_S05_B020,SC_A,8,20,14,7.99545742618028,10.0189143425124,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94101667909032,0.908222084988847,0.418488523544567,0.335827906253668,0.865427113526699,39,1,RAW_TANGENT_CORE_VALID,5.26080161504767,0.114172093746332
RTC2L8_S05_B021,SC_B,8,1,14,7.95262360718558,9.97796756996224,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111452172934,0.863162449353374,0.504926317422933,0.511751453323033,0.704924912096313,40,1,RAW_TANGENT_CORE_VALID,0.32646127225012,0.0617514533230313
RTC2L8_S05_B022,SC_B,8,2,14,7.93368997793627,9.96815028678189,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9411397499966,0.865243800060305,0.501351340336499,0.294942114459964,0.670788220767608,41,1,RAW_TANGENT_CORE_VALID,0.0894443014195204,0.155057885540036
RTC2L8_S05_B023,SC_B,8,3,14,7.93413091071186,9.96391030797264,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94114674959253,0.827344873738029,0.561694276185368,0.139462908455273,0.583628193920018,43,1,RAW_TANGENT_CORE_VALID,4.17304939557945,0.310537091544729
RTC2L8_S05_B024,SC_B,8,4,14,7.92421355375793,9.96807083636253,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94114383843612,0.880820024073138,0.473451249012817,0.568378867959663,0.709981594569538,39,1,RAW_TANGENT_CORE_VALID,1.74144117916425,0.11837886795966
RTC2L8_S05_B025,SC_B,8,5,14,7.94367807787423,9.9763328405574,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94112129942966,0.823800547819315,0.566879755691273,0.311149177668473,0.622117261331262,41,1,RAW_TANGENT_CORE_VALID,4.53292698090357,0.138850822331528
RTC2L8_S05_B026,SC_B,8,6,14,7.92146528960453,9.94490094582498,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94118287476055,0.775360066115491,0.631519412111283,0.458896252580901,0.458896252580901,45,1,RAW_TANGENT_CORE_VALID,9.16231117867927,0.00889625258089932
RTC2L8_S05_B027,SC_B,8,7,14,7.93920600169171,9.99250138793845,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94109386208437,0.850954932201574,0.525238710837095,0.530252367136099,0.733005332495975,40,1,RAW_TANGENT_CORE_VALID,1.68431453919735,0.0802523671360978
RTC2L8_S05_B028,SC_B,8,8,14,7.87779030737272,9.91665805328036,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94124209139343,0.851257428569556,0.524748311388562,0.162953945695543,0.444624787725996,39,1,RAW_TANGENT_CORE_VALID,1.65130124597181,0.287046054304458
RTC2L8_S05_B029,SC_B,8,9,14,7.83484991074307,9.8797845994205,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94130743517941,0.888263247504749,0.459334739740331,0.347391967198494,0.347391967198494,44,1,RAW_TANGENT_CORE_VALID,2.65581219801057,0.102608032801508
RTC2L8_S05_B030,SC_B,8,10,14,7.98220049345876,9.92652228562695,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94118411453363,0.80177321374452,0.59762840772656,0.001,0.423414563267671,44,1,RAW_TANGENT_CORE_VALID,6.70023301717083,0.449000000000002
RTC2L8_S05_B031,SC_B,8,11,14,7.81750225970763,9.93303287071116,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94123867431464,0.878151506096695,0.478382621277264,0.245798344682727,0.556177690384997,40,1,RAW_TANGENT_CORE_VALID,1.42017835841561,0.204201655317273
RTC2L8_S05_B032,SC_B,8,12,14,7.93737461843725,9.98173835812341,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111437679294,0.925398617913435,0.378995247943698,0.577878782690801,0.959053492672875,40,1,RAW_TANGENT_CORE_VALID,7.72854011570462,0.127878782690799
RTC2L8_S05_B033,SC_B,8,13,14,7.94963238577085,9.94796682928808,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94116611619588,0.823406892458434,0.567451398317023,0.00113910926889902,0.521513665229944,45,1,RAW_TANGENT_CORE_VALID,4.57269453870435,0.448860890731102
RTC2L8_S05_B034,SC_B,8,14,14,7.83493170366028,9.90432911319542,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94127436048842,0.894062352124029,0.44794253037019,0.465814724532636,0.465814724532636,45,1,RAW_TANGENT_CORE_VALID,3.38824473180542,0.015814724532634
RTC2L8_S05_B035,SC_B,8,15,14,7.82470191546851,9.8765977420818,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131492830265,0.897631746957695,0.44074623861546,0.00169368054078104,0.347582056842582,43,1,RAW_TANGENT_CORE_VALID,3.84849620967508,0.44830631945922
RTC2L8_S05_B036,SC_B,8,16,14,7.81930336289347,9.92566766632529,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94124905140406,0.897377458868932,0.441263749150028,0.183592479400032,0.569580739715648,40,1,RAW_TANGENT_CORE_VALID,3.81545886532554,0.266407520599968
RTC2L8_S05_B037,SC_B,8,17,14,7.89124897858048,9.94762750752508,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94119055518928,0.835817259675038,0.549007748970185,0.373418155900275,0.537797536745126,39,1,RAW_TANGENT_CORE_VALID,3.29896700288848,0.0765818440997252
RTC2L8_S05_B038,SC_B,8,18,14,7.89236751529986,10.0028118075694,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94109316500739,0.811443094023844,0.584431437519416,0.313344338781586,0.674803509090849,40,1,RAW_TANGENT_CORE_VALID,5.76283382877759,0.136655661218415
RTC2L8_S05_B039,SC_B,8,19,14,7.97287439116798,9.99866636105063,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106732957837,0.847155437030197,0.531345147253812,0.230526513744536,0.747786488979584,40,1,RAW_TANGENT_CORE_VALID,2.09638613687883,0.219473486255466
RTC2L8_S05_B040,SC_B,8,20,14,7.83016671426665,9.87445183840612,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131599200966,0.858971635619815,0.5120231725231,0.252520042713716,0.290814331856268,39,1,RAW_TANGENT_CORE_VALID,0.798686457082409,0.197479957286285
RTC2L8_S06_B001,SC_A,8,1,18,7.99256811132067,9.98583099562443,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94108211676395,0.878115437490704,0.47844882530999,0.437322101596323,0.776806152691568,39,1,RAW_TANGENT_CORE_VALID,1.41585872844899,0.0126778984036799
RTC2L8_S06_B002,SC_A,8,2,18,7.98455800718047,9.97740653800765,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94110102824304,0.88846490307812,0.458944567457102,0.194198419066337,0.773106604096499,41,1,RAW_TANGENT_CORE_VALID,2.68097668335358,0.255801580933664
RTC2L8_S06_B003,SC_A,8,3,18,7.99882693925387,10.0225882527086,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94100749474189,0.870813166406667,0.491614105994523,0.545153426272472,0.721752061741418,40,1,RAW_TANGENT_CORE_VALID,0.553272605333889,0.095153426272472
RTC2L8_S06_B004,SC_A,8,4,18,8.01562488291693,9.97662438922837,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94108741508429,0.870728909949905,0.491763322521566,0.366440302106729,0.718330876417188,39,1,RAW_TANGENT_CORE_VALID,0.543454321494787,0.0835596978932729
RTC2L8_S06_B005,SC_A,8,5,18,8.00945712312995,10.00081936257,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94104585390998,0.885305308959491,0.46501022561675,0.268498600624757,0.85667207496721,41,1,RAW_TANGENT_CORE_VALID,2.28911616447053,0.181501399375243
RTC2L8_S06_B006,SC_A,8,6,18,7.99542707845244,9.98803921092036,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9410767086363,0.857115165475061,0.515124832552905,0.478632309309409,0.730072398134865,41,1,RAW_TANGENT_CORE_VALID,1.00579933222121,0.0286323093094085
RTC2L8_S06_B007,SC_A,8,7,18,7.99812168464387,10.0079864162762,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94103738282368,0.866512611859399,0.499155179767377,0.334591317395011,0.76935426699664,40,1,RAW_TANGENT_CORE_VALID,0.0558771345948843,0.11540868260499
RTC2L8_S06_B008,SC_A,8,8,18,8.00921772089858,9.98922606218762,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106783926636,0.861488059760918,0.507777828276668,0.617424322807435,0.745310455282482,40,1,RAW_TANGENT_CORE_VALID,0.515925035971459,0.167424322807435
RTC2L8_S06_B009,SC_A,8,9,18,8.0113242225133,10.0001646560553,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94104619495897,0.875914036129335,0.482467202317027,0.218182888187199,0.828389341223627,39,1,RAW_TANGENT_CORE_VALID,1.1533367541391,0.231817111812801
RTC2L8_S06_B010,SC_A,8,10,18,8.01757124904553,10.0124174775429,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9410190507185,0.85751420877524,0.514460281993251,0.0820683036911286,0.72924005612377,41,1,RAW_TANGENT_CORE_VALID,0.961386305118776,0.367931696308872
RTC2L8_S06_B011,SC_A,8,11,18,8.0250397420076,10.0194944633694,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94100095288367,0.915476118292616,0.402372311219204,0.519276996886485,0.897206550240443,40,1,RAW_TANGENT_CORE_VALID,6.27343288289334,0.0692769968864834
RTC2L8_S06_B012,SC_A,8,12,18,8.00424516986606,9.9794075932571,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94108807891799,0.888324637310882,0.459216004453775,0.163118213518838,0.781364723864528,39,1,RAW_TANGENT_CORE_VALID,2.66347073361935,0.286881786481163
RTC2L8_S06_B013,SC_A,8,13,18,7.99233502654293,10.0197270474879,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94101649987642,0.847989200609272,0.530013505158168,0.545973604515191,0.680257958552446,39,1,RAW_TANGENT_CORE_VALID,2.00636732135835,0.0959736045151895
RTC2L8_S06_B014,SC_A,8,14,18,7.99209023971287,9.97278710826611,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94110557124914,0.905934709352589,0.423417409172368,0.407247567671707,0.816154955006912,40,1,RAW_TANGENT_CORE_VALID,4.94946838277292,0.0427524323282943
RTC2L8_S06_B015,SC_A,8,15,18,8.00652323386803,10.0349022892652,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94097775347525,0.834297830090013,0.551314003728452,0.487871234873446,0.59892442280904,39,1,RAW_TANGENT_CORE_VALID,3.45720589426753,0.0378712348734452
RTC2L8_S06_B016,SC_A,8,16,18,8.01022259300123,9.99244691305762,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106136181517,0.8261646279409,0.56342879544737,0.558322959098496,0.683127715915939,39,1,RAW_TANGENT_CORE_VALID,4.2932550510583,0.108322959098495
RTC2L8_S06_B017,SC_A,8,17,18,8.01355436430554,9.98751170928659,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106885817108,0.918683410697457,0.394994672001139,0.593065203282407,0.949439182744471,41,1,RAW_TANGENT_CORE_VALID,6.73435823164015,0.143065203282405
RTC2L8_S06_B018,SC_A,8,18,18,8.00554463533601,10.0008801716532,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94104765051385,0.875745605561715,0.482772859986293,0.457983354099847,0.824900672139757,40,1,RAW_TANGENT_CORE_VALID,1.13334098118168,0.00798335409984546
RTC2L8_S06_B019,SC_A,8,19,18,7.9876293661301,9.99266568995109,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94107182821918,0.847452559306019,0.530871132880361,0.485642522559275,0.725847302737051,39,1,RAW_TANGENT_CORE_VALID,2.06433267982225,0.0356425225592729
RTC2L8_S06_B020,SC_A,8,20,18,7.99708478875688,10.0118541467475,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94103019297363,0.896053979619377,0.443945115536005,0.379948026526696,0.847608619481525,39,1,RAW_TANGENT_CORE_VALID,3.64413270311418,0.0700519734733052
RTC2L8_S06_B021,SC_B,8,1,18,7.94583626047165,9.97216395725202,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94112765400957,0.860492335610329,0.509463384705791,0.479835308783438,0.675863908655333,39,1,RAW_TANGENT_CORE_VALID,0.628092676131174,0.0298353087834367
RTC2L8_S06_B022,SC_B,8,2,18,7.93747848846609,9.96807335851704,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94113827784663,0.870102851672458,0.49287019336886,0.353103670026573,0.682018757791907,39,1,RAW_TANGENT_CORE_VALID,0.47059372592388,0.0968963299734286
RTC2L8_S06_B023,SC_B,8,3,18,7.9387973095461,9.96527031190248,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94114247817027,0.837487054454804,0.546457165403306,0.291671541971608,0.604879292892077,39,1,RAW_TANGENT_CORE_VALID,3.12429756677521,0.158328458028393
RTC2L8_S06_B024,SC_B,8,4,18,7.92278431311221,9.96313234895278,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94115278384656,0.873065153093923,0.487603566899469,0.517905296280213,0.669118767896191,39,1,RAW_TANGENT_CORE_VALID,0.81680768807068,0.0679052962802125
RTC2L8_S06_B025,SC_B,8,5,18,7.9496545744978,9.97642347872659,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111854937784,0.847799305179381,0.530317205205865,0.371295095014224,0.665350763636296,40,1,RAW_TANGENT_CORE_VALID,2.02688961022358,0.0787049049857776
RTC2L8_S06_B026,SC_B,8,6,18,7.92253398601176,9.94902212184751,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94117592919239,0.819209520029576,0.573494343732274,0.513975200588603,0.519698663033633,39,1,RAW_TANGENT_CORE_VALID,4.99425821420232,0.0639752005886018
RTC2L8_S06_B027,SC_B,8,7,18,7.9367454983132,9.98049557762637,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111687253183,0.853204990898711,0.521575731323392,0.492385849173447,0.69211647239949,39,1,RAW_TANGENT_CORE_VALID,1.43800790972603,0.0423858491734451
RTC2L8_S06_B028,SC_B,8,8,18,7.88467050109007,9.92502542348862,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94122743525144,0.855626004550262,0.517594571394788,0.266437438817768,0.483101757237177,39,1,RAW_TANGENT_CORE_VALID,1.17103797602634,0.183562561182234
RTC2L8_S06_B029,SC_B,8,9,18,7.82473172321056,9.88288632591002,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94130661191609,0.880741658112879,0.473597013994574,0.350028921047907,0.350028921047907,44,1,RAW_TANGENT_CORE_VALID,1.73195900397749,0.0999710789520947
RTC2L8_S06_B030,SC_B,8,10,18,7.97379964872261,9.94530026141877,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94115950074301,0.844819446378334,0.535051495672151,0.15103568316184,0.543126269505107,40,1,RAW_TANGENT_CORE_VALID,2.3474037899103,0.298964316838161
RTC2L8_S06_B031,SC_B,8,11,18,7.81743485897889,9.91804202171494,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94126069311174,0.873289332885925,0.487201951009698,0.210496083533699,0.484571219266691,40,1,RAW_TANGENT_CORE_VALID,0.843160751263954,0.239503916466303
RTC2L8_S06_B032,SC_B,8,12,18,7.94188366616202,9.97758336165493,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111986277224,0.904507345000783,0.426458043469266,0.52869001904841,0.832829228452466,39,1,RAW_TANGENT_CORE_VALID,4.75701223866989,0.0786900190484077
RTC2L8_S06_B033,SC_B,8,13,18,7.93937228242583,9.95067124696474,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94116623995943,0.841378292640823,0.540446638136286,0.23182464706189,0.557580476342043,40,1,RAW_TANGENT_CORE_VALID,2.71404861579716,0.218175352938111
RTC2L8_S06_B034,SC_B,8,14,18,7.83790334911512,9.90690981582577,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94126980526901,0.887281868124736,0.461227586444132,0.463588124249031,0.463588124249031,45,1,RAW_TANGENT_CORE_VALID,2.53365018100143,0.0135881242490297
RTC2L8_S06_B035,SC_B,8,15,18,7.81712217238992,9.88036593717011,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131234997511,0.88536330719008,0.464899789504625,0.00140437377895465,0.345734452819347,44,1,RAW_TANGENT_CORE_VALID,2.29626320834571,0.448595626221046
RTC2L8_S06_B036,SC_B,8,16,18,7.8320373209526,9.92235060447736,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94124981987522,0.885710530350588,0.464237930835127,0.23670753880414,0.527103006241887,39,1,RAW_TANGENT_CORE_VALID,2.33908661390411,0.213292461195863
RTC2L8_S06_B037,SC_B,8,17,18,7.90343532281013,9.95062950000207,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94118105094754,0.844470949989203,0.53560135793735,0.386466964725234,0.562468700909056,39,1,RAW_TANGENT_CORE_VALID,2.38470322174753,0.0635330352747676
RTC2L8_S06_B038,SC_B,8,18,18,7.91147643844564,9.98962344076457,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111068218253,0.829461209998385,0.558564321370436,0.352638028508537,0.67896725053733,39,1,RAW_TANGENT_CORE_VALID,3.95656903691481,0.0973619714914641
RTC2L8_S06_B039,SC_B,8,19,18,7.96825806590214,9.9908339287435,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9410841943744,0.835703778792347,0.549180474991776,0.323631991606682,0.694977106556294,40,1,RAW_TANGENT_CORE_VALID,3.31080828012739,0.12636800839332
RTC2L8_S06_B040,SC_B,8,20,18,7.82128742434381,9.87844076773385,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131358404787,0.861805840046028,0.507238301060321,0.208433140472389,0.309285665415562,39,1,RAW_TANGENT_CORE_VALID,0.480048820749774,0.241566859527613
RTC2L8_S07_B001,SC_A,8,1,22,7.9952495215334,9.99112532080645,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94107108571613,0.874330037528609,0.485331830272053,0.442159697679782,0.787606783174763,40,1,RAW_TANGENT_CORE_VALID,0.965784689131671,0.00784030232021871
RTC2L8_S07_B002,SC_A,8,2,22,7.99009882372392,9.98570986467759,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94108350928115,0.8801280664594,0.474736333800604,0.315135783435474,0.782370555844557,40,1,RAW_TANGENT_CORE_VALID,1.65781586166455,0.134864216564527
RTC2L8_S07_B003,SC_A,8,3,22,7.99925409568011,10.0143740514905,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9410240879876,0.870901092986099,0.491458326041608,0.510997256275657,0.755408703743446,39,1,RAW_TANGENT_CORE_VALID,0.563521742083923,0.0609972562756556
RTC2L8_S07_B004,SC_A,8,4,22,8.00987052094796,9.98520319015297,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94107489390514,0.87122770922023,0.490879087644677,0.398921482077528,0.754577633533357,40,1,RAW_TANGENT_CORE_VALID,0.601622156026881,0.0510785179224737
RTC2L8_S07_B005,SC_A,8,5,22,8.00591489087787,10.00063726709,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94104793767464,0.87831655090591,0.478079529372202,0.349456436751953,0.834014931247235,41,1,RAW_TANGENT_CORE_VALID,1.4399520021473,0.100543563248047
RTC2L8_S07_B006,SC_A,8,6,22,7.99715238314773,9.99240566208469,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106778757846,0.860601531571552,0.509278905764512,0.467916020507017,0.755600359279959,40,1,RAW_TANGENT_CORE_VALID,0.615809947216046,0.0179160205070162
RTC2L8_S07_B007,SC_A,8,7,22,7.99884046834259,10.0049377138589,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.941043025364,0.865232058970256,0.501371602835752,0.380141245100445,0.778114616136186,39,1,RAW_TANGENT_CORE_VALID,0.0907860776394746,0.069858754899556
RTC2L8_S07_B008,SC_A,8,8,22,8.00575305070327,9.99328636500361,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106197935539,0.866157202147849,0.499771649023242,0.562220015363939,0.77349871839015,40,1,RAW_TANGENT_CORE_VALID,0.0151064294365602,0.112220015363937
RTC2L8_S07_B009,SC_A,8,9,22,8.00717919212137,10.0000557416959,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94104843833456,0.873722495272501,0.486424712833131,0.323362869476717,0.822097451174123,40,1,RAW_TANGENT_CORE_VALID,0.894142048055666,0.126637130523285
RTC2L8_S07_B010,SC_A,8,10,22,8.01112027132711,10.0078500569918,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9410313296076,0.862728764789714,0.505666963924296,0.283521735669259,0.759986143911712,40,1,RAW_TANGENT_CORE_VALID,0.375636927921014,0.166478264330742
RTC2L8_S07_B011,SC_A,8,11,22,8.01573351000593,10.0123583060739,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94102008336463,0.894984258018293,0.44609772236523,0.494699449931989,0.841258246875847,40,1,RAW_TANGENT_CORE_VALID,3.5064078636468,0.0446994499319887
RTC2L8_S07_B012,SC_A,8,12,22,8.00258381778038,9.9869388168806,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9410752822634,0.880805463758216,0.473478336372082,0.30039112057829,0.789640422888098,40,1,RAW_TANGENT_CORE_VALID,1.73967917994915,0.149608879421712
RTC2L8_S07_B013,SC_A,8,13,22,7.9952051077333,10.0124289713134,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94102994133316,0.857157019874951,0.515055184692955,0.51545984739453,0.72835313287217,39,1,RAW_TANGENT_CORE_VALID,1.00114367898399,0.0654598473945281
RTC2L8_S07_B014,SC_A,8,14,22,7.99492539047309,9.98280735718553,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94108647809154,0.8911647758871,0.453679779379791,0.429564683034367,0.805887171940713,41,1,RAW_TANGENT_CORE_VALID,3.01997896054328,0.0204353169656352
RTC2L8_S07_B015,SC_A,8,15,22,8.00401349973152,10.0219826955631,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94100624201049,0.846101235714248,0.533022231171292,0.470317118811452,0.667954520567443,39,1,RAW_TANGENT_CORE_VALID,2.20988316362797,0.0203171188114523
RTC2L8_S07_B016,SC_A,8,16,22,8.00651265740896,9.9951802942782,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94105804639133,0.841840421765624,0.539726508781509,0.51955254420844,0.723256282960189,39,1,RAW_TANGENT_CORE_VALID,2.6650230555877,0.0695525442084385
RTC2L8_S07_B017,SC_A,8,17,22,8.0084696512978,9.99221204632456,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106266112035,0.897970798154735,0.440055048444338,0.541619566386302,0.87358182574685,40,1,RAW_TANGENT_CORE_VALID,3.89260650328016,0.0916195663862998
RTC2L8_S07_B018,SC_A,8,18,22,8.00375217502488,10.0008686778409,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94104854469864,0.875049303070873,0.484033797575314,0.454265832611534,0.822799247311365,39,1,RAW_TANGENT_CORE_VALID,1.05081116660128,0.00426583261153313
RTC2L8_S07_B019,SC_A,8,19,22,7.99219485767219,9.99566817405869,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106402182665,0.854871607729742,0.518839603632535,0.474098451893189,0.754253039624436,40,1,RAW_TANGENT_CORE_VALID,1.2544465461065,0.0240984518931874
RTC2L8_S07_B020,SC_A,8,20,22,7.99812639112503,10.0074455514705,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94103844750605,0.886607231808028,0.462523098348294,0.406429827635503,0.832626302198362,39,1,RAW_TANGENT_CORE_VALID,2.44996135149876,0.043570172364499
RTC2L8_S07_B021,SC_B,8,1,22,7.9416529308874,9.96851729763954,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94113573681173,0.861720209422486,0.507383760750053,0.460181909329137,0.664259720848874,40,1,RAW_TANGENT_CORE_VALID,0.489719955449789,0.0101819093291364
RTC2L8_S07_B022,SC_B,8,2,22,7.9399623702437,9.96791104466732,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94113749638742,0.870121399642799,0.492837447728617,0.38383498888608,0.68140538200245,39,1,RAW_TANGENT_CORE_VALID,0.472749984788549,0.0661650111139223
RTC2L8_S07_B023,SC_B,8,3,22,7.9417082446345,9.96638511426539,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94113934567657,0.84622067442047,0.53283259114225,0.353410898218861,0.624530544983026,40,1,RAW_TANGENT_CORE_VALID,2.19704213949378,0.0965891017811398
RTC2L8_S07_B024,SC_B,8,4,22,7.92199621550923,9.95976420567646,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94115871883619,0.869582977565447,0.493786841793512,0.482205581254619,0.647097865533101,40,1,RAW_TANGENT_CORE_VALID,0.410214914661755,0.0322055812546188
RTC2L8_S07_B025,SC_B,8,5,22,7.95346398418189,9.97652004315796,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111671088489,0.858275309343573,0.513189529678066,0.400458865682487,0.687933143408811,39,1,RAW_TANGENT_CORE_VALID,0.876517234192695,0.0495411343175135
RTC2L8_S07_B026,SC_B,8,6,22,7.92321424779862,9.95170077081323,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94117136721535,0.840462062070849,0.541870392455258,0.478503708207487,0.559915333723462,39,1,RAW_TANGENT_CORE_VALID,2.81105555682531,0.0285037082074855
RTC2L8_S07_B027,SC_B,8,7,22,7.93523090777284,9.97304858573375,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9411306542919,0.856875651710298,0.515523149340601,0.467315713404945,0.671351367848745,39,1,RAW_TANGENT_CORE_VALID,1.03242942872438,0.0173157134049436
RTC2L8_S07_B028,SC_B,8,8,22,7.88900308568284,9.93027428070224,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.941218047218,0.859354300426302,0.511380666762853,0.314813160555911,0.509500218406392,39,1,RAW_TANGENT_CORE_VALID,0.755839095139527,0.135186839444089
