global_trial_index,trial_id,element_trial_hash,measurement_hash,checkpoint_valid,scientific_hash,white_target_error_db,runtime_sec
354,MC1_K2_N1_L4_SP10_P2_R01,1f92d8a23c6c1726fb1e4a148bb6486159b3d7066394b69d0fdf228573438b1d,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,f5c2cd4d550337b91c578e3a7ff10f6d6b7847461ee429e9234d512c1412b3ad,3.5527136788005e-15,7.5800989
355,MC1_K2_N1_L4_SP14_P2_R01,e1851707b1b4a652524d0178de48bf4d2c7e960cb186148554e5bdaa0a29c72e,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,4d637bfc46dc750992f6c9945afd80547050491e967458e57d7c06c9623f03d0,0,7.5105439
356,MC1_K2_N1_L4_SP18_P2_R01,2cd60628ae4987830c1539eaa7b9d1b34b182ac44b82c3bda53c94cc0e25d83a,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,469be9a5b2cc247ee057f7ca95b6a737b7919ad4f3d3e23b8c986bf7d64004b1,0,7.6200701
357,MC1_K2_N1_L4_SP22_P2_R01,6229fb59d7a18e8726fc00b43c40ae1a836819c9b8e9a5aa0bf46fcb29a87ebc,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,01bd6dbdcc638976d1704107d0e6efaa4a8eee9cb825ff2b685628f7396bb5fd,0,7.6538083
358,MC1_K2_N1_L4_SM6_P2_R02,60dd1cbf6cb727ac4c2af553d56c21d89bdfc02cc09759f51b1b083425363058,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,4dc9474ba48648769eda128e171ebeae32ca8f58e548504caaadab7075693fc2,8.88178419700125e-16,7.675304
359,MC1_K2_N1_L4_SP0_P2_R02,8616fc343052df934d2932096934b69ef20c7c60966c19c6479112b9c7364b16,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,0f5232e32f3a853a7fd63ed25d25c64ce1d0799f95fa3ff7e115e408fd718943,2.89298239965986e-15,7.59789
360,MC1_K2_N1_L4_SP6_P2_R02,69496f72e2645b8a0a37dd951bfaa8b53083c9116878eb8f95e91b0c1379bdea,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,79f0bafca2ea9c03bd24a064a049a8dcb1b1a0a9431aafe9f37f7dee05a1bdbf,8.88178419700125e-16,7.4838069
361,MC1_K2_N1_L4_SP10_P2_R02,d16c55704d38eadc0a97cf778b686c513dd12e51bf9107d860efc11e9e6ab29b,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,a51cdec3a125f941d3eaf54d3c4543f1b84921946bf609fd546edbedefdf0c75,3.5527136788005e-15,7.4962888
362,MC1_K2_N1_L4_SP14_P2_R02,232173c4ce0932542758008a8079acc82863e89417007bcd19eec831682e12fe,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,3e2569de418907f6e13296975f4a8d9d8193fda99afb4eefff9f96986fd52191,0,7.4959451
363,MC1_K2_N1_L4_SP18_P2_R02,3111742f151c9884118587da5ce96c7d415147549e861a026cd0db82edc3289a,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,21d728f3de7a6476b7ca357510e5bd348e23119cce08eb04b48a2a33c7e28d4d,0,7.5232068
364,MC1_K2_N1_L4_SP22_P2_R02,ed656b76c632fc3250325926a0d5cd8640551220b7f9edd62b102c5d19a656bb,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,caa12421e6dec994ebe91390fd4496e22c80b4e3515d372e94790f2a8f0e476b,0,7.4937085
365,MC1_K2_N1_L4_SM6_P2_R03,28fe0e40237da2eacb2b028b2750dbd8d986c797bcf639fd1e5347fe5de46e9e,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,571f5913dbcbf60aca67004ddc0bb0fc7ef6f84c0a5787df7bde46932778c5e9,8.88178419700125e-16,7.4827756
366,MC1_K2_N1_L4_SP0_P2_R03,646002e5b4e43132cd1148dda11b0e7fa25d83524ff34f1ae5a79db147306a77,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,d88634c996b9af28264a841e6c4b4d4ea462f3d1d2b24a42b9e39135c7bf2664,2.89298239965986e-15,7.5018774
367,MC1_K2_N1_L4_SP6_P2_R03,7b52acbbd7a8c1ae615e5a91e477dc365b04dcd2ac45cbd0d02c5c03d78a5359,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,30cc10e42b2648ce9afe88b75e56c4d0e8e68a8a565d9ae9e5503607600c1893,8.88178419700125e-16,7.4847846
368,MC1_K2_N1_L4_SP10_P2_R03,886bdcd1bfca879f3f86ad7a5ff4c4d6593434461b6b410de8dbdeb154968778,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,7136aa3d4d9f94d54c002151166ae40378338e45a4ce6e2e6659008242dc1ea7,3.5527136788005e-15,7.5116715
369,MC1_K2_N1_L4_SP14_P2_R03,171c2718dc738ff7e5c02acdb463e7e75e055a75f34cb9bd721cd552d824be6c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,03574bff208e3533656f849db7d2ef20f402fef625a733e2fb6cd6de7d227531,0,7.4276811
370,MC1_K2_N1_L4_SP18_P2_R03,9da9fc898a5537859129f5a0f80e3824988b30fa3495b057564ea27faa346e35,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,e4a957fe847c832cf27f209d212c1a4055b6dea63871161987064d25a0717f85,0,7.453925
371,MC1_K2_N1_L4_SP22_P2_R03,51b012ca5d9472efc5aa83aa9731a11e777e2ccb87f6767a12884da53730c337,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,183109505db89a219b59b925bd91fbc1290b5bb9268851c85496adc5839b348a,0,7.5726674
372,MC1_K2_N1_L4_SM6_P2_R04,14277c7992753324543fb6fb51b59f9df17dc22cf3169d5aac348e0f28a53b3c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,541ce0343d0c99e205bbde2044cfd0ea6ef74639cd69f697bdada322f199816f,8.88178419700125e-16,7.3781994
373,MC1_K2_N1_L4_SP0_P2_R04,fbf664ec6e6b58647297baecd407eb4bdba91182b392bfce8ad3cc462221ff43,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,bf046b597b6f85464659be70d651027ee07c8a6cb042813c498be2a079636850,2.89298239965986e-15,7.2119671
374,MC1_K2_N1_L4_SP6_P2_R04,f6c4464fff119e28e47f694f5c3a702d58cd22720508c3a3a5fa9a07c43c11ab,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,0845eba5ef1175aee49e9f7ca26326b4c7ba989c194098f392432f4a6d6ae742,8.88178419700125e-16,7.1662833
375,MC1_K2_N1_L4_SP10_P2_R04,f8feaf3a190d3075274c184189fce372beb825deba8e6658f2075e531cf24d61,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,c1ff7a9e9adac0bc0f52b822482a31af662913a0dfa409a5c606395d52fbbf2f,3.5527136788005e-15,7.1256704
376,MC1_K2_N1_L4_SP14_P2_R04,b467fa0f8e2c9a047403194900dd775ef31ad34bb5bfee6af44515dc6406e8bb,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,3719a79432f1579c03c338478f37c8bd5ea0c4a2da42a2cc687e7932e62d01bd,0,7.080138
377,MC1_K2_N1_L4_SP18_P2_R04,ce719a5bfd4353d86f6262d0cf7ceca54dd94d11babeb1177701d9c890d351c2,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,8e872eb345d9893793188d9923cfa2c566ad851815b5b8d6a57e6acca7e8f959,0,7.4244563
378,MC1_K2_N1_L4_SP22_P2_R04,234d387d9fc8b130be1d3a82b4f529fc001579d170405ecca0b812460bf539eb,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,0aaae8f324b5812cbde97d2f1613da3a1ba5efd6e28622eba7a691cad813a49c,0,7.6101009
379,MC1_K2_N1_L4_SM6_P2_R05,987b78b37c9b589436b1c41647d79553ef2fb02627214cad935bca61a4f483c9,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,17f9e67a86094bf47b8cb31e0da0573bdcbb211b3430b0da5f826af0ee84012f,8.88178419700125e-16,7.4572213
380,MC1_K2_N1_L4_SP0_P2_R05,eb12bafabb0f16a63570d2c472552b25a219972785f926b5cc3cc0ad11b9d239,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,748cd95510711eff5782a12e6ae958d606cd0a873ab253162d8d921fcf015f2c,2.89298239965986e-15,7.5103499
381,MC1_K2_N1_L4_SP6_P2_R05,0247ce6fe20cc41cf993a40e3b81a710b68677f630b1e83c576f68f8ea0561b7,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,5be800b108f7a7f0b93ca5374a6aa50a20c29129506e7f9a348046b4855b2cbd,8.88178419700125e-16,7.4224439
382,MC1_K2_N1_L4_SP10_P2_R05,1a01570b384f488afd9b1fad385a695b8f17e0a8d309ef0be46d353ace755856,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,4639457096e69335c59e54d2c4e93eda31b7c7a572a682e64088fc46060364e4,3.5527136788005e-15,7.4222195
383,MC1_K2_N1_L4_SP14_P2_R05,616ee0c41e6d2fb62d64e2a387507573cd116707fb47a7c3da5d6237e21a4836,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,a011f3a52088335aa5e6ed3c69bf36cfce78535ebc631d9f873a3f0d776f0e52,0,7.3456338
384,MC1_K2_N1_L4_SP18_P2_R05,186add89bda4a5247d3a4e736f4b3db1f9a475920f67b45d9f153af13c4433aa,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,cb887023198bb8e120d24961dbc1a883357399b868f123dba304e5292857dd29,0,7.3617147
385,MC1_K2_N1_L4_SP22_P2_R05,07e0bd6c04a89cfbe46ea883dc0a2bca18016ed2a5f6a76faf2b50b6e23c6bba,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,fc7065bb736828737456f18b9c5ab3a56383cb6638671eb48f62b41be6792a33,0,7.4038261
386,MC1_K2_N1_L4_SM6_P2_R06,6ec11e32e534e2d6d3077d8018a161672f254a1dbb9c69cbcbf6c0d6ab8ae148,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,ed4c16f3a459cd5166617cccd7f5e99fe24fe0d7f802d2cdc5a9959b6f090c15,8.88178419700125e-16,7.252056
387,MC1_K2_N1_L4_SP0_P2_R06,6e43264ae6e8c6c14ffba85c05b3334cda996238ddf405eb6d96b8f3727c1e79,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,e52da385bb99eb9aa09a37acfd11e6c1b91fe391261b59ccfb555de1e7e00887,2.89298239965986e-15,7.5760222
388,MC1_K2_N1_L4_SP6_P2_R06,496d42c627f4c20dd48c864960a0dd7ded63fa7d6fd42aa898d768d2d6825d9b,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,40dd311338a51397729d104fda4cde3605c96ed07072772a5c506b9884dd43dc,8.88178419700125e-16,7.374376
389,MC1_K2_N1_L4_SP10_P2_R06,718052918a883e3a24eab08f795803d0a16d2e1155fc201b8fe21abbedee747c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,777ab5d5fa8a90a2f8b74f88b67aa610dd1b6681bf7ad048bfec41018dcb7e21,3.5527136788005e-15,7.1988901
390,MC1_K2_N1_L4_SP14_P2_R06,1085f7e16d3dde9b64c5e842d8c1bce3f5c8fe5518232f564fb80f9afc46f80c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,20010da5f7de7579053cbcc851ef1d871c435d8b4c1828dc2dbbc7398a4ea2a4,0,7.1743742
391,MC1_K2_N1_L4_SP18_P2_R06,3cc02d299e3ae3884636be7b3759ae7a32278d05c32145f6a5cff0795842267e,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,6f50abfe52a8d7b5619e8e2fc330394190bb31ed62cb44ab2ed79f7f6f6c860a,0,7.1486218
392,MC1_K2_N1_L4_SP22_P2_R06,5887230e5a65508f1449706051e0bf25970012783799c9cd7c13aea68e0ed7bf,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,329527e2c2a820a6595776054a1b3be09bc80f0e2d6e5be25dd32aed803cfe9b,0,7.3027143
393,MC1_K2_N1_L4_SM6_P2_R07,ec58ca023191494b2d7ac432b50348ffb897b5f02068b1b6470dd45f85308e8c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,a67d3d4e3bfcf7e85f0f2b5ce28e7756ede694b9fda4ce631f20efd2415ffdca,8.88178419700125e-16,7.1842618
394,MC1_K2_N1_L4_SP0_P2_R07,bb4b5946471a6b4170a57160c6e719e0922744e867ccea6fd550193d345bcb73,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,5781e326d22b76b41a4a939df1073fe9646bf866240f1ff42a11b2a3796fdbbb,2.89298239965986e-15,7.1362853
395,MC1_K2_N1_L4_SP6_P2_R07,6ce88da88aa264a64d751609355f356d281aca58741080a9f0830afb9e2141b9,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,4dabfb887bbe8d6a8db34cd44fc52f51a892f39b2a9781ad4bf1ecae72506e58,8.88178419700125e-16,7.1495116
396,MC1_K2_N1_L4_SP10_P2_R07,6c7f005431c4231247959f8c64ea2ff8141193ffdae2fae1593762569ea0e533,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,788719e5a82fda58b37b22dffc2e331da76e55abaddf09f9c4d580f053a677e3,3.5527136788005e-15,7.1332508
397,MC1_K2_N1_L4_SP14_P2_R07,fe6388b7d8c6339ad583a487058a37bcc278ebdce75b9a883050e805bcbff396,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,781e49e4732a00d606578f2112df9e310e42d534b2fa2b80461ec4392a556a8d,0,7.12975
398,MC1_K2_N1_L4_SP18_P2_R07,ff452b5311d1c8d43147709dbd84cb794a04a6992182ca51003ecebce38ae160,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,2e7d4dfa9d6795d32fa777625a402ddea387235232fc643eb5f7ce2bfac866b2,0,7.2768703
399,MC1_K2_N1_L4_SP22_P2_R07,25de2ec6663494b1d7933aee52344ffbf489c180bec2899edae1d6bd2a16258f,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,94e5783aad607dc6ecde4d1d106e4936e29baa8716e786096f2f0d4baf6c1973,0,7.3421404
400,MC1_K2_N1_L4_SM6_P2_R08,4761b3925249a27393479e63d344867391ce77b113957edeca5ef1a2003e2497,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,fb258cb44cc764e6247c3d4d5ae6a51f3c34155afcd1c102e12469f8799b8c54,8.88178419700125e-16,7.3862022
401,MC1_K2_N1_L4_SP0_P2_R08,99278dd692ae8227c224b1403a5b6c9be2eeddc1bd104cb9bf64fe3dd6a60002,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,9949acc4fb32c99872406ced3ad6283f96761f3e7398d01440ef2be4c0943347,2.89298239965986e-15,7.4046384
402,MC1_K2_N1_L4_SP6_P2_R08,d83d4cda576f400ed2cef65f6f42f14121a2c3a0e9e7c47ae03359087ea31c28,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,59e8e11de5bbadbf89260e53be55d4adb611dde1df041af73b68293ea41b3c33,8.88178419700125e-16,7.4655621
403,MC1_K2_N1_L4_SP10_P2_R08,476471f78b43de0cf382305f20b4c1e01977b6e9a7b3ae227ffca55b2a47b12d,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,fe6b2f70367a3e177d70f45c28a18c1d0dc8ff7bdf454038ef66e94e8b17fc15,3.5527136788005e-15,7.494003
404,MC1_K2_N1_L4_SP14_P2_R08,05a7bff0b09f19a758c44cd4f219a735a6f110bc8def8b80910883c5bc9c27ac,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,5c76edc5dca2182aa5d11f29d599226c4f0197c3b7c98151796d1c277ed4bf16,0,7.5070661
405,MC1_K2_N1_L4_SP18_P2_R08,e4dbb675f517a09dfecb804660426e69e7fa9bcc2fdbc86145927a9caaafaaef,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,2350e858c92c7cd25a974b96ebab1da342d3e9179758e8a7826152176f7f7791,0,7.5872388
406,MC1_K2_N1_L4_SP22_P2_R08,5efe312368fedabd3e89c1fb546b535c81ce81a84e77d3d6b3d3fbadc3452c6f,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,99e51461fc0c16cc4bdab850f8edb111090706ad46f7c70176ad03c05d417654,0,7.4082191
407,MC1_K2_N1_L4_SM6_P2_R09,64f58740e3d2923287643efa6e8ba77f7faebbf141771938759093c082b7fdb2,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,feded31978847ef7ae31070a6402dcfdc7edb440279b26db33cfc9219950c129,8.88178419700125e-16,7.381803
408,MC1_K2_N1_L4_SP0_P2_R09,53e71a3f3dd6743766c251c31dcd1ca748b0e14acf52cdb64234785d89cbc815,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,9cc3522aa467d888fe977f8faabb7e6d2055728436b6da9e06f2828e655ac433,2.89298239965986e-15,7.3331046
409,MC1_K2_N1_L4_SP6_P2_R09,0eea382c1ebec2f3c4338d2255d2dae42809c86b0320a8f0e14b7d02a73031c7,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,18e8adab329639e72d970a90552b7ff0b5176a34301cff86e785dfa3cb1ffdf6,8.88178419700125e-16,7.4426114
410,MC1_K2_N1_L4_SP10_P2_R09,e3fff0aa953ace31f2a76c95daaeedd5a1dd325bdea1c489620fb434ba08b591,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,a445f2b09ae23276617de331ea4baa80ef836617e215c77251efdf8c0e9a7083,3.5527136788005e-15,7.39679
411,MC1_K2_N1_L4_SP14_P2_R09,9192194dc3ee21dfb12f2c217db183febf1626b54fe7d3f3e3584459fe0bb371,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,3cbeb43ffd3a2f6bd1245d6dd19562983f1c8ea2ec0858b99e1e07a835133b71,0,7.3023966
412,MC1_K2_N1_L4_SP18_P2_R09,6a1b1b8231fbc39cd2378301aade170170c5fe431eebe610314ffdbd9f3e1318,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,e0a1e7f8e13e51f12725120cf454f634386fe7452ceab8ab6dcd215aa30b9453,0,7.2137169
413,MC1_K2_N1_L4_SP22_P2_R09,d8a4056725e4733a23afc170b981d55c95edde16274940982ed3635dab7dd68e,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,8c85e34e8e6b1d82368536d5066bc284802bd0ebd4f047034f82b9b472b2c322,0,7.2239516
414,MC1_K2_N1_L4_SM6_P2_R10,322d8f2e22575be9dd58c652b24ba03d35698c687f510aac4aa1312f25a32339,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,c78c01507dc67b9d9a8a582ddcf31919e557044dd5ba91873037cde0d7f40f1d,8.88178419700125e-16,7.2014872
415,MC1_K2_N1_L4_SP0_P2_R10,1aad16b9c2d1b53cbaf5198a8d05962d1dd57a0928c1b6529aa898fb9e266c20,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,17473c85fa91af374efd4fc3ce891818e52d7e6ed7060debaa4819d88f3c37a5,2.89298239965986e-15,7.5783795
416,MC1_K2_N1_L4_SP6_P2_R10,e825425f984414bf6d12bb14f57f95f6d9690b741c6548286baad0da788b84fc,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,0d6cc90f610636f7df7a0b1558368a95d1b9c11ee5bbe82d716c1d3bd12b2357,8.88178419700125e-16,7.5837906
417,MC1_K2_N1_L4_SP10_P2_R10,ec1d14ba25448c954b11151bcf64e1b1ca8a2567d140906d93a11c158e7f249d,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,65c4ec76efcd33763f7ac4e935a9e7f27e281ff1797b2381971ef1b030d1cb24,3.5527136788005e-15,7.6504086
418,MC1_K2_N1_L4_SP14_P2_R10,83db71c31cb4f8d6f941e1087f5bc04d3a9775112c57852f3f442722a4b52064,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,ed00de4afc825d70562f7ff6f8ab0ab37774539c34e096a1df53be3401d40828,0,7.419388
419,MC1_K2_N1_L4_SP18_P2_R10,cfb2f8ee68f6f6ad8b64fa082106846b48f842b20c66b661a71861723c89562a,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,fa9173e0c0a7300d176b70745b592e5e4f48e7b01a6316f00c8f90cd558ae234,0,7.4964596
420,MC1_K2_N1_L4_SP22_P2_R10,48b2899ee3c5e664e38ea3ea2a5c4c31517ab1262e7cdf79d5c266e921c54eeb,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,a4e80ea858f9ab240a6dd0c31a338ef6ced59ad5ff2644ac5e094fd738052864,0,7.4469915
421,MC1_K2_N1_L4_SM6_P3_R01,981f18b1c41e0e6aee31ff98c4b9e41919a3b808963fe6bd2eb60e30eab2f8eb,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,8668e1ba0cd043f06b45e4342b8a841d899b3d5fadf8a948f7b627078afc87bb,2.66453525910038e-15,7.8070735
422,MC1_K2_N1_L4_SP0_P3_R01,b4999f5a244f7b3aa3e05733217777f15adc243e6a494c7a505c608b6db4869f,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,6a30fc620e7c5115ae8cf983ae443a92d7efc52d4b5b6bfc91867b8ccfc66a07,4.82163733276644e-16,7.5342974
423,MC1_K2_N1_L4_SP6_P3_R01,ebf19aa51d00af1e85e2a09b8c5454d240d7ee5d73142c774fddf109ad42010d,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,3e6d86bda02e2a35d04ba1a06f0b9cdf323398cb3dbe15873760ba8d33ba67b3,1.77635683940025e-15,7.5283804
424,MC1_K2_N1_L4_SP10_P3_R01,142df10cc1ceddb376633c71fcacc4bbacbf5256dd0e8e6ce20b38e703ab8044,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,22240f4d5ac086d09899e86e7aa538a91e8487de592360ab63c28feda1cced24,1.77635683940025e-15,7.6282447
425,MC1_K2_N1_L4_SP14_P3_R01,2c4050a154a1d97eeef4cbf9655490209d2d560e4e83a3737c760b1274d49727,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,1665a91fc6c047b7809347516048b9dd9cf6a715024c2105501de38f901976ad,0,7.315442
426,MC1_K2_N1_L4_SP18_P3_R01,ca36b65742b11de432c55bc235617dfeb82eace622f639440dc891e66991da7f,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,48777434fec042cfd3330794fe336cc3644897b9fd167d86c2d04d3776a88f1c,0,7.4694477
427,MC1_K2_N1_L4_SP22_P3_R01,19798ccc91c03d005e57ead52034b22e22d651c380a22fab5ddea4540a26d35c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,8df17b0b5463e6f8dad0719d4225887cf7bb80b7d261ff70714eb9464a92a7c4,0,7.4870269
428,MC1_K2_N1_L4_SM6_P3_R02,3629ab1fb9c0870b6628b73ffeb65b689f8f657e795a511c80f7a8fd6c327a4c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,520b4415c5ad206d720afbb92397ed73017eb96aca75dc3a9df3d25290631da0,8.88178419700125e-16,7.4634038
429,MC1_K2_N1_L4_SP0_P3_R02,b26c3ddf23c798ae5ed53d4987bb59e22f6e6e1a2d10046fc2d4a2c2a7d68310,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,842683240bff6441b25723d9ada0029ac7e296e5dd95a7c43eae3b0d61d1ca09,4.82163733276644e-16,7.9664107
430,MC1_K2_N1_L4_SP6_P3_R02,e6e88c2acc2ea818ca7b8181357feb225ab5aa2555493c3215b4d576d4c7d56d,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,4df715835f5fc7e5b93123d3bb26070bfa8e1273e1a312dfca5585d0ea31c303,1.77635683940025e-15,7.4143983
431,MC1_K2_N1_L4_SP10_P3_R02,ad27907d11af3e18997a1d165385c1fdbb23387e1879fb547ba88046bf95c0c2,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,d7b0aa766d2f2c02aff2aed7f8bc2db5f93a56f0432f53455e3807940e979c87,1.77635683940025e-15,7.3998538
432,MC1_K2_N1_L4_SP14_P3_R02,108cddca2462838dfecba94ddd9bf1ecab54aa28004d0278ef386e4cc53d5c39,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,254f975202b0a617abef46a5c80b3e6a824947786fc49da8d4bc54cf27ea8e3c,3.5527136788005e-15,7.4361653
433,MC1_K2_N1_L4_SP18_P3_R02,9848245cdca35b75d89c8d0cc7896ae404cdeb3c6d583ee62c452b04f6839bb4,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,c0b40a94a7a270a1904095964ac7c807847bc4b05de7607ad12947cc940e6639,0,7.5724565
434,MC1_K2_N1_L4_SP22_P3_R02,146d2eebc42b4238ef0e46bd4bdd5c4a7634db6666ae7b2db43a1a0ecad45fcf,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,fcc765b5ebd610383c90d0de5c8369ed47f4c2e1b1d089be7333e72d6fa48ff3,0,7.3634002
435,MC1_K2_N1_L4_SM6_P3_R03,3b2f13a0cc2529c10f7a4a1b63fe0519a3fb82a6dad49b8800e6945c28b6c0e9,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,82c5c77c34d07c3974ef6049573d7f3aaeeb05745aa2571add98757fc7d572f9,8.88178419700125e-16,7.5601585
436,MC1_K2_N1_L4_SP0_P3_R03,ca56d840fdae053d11691aa727c1a57f6eeb7321d9a5a3f2116bef862fd2b8be,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,1,457d4df1faa90949f70b70cdb95c8b2b613f9a458a40f2bc2bca6630709f37c6,3.37514613293651e-15,7.3554802
