global_trial_index,trial_id,K,mode,noise_profile_id,L,snr_db,profile_id,element_trial_hash,fit_valid,fit_status,selected_source,selected_start_id,angles_hat_deg,joint_rmse_deg,rss,loglik_concentrated,effective_rank,score_call_count,svd_call_count,runtime_sec,fixed_grid_angles_deg,fixed_grid_joint_rmse_deg,fixed_grid_rss,fixed_grid_loglik,fixed_grid_valid,fixed_grid_condition_number,continuous_rss,continuous_loglik,continuous_valid,continuous_upgrade_flag,fallback_flag,q,single_cpi_flag,same_range_doppler_cell_flag,cross_cpi_data_used_flag,tracking_input_used_flag,K_estimated_inside_module_flag,truth_used_in_fit_flag
1,V22_K1_N1_L1_SM6_C1_ON_GRID,1,CORE_LITE,WHITE,1,-6,C1_ON_GRID,137bcb32be6b56e7df5620a5d518d11d7be484a422d41aafac599829e8baea8c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0425780927397756 10.102528314712766],0.111017788210705,10.5153141349915,-26.8426855259304,1,220,465,0.1479997,[8 10.199999999999999],0.199999999999999,12.7012997347338,-29.6757602143926,1,NaN,10.5153141349915,-26.8426855259304,1,1,0,NaN,1,1,0,0,0,0
1,V22_K1_N1_L1_SM6_C1_ON_GRID,1,CORE_PLUS,WHITE,1,-6,C1_ON_GRID,137bcb32be6b56e7df5620a5d518d11d7be484a422d41aafac599829e8baea8c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0425780927397756 10.102528314712766],0.111017788210705,10.5153141349915,-26.8426855259304,1,220,465,0.1312506,[8 10.199999999999999],0.199999999999999,12.7012997347338,-29.6757602143926,1,NaN,10.5153141349915,-26.8426855259304,1,1,0,NaN,1,1,0,0,0,0
2,V22_K1_N1_L1_SM6_C2_OFF_GRID_NE,1,CORE_LITE,WHITE,1,-6,C2_OFF_GRID_NE,9a9b9db851b4c70293016beb686ada2ced09a63e2300f7e8b4af21e4f6cf3341,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1300942491697761 10.138810359703333],0.0491111784973109,12.8997672993518,-29.9083343571326,1,210,445,0.1247604,[8.1999999999999993 10.199999999999999],0.141421356237309,15.0787145549865,-32.2494570297292,1,NaN,12.8997672993518,-29.9083343571326,1,1,0,NaN,1,1,0,0,0,0
2,V22_K1_N1_L1_SM6_C2_OFF_GRID_NE,1,CORE_PLUS,WHITE,1,-6,C2_OFF_GRID_NE,9a9b9db851b4c70293016beb686ada2ced09a63e2300f7e8b4af21e4f6cf3341,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1300942491697761 10.138810359703333],0.0491111784973109,12.8997672993518,-29.9083343571326,1,210,445,0.1279923,[8.1999999999999993 10.199999999999999],0.141421356237309,15.0787145549865,-32.2494570297292,1,NaN,12.8997672993518,-29.9083343571326,1,1,0,NaN,1,1,0,0,0,0
3,V22_K1_N1_L1_SM6_C3_OFF_GRID_SW,1,CORE_LITE,WHITE,1,-6,C3_OFF_GRID_SW,2a7813e074cefd7dbc468b877ec7cbfd373f4be7a647279a50a10e6daab3fb1c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9520791696354527 9.9091867493873398],0.0528832324487072,6.62330727755989,-19.9091177804769,1,220,465,0.128892,[8 10],0.141421356237309,8.76387429866458,-24.1097664518897,1,NaN,6.62330727755989,-19.9091177804769,1,1,0,NaN,1,1,0,0,0,0
3,V22_K1_N1_L1_SM6_C3_OFF_GRID_SW,1,CORE_PLUS,WHITE,1,-6,C3_OFF_GRID_SW,2a7813e074cefd7dbc468b877ec7cbfd373f4be7a647279a50a10e6daab3fb1c,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9520791696354527 9.9091867493873398],0.0528832324487072,6.62330727755989,-19.9091177804769,1,220,465,0.1361181,[8 10],0.141421356237309,8.76387429866458,-24.1097664518897,1,NaN,6.62330727755989,-19.9091177804769,1,1,0,NaN,1,1,0,0,0,0
4,V22_K1_N1_L1_SM6_C4_NEAR_CELL_EDGE,1,CORE_LITE,WHITE,1,-6,C4_NEAR_CELL_EDGE,f5feda52c4e95b292b44357d18a456e13695b1d267771e97ea3b633b6fba05bf,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.3930440245520934 10.154535429365588],0.0571362692057566,13.8674301238555,-30.9933392825928,1,210,445,0.123583,[8.4000000000000004 10.199999999999999],0.0707106781186532,14.2361216955827,-31.3869330119694,1,NaN,13.8674301238555,-30.9933392825928,1,1,0,NaN,1,1,0,0,0,0
4,V22_K1_N1_L1_SM6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,WHITE,1,-6,C4_NEAR_CELL_EDGE,f5feda52c4e95b292b44357d18a456e13695b1d267771e97ea3b633b6fba05bf,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.3930440245520934 10.154535429365588],0.0571362692057566,13.8674301238555,-30.9933392825928,1,210,445,0.1387212,[8.4000000000000004 10.199999999999999],0.0707106781186532,14.2361216955827,-31.3869330119694,1,NaN,13.8674301238555,-30.9933392825928,1,1,0,NaN,1,1,0,0,0,0
5,V22_K1_N1_L1_SP0_C1_ON_GRID,1,CORE_LITE,WHITE,1,0,C1_ON_GRID,939579734a9faec26836548cd6d5bfaf165926ea6d9e741aa7ef31ec2dac2ce0,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0042948746701246 9.9815466540653528],0.0189465544259593,12.0134664259076,-28.8406186124399,1,209,443,0.1281381,[8 10],0,12.2653645524633,-29.1518862750778,1,NaN,12.0134664259076,-28.8406186124399,1,1,0,NaN,1,1,0,0,0,0
5,V22_K1_N1_L1_SP0_C1_ON_GRID,1,CORE_PLUS,WHITE,1,0,C1_ON_GRID,939579734a9faec26836548cd6d5bfaf165926ea6d9e741aa7ef31ec2dac2ce0,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0042948746701246 9.9815466540653528],0.0189465544259593,12.0134664259076,-28.8406186124399,1,209,443,0.1393054,[8 10],0,12.2653645524633,-29.1518862750778,1,NaN,12.0134664259076,-28.8406186124399,1,1,0,NaN,1,1,0,0,0,0
6,V22_K1_N1_L1_SP0_C2_OFF_GRID_NE,1,CORE_LITE,WHITE,1,0,C2_OFF_GRID_NE,9cdea6b8bd75b78f8cbe40afd936359492a221ebc837989952f3d1dcdbff1797,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0879585192585512 10.163304958907528],0.0644400114892176,15.4744280468176,-32.6380281422534,1,210,445,0.130466,[8 10.199999999999999],0.141421356237309,26.2406266107164,-40.5598279277929,1,NaN,15.4744280468176,-32.6380281422534,1,1,0,NaN,1,1,0,0,0,0
6,V22_K1_N1_L1_SP0_C2_OFF_GRID_NE,1,CORE_PLUS,WHITE,1,0,C2_OFF_GRID_NE,9cdea6b8bd75b78f8cbe40afd936359492a221ebc837989952f3d1dcdbff1797,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0879585192585512 10.163304958907528],0.0644400114892176,15.4744280468176,-32.6380281422534,1,210,445,0.1407916,[8 10.199999999999999],0.141421356237309,26.2406266107164,-40.5598279277929,1,NaN,15.4744280468176,-32.6380281422534,1,1,0,NaN,1,1,0,0,0,0
7,V22_K1_N1_L1_SP0_C3_OFF_GRID_SW,1,CORE_LITE,WHITE,1,0,C3_OFF_GRID_SW,a17d76cc666c8b2eed0d372dd73bf143cb26f440d36e4e1737164cab9dd1af83,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8965064025066916 9.8334069032381155],0.0666846740996986,19.1265968621301,-35.8163933554992,1,210,445,0.1310032,[7.7999999999999998 9.8000000000000007],0.14142135623731,32.1666673714649,-43.6141563950227,1,NaN,19.1265968621301,-35.8163933554992,1,1,0,NaN,1,1,0,0,0,0
7,V22_K1_N1_L1_SP0_C3_OFF_GRID_SW,1,CORE_PLUS,WHITE,1,0,C3_OFF_GRID_SW,a17d76cc666c8b2eed0d372dd73bf143cb26f440d36e4e1737164cab9dd1af83,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8965064025066916 9.8334069032381155],0.0666846740996986,19.1265968621301,-35.8163933554992,1,210,445,0.1292348,[7.7999999999999998 9.8000000000000007],0.14142135623731,32.1666673714649,-43.6141563950227,1,NaN,19.1265968621301,-35.8163933554992,1,1,0,NaN,1,1,0,0,0,0
8,V22_K1_N1_L1_SP0_C4_NEAR_CELL_EDGE,1,CORE_LITE,WHITE,1,0,C4_NEAR_CELL_EDGE,54aec39a7b61f3a312ff808ce4f634f794b475022373b55f31fd6c55c8cd82d4,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4232778219317854 10.146556537079746],0.026943129691862,17.1249616236751,-34.1582524190953,1,212,449,0.119884,[8.4000000000000004 10.199999999999999],0.0707106781186532,19.6940847495641,-36.2549701332379,1,NaN,17.1249616236751,-34.1582524190953,1,1,0,NaN,1,1,0,0,0,0
8,V22_K1_N1_L1_SP0_C4_NEAR_CELL_EDGE,1,CORE_PLUS,WHITE,1,0,C4_NEAR_CELL_EDGE,54aec39a7b61f3a312ff808ce4f634f794b475022373b55f31fd6c55c8cd82d4,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4232778219317854 10.146556537079746],0.026943129691862,17.1249616236751,-34.1582524190953,1,212,449,0.1470771,[8.4000000000000004 10.199999999999999],0.0707106781186532,19.6940847495641,-36.2549701332379,1,NaN,17.1249616236751,-34.1582524190953,1,1,0,NaN,1,1,0,0,0,0
9,V22_K1_N1_L1_SP6_C1_ON_GRID,1,CORE_LITE,WHITE,1,6,C1_ON_GRID,95f27fe20db6e06aa1ebc26d80150d667a4e1b9101b77c91f923518df5d927ed,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.005224372408728 10.010165198260678],0.0114291435700129,16.8795915919909,-33.9417746825255,1,170,365,0.1081547,[8 10],0,17.3022141049805,-34.3127124151298,1,NaN,16.8795915919909,-33.9417746825255,1,1,0,NaN,1,1,0,0,0,0
9,V22_K1_N1_L1_SP6_C1_ON_GRID,1,CORE_PLUS,WHITE,1,6,C1_ON_GRID,95f27fe20db6e06aa1ebc26d80150d667a4e1b9101b77c91f923518df5d927ed,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.005224372408728 10.010165198260678],0.0114291435700129,16.8795915919909,-33.9417746825255,1,170,365,0.1071389,[8 10],0,17.3022141049805,-34.3127124151298,1,NaN,16.8795915919909,-33.9417746825255,1,1,0,NaN,1,1,0,0,0,0
10,V22_K1_N1_L1_SP6_C2_OFF_GRID_NE,1,CORE_LITE,WHITE,1,6,C2_OFF_GRID_NE,19c59f549cccdf03c01d3c98252584f113c7474b8cb4ae1bef1388a0c26c9771,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0897856017115402 10.102414028581686],0.0104957832670307,14.3545621512594,-31.5112124456306,1,221,467,0.1338143,[8 10.199999999999999],0.141421356237309,79.8078102455365,-57.2445158574722,1,NaN,14.3545621512594,-31.5112124456306,1,1,0,NaN,1,1,0,0,0,0
10,V22_K1_N1_L1_SP6_C2_OFF_GRID_NE,1,CORE_PLUS,WHITE,1,6,C2_OFF_GRID_NE,19c59f549cccdf03c01d3c98252584f113c7474b8cb4ae1bef1388a0c26c9771,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0897856017115402 10.102414028581686],0.0104957832670307,14.3545621512594,-31.5112124456306,1,221,467,0.1630544,[8 10.199999999999999],0.141421356237309,79.8078102455365,-57.2445158574722,1,NaN,14.3545621512594,-31.5112124456306,1,1,0,NaN,1,1,0,0,0,0
11,V22_K1_N1_L1_SP6_C3_OFF_GRID_SW,1,CORE_LITE,WHITE,1,6,C3_OFF_GRID_SW,d32ebaabd00577ec8874594c7d516f9ffb5230d629b8c39bf24123edc00089bd,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9020023532782346 9.8820393953078352],0.0180718770347488,12.9473344098551,-29.9635442194283,1,211,447,0.1915632,[8 9.8000000000000007],0.141421356237309,81.4323571616096,-57.5467858034721,1,NaN,12.9473344098551,-29.9635442194283,1,1,0,NaN,1,1,0,0,0,0
11,V22_K1_N1_L1_SP6_C3_OFF_GRID_SW,1,CORE_PLUS,WHITE,1,6,C3_OFF_GRID_SW,d32ebaabd00577ec8874594c7d516f9ffb5230d629b8c39bf24123edc00089bd,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9020023532782346 9.8820393953078352],0.0180718770347488,12.9473344098551,-29.9635442194283,1,211,447,0.1236535,[8 9.8000000000000007],0.141421356237309,81.4323571616096,-57.5467858034721,1,NaN,12.9473344098551,-29.9635442194283,1,1,0,NaN,1,1,0,0,0,0
12,V22_K1_N1_L1_SP6_C4_NEAR_CELL_EDGE,1,CORE_LITE,WHITE,1,6,C4_NEAR_CELL_EDGE,37c12afeedb83f38facbbb01c9bec51a3eea0c67fd276d3d3ac83372202e3171,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4502543267407209 10.141188899321556],0.00881477040295076,14.1640220882746,-31.3107716769225,1,172,369,0.1092226,[8.4000000000000004 10.199999999999999],0.0707106781186532,36.3307895866965,-45.4401789672298,1,NaN,14.1640220882746,-31.3107716769225,1,1,0,NaN,1,1,0,0,0,0
12,V22_K1_N1_L1_SP6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,WHITE,1,6,C4_NEAR_CELL_EDGE,37c12afeedb83f38facbbb01c9bec51a3eea0c67fd276d3d3ac83372202e3171,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4502543267407209 10.141188899321556],0.00881477040295076,14.1640220882746,-31.3107716769225,1,172,369,0.1185364,[8.4000000000000004 10.199999999999999],0.0707106781186532,36.3307895866965,-45.4401789672298,1,NaN,14.1640220882746,-31.3107716769225,1,1,0,NaN,1,1,0,0,0,0
13,V22_K1_N1_L4_SM6_C1_ON_GRID,1,CORE_LITE,WHITE,4,-6,C1_ON_GRID,bb7abca4d8a35e97f6c91df2e42d9e262503103c528e911f8d13807af40d2c2f,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0295443705277254 10.014232068351468],0.0327936213224522,48.630212696416,-116.077819308182,1,209,443,0.131756,[8 10],0,49.9106975659461,-117.637241009264,1,NaN,48.630212696416,-116.077819308182,1,1,0,NaN,1,1,0,0,0,0
13,V22_K1_N1_L4_SM6_C1_ON_GRID,1,CORE_PLUS,WHITE,4,-6,C1_ON_GRID,bb7abca4d8a35e97f6c91df2e42d9e262503103c528e911f8d13807af40d2c2f,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0295443705277254 10.014232068351468],0.0327936213224522,48.630212696416,-116.077819308182,1,209,443,0.1337476,[8 10],0,49.9106975659461,-117.637241009264,1,NaN,48.630212696416,-116.077819308182,1,1,0,NaN,1,1,0,0,0,0
14,V22_K1_N1_L4_SM6_C2_OFF_GRID_NE,1,CORE_LITE,WHITE,4,-6,C2_OFF_GRID_NE,320ec4f565342b6a02c78558aaf8677d01be28ceb447e4b2f708ecdd0624e9e3,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1414120679983419 10.105653888455947],0.0417962418235375,52.7143615956843,-120.91639548576,1,220,465,0.1346558,[8.1999999999999993 10.199999999999999],0.141421356237309,63.2721525623965,-131.869837683391,1,NaN,52.7143615956843,-120.91639548576,1,1,0,NaN,1,1,0,0,0,0
14,V22_K1_N1_L4_SM6_C2_OFF_GRID_NE,1,CORE_PLUS,WHITE,4,-6,C2_OFF_GRID_NE,320ec4f565342b6a02c78558aaf8677d01be28ceb447e4b2f708ecdd0624e9e3,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1414120679983419 10.105653888455947],0.0417962418235375,52.7143615956843,-120.91639548576,1,220,465,0.1500815,[8.1999999999999993 10.199999999999999],0.141421356237309,63.2721525623965,-131.869837683391,1,NaN,52.7143615956843,-120.91639548576,1,1,0,NaN,1,1,0,0,0,0
15,V22_K1_N1_L4_SM6_C3_OFF_GRID_SW,1,CORE_LITE,WHITE,4,-6,C3_OFF_GRID_SW,90492c9beb57e48bf6d10d48110266d33763f990583fe5ef2ea3e29950027d4d,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8959587589230695 9.9088478009077487],0.0097270350233268,48.9250468776172,-116.440487703696,1,211,447,0.1630163,[7.7999999999999998 10],0.14142135623731,66.245371949567,-134.625055721308,1,NaN,48.9250468776172,-116.440487703696,1,1,0,NaN,1,1,0,0,0,0
15,V22_K1_N1_L4_SM6_C3_OFF_GRID_SW,1,CORE_PLUS,WHITE,4,-6,C3_OFF_GRID_SW,90492c9beb57e48bf6d10d48110266d33763f990583fe5ef2ea3e29950027d4d,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8959587589230695 9.9088478009077487],0.0097270350233268,48.9250468776172,-116.440487703696,1,211,447,0.1372037,[7.7999999999999998 10],0.14142135623731,66.245371949567,-134.625055721308,1,NaN,48.9250468776172,-116.440487703696,1,1,0,NaN,1,1,0,0,0,0
16,V22_K1_N1_L4_SM6_C4_NEAR_CELL_EDGE,1,CORE_LITE,WHITE,4,-6,C4_NEAR_CELL_EDGE,dedb718c1474844826d33fcc66bd01c9556d39343605900e40a43cf52b52efb6,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4494488324973069 10.149891980703135],0.00056165272590759,53.0231732011466,-121.266862309948,1,212,449,0.1334491,[8.4000000000000004 10.199999999999999],0.0707106781186532,57.8131426549048,-126.456087301866,1,NaN,53.0231732011466,-121.266862309948,1,1,0,NaN,1,1,0,0,0,0
16,V22_K1_N1_L4_SM6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,WHITE,4,-6,C4_NEAR_CELL_EDGE,dedb718c1474844826d33fcc66bd01c9556d39343605900e40a43cf52b52efb6,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4494488324973069 10.149891980703135],0.00056165272590759,53.0231732011466,-121.266862309948,1,212,449,0.126134,[8.4000000000000004 10.199999999999999],0.0707106781186532,57.8131426549048,-126.456087301866,1,NaN,53.0231732011466,-121.266862309948,1,1,0,NaN,1,1,0,0,0,0
17,V22_K1_N1_L4_SP0_C1_ON_GRID,1,CORE_LITE,WHITE,4,0,C1_ON_GRID,0fef3d86024b365eadd1b3c6fb3a9f08a24d5e7e6bc88fb86b1b0b408e1d6406,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0172443475059492 10.009949480033463],0.0199087838363423,54.2040177849394,-122.588421491935,1,170,365,0.102308,[8 10],0,55.9857571265893,-124.528958699287,1,NaN,54.2040177849394,-122.588421491935,1,1,0,NaN,1,1,0,0,0,0
17,V22_K1_N1_L4_SP0_C1_ON_GRID,1,CORE_PLUS,WHITE,4,0,C1_ON_GRID,0fef3d86024b365eadd1b3c6fb3a9f08a24d5e7e6bc88fb86b1b0b408e1d6406,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.0172443475059492 10.009949480033463],0.0199087838363423,54.2040177849394,-122.588421491935,1,170,365,0.1094788,[8 10],0,55.9857571265893,-124.528958699287,1,NaN,54.2040177849394,-122.588421491935,1,1,0,NaN,1,1,0,0,0,0
18,V22_K1_N1_L4_SP0_C2_OFF_GRID_NE,1,CORE_LITE,WHITE,4,0,C2_OFF_GRID_NE,4e49a77d18fb19b2576c6c029e35d5ba1fc6d1411cda1aa7b795aacf071772ff,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1064788835541002 10.112088909899333],0.0137155996829081,55.4510303847292,-123.953137168944,1,211,447,0.1266489,[8.1999999999999993 10.199999999999999],0.141421356237309,123.167697881574,-171.835928869714,1,NaN,55.4510303847292,-123.953137168944,1,1,0,NaN,1,1,0,0,0,0
18,V22_K1_N1_L4_SP0_C2_OFF_GRID_NE,1,CORE_PLUS,WHITE,4,0,C2_OFF_GRID_NE,4e49a77d18fb19b2576c6c029e35d5ba1fc6d1411cda1aa7b795aacf071772ff,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1064788835541002 10.112088909899333],0.0137155996829081,55.4510303847292,-123.953137168944,1,211,447,0.1317068,[8.1999999999999993 10.199999999999999],0.141421356237309,123.167697881574,-171.835928869714,1,NaN,55.4510303847292,-123.953137168944,1,1,0,NaN,1,1,0,0,0,0
19,V22_K1_N1_L4_SP0_C3_OFF_GRID_SW,1,CORE_LITE,WHITE,4,0,C3_OFF_GRID_SW,eae66084811a82ec2cdaf0b82833b704b6630d1fa7a0d667efc7ea8cb4165872,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8894978900993884 9.9112369308203032],0.0153806022842021,53.3093752818368,-121.589852148052,1,211,447,0.1322995,[7.7999999999999998 10],0.14142135623731,116.198774358561,-168.341257218041,1,NaN,53.3093752818368,-121.589852148052,1,1,0,NaN,1,1,0,0,0,0
19,V22_K1_N1_L4_SP0_C3_OFF_GRID_SW,1,CORE_PLUS,WHITE,4,0,C3_OFF_GRID_SW,eae66084811a82ec2cdaf0b82833b704b6630d1fa7a0d667efc7ea8cb4165872,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8894978900993884 9.9112369308203032],0.0153806022842021,53.3093752818368,-121.589852148052,1,211,447,0.1713169,[7.7999999999999998 10],0.14142135623731,116.198774358561,-168.341257218041,1,NaN,53.3093752818368,-121.589852148052,1,1,0,NaN,1,1,0,0,0,0
20,V22_K1_N1_L4_SP0_C4_NEAR_CELL_EDGE,1,CORE_LITE,WHITE,4,0,C4_NEAR_CELL_EDGE,686d511aa83adc9272707b85a6ec15449dc86be2e76450b6272e5746b2949a66,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4591894180689593 10.131474185165981],0.0206797296817559,57.5368991990617,-126.168707448847,1,212,449,0.1427399,[8.4000000000000004 10.199999999999999],0.0707106781186532,87.9393206074001,-151.621941702731,1,NaN,57.5368991990617,-126.168707448847,1,1,0,NaN,1,1,0,0,0,0
20,V22_K1_N1_L4_SP0_C4_NEAR_CELL_EDGE,1,CORE_PLUS,WHITE,4,0,C4_NEAR_CELL_EDGE,686d511aa83adc9272707b85a6ec15449dc86be2e76450b6272e5746b2949a66,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4591894180689593 10.131474185165981],0.0206797296817559,57.5368991990617,-126.168707448847,1,212,449,0.1487233,[8.4000000000000004 10.199999999999999],0.0707106781186532,87.9393206074001,-151.621941702731,1,NaN,57.5368991990617,-126.168707448847,1,1,0,NaN,1,1,0,0,0,0
21,V22_K1_N1_L4_SP6_C1_ON_GRID,1,CORE_LITE,WHITE,4,6,C1_ON_GRID,c2d7a186913d313b91b27668e90cf3cb88938f8e61cc3e6a661ed8e6158a9ca0,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9996691647528548 10.001635584689211],0.00166870885307635,52.6759424706761,-120.872650520357,1,170,365,0.1107178,[8 10],0,52.7067191740862,-120.907696176413,1,NaN,52.6759424706761,-120.872650520357,1,1,0,NaN,1,1,0,0,0,0
21,V22_K1_N1_L4_SP6_C1_ON_GRID,1,CORE_PLUS,WHITE,4,6,C1_ON_GRID,c2d7a186913d313b91b27668e90cf3cb88938f8e61cc3e6a661ed8e6158a9ca0,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.9996691647528548 10.001635584689211],0.00166870885307635,52.6759424706761,-120.872650520357,1,170,365,0.1127837,[8 10],0,52.7067191740862,-120.907696176413,1,NaN,52.6759424706761,-120.872650520357,1,1,0,NaN,1,1,0,0,0,0
22,V22_K1_N1_L4_SP6_C2_OFF_GRID_NE,1,CORE_LITE,WHITE,4,6,C2_OFF_GRID_NE,d70096121d926a692c6002f4726d2922ad8ab8bd72d4e433546b6d893abcd4ff,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1093040613869878 10.092586920370863],0.0118961887964493,60.6614165298524,-129.341590654464,1,211,447,0.130552,[8.1999999999999993 10],0.141421356237309,321.729489261546,-229.445785237963,1,NaN,60.6614165298524,-129.341590654464,1,1,0,NaN,1,1,0,0,0,0
22,V22_K1_N1_L4_SP6_C2_OFF_GRID_NE,1,CORE_PLUS,WHITE,4,6,C2_OFF_GRID_NE,d70096121d926a692c6002f4726d2922ad8ab8bd72d4e433546b6d893abcd4ff,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1093040613869878 10.092586920370863],0.0118961887964493,60.6614165298524,-129.341590654464,1,211,447,0.149291,[8.1999999999999993 10],0.141421356237309,321.729489261546,-229.445785237963,1,NaN,60.6614165298524,-129.341590654464,1,1,0,NaN,1,1,0,0,0,0
