domain,method_id,nominal_snr_db,profile_id,total,applicable,valid,structural_na,algorithmic_invalid,valid_rate,localization_success_rate,resolution_success_rate,median_d_max_bw,P90_d_max_bw,median_joint_RMSE_deg,P90_joint_RMSE_deg,median_axis_error_deg,P90_axis_error_deg,median_rho_error_deg,P90_rho_error_deg,runtime_total_sec,runtime_median_sec,runtime_P90_sec,score_call_count,SVD_call_count,eig_call_count,failure_reasons
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,18,P1,60,60,48,0,12,0.8,0.8,0.633333333333333,0.0267784474043773,0.0475697810738324,0.0643952197455453,0.117797193742894,0.358179311866108,1.00322295266581,0.0862625301245382,0.227387344883493,83.7830821,1.6168286,2.07008465,205102,201442,60,"{""reason"":[""ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS"",""ROOT_MUSIC_FEWER_THAN_TWO_REGISTERED_ROOTS""],""count"":[11,1]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,18,P2,60,0,0,60,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,18,P3,60,60,22,0,38,0.366666666666667,0.366666666666667,0.2,0.0153672973323062,0.0302125632866917,0.0409481986598473,0.0917074901821459,0.285100359894424,2.55949351889493,0.0414631231739853,0.118405358757097,38.9647856,0.00209605,1.97622055,98008,94348,60,"{""reason"":""ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS"",""count"":38}"
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,18,P4,60,60,13,0,47,0.216666666666667,0.216666666666667,0,0.0485319114079482,0.0819514365672045,0.108120393970726,0.167260355778312,1.24102891348596,2.33580455533339,0.0967262581700155,0.230170735834537,26.1793212,0.00190295,1.94416635,61729,58069,60,"{""reason"":""ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS"",""count"":47}"
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,22,P1,60,60,56,0,4,0.933333333333333,0.933333333333333,0.783333333333333,0.0181924814927982,0.0459126146720544,0.0412679349490197,0.105004505405208,0.263726152219853,1.00396273840939,0.0560330312661721,0.199131945867877,91.3982868,1.6051396,1.7803273,232190,228530,60,"{""reason"":""ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS"",""count"":4}"
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,22,P2,60,0,0,60,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,22,P3,60,60,35,0,25,0.583333333333333,0.583333333333333,0.333333333333333,0.0122328784389658,0.0390737103854143,0.0328935517672136,0.111901108330337,0.18469732243038,1.5793408877114,0.0398586948966919,0.139832710224815,64.4315982,1.39369605,2.1164636,152373,148713,60,"{""reason"":""ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS"",""count"":25}"
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,22,P4,60,60,19,0,41,0.316666666666667,0.316666666666667,0.05,0.0285769580345832,0.0409733024204912,0.0705469385583794,0.0890667203745807,0.92128572381484,1.89306411054525,0.0644612791658563,0.142491040512708,39.0804553,0.00191865,2.13106425,88218,84558,60,"{""reason"":""ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS"",""count"":41}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,-6,P1,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1099797,0.00133375,0.0018519,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,-6,P2,60,0,0,60,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,-6,P3,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0775237,0.0012378,0.00153405,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,-6,P4,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0790052,0.00128315,0.00164555,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,0,P1,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0753161,0.00120615,0.0014424,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,0,P2,60,0,0,60,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,0,P3,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0772315,0.00122025,0.0015544,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,0,P4,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0761155,0.0012387,0.0014663,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,6,P1,60,60,2,0,58,0.0333333333333333,0.0333333333333333,0,0.0459332570656351,0.0470034452254975,0.122871686812664,0.130683941755745,0.370437425389001,0.470113650649392,0.244471049131756,0.261100516686175,3.2172556,0.0013234,0.0019073,32845,8785,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":58}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,6,P2,60,0,0,60,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,6,P3,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0812139,0.0013025,0.0016075,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,6,P4,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0779146,0.00130145,0.0015646,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,10,P1,60,60,2,0,58,0.0333333333333333,0.0333333333333333,0,0.0445685568637461,0.0466707391318473,0.121607171974747,0.131309868961433,0.253971303232579,0.324647780006683,0.242050135665669,0.26250720879763,3.2945888,0.0012927,0.0014596,32848,8788,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":58}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,10,P2,60,0,0,60,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,10,P3,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0774148,0.001242,0.00150745,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,10,P4,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0776835,0.0012671,0.0015289,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,14,P1,60,60,2,0,58,0.0333333333333333,0.0333333333333333,0.0166666666666667,0.0386187092229999,0.0420889334438684,0.106279559858985,0.120175596321699,0.183651268870797,0.2298155431195,0.210994429160782,0.239484248145674,3.5583444,0.00126665,0.0018114,33415,9355,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":58}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,14,P2,60,0,0,60,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,14,P3,60,60,1,0,59,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.00901624839645017,0.00901624839645017,0.0287522158086341,0.0287522158086341,0.427581073148428,0.427581073148428,0.0570057642407163,0.0570057642407163,1.9456162,0.0012932,0.0016039,28548,4488,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":59}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,14,P4,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0773111,0.0012266,0.00156335,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,18,P1,60,60,4,0,56,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0258752129971529,0.0320126989466065,0.0661179628111042,0.0919006124041374,0.12030280209783,0.152511246185986,0.128797307207116,0.182378741728164,7.2441799,0.00128265,0.0022093,41992,17932,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":56}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,18,P2,60,0,0,60,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,18,P3,60,60,3,0,57,0.05,0.05,0.05,0.00620075297044871,0.0107047351889406,0.0170953655540064,0.0321764916308709,0.186706578681814,0.269074102125954,0.031999992777999,0.0630023488329653,6.4798595,0.0012629,0.0017717,37949,13889,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":57}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,18,P4,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0867256,0.00127075,0.00168445,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,22,P1,60,60,14,0,46,0.233333333333333,0.233333333333333,0.233333333333333,0.018947878564254,0.0250940541845939,0.0453303676004718,0.0652140416456426,0.160999162178609,0.477264745649271,0.0846806934935425,0.129404735780347,25.0430657,0.0013197,1.7991133,82969,58909,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":46}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,22,P2,60,0,0,60,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_EQUAL_ELEVATION"",""count"":60}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,22,P3,60,60,8,0,52,0.133333333333333,0.133333333333333,0.116666666666667,0.00466481256139079,0.0147336548439178,0.0129936754140416,0.041636367419251,0.122242605850452,0.385500183363636,0.0240001066656752,0.0786992150461743,17.8984797,0.0013398,2.0697878,61055,36995,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":52}"
ELEMENT,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,22,P4,60,60,0,0,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0785634,0.00126525,0.00159635,24060,0,60,"{""reason"":""GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS"",""count"":60}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,-6,P1,60,60,60,0,0,1,0.8,0.266666666666667,0.0555420574054842,0.146412838205356,0.136935535092097,0.33439625526659,5.45373507659732,21.5725143567605,0.0833103915259022,0.324808522373201,205.2528976,3.72628365,4.3092859,254752,254752,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,-6,P2,60,60,60,0,0,1,0.316666666666667,0,0.125274491641273,0.282307701631999,0.246850164412562,0.511220757643955,18.6348539586248,37.3864406073189,0.305118599548679,0.59845470391715,180.634429,3.1347983,4.03481505,224707,224707,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,-6,P3,60,60,60,0,0,1,0.733333333333333,0.15,0.0692758934705929,0.204879990131215,0.175317929473052,0.460310786635331,10.9627517699543,71.4821704017248,0.0925449914963334,0.297640519274037,180.1002695,3.2591876,4.1814257,223725,223725,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,-6,P4,60,60,60,0,0,1,0.416666666666667,0,0.126383091172777,0.222691204836776,0.269958069302627,0.45645017298236,29.136842906431,70.9847862556595,0.219784511399136,0.540568332091671,207.1303565,3.6326029,4.2207166,259128,259128,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,0,P1,60,60,60,0,0,1,0.916666666666667,0.483333333333333,0.0441579753701931,0.0944864351088507,0.109073044293415,0.215497228150744,2.93694941817731,12.3773028478705,0.04853566901808,0.25823756108105,223.6317738,3.8953711,4.22808065,278999,278999,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,0,P2,60,60,60,0,0,1,0.566666666666667,0.05,0.0932207343088145,0.188299529779154,0.180080663909338,0.358177246624364,5.99937705381761,29.2396727056223,0.228116193957387,0.378039427237999,170.780059,2.95500515,3.76251525,210272,210272,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,0,P3,60,60,60,0,0,1,0.933333333333333,0.266666666666667,0.0429129072202754,0.090586163945072,0.112190582838111,0.225786719093172,3.019532224216,27.7562307952147,0.068165040612152,0.25348904187499,196.8018489,3.49240335,4.2477582,241544,241544,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,0,P4,60,60,60,0,0,1,0.616666666666667,0,0.0820456254938667,0.182714221954417,0.184343304643299,0.339437537887493,20.4833844334372,65.0586639156435,0.18685931796439,0.402939213447886,225.8234565,3.85168065,4.1807806,281797,281797,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,6,P1,60,60,60,0,0,1,0.966666666666667,0.8,0.0233510488479277,0.0570110681138846,0.0582230877880316,0.138521490172867,1.46211381298786,6.91386105178287,0.0358706935877524,0.185429018683208,246.675379,4.1988286,4.6915834,286690,286690,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,6,P2,60,60,60,0,0,1,0.733333333333333,0.266666666666667,0.0540203115379362,0.125894083353375,0.0992152834329576,0.234259609635616,1.18770465344537,17.7453712841442,0.146075503861359,0.296333323420471,179.0117484,3.1329173,3.73250535,214222,214222,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,6,P3,60,60,60,0,0,1,0.983333333333333,0.316666666666667,0.029964035608514,0.0654461096493342,0.0784883924376604,0.173108207009845,1.47963968570737,13.6018234696094,0.100252709491334,0.24486749127554,201.0585855,3.57147845,4.42111515,240897,240897,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,6,P4,60,60,60,0,0,1,0.733333333333333,0,0.0671874825367161,0.176825823673045,0.144889894044139,0.328838500198107,12.9179844740471,66.1177728184402,0.170096864797774,0.380256522695706,240.3077196,4.10877665,4.47032045,288704,288704,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,10,P1,60,60,60,0,0,1,0.983333333333333,0.833333333333333,0.0136086294784471,0.0480232868938107,0.0335720923800812,0.121752171346075,0.937226322886412,6.78192582796666,0.0323455024965364,0.139006507496145,242.8533619,4.0458127,4.6656984,288335,288335,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,10,P2,60,60,60,0,0,1,0.883333333333333,0.45,0.0350229275669997,0.108975451902814,0.0622602823318718,0.193995711704353,0.605657246579965,8.90248936815317,0.091782615261538,0.239727581649403,181.5879683,3.10680435,3.8169057,216768,216768,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,10,P3,60,60,60,0,0,1,1,0.35,0.0238148720056537,0.0633951870303758,0.0642457183077746,0.162437363881198,0.942290419215428,8.28543995903307,0.0881477479783187,0.202570831485687,196.1264875,3.5814318,4.56089875,235060,235060,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,10,P4,60,60,60,0,0,1,0.833333333333333,0,0.0523044745216575,0.154026822233106,0.112208707569662,0.306450674267036,5.96587378999861,21.1365420103698,0.155780621870122,0.370694784472572,243.4601321,4.0258836,4.51021695,292414,292414,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,14,P1,60,60,60,0,0,1,0.983333333333333,0.9,0.0104525049262923,0.0382296863217163,0.0254245442162287,0.0955082729217551,0.589797944204911,4.01027528255881,0.0348563875285758,0.0932862046376898,234.3375702,3.80305705,4.55253175,289399,289399,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,14,P2,60,60,60,0,0,1,0.916666666666667,0.666666666666667,0.0225085536652191,0.0753531804663655,0.0407948441511036,0.135514401047126,0.619678843738752,5.41937977965363,0.0557930771935879,0.201226269143402,159.5976432,2.7871528,3.323991,197367,197367,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,14,P3,60,60,60,0,0,1,1,0.45,0.0181996656979385,0.0633825048963941,0.0511892354434664,0.16050124125102,0.634575826712014,4.94132873104912,0.064335704060092,0.172076396402138,188.8531752,3.5397136,4.2904834,230934,230934,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,14,P4,60,60,60,0,0,1,0.933333333333333,0,0.0495508030614397,0.0938161893822994,0.107230408446103,0.179021761659716,5.22946442147854,21.1756600152645,0.142006959718257,0.247474188478911,243.3314358,3.86948775,4.7885075,292842,292842,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,18,P1,60,60,60,0,0,1,0.983333333333333,0.933333333333333,0.00882091730912667,0.0164261379125862,0.0212327379134219,0.0407354738924688,0.398622853773523,2.55454989680035,0.0354365484029015,0.0662720888050194,250.7583037,4.20208715,4.5536426,291144,291144,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,18,P2,60,60,60,0,0,1,0.95,0.8,0.0149753174792578,0.0500879262907452,0.0264475813010759,0.100854555626088,0.251573444804352,2.51536781927673,0.0350914305708673,0.197618507283889,164.2563411,2.67205615,3.56184285,189938,189938,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,18,P3,60,60,60,0,0,1,1,0.633333333333333,0.0124483737422185,0.0545201371163697,0.0329768991158891,0.143466832855237,0.415135364245771,2.82166645629751,0.0502074443890648,0.144219267583318,184.7318432,3.301726,4.2021355,220057,220057,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,18,P4,60,60,60,0,0,1,0.95,0,0.0481776504554953,0.0852980712576067,0.104197677267862,0.166812674677678,4.60922181446601,19.8118895573058,0.143109003123096,0.232102320537016,259.0815764,4.2076839,4.67922005,293530,293530,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,22,P1,60,60,60,0,0,1,0.983333333333333,0.966666666666667,0.00761594920658193,0.0113840128648236,0.0187394078591518,0.0303661340863732,0.258063732013366,1.6048737261666,0.0348113535353538,0.0554022064024663,257.2682993,4.35869975,4.68786185,292672,292672,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,22,P2,60,60,60,0,0,1,0.966666666666667,0.9,0.00963574814149228,0.0326769822161753,0.0170128510589608,0.0636329050430934,0.11082295984124,1.31002846001417,0.0215204350148438,0.10973468594854,175.1693998,2.8815074,3.6416441,193981,193981,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,22,P3,60,60,60,0,0,1,1,0.766666666666667,0.00871403520409547,0.0356564820488942,0.0251050376995731,0.0923317313352323,0.28927751501759,1.73805423066921,0.0391373138662328,0.12771764373833,189.2946544,3.41208775,4.5279596,208484,208484,0,"{""reason"":[],""count"":[]}"
ELEMENT,FULL4D_ELEMENT_CML_MULTISTART,22,P4,60,60,60,0,0,1,0.966666666666667,0,0.0476647751706932,0.0773229895231144,0.1036447534626,0.156438141759985,3.93166783043845,15.277940630524,0.144143198618346,0.218563863544347,261.6799627,4.3189326,4.88986055,294517,294517,0,"{""reason"":[],""count"":[]}"
