domain,nominal_snr_db,realized_snr_db,signal_average_power,noise_variance,signal_energy,noise_energy,noise_seed,noise_hash,clean_hash,observation_hash,scenario_id,base_realization_index,profile_id,L,replicate_id,source_hash,truth_hash
BEAMSPACE,6,6.22246829277864,106.535629821572,26.7605403021133,1598.03444732358,381.363660487104,580200004,22a6aef17a6d50211c6276daffd0a5e132072d19d2986ba60395445c59f88c98,af008de60e8eff517e535bc043f64bf3a0c66ac0702ecec8e7e4520211f189df,b67d76f4730111f59e4fe3f7a64cee8bcd4275931e13a4b84a110d10d4e65fe4,RTC_S03_B004,4,P1,1,4,2983dd4ba677408ec48dbd1a6290ab4095fd38039e1491ebdb531644778cfcca,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,3.63674990353465,4.38731444139778,1.10204356161131,65.8097166209667,28.4849217240661,580200005,66189f12bc5af277500f74b5ba5d44d87b917259bec9e4b78b2e4d55cd69ee8a,1ee1c54bce3880c4ad227ade72fc11066d4054e98d5bfd8a05d63799348eef30,0ec9cc7453317d11db72222cd1c8de199989a6509d9540321d261d4dd44f45ef,RTC_S03_B005,5,P1,1,5,4728889cc47329054636ed2c1f2466749e8880dfea2c0ea6ac84ffebb2efa8e6,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,5.74428323521542,38.2759115265962,9.61447428173181,574.138672898943,152.963734337637,580200006,cdf26273377d13607b5c5a474fa8384ca80ad9fea3f4c42919ece8abdf21140c,e6c591bff7e9119a3c51ae4c624d3f0f9b014b7c91351c8daaa20ff932d620ac,e7236fae70ec3dca67163c38ae10383e9f95392a65385b1d7d08ddfc266adcca,RTC_S03_B006,6,P1,1,6,26464470b6c06671044961862cf853629e1b9f5efb48321cabf8ed2025cddea5,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,4.77358072694371,262.151795383028,65.8495537818503,3932.27693074541,1310.04442335316,580200007,e310cc68e75aaeeb42fc93ba77813d57af2a48065da5ca210deb80a57a4e3132,602511dedc579c2ee7848c91494d9023b79e1ca4dc656c2e040df5aa5f9d6b48,e307e87ffe24b2f85980c5623c70810585fa3d8ebd942e8d1d66b1e929ee36d1,RTC_S03_B007,7,P1,1,7,985a58e5f52f2eafc9f59e92e4300efe86dc9e9fba87e3e629d770e9dab567db,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,4.71107439786392,198.513854532631,49.8644257667182,2977.70781798947,1006.409300116,580200008,6517d2ddae89e3a37ef97e116cd3fd2de16b63224f83345219e5975a7f671c9e,f02d21fb4802048dac6e2e77a57edc62ebee82987747a0f5ea13262511a0af12,f2a7477c87296c6d4b59e01ddbde0a2c4981fbc19a743a71e55b186db573ffa9,RTC_S03_B008,8,P1,1,8,ccea754bb32af87d8211b6440675c0e0cb9cd29d5db1e9dc2260374ec47f6c8c,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,5.87908437824634,16.6476401015587,4.18169812877601,249.714601523381,64.4964037775605,580200009,d1b9a69c11e36700b6472cc13a7e7e4a399b17461fe288e1de45bb05c05feeb1,718034537e923b270882d9700adbb25795cb18b20f90e7dc184fc243a188afb2,c4a4f948448157fe40099c291744a0c220afc92c2278ded255ed7920fa30420e,RTC_S03_B009,9,P1,1,9,5fb9018b587c8f68712b9c75096ba3e1249d2a477f03774511f9844e2219bdea,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,6.36631164932124,129.367937836102,32.4957567722879,1940.51906754153,448.009011312579,580200010,60b28e6508c8c32c86360e64b03bf34925891efba567b05804f285c2e2eaa8d8,80fc5dc8206493154ae2a3fb6362327b433f7f2eadff0d63711416d6a32208dc,5bea1100978349c76003c2408d8415e6d298dfec58037f7d340357d9cef1471a,RTC_S03_B010,10,P1,1,10,8f897e9a705064c69aaa0cb11d2709190df16863f520cecbb46e89145f34728a,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,5.60940409928168,3.41413191980083,0.857591164473147,51.2119787970125,14.074440749089,580200011,eaaf958eb7e726f29feb81bc9d76335ad21fe668147caad76a7374316e43ae78,cf265385b3a26aa71b3597d2dc8d08f5703d17062ca15e8ed0efbe9a104d245a,73d3b5b5f273013b7d9a676a22611efb350ef549ebd806c69740a1fa87c7bd4b,RTC_S03_B011,11,P1,1,11,aec41aeb6ef3d784a50f64df0382ab9d77011a761fb028bdefdaa46d249ed91f,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,6.18798458761076,13.2875203189842,3.33767419976642,199.312804784763,47.9442734773185,580200012,ec7f5d8d16c1e45e80d9a5f1a34757a503dd7b3fb9915a0a79f27d61bae4d8f0,5f89c8fb0913f0cd07798f31ce2a393806c792e8a07d78c5aa01ce171d4b8f2f,c1a5cbb0bb12cf911a523e7a4a61ce34553b561c8e1427d440760ad6b80a9d98,RTC_S03_B012,12,P1,1,12,73c5eb83e42738fd505bccc945a54bed2fea24a004c928023b5bb3b6423daedc,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,4.81454921409903,213.909400541839,53.7316120793394,3208.64100812759,1058.9274545659,580200013,a3a3f761f68c82ad59fc29a20170435c08651d409d7f6e92cf110a6b3b096e70,9a584f3182ab2a7441dda3681de70722152e51b2b6f308a344b1358135b9d926,3c52821d1132e1a7b1db4d1cded2074d830fcbf94bb1ef337d9d515d8d758652,RTC_S03_B013,13,P1,1,13,03cadfb64b3cea4a56b05822b4031805db7032775e2ac0ff9861e43d1d34816c,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,4.48587988541925,95.1260629257753,23.8945866746182,1426.89094388663,507.92874698411,580200014,8e093e9858324cbd857a68498be13cb8c3905d8ea6ac5baaf0024e1f0434930f,f9a727801c9e49efc87fb29ca6c86f9ba7e868f41088e343380a70070c2f6dd8,9cd6e3530c22cabc4da507085eedbc10739ae9a577ac621c6ba06417e2b109f6,RTC_S03_B014,14,P1,1,14,d57b3b71c3f62dbe711585d3a524eb1a50b4b4a2c07f882c0b3822bd672989bb,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,6.10743824161113,216.717713389084,54.4370283729822,3250.76570083626,796.602829474543,580200015,9dcdf42ea576fa01cd26356cf853651c13c66d373d53574f7743ef3053b3e981,b1c5b1b8d63f8b8397c93dd46a967e77277f1e6a31ee243eac06c26a8b9f8529,00346cbdfa487c9ee1fdd0260862c50d41f02dc3efe19f61b86f98bff248f76d,RTC_S03_B015,15,P1,1,15,9462aa816bc26c3d84a2413ac8c1f84939ea751348763ccf62424a1c96d28ac6,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,6.71835498555987,240.387984728554,60.3827317137587,3605.81977092831,767.65930256157,580200016,116f6a7c3e6318ed69e38d19e127c008b696b3901a431583dee7a7b6aa6040ae,98e2af5996bd601821476e849b0bf0450aeebf4a3a11fd91fa6bf6b75ab66d59,bfce3521807971afba9fc422deb8daf97ccbef54aa3bf224d17df3db8e989bb2,RTC_S03_B016,16,P1,1,16,39d749fbeb05bc4a9fe5af87a3a71fe4b84341c566ecf0bdc0772b5553681d35,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,5.96572537524494,228.885291470159,57.4933858016008,3433.27937205239,869.233802430508,580200017,6bd16d51081b6f9a4ffe7815fb7577bb497819436e61ab5638940c122a305512,a5270d6c7242184f5fdae7749180237bf0e2ea95695daf1eb4c9224c1dd12ca1,4a63ba753c15ca0aa47661ef1d7cbc22fc5b2fb5fc4f08903766d48bb25ec589,RTC_S03_B017,17,P1,1,17,aaaa138752d4b18b3f803bdc0728edd2776455eb94347c7bcc8aa058a3378ede,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,8.35419512417212,177.490129892247,44.5835049003209,2662.35194838371,388.907173474755,580200018,1d5fba4f49e52694208439409628408f8f6dd67c3d71b26c9eb2e3dbcc3a5b86,df5e2492bc4b4a801dd1d2fb26d268abf28853a75e5dde95f085b1f5faaf0801,26a82c4506e4f1f4d68af64ba3c04d1e2bb4f7ff4ea972890d0914f77d7021e7,RTC_S03_B018,18,P1,1,18,f9f16ea96b6ed9e6af1a1fe29009355b3c43e660d0ba8f04b88c6d1fb6b367bc,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,5.38203892443714,243.36882350293,61.131484560946,3650.53235254395,1057.18820540458,580200019,12866d25136adce92c9dda2c619e41854d07d33a3c0270aed8dc803ec2aa7865,13037de0d2be36f327c918332a7d31fc57cc3e6b9c540a7d66d381ec5cd0d555,b61cdb57584e111771c3a97ec0f95989adb4cb48983a2bb896216a6fcf901604,RTC_S03_B019,19,P1,1,19,855a887b6be9899099628db02634814b7b2833663ed8ce4e729ab51f3ee2d7ab,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,7.24456163756854,205.171074151642,51.5366437299756,3077.56611227464,580.431839344982,580200020,5a4525e11d4dd144f3a65df9b1779aefd1f5402f302da21eb0509ba57882482a,669448e0468d030d18cff37a44a04de0ef5dac19e7c700c67f6b7a9e33aa3988,499ceda55e96c4b40ea30b70b281d19c5c1ec10bb38631f17b552d9b4b709393,RTC_S03_B020,20,P1,1,20,5c3c1228fa19a3f39a4efe6262c1f7ecad0bf719934fd730884fd7559e4d212e,0a8f4df832cfb52c28cf1b5a8e34d930d617472c63e0a5dfebf1d9678a63b811
BEAMSPACE,6,7.10354975999041,124.921253782745,31.3788002384043,1873.81880674118,365.067034061365,580200021,20ed7d2a7cf648b6936ef1e0ad98765f5b12e51cb1c9fa14408f2ba2643a7968,f28808a65337e2ea31ff69be0025b29184cc245c4cb1d3051a8931d77627fff2,be20b8f0758ee3cfbc02dc7f068f28c0c773033096ab0fc7c02e35906a6c6c84,RTC_S03_B021,21,P2,1,1,7a86712ebcef151de0a7adb37c97313daf22a5dda1027a792b00d51815fd78b9,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,5.55137561413453,190.051162594347,47.7386936613362,2850.76743891521,794.006811840763,580200022,53dfe2f697a0a457e4b613b13d3286dd0f182921e7590f98ff8908ccd7204305,b6e744388c9570d1051eb0a6ec1769f6ab186f00ecfe8069def818d211d63021,714a7641f0e1a4e4d7ac097454d8e13705217f554413e6c8174dd9a0c6457e80,RTC_S03_B022,22,P2,1,2,6a268a439cf1bfad561ef69c8a2a5380a3294c95a2111feb1e6fc3f43b3a1c00,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,6.6170682212927,197.558994479281,49.6245757655182,2963.38491718921,645.775023633451,580200023,c37e9d907fe326c6971241f32c646ce441952d2d76d73f95bccff90cac4adb3e,4631c29b8e514c235071def3b072526947f1361f4dfe0afc042ba3d380e1bd02,ccdbda730c52ce6be4882f67013178910b90f17b4efc23e43f4367df39ea4221,RTC_S03_B023,23,P2,1,3,f976d7ce466bdaf092a8a4faf4a249ac39dea4d92200b38ec61b9b78147a6a2e,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,4.75387196908131,134.117679386876,33.6888379077447,2011.76519080315,673.271285367058,580200024,fbaca3fce6b9a51392fe1285f42e71afbae74efc7488a94e7bd71777c7b17b0a,41e8b6d05f7974115928da0cefaa70473c5aefd27fc560c91be95adaa8b54cec,a4a820d2fc63f1877303a2f2c813fdeed5cd904573664de728420bce989ee108,RTC_S03_B024,24,P2,1,4,5288e5230b5d187b2c51e9d8646333b179558b9c1c1f74acc1e90a41a3d84359,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,6.09370640760072,247.85054282884,62.2572415574046,3717.75814243259,913.924863825329,580200025,5ee3732a7f1e5fc577d12d820c0b2b6b9d4723f51df0c66cdb9a893f704fe77d,3177b4f82287268209a75667fdecac172ec80e1a1ddfcd109120746c40f19e51,5f9e0a5066fd7960c984f13fefccc2c3127c83ded730b97c26a686fe2a2fc091,RTC_S03_B025,25,P2,1,5,ff6bea24ece4274f741cf429980dd75df6f7092c9d4c1c809bbe1bef1a3c4aae,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,6.38499859010837,103.121418193325,25.9029291157837,1546.82127289987,355.582416585892,580200026,27186cdf03ceb7c3728553cfac7882fe4d4ef796e41ccae2b8974c6f7b702dbf,e3e6d6298a9c05a67dd30610af1840a2d71ecfe8552948aec92d1be8053dbd3f,cc54afe61bc02cfba756079ed194b08043bf0bacb24761fc63b23eb9bc947e22,RTC_S03_B026,26,P2,1,6,4b8bca5d9fb507cf47b28b20a08c5d9e22015c12e859b0bb97ffece3751507b6,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,7.81613850823476,158.08985620883,39.7103764770262,2371.34784313246,392.086069708937,580200027,691da01186a10e76fcdf4fcb1bc51af71936d4dd3c0881b77105ecc6108fe376,4c623012967a28281ee18e3bcb0bfeaa57cc74d8d04c333c3c70bdfb8c7ab22f,bb1ef9d914a1153b2540c3d6cb2f4555183a7c40ccd730c7f71d261e59aeff91,RTC_S03_B027,27,P2,1,7,f48f7de6078c1b5422e958a72d01da325211b12189ce68f98703f849f47b7fae,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,7.11342899823929,100.312002706132,25.1972358515086,1504.68004059198,292.48342541715,580200028,bad36fe295770d3297dcec696c997c38ee42fdc86128650c50958dcc097632b6,eabf65b11ca00f5c69b0b97acf7727e1aef888e54065a1ebfeb39ad56d567814,e5dea50532390353d4585149970fcdcc8c70d3dc174bca2ced3913c07b5b5ade,RTC_S03_B028,28,P2,1,8,ab6481dee2a4c173319b09c47fabd94cc68e0e4d58ce7b50f39174bc6eebcf1f,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,5.93531993367097,41.7897355238024,10.4971069638613,626.846032857036,159.819176410949,580200029,c73e5e9188da0e09753b276230ed74f2de2018ff01e2f381fe9783d89ae1e96a,e0509b5b8b1a88388fca38432ca3066ebecb77c8079906c6fc1703fb5c6851d1,c45d966f8025a4879ff74d5edeb32c35401a350f019db734a2647aa5735d6692,RTC_S03_B029,29,P2,1,9,cc0121ef2d8e8ef23fe6f8866107e4abbb236980f840b29aedf1a0e35a4723a0,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,6.59737045012974,247.973782497084,62.2881979624533,3719.60673745626,814.254149951459,580200030,cfeebb65b4049676d4cfec6d4f27fb4b54d5c44d5ffe455ca682126a2e13d0d1,7076f6c685988e8760c83ac651c3210daaf8513085527f147c9a6433ec0c867d,0f312da5a3af20d9f3252c8c1f09b2657f4b3ef8af67ce12596f6ae47675de57,RTC_S03_B030,30,P2,1,10,1b786b7d141b0cef6087b28dd8cf121755b45287725d481532e5dfc3671b6b32,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,5.52945653207973,46.0591042543921,11.5695239024093,690.886563815881,193.402059065226,580200031,46831808dda8810cad48c8da216272c0687d28bcc596b9b53fb6e9b1816f3b3f,d8c52527bcb0872a7ecf9800c5e28b55c0026b4e53069a2afb321f9aba1d0d3f,14d199681540a14692909a8ab117e8a35643e7486afcf7392c6e65f8f15fa14c,RTC_S03_B031,31,P2,1,11,441c9f8e8938da2c954c35fe6536891bc3cb42e0b7152c036dae6477bf502883,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,5.81160903344638,174.786401293909,43.9043589822559,2621.79601940864,687.761714558556,580200032,8f645e0e45c29776a78e69c235259b392d532a0960e7a9b70e40472b7eb0fd27,228ad81181e72aa8806ed601aa9d47643094fe7c3e8e789f2d2a4676324b470d,0a90d9bf2d5dd42c0f2f2c9658f6124d690a0cdaa2b51def74542d6268ec17dc,RTC_S03_B032,32,P2,1,12,15f72d48a0734aa8d509772b768e24cc67736cc24beef218d72bbc373b827982,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,7.24021477125816,137.543231227353,34.5492976265972,2063.14846841029,389.501383572934,580200033,c45d41aa482521fff2fdb2bfcca2781a556d303f33fc4ca5b205af7292ab447c,efa775f43533be60021e81d6c2836800b26582704862ecf6de3353a24d3344e3,b39796cc09e8e7e7cc0609102fa048938e1b5b351650df9d074d864a2f6c3c71,RTC_S03_B033,33,P2,1,13,bdbb8b346beb27115f3035d0bcfa655223ac344a882b18628327b32e53829538,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,8.74219125291774,38.4787982438466,9.6654371209513,577.181973657699,77.1069693274067,580200034,636c42cf0305c0750ccda765cd612963046cf55e777972d49d48f41fe4a6ec5d,605bf65281e093701a994f4ee5975d4c4117d06e871001547667b210b41f7e74,285ae304c6971de6557841952937f5bcb36044c18407a65ba18dde2c7079a0aa,RTC_S03_B034,34,P2,1,14,628e5357ec9ff1c9a60cd4599e51168b759dd3f231f961ca24d9022bfcce9547,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,7.47058615768094,29.6373858413529,7.44457473603086,444.560787620294,79.59257171996,580200035,b2b29b0c8376a8700d9ad63e61ecde580f2eab43d3dfbad8a5f216567700055f,7645a2b01f51356efa2b4fcbacd426b137ac88c257b92b0188824d2c2a429574,e19957e85f07ec560359df0b12ff7108eeeebe449513972ef6469df2cf1c01cf,RTC_S03_B035,35,P2,1,15,8ee35e13e3a6046ac8ad83e8b2cfb09425fd7b5b90dcb35481d026371f547b09,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,6.83801141231332,42.4089255898125,10.6526404763949,636.133883847188,131.74901827997,580200036,ba8cf931b2e8dbaa7bfe8b3ab438597466e91d70af044035a366684944e85100,c176cd53dec82b75731019137d5966b911ead8490974fd26dbb407e15021ea1e,1fa43704de883e05ffa02d12f969e336a767e54d67b4953c171dd33581a3b5b2,RTC_S03_B036,36,P2,1,16,cfbf853a59460b07aa838d508d86806aabd806927d928ca2ef1f11bf0bb193ed,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,6.99125621026812,103.161489256778,25.9129945118422,1547.42233885167,309.373592953288,580200037,9fcc4824cf0c453bf3d1dd075fe876d77fe84da6560dc9ad1675aab170665a44,8ccf02194f34834c7be09f4a0465e3acd2106f82804445c1fccf7a4fbcc52e0b,5d2cc196635aebf794585403e463602440955ee5dd79289dcb007c9a45eec81e,RTC_S03_B037,37,P2,1,17,85fca9ca875155825fad71ee81aae77f505389840207404296c7e791dd366087,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,5.23298110834395,151.452990972462,38.043271303527,2271.79486458693,680.880666529281,580200038,18470b8848ce8984439a0c178a1d4ae37fac61c517d6539a1ad4ad491c689e3b,f5feecd01b8ff9a7bda2bc45efb195e3b571e40a8db3e4c304803aad7a99185f,a5c26e63a44c883dd9747bc832c1df679a3bd8e323b2eb69af4fccc5a8336819,RTC_S03_B038,38,P2,1,18,c2ffb7ad9021b36618fb50da4341e508b12cefbc99342d60154821779e55325d,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,6.23052900150026,246.954954122448,62.0322798454249,3704.32431183673,882.380906088039,580200039,13a01214f31838abfa4a96ae0c0ef2612a9370b1ce391e37235a69e4b5c3d3cb,7284821d4feee3763fd9090e8d8cfb009090d15ea6ea6186561da9ed79d588f6,81bb809906bbc2482dfd4be30a297c65c2b9b264461335e37691cce112147e73,RTC_S03_B039,39,P2,1,19,afe32c4b48716ccd87e5229fe2d8f388fdc2ef7a84c7da9ff901a798f0204fec,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,5.85689086342931,41.465268171342,10.41560444985,621.979022570131,161.46806885665,580200040,3b6d14ff2e7da499391a30cd1d8558bce858fc340d83e76459b1c23689287216,c16697c4254a1a189e0e22061b17defb41f4526004581f7a7f2eb2ef01419276,06f1eaed9c725eb7834e6642d734b7d9eb914604b463b1190f2112eaa6957daf,RTC_S03_B040,40,P2,1,20,59a29b20de92136eaae65aa96e59f9a482ff82ef00d58ce44ccf253621e7736a,329cf3e0f65b07ad0f63984b7edaa7b8eb0bb8e41b18f0b355267d0e31e60e2f
BEAMSPACE,6,6.89109678959079,101.856992400506,25.5853197165206,1527.85488600759,312.588091145209,580200041,e8ea5e88278321eb6d0c9272a7696072fe50e55c0a17da5ee8651a292a32fbe3,e3f290203768163d8e4b6e8573878a1dd0291fe1c1b88bdf5119f7a064c731bd,7c666658fc4a07b60ca7f764555c641552b614977012863c6ac0e8cc13dcb1a0,RTC_S03_B041,41,P3,1,1,c013362ee7e3cf2392700436c59a7a11169ec8ef244ffb673b5a352f65c203ac,6cbe4955b87945e6e5a9525a1329d57fd5a98c1a2636da6d7e2ce16b6c26ce0d
BEAMSPACE,6,6.30112512278224,202.006553750774,50.7417521442579,3030.0983062616,710.140377021297,580200042,5d89453975f20b97654e5108a1881d319cc544dc8f25c229acde4f2eaa342d8c,bfe9de161c3dc1c870968828e55c3928df017dbe0b6a05cbdb4db80b7114d834,020329b269773fb7fbc9001258242c4c5b817e589c9e986d1ff22eb4c073c6cb,RTC_S03_B042,42,P3,1,2,851804adeba1f8536dac351e62d3564c739fd8747b13a81d3ab55e8c2c11f1ca,6cbe4955b87945e6e5a9525a1329d57fd5a98c1a2636da6d7e2ce16b6c26ce0d
BEAMSPACE,6,5.37508955741974,56.5797344122954,14.212186716866,848.696016184431,246.174581248692,580200043,68f3e98d343e8b5f2816de79c3fa31df922c929ae0e07f0f86b7b663afac97c1,772d03b2b40f0ede083ea37c1e1f2344270f2982284bb596621b01f9b1f7291a,148b8f7cecf7ae63f4f1b548d024c51a7a70a4bc647a8748df739cf827d7a0da,RTC_S03_B043,43,P3,1,3,ac342f20ac0311a0669b856e60854d324c6dcff056b5774b2d04c899371569bb,6cbe4955b87945e6e5a9525a1329d57fd5a98c1a2636da6d7e2ce16b6c26ce0d
BEAMSPACE,6,5.93192456954244,65.3952044291084,16.4265326691273,980.928066436625,250.290694771798,580200044,5e07ea9d74563ae298f0a0bf0a97fe885b60fc4e1ddb40bd149ee0d0f014f676,7569b77a57e9f44e8f9b6ec329d88e05c268bf8d881ebed47e455a0436eba5c9,b8b262c8529a20805afca72f0b27963e68b5314cfb547d4a293ec984d4ddcdc7,RTC_S03_B044,44,P3,1,4,7ba1fdbb5586559b422ba9897305d3e70e2364def039b7966caad234329cc8f8,6cbe4955b87945e6e5a9525a1329d57fd5a98c1a2636da6d7e2ce16b6c26ce0d
BEAMSPACE,6,6.25988889623255,56.3257370244188,14.1483854576414,844.886055366282,199.898369904413,580200045,358f3c826aadac7fe68b8f8e0b491eea860d336703d37dabac32e168ff96d7b7,f008f9e43edfbf5e3ed2d71804d0ad6c61a43a76773bda80d3ba5c8b76be1ff8,64d1bf9df5b8d59324887512bd72f8997b7f0496b4639b4ac677b6f700ccbc2c,RTC_S03_B045,45,P3,1,5,89e0dab2ede2fd0078281883e6c6cc150d3351f3755e2e0c93ab80cdd61757c6,6cbe4955b87945e6e5a9525a1329d57fd5a98c1a2636da6d7e2ce16b6c26ce0d
BEAMSPACE,6,5.48553718399661,86.1420602868209,21.6379072416746,1292.13090430231,365.386750723717,580200046,dd14d0637cb1a982c281e9338284c3a01b45b2a36bda8edfeada6351ba0be9b0,17169f5fabd5613227d6c26b5e788395c2b1566010e042dd94188ee8ede21ae8,ba7fae9b74532317b1254d49976337c36397dbec31e757d403913055e123ed23,RTC_S03_B046,46,P3,1,6,69291183bd09821e83fe70af71b13ab28a9cc22dcf9326c1f203b5b4f2d7360c,6cbe4955b87945e6e5a9525a1329d57fd5a98c1a2636da6d7e2ce16b6c26ce0d
BEAMSPACE,6,6.2203629290356,27.7882678281536,6.98009729126931,416.824017422303,99.5213920776976,580200047,d775675d8d66b24019305b7dd35bf712d9985f3a45f7232d6fe599f9dd2f785d,454ce4ab7138decb2827bdf4d02cb2ee5dc50cc81770f526be94f1628bd3a185,c631d94882cc58ac9102ed1c158eec004b90fd8a8b4a1adfe7bf4e9b23798bed,RTC_S03_B047,47,P3,1,7,03200d7af28a151ff90e59cdbfcc035e26d9e06cc1fac0187cf3aca8a787efae,6cbe4955b87945e6e5a9525a1329d57fd5a98c1a2636da6d7e2ce16b6c26ce0d
BEAMSPACE,6,6.49847585971939,80.2649342357434,20.1616399232773,1203.97401353615,269.630816765813,580200048,db9e80c9f53c8ba6567b6d446c240f2045f82344c2dec762842c95c59d619131,ae1c897d2a1f48100e6f8fae1a1faee15ff5cb505d810e5444e93a513852048b,f2307bc075d9e5d2463d641a026bd5e48ae8fb8d2305fbd75e18af5dcefa6639,RTC_S03_B048,48,P3,1,8,c5406355f8eef38a31c5cc0a670bcfff3b7bd57fed5fce41f49978e26eaf9de2,6cbe4955b87945e6e5a9525a1329d57fd5a98c1a2636da6d7e2ce16b6c26ce0d
BEAMSPACE,6,4.36632021386224,194.523469831904,48.8620864480923,2917.85204747856,1067.6557550499,580200049,81614e34e47e5a03945842952219c6b61a163ecf106c38d58a1eadb0a8548b17,c5cf41dc0d0c49af4cd898c562de315b8d066e2b09cc7a463c971b05828b4ede,86eb78ed780bfa5b834df8d5d5ea767fc3ccd8967234ef75dc54da67d3f3776c,RTC_S03_B049,49,P3,1,9,bde2932bb9e82afebf58df67e48c889f24f16a9ae099f3c6cc6a32a1d249d2fb,6cbe4955b87945e6e5a9525a1329d57fd5a98c1a2636da6d7e2ce16b6c26ce0d
BEAMSPACE,6,3.86618594000085,266.387486072308,66.9135111788977,3995.81229108462,1640.53871763819,580200050,d716698cee62e8941106c79861d599263e844f427597194d59d8f61b63371e9e,4ed8f377a99aaf4e5c7940547f7c7ac616822feb66b1925f08d50af3eea0060b,681eedd7469b386c7a5c8a4d1711179b39c591326715ce6cb20949a12627dbc1,RTC_S03_B050,50,P3,1,10,9476d6d9b938711197cde8bc3a018904914ef8e2669c933850148ed37878801c,6cbe4955b87945e6e5a9525a1329d57fd5a98c1a2636da6d7e2ce16b6c26ce0d
