trial_id,element_trial_hash,profile_id,noise_profile_id,L,SNR,secondary_power_db,correlation_magnitude_registered,effective_correlation_magnitude,rho_true_deg,direction_true_deg,tangent_fit_valid,anchored_fit_valid,tangent_joint_RMSE_deg,anchored_joint_RMSE_deg,delta_joint_RMSE_deg,tangent_center_error_deg,anchored_center_error_deg,delta_center_error_deg,tangent_axis_error_deg,anchored_axis_error_deg,delta_axis_error_deg,tangent_rho_error_deg,anchored_rho_error_deg,delta_rho_error_deg,tangent_vector_error_deg,anchored_vector_error_deg,delta_vector_error_deg,tangent_runtime_sec,anchored_runtime_sec,pair_label,K1_center_az_deg,K1_center_el_deg,K1_center_error_deg,K1_center_error_over_rho,tangent_axis_az,tangent_axis_el,diagnostic_axis_error_deg,selected_alpha_deg,selected_rho_deg,alpha_true_deg,b_parallel_abs,b_perp,alpha_correction_error_normalized,q0,q1,q2,raw_anchor_valid_count,anchor_scan_node_count,anchor_valid_ratio,conditional_invalid_count,conditional_invalid_ratio,q2_nonconcave_count,q2_nonconcave_ratio,rho_out_of_contract_count,rho_out_of_contract_ratio,kappa_rho_selected,raw_candidate_valid,upgrade_flag,fallback_flag,analysis_only_flag,fitting_rerun,new_trial_count,new_seed_count
VA1_K2_N1_L8_SP0_P3,5ada8dd0ada79c4ce6d8912f058bba13c630168a08d803188b9f52223c3574d3,P3,WHITE,8,0,0,0.9,0.9,0.15,90,1,1,0.0747101194487979,0.0799667243370343,0.00525660488823641,0.00559907557744747,0.0322872331409542,0.0266881575635067,0.448787867526988,0.448787867511558,-1.54299906185429e-11,0.148999999999998,0.146317505512698,-0.00268249448729999,0.149000030882301,0.146317621321519,-0.002682409560782,4.6898605,5.0061309,LOSS,7.90103872767768,10.1055018807815,0.00559907557744747,0.0373271705163165,0.00783274583671566,0.999969323575807,0.448787867521303,0.0267620313466317,0.00368249448730106,-0.00550984809334098,0.0367323206222732,0.00663733986297861,0.215145862933151,16458.8204149549,0.0816653731782668,-11.0883225297264,53,65,0.815384615384615,12,0.184615384615385,0,0,1,0.0153846153846154,1.51582708012388e-05,1,1,0,1,0,0,0
VA1_K2_N1_L8_SP0_P4,ffb31fa37bb45c2969cdf09000cb7500b1190201360324a4d9cc5ddc9169503c,P4,WHITE,8,0,-6,0.9,0.9,0.1,135,1,1,0.0535428226019593,0.231414337903622,0.177871515301663,0.0202384849629526,0.189298073166857,0.169059588203904,30.6555121525477,30.6555121525671,1.93978166862507e-11,0.0989999999999991,0.24732087171053,0.148320871710531,0.0991410627054043,0.266224230923384,0.16708316821798,4.7308986,4.7626521,LOSS,8.11735080327161,9.93958146366204,0.0202384849629526,0.202384849629526,-0.968823654612702,0.247751339578393,30.655512152567,-0.1698182747448,0.34732087171053,0.0193910749702466,0.193910749702466,0.0579503969735633,1.89209349715047,16901.2335374796,86.744693380997,-124.876879632637,15,65,0.230769230769231,50,0.769230769230769,0,0,8,0.123076923076923,7.38862517671946e-05,1,1,0,1,0,0,0
VA1_K2_N1_L8_SP6_P1,ffb610624a3413d0084b88ae5efa98814d63d7cc4f667947e6bbeeb75e5d6d26,P1,WHITE,8,6,0,0,0,0.3,45,1,1,0.00860272032315829,0.0560971206212457,0.0474944002980874,0.00217916669144163,0.0559499160980943,0.0537707494066527,0.419316006988546,0.419316006988546,0,0.0165068774072459,0.00781213496630034,-0.00869474244094556,0.016644281839646,0.00812251946404362,-0.00852176237560238,4.7436706,4.9123053,LOSS,8.00217552343887,9.99987404272141,0.00217916669144163,0.0072638889714721,0.712262720922238,0.701912969237961,0.419316006988546,0.0544654191210114,0.3078121349663,-0.00146113319658423,0.0048704439886141,0.00538914263530356,0.186421841058652,65963.0748406489,85.1095382872781,-138.249160151851,20,65,0.307692307692308,45,0.692307692307692,0,0,16,0.246153846153846,0.00018862711363478,1,1,0,1,0,0,0
VA1_K2_N1_L8_SP6_P2,ff38a2d6d736283474a53a7200b786fd73dd85ae1fa79d9fa88cf9c8af329e97,P2,WHITE,8,6,-6,0,0,0.2,0,1,1,0.0672625347656248,0.11075653016733,0.0434939954017052,0.0598421541379179,0.102550038167018,0.0427078840291001,2.05830830536519,2.05830830536537,1.80300219199125e-13,0.060871457002239,0.0832399858790859,0.0223685288768469,0.0614219886109387,0.083677921739246,0.0222559331283073,4.7676143,4.5830484,LOSS,8.14083702858523,10.0089903406633,0.0598421541379179,0.29921077068959,0.999354793275196,0.0359165304266626,2.05830830536537,-0.043144608519707,0.283239985879085,0.0588018972237755,0.294009486118877,0.0555473434897812,0.509732528717412,66530.9749657063,96.2801391883307,-169.96212397326,13,65,0.2,52,0.8,0,0,26,0.4,0.000102185259759604,1,1,0,1,0,0,0
VA1_K2_N1_L8_SP6_P3,8a45abda1fdbd45ff2087d31640556519bf78b154e155366ed9729f4e5a1271f,P3,WHITE,8,6,0,0.9,0.9,0.15,90,1,1,0.0746096006773681,0.159728893381228,0.0851192927038599,0.00403370186164003,0.142116494467456,0.138082792605816,2.50663152623089,2.50663152622478,-6.11022343832701e-12,0.148999999999999,0.145820731944856,-0.00317926805514299,0.149000963252292,0.145824845360086,-0.00317611789220601,4.6649805,4.780405,LOSS,7.89789137045351,10.1034386672046,0.00403370186164003,0.0268913457442669,-0.0437350188793897,0.999043166296441,2.50663152623234,-0.145630628139445,0.00417926805514249,-0.00352759792499117,0.0235173194999411,0.013041478423683,0.947353534763026,66434.4527329457,0.287763504193723,-34.4275002700099,28,65,0.430769230769231,37,0.569230769230769,0,0,11,0.169230769230769,1.16598951930717e-05,1,1,0,1,0,0,0
VA1_K2_N1_L8_SP6_P4,ebd929ff6028724403220dff1f8127a641156d6644ad8e96a2f5715080551e86,P4,WHITE,8,6,-6,0.9,0.9,0.1,135,1,1,0.109177301795499,0.0495824701725256,-0.0595948316229734,0.0973107431645683,0.00972006226813593,-0.0875906808964324,2.62565477611435,2.62565477617323,5.88800119771804e-11,0.0990000000000001,0.0972377857311053,-0.00176221426889481,0.099001060440882,0.0972407679507509,-0.0017602924901311,4.5968995,4.6601281,WIN,8.16720728441768,9.87962556105771,0.0973107431645683,0.973107431645683,-0.673971669004828,0.73875719243798,2.62565477619044,0.0878221580371349,0.00276221426889387,0.0972854285806678,0.972854285806678,0.0221948667857026,0.0946327054353292,66812.8407276124,0.312773184234503,-56.6163870335363,24,65,0.369230769230769,41,0.630769230769231,0,0,0,0,8.47387813734103e-06,1,1,0,1,0,0,0
VA1_K2_N2_L1_SM6_P1,03bdcf3cdf252e2cf937ed50ce66a4d7af9387fb32ddc941b1fdc42996cf216a,P1,STAGE5_TOEPLITZ_CORRELATED,1,-6,0,0,1,0.3,45,1,1,0.141681308325435,0.141681308325435,0,0.141421356237309,0.141421356237309,0,0,0,0,0.0171572875253808,0.0171572875253808,0,0.0171572875253808,0.0171572875253808,0,4.6928962,4.6991608,TIE,8.6,10.2,0.632455532033675,2.10818510677892,0.715285727725153,0.69883211697281,0.666620479509354,-0.536808706725539,0.0175824570045517,-0.568937860029653,1.89645953343218,0.920807082128852,0.107097177680379,866.637246934895,3.83358754959977,-109.017401510134,4,65,0.0615384615384615,61,0.938461538461538,0,0,0,0,0.0113214221643639,1,0,1,1,0,0,0
VA1_K2_N2_L1_SM6_P2,2bef6472336ab93eeff887d33f79b1b22dc170854e2322c365d93edc2fa10895,P2,STAGE5_TOEPLITZ_CORRELATED,1,-6,-6,0,1,0.2,0,1,1,0.173205080756888,0.522229178232072,0.349024097475184,0.14142135623731,0.516989809185261,0.375568452947951,44.9999999999997,9.38202761124215,-35.6179723887576,0.0828427124746199,0.141256709007566,0.0584139965329461,0.199999999999999,0.14757847804518,-0.052421521954819,4.5427215,4.6228582,LOSS,8.14151017702128,10.0624305964879,0.085549043068361,0.427745215341805,-0.986623344726366,0.163016488862194,9.38202761124215,0.446477243419003,0.341256709007565,-0.0678846414167412,0.339423207083706,0.260303391719775,2.57180942417872,702.575982880799,1.18899747722512,-1.74208659616236,19,65,0.292307692307692,46,0.707692307692308,1,0.0153846153846154,13,0.2,9.91828151608153e-05,1,1,0,1,0,0,0
VA1_K2_N2_L1_SM6_P3,2bb5a601928c5347bd30f6ec323b3589bb61f6d0b20c22d229f4e56ec4212bbe,P3,STAGE5_TOEPLITZ_CORRELATED,1,-6,0,0.9,1,0.15,90,1,1,0.115459438318455,0.0859112503293388,-0.0295481879891162,0.0882159536196486,0.0440170776977641,-0.0441988759218845,13.9046824447425,13.9046824447015,-4.10000922101972e-11,0.148949919413162,0.14748159216859,-0.00146832724457199,0.148980903793596,0.147556630540268,-0.001424273253328,4.5883268,4.79457,WIN,7.92306539866744,10.185147177624,0.0882159536196486,0.588106357464324,0.240307372583558,0.97069684592152,13.9046824447036,-0.132169714531001,0.00251840783140843,-0.0881948821101184,0.587965880734122,0.012853434657823,0.293165549472551,640.642551715056,0.00268641687691296,-0.533356202956726,43,65,0.661538461538462,22,0.338461538461538,0,0,6,0.0923076923076923,1.87319973273706e-05,1,1,0,1,0,0,0
VA1_K2_N2_L1_SM6_P4,1a915e44ae25ee1fcc3650f79e759e47c7867b4522d11709aa839df3ac342756,P4,STAGE5_TOEPLITZ_CORRELATED,1,-6,-6,0.9,1,0.1,135,1,1,0.0912310221022886,0.161651468559042,0.0704204464567534,0.0508344509553688,0.0912231799858014,0.0403887290304326,79.2529268070419,79.2529268070415,-3.97903932025656e-13,0.0339884311290718,0.166812329825286,0.132823898696214,0.151511821187582,0.266904692507068,0.115392871319486,4.8988182,4.9310983,LOSS,8.15058607243548,9.94498096827209,0.0508344509553688,0.508344509553688,0.826560998611362,0.562847151165028,79.2529268070415,-0.124178808151533,0.266812329825287,-0.0389875268384416,0.389875268384416,0.326207626360205,0.851912813130914,751.089170531764,2.20597446587549,-4.13394401098329,18,65,0.276923076923077,47,0.723076923076923,4,0.0615384615384615,0,0,5.50393238669185e-05,1,1,0,1,0,0,0
VA1_K2_N2_L1_SP0_P1,33eb906a6fe6035edb967aa93fd6b06929842b399a827052ead83eafa7dead36,P1,STAGE5_TOEPLITZ_CORRELATED,1,0,0,0,1,0.3,45,1,1,0.0746590787068532,0.0707429790378797,-0.00391609966897351,0.0104659607456838,0.0151255689312892,0.0046596081856054,3.15565431038908,3.15565431038839,-6.90114632106997e-13,0.147373360423057,0.13767884916918,-0.00969451125387699,0.14784372423645,0.138214127319296,-0.00962959691715401,4.6106546,4.658591,WIN,8.00231426594081,9.98979311470205,0.0104659607456838,0.034886535818946,0.744959894785104,0.667109252792799,3.15565431038862,0.0171310036419877,0.162321150830819,0.00508507231268556,0.0169502410422852,0.0304919614005892,0.0401531044310071,2792.27480973715,5.03026145864215,-15.4947812804906,22,65,0.338461538461538,43,0.661538461538462,0,0,11,0.169230769230769,0.000499424451483494,1,1,0,1,0,0,0
VA1_K2_N2_L1_SP0_P2,57a6e7a449dcc394ed28981a7af973961a69341b2121f11bb28192aee0d17937,P2,STAGE5_TOEPLITZ_CORRELATED,1,0,-6,0,1,0.2,0,1,1,0.220122764342143,0.388628257147741,0.168505492805598,0.196351048148524,0.377059577679404,0.18070852953088,1.76181172635512,1.76181172642526,7.01398938929287e-11,0.198999999999999,0.188227953701408,-0.010772046298591,0.199000475100964,0.188233866601311,-0.010766608499653,4.6875609,4.7188267,LOSS,8.00827829439324,10.0423853949876,0.196351048148524,0.98175524074262,-0.999527273975145,0.0307445699240684,1.76181172642878,0.182357418003631,0.0117720462985907,-0.19293419450695,0.96467097253475,0.1823547846218,1.87645806255291,2933.24660927893,0.145611422699622,-6.18462665734906,32,65,0.492307692307692,33,0.507692307692308,0,0,10,0.153846153846154,8.43383115185042e-05,1,1,0,1,0,0,0
VA1_K2_N2_L1_SP0_P3,619ac0eff06f1198c6cb9e6041672e58a99c2fea97b8a5d7f32dd3e105af6840,P3,STAGE5_TOEPLITZ_CORRELATED,1,0,0,0.9,1,0.15,90,1,1,0.100627294835104,0.222298177105354,0.12167088227025,0.0335662165150147,0.139381484178243,0.105815267663228,77.6611483777561,77.6611483777559,-2.1316282072803e-13,0.00256990595542136,0.195876458627658,0.193306552672237,0.189727821625592,0.346348272192218,0.156620450566626,5.1556409,5.2799173,LOSS,7.92507364719508,10.1223159832288,0.0335662165150147,0.223774776766765,0.976900896317819,0.213692860838732,77.6611483777558,-0.167671486446593,0.345876458627656,-0.0292632347174271,0.195088231449514,0.109616297451229,0.922721678194439,2788.1360773068,8.96115402587768,-12.9542699457389,18,65,0.276923076923077,47,0.723076923076923,5,0.0769230769230769,14,0.215384615384615,0.000104539759071111,1,1,0,1,0,0,0
VA1_K2_N2_L1_SP0_P4,09783272dcd20c088fd51eb33a9db3aee1929e2c18879b036aa7d369ae289e18,P4,STAGE5_TOEPLITZ_CORRELATED,1,0,-6,0.9,1,0.1,135,1,1,0.0560065041144381,0.176051095083551,0.120044590969113,0.0259437463988976,0.168346845233961,0.142403098835063,42.9465603517696,42.9465603518149,4.5304204832064e-11,0.098999999999999,0.0504737638318509,-0.0485262361681481,0.0992703485621009,0.103020925639216,0.0037505770771151,5.2671114,5.4460441,LOSS,8.10931426187794,9.92578590280685,0.0259437463988976,0.259437463988976,-0.0358316110250108,0.999357841641998,42.9465603518149,0.192667404415835,0.150473763831851,0.0245322929168534,0.245322929168534,0.0844065053488278,1.68135111498982,2705.6894213372,0.272767299679592,-0.90636165645594,15,65,0.230769230769231,50,0.769230769230769,0,0,32,0.492307692307692,3.34983627207294e-06,1,1,0,1,0,0,0
VA1_K2_N2_L1_SP6_P1,b3d5a68b11d1c50ea991b79d8e01ca46d36df3d12b73cc2c996b573e01f586cd,P1,STAGE5_TOEPLITZ_CORRELATED,1,6,0,0,1,0.3,45,1,1,0.109468780436944,0.132842712474619,0.023373932037675,0.0124212198002863,0,-0.0124212198002863,1.48942582230024,0,-1.48942582230024,0.217282413069925,0.265685424949237,0.048403011879312,0.217523582068932,0.265685424949237,0.048161842880305,4.2993974,4.3033565,LOSS,7.99996086179188,10.0124211581395,0.0124212198002863,0.0414040660009543,0.688488434868976,0.725247319920362,1.48942582230024,0.02711089139683,0.330334858149171,-0.00898146544736498,0.0299382181578833,0.0286006953576723,0.120307856147317,11217.7527030835,99.7011851352836,-150.90927081371,16,65,0.246153846153846,49,0.753846153846154,0,0,18,0.276923076923077,0.00121074467700652,1,0,1,1,0,0,0
VA1_K2_N2_L1_SP6_P2,5a30d801d2c9b26e984a5821d8b8e0e3c61c5c31f4f4a6fe27ef0a39c4b36b32,P2,STAGE5_TOEPLITZ_CORRELATED,1,6,-6,0,1,0.2,0,1,1,0.11116063247811,0.178198147850894,0.067037515372784,0.0491045603746847,0.156046761771805,0.10694220139712,56.7552658885568,56.7552658885062,-5.05977482134767e-11,0.198999999999999,0.0498894617003724,-0.149110538299627,0.199453537079115,0.172092859096745,-0.02736067798237,4.2436292,4.5128882,LOSS,8.16523937501514,10.0346836676298,0.0491045603746847,0.245522801873423,-0.548216366575262,0.836336544352223,56.7552658885065,0.107658754788612,0.150110538299627,-0.0480635622600355,0.240317811300177,0.0502871336593038,0.778611585243237,11005.6176805546,0.270941773989306,-0.90247419354561,40,65,0.615384615384615,25,0.384615384615385,0,0,5,0.0769230769230769,3.28004922482509e-06,1,1,0,1,0,0,0
VA1_K2_N2_L1_SP6_P3,ce7762c8db27e7c46b2193fdc1cfe61a2e1b091606338d4930847e292b2f917b,P3,STAGE5_TOEPLITZ_CORRELATED,1,6,0,0.9,1,0.15,90,1,1,0.0748762360792096,0.188745860881769,0.113869624802559,0.00796246370119351,0.0999999999999996,0.0920375362988061,2.24923636295897,26.5650511770781,24.3158148141191,0.148902471203689,0.297213595499958,0.148311124296269,0.148903323014588,0.320156211871643,0.171252888857055,4.9450695,5.1588318,LOSS,7.89309483929747,10.1039647930419,0.00796246370119351,0.0530830913412901,0.0392464980499209,0.999229559406054,2.24923636293645,NaN,NaN,-0.003690735028341,0.02460490018894,0.0470362995253671,NaN,NaN,NaN,NaN,0,65,0,65,1,0,0,65,1,NaN,0,0,1,1,0,0,0
VA1_K2_N2_L1_SP6_P4,ce9fe2d9b737058a604a5dd7b0058c7678152f5f9d61ec4120313b368d9da97e,P4,STAGE5_TOEPLITZ_CORRELATED,1,6,-6,0.9,1,0.1,135,1,1,0.361742815237938,0.361742815237938,0,0.206155281280884,0.206155281280884,0,63.434948822922,63.434948822922,0,0.532455532033675,0.532455532033675,0,0.594501015562695,0.594501015562695,0,4.9929639,4.7495668,TIE,8.21093231209748,9.86226467452641,0.141433607050267,1.41433607050267,-0.960179506066645,0.279383815081714,28.7765676808257,0.0381903809149035,0.322154173576401,0.131026762584835,1.31026762584835,0.532489689082028,0.92836381669931,10818.2819502319,5.28684841418804,-8.20546317233141,9,65,0.138461538461538,56,0.861538461538462,0,0,8,0.123076923076923,7.58481171971629e-06,1,0,1,1,0,0,0
VA1_K2_N2_L4_SM6_P1,a215a00d3d1dffc413694ee0d11c7f9a76e80ac27a1bdd630c9b89340057eeaf,P1,STAGE5_TOEPLITZ_CORRELATED,4,-6,0,0,0,0.3,45,1,1,0.107783012935182,0.162973003819962,0.05518999088478,0.017143792039899,0.160376902328752,0.143233110288853,2.76461714862292,2.76461714862305,1.30118138486068e-13,0.212678380747916,0.056459941236643,-0.156218439511273,0.212821693178851,0.057946498549444,-0.154875194629407,4.5599187,5.2411383,LOSS,8.01688105907345,9.9970101086866,0.017143792039899,0.05714597346633,0.672177943053818,0.740389635848544,2.76461714862279,0.150585925361696,0.243540058763357,-0.00913339102380815,0.0304446367460272,0.0483610005770863,0.532397721285014,2743.83847726923,1.78192750069152,-3.65838685787414,9,65,0.138461538461538,56,0.861538461538462,0,0,35,0.538461538461538,0.000119997886149756,1,1,0,1,0,0,0
VA1_K2_N2_L4_SM6_P2,614fa07a666780fb64923862bea91c9164d7cd2ada45c8c2b076cb57e7a6fde4,P2,STAGE5_TOEPLITZ_CORRELATED,4,-6,-6,0,0,0.2,0,1,1,0.111681126914023,0.132413044106463,0.02073191719244,0.0674764385361439,0.108733380313846,0.0412569417777021,11.2469410400768,11.246941040077,1.98951966012828e-13,0.169816344923302,0.142171031625116,-0.027645313298186,0.177984317862715,0.151132607402438,-0.026851710460277,4.4015628,5.0674099,LOSS,8.13292960968096,9.99260861988705,0.0674764385361439,0.33738219268072,0.980795694667474,0.195037958668942,11.246941040077,-0.0413529246600232,0.342171031625115,0.0672239497535535,0.336119748767767,0.0291591911126308,0.542884372067883,2708.8289423324,5.90316364464376,-8.62604238676655,9,65,0.138461538461538,56,0.861538461538462,0,0,28,0.430769230769231,0.000127376701451502,1,1,0,1,0,0,0
VA1_K2_N2_L4_SM6_P3,1acff87a4000feda7a10c8a54c36829b0f2db821c268dd70a6741bc69bd94048,P3,STAGE5_TOEPLITZ_CORRELATED,4,-6,0,0.9,0.9,0.15,90,1,1,0.06294453693421,0.08921022716839,0.02626569023418,0.0306498756411771,0.0730411215317764,0.0423912458905993,1.30626009486195,1.30626009486167,-2.79998246810464e-13,0.109864187593938,0.102421323113407,-0.007442864480531,0.109956352304767,0.102439429846439,-0.007516922458328,4.2220274,4.6174132,LOSS,7.89325426939603,10.0701016723639,0.0306498756411771,0.204332504274514,0.0227965645816523,0.999740124554013,1.30626009486167,0.102833435090324,0.0475786768865909,0.0300443372782802,0.200295581855202,0.0404159893158711,0.485260652080292,2738.10322119028,0.42344364540429,-4.44993086307986,3,65,0.0461538461538462,62,0.953846153846154,0,0,56,0.861538461538462,3.65667165665771e-05,1,1,0,1,0,0,0
VA1_K2_N2_L4_SM6_P4,20fabfbd95ed04c4ce912c080470c749af713bd5365a7d9abb8e5ec881a739e6,P4,STAGE5_TOEPLITZ_CORRELATED,4,-6,-6,0.9,0.9,0.1,135,1,1,0.123081048689713,0.0899165460850055,-0.0331645026047075,0.112688391266678,0.0759155912610317,-0.0367728000056463,1.66144959375838,1.6614495937608,2.42006414907792e-12,0.0989999999999984,0.0963687072140455,-0.00263129278595289,0.09900042465136,0.0963702913421951,-0.00263013330916489,4.431736,4.8943805,WIN,8.17289944702651,9.8640677932932,0.112688391266678,1.12688391266678,-0.686307866103028,0.72731115275727,1.66144959376957,0.188212555908906,0.00363129278595342,0.112530916247757,1.12530916247757,0.0595536856224653,0.756816396611486,2677.34280029226,0.0832296458577784,-11.4600571702353,33,65,0.507692307692308,32,0.492307692307692,0,0,0,0,4.28038470418667e-05,1,1,0,1,0,0,0
VA1_K2_N2_L4_SP0_P1,33f21e4165c9cf85ba1fcb1f06627cf862289f5617a36215cfc818b2b524fb69,P1,STAGE5_TOEPLITZ_CORRELATED,4,0,0,0,0,0.3,45,1,1,0.14951796507343,0.144607826619602,-0.00491013845382798,0.0074879095836809,0.00401198713083045,-0.00347592245285045,0.510305929797111,0.510305929719976,-7.7134965081882e-11,0.298660644353297,0.28910387512674,-0.00955676922655696,0.298660697714085,0.289104323585152,-0.00955637412893301,4.6446041,4.7245321,WIN,8.00732127623719,10.001570892801,0.0074879095836809,0.0249596986122697,0.713376511851,0.700780958887511,0.510305929717119,-0.00619656556654419,0.0108961248732593,-0.0063236782677691,0.0210789275592303,0.0133665765163731,0.000423709004083031,10903.0257068612,0.474729470636667,-21.7843259029512,32,65,0.492307692307692,33,0.507692307692308,0,0,0,0,0.000179820664829931,1,1,0,1,0,0,0
VA1_K2_N2_L4_SP0_P2,e9a2dc0b39ed97e37560800200336ee68d48118ce46344622e5bd13090fde435,P2,STAGE5_TOEPLITZ_CORRELATED,4,0,-6,0,0,0.2,0,1,1,0.223606797749979,0.0710266339133921,-0.152580163836587,0.100000000000001,0.0312020430034775,-0.0687979569965235,0,0.366037011856681,0.366037011856681,0.4,0.127601672556816,-0.272398327443184,0.4,0.127612150479117,-0.272387849520883,4.6944636,4.691235,WIN,8.13818515155561,9.99245783098313,0.0622732671511739,0.311366335755869,-0.999979593277204,0.00638850758454828,0.366037011856681,-0.0919411025134259,0.327601672556816,-0.0617654038019417,0.308827019009708,0.0396845986701879,0.150878493557421,11105.5939863928,20.4303872092706,-31.1817504621063,9,65,0.138461538461538,56,0.861538461538462,0,0,11,0.169230769230769,0.000112310068242408,1,1,0,1,0,0,0
VA1_K2_N2_L4_SP0_P3,2e0ad64d9d1a3ed0928487f8af502ab93f754798216fde3b28ca1a2a83d52098,P3,STAGE5_TOEPLITZ_CORRELATED,4,0,0,0.9,0.9,0.15,90,1,1,0.0755136766669389,0.182394055760895,0.106880379093956,0.0122739744420357,0.171637611268221,0.159363636826185,11.1469829808231,11.1469829807568,-6.63007426737749e-11,0.149,0.117134942629918,-0.031865057370082,0.14901899093948,0.123419965565502,-0.025599025373978,4.7138092,4.8703761,LOSS,7.8993661589544,10.0877424025954,0.0122739744420357,0.081826496280238,-0.193326569255542,0.981134464596919,11.1469829807568,-0.159707724877072,0.267134942629916,0.0119038129519836,0.0793587530132242,0.0199440169897098,1.14407691886037,11288.8609239733,15.9595360755836,-29.8716744400107,28,65,0.430769230769231,37,0.569230769230769,0,0,0,0,5.95376875866126e-05,1,1,0,1,0,0,0
VA1_K2_N2_L4_SP0_P4,5e65ea2a880e8bfbc7fda0727a8827c02926d1335872406eab6de06c2ae42386,P4,STAGE5_TOEPLITZ_CORRELATED,4,0,-6,0.9,0.9,0.1,135,1,1,0.0574937032077515,0.20667741726857,0.149183714060819,0.0292449923876477,0.20183523448295,0.172590242095302,0.911627593184637,0.91162759324301,5.83729731218341e-11,0.0990000000000011,0.0889499409003625,-0.0100500590996386,0.0990001278542091,0.0889515133096478,-0.0100486145445613,4.7287419,4.7224321,LOSS,8.12633950803007,9.93729173904552,0.0292449923876477,0.292449923876477,-0.718267511368411,0.695767045865662,0.911627593235813,-0.173864728138992,0.011050059099637,0.0277608020658195,0.277608020658195,0.091982307220447,2.01625530204811,11236.5473162202,0.725187433141041,-32.8137355014176,19,65,0.292307692307692,46,0.707692307692308,0,0,0,0,2.92026852893239e-05,1,1,0,1,0,0,0
VA1_K2_N2_L4_SP6_P1,cf3b69a2f8b8e812503bec0b34077c3ad0f300439a68275443aebcc9b33e532b,P1,STAGE5_TOEPLITZ_CORRELATED,4,6,0,0,0,0.3,45,1,1,0.0460044023776498,0.0266548394921558,-0.019349562885494,0.00823431569137019,0.013321383934239,0.00508706824286881,1.25300246465161,1.25300246465132,-2.89990254032091e-13,0.090213193387893,0.0456343781136218,-0.0445788152742712,0.0905229492055924,0.0461745037192242,-0.0443484454863682,5.4312402,5.0522093,WIN,7.99669781504919,10.0075431776763,0.00823431569136983,0.0274477189712328,0.722400198353161,0.6914752008708,1.25300246465103,0.00801700239362479,0.345634378113622,-0.00283042123543474,0.00943473745144915,0.0257752401724212,0.0361580787635318,44058.0204316802,123.795747051626,-179.084829071791,17,65,0.261538461538462,48,0.738461538461539,0,0,15,0.230769230769231,0.000365827480638955,1,1,0,1,0,0,0
VA1_K2_N2_L4_SP6_P2,ac048b87478fa910962f9c7b3898142503eb5f315ec5baa28a3e84081c6a9284,P2,STAGE5_TOEPLITZ_CORRELATED,4,6,-6,0,0,0.2,0,1,1,0.117806103275445,0.100785182876181,-0.017020920399264,0.0630676672962111,0.0242119643050165,-0.0388557029911946,5.71651970518697,5.71651970518761,6.4037664060379e-13,0.199000000000001,0.195645273076824,-0.00335472692317701,0.199004998035317,0.195667410386891,-0.00333758764842598,5.0421065,4.741625,WIN,8.13695060758716,10.0015181483977,0.0630676672962111,0.315338336481056,-0.995026892409232,0.0996066432645226,5.71651970520134,-0.08662459655657,0.00435472692317481,-0.0628870586667131,0.314435293333565,0.0238476992784236,0.118687689449285,43951.8471999565,0.236534517161506,-27.1583639266478,15,65,0.230769230769231,50,0.769230769230769,0,0,6,0.0923076923076923,2.47164710080032e-05,1,1,0,1,0,0,0
VA1_K2_N2_L4_SP6_P3,0f84e490e9e908fb0e0b397374d4ddbe2923d9ab673cb20a49e8be9f83ef5b84,P3,STAGE5_TOEPLITZ_CORRELATED,4,6,0,0.9,0.9,0.15,90,1,1,0.0296482526415749,0.0768389709927298,0.0471907183511549,0.00463351496249651,0.0426993031147378,0.0380657881522413,0.0576170099889756,0.0576170099826499,-6.32569691072504e-12,0.0585676195370623,0.127765197818789,0.0691975782817267,0.0585678896253219,0.127765362704254,0.0691974730789321,4.551844,4.6717674,LOSS,7.89823396304479,10.0957162429597,0.00463351496249651,0.0308900997499767,-0.00100560635992899,0.999999494377797,0.0576170099826499,-0.0383806085283915,0.277765197818787,0.00428197893636443,0.0285465262424295,0.0118022922372646,0.28441724976504,44272.425747446,71.551934523025,-128.799315185816,23,65,0.353846153846154,42,0.646153846153846,0,0,19,0.292307692307692,6.54580033227124e-05,1,1,0,1,0,0,0
VA1_K2_N2_L4_SP6_P4,04c67c8d31cc03b83b13740f70c1c082fa3eaa907e903b7838a978c9293eb1bd,P4,STAGE5_TOEPLITZ_CORRELATED,4,6,-6,0.9,0.9,0.1,135,1,1,0.106129221612104,0.20925294875916,0.103123727147056,0.0215538452895715,0.111803398874989,0.0902495535854175,43.8792643053419,18.4349488229221,-25.4443154824198,0.168016234326471,0.347213595499958,0.179197361173487,0.207834967541309,0.353761482156572,0.145926514615263,4.5551429,4.604744,LOSS,8.11442245958887,9.93398248127286,0.0215538452895715,0.215538452895715,-0.0195592805841403,0.999808698973474,43.8792643053422,NaN,NaN,0.0162965474931764,0.162965474931764,0.141064094144978,NaN,NaN,NaN,NaN,0,65,0,65,1,2,0.0307692307692308,21,0.323076923076923,NaN,0,0,1,1,0,0,0
