diagnostic_row_index,evaluation_row_index,diagnostic_trial_id,common_trial_id,global_trial_index,trial_type,stratum_index,stratum_id,pairing_key,trial_index_within_stratum,profile_id,sentinel_flag,measurement_config_id,noise_profile_id,L,parameter_seed,element_noise_seed,separation_auxiliary_seed,center_az_deg,center_el_deg,snr_db,secondary_power_db,correlation_magnitude,correlation_phase_rad,true_separation_deg,direction_deg,element_trial_hash,threshold_calibration_hash,threshold_artifact_hash,q_global,lambda_12,state,diagnostic_state,false_split_flag,false_resolved_flag,K2_UNRESOLVED_flag,SEARCH_NOT_CONVERGED_flag,NUMERIC_RANK_DEFICIENT_flag,decision_available_flag,lrt_split_detected_flag,separation_evaluated_flag,fit1_validity_status,fit2_validity_status,separation_status,valid_k1_fit_flag,valid_k2_fit_flag,truth_target1_az_deg,truth_target1_el_deg,truth_target2_az_deg,truth_target2_el_deg,k1_estimate_az_deg,k1_estimate_el_deg,k2_selected_start_id,initial_target1_az_deg,initial_target1_el_deg,initial_target2_az_deg,initial_target2_el_deg,final_target1_az_deg,final_target1_el_deg,final_target2_az_deg,final_target2_el_deg,azimuth_rmse_deg,elevation_rmse_deg,joint_2d_rmse_deg,initial_joint_2d_rmse_deg,joint_refinement_improved_flag,true_separation_az_deg,true_separation_el_deg,estimated_separation_az_deg,estimated_separation_el_deg,separation_vector_error_deg,score_call_count,svd_call_count,truth_used_in_fit_flag,truth_used_in_classifier_flag,row_runtime_sec
128,128,CD_K2_L1_N1_P07,CD_K2_L1_N1_P07,67,K2,1,K1V_L1_N1,CD_K2_L1_N1_P07,7,7,0,PRIMARY_RECT_E14_A31,WHITE,1,2526072706,2526072806,2526072906,8.1,10.05,-6,-12,1,4.4378778548803,0.1,45,cae43e9a2a2bdb8e4115d86c64f24f9c906322e567baa81a03a19ebd233c3d1e,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,4.38600959142696,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.06464466094067,10.0146446609407,8.13535533905933,10.0853553390593,8,9.8,K2_GROUPED_Q1_KQ2,7.6,9.8,7.8,9.8,7.4,9.8,7.8,9.8,0.52641035739836,0.252487623459052,0.583830338691189,0.477419032075738,0,0.0707106781186546,0.0707106781186546,0.399999999999999,0,0.336795869192417,117,274,0,0,0.1672432
129,129,CD_K2_L1_N1_P08,CD_K2_L1_N1_P08,68,K2,1,K1V_L1_N1,CD_K2_L1_N1_P08,8,8,1,PRIMARY_RECT_E14_A31,WHITE,1,2526072707,2526072807,2526072907,8,10,-9,-12,1,1.95454976400927,0.05,135,136b8e900d4b3c7a80f1bde49c1ce792d437e6998de46d19b0bf3d9135ee289b,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,2.30873122140855,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.01767766952966,9.98232233047034,7.98232233047034,10.0176776695297,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,7.4,10,7.4,10.2,7.8,10,7.4,10.2,0.439592347736098,0.129525928269467,0.458277643227554,0.614076107737524,1,-0.0353553390593282,0.0353553390593291,-0.399999999999999,0.199999999999999,0.400091980835414,134,301,0,0,0.2030348
130,130,CD_K2_L1_N1_P08,CD_K2_L1_N1_P08,68,K2,1,K1V_L1_N1,CD_K2_L1_N1_P08,8,8,1,SENSITIVITY_FULL_PARENT_5X5,WHITE,1,2526072707,2526072807,2526072907,8,10,-9,-12,1,1.95454976400927,0.05,135,136b8e900d4b3c7a80f1bde49c1ce792d437e6998de46d19b0bf3d9135ee289b,6ef25d82d7fb24d23dd3309eb2b3b5a671f0a3ed8e2acedef1ebfa9682eb413d,fa112e2fc1828199f3d4dc4367c83dbea582e692ebeb7903929dbf9fd193d185,38.4840335105626,2.43829367868297,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.01767766952966,9.98232233047034,7.98232233047034,10.0176776695297,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,7.4,10,7.4,10.2,7.8,10,7.4,10.2,0.439592347736098,0.129525928269467,0.458277643227554,0.614076107737524,1,-0.0353553390593282,0.0353553390593291,-0.399999999999999,0.199999999999999,0.400091980835414,134,301,0,0,0.1891727
131,131,CD_K2_L1_N2_P01,CD_K2_L1_N2_P01,69,K2,2,K1V_L1_N2,CD_K2_L1_N2_P01,1,1,1,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,1,2526073700,2526073800,2526073900,8,10,6,0,1,4.51689389098922,0.35,0,ca06a525231f06ffe262d1eaf0eb88c4f13877a1f7e361f2cfceed244047ae00,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,105.127481789622,K2_RESOLVED,K2_RESOLVED,0,0,0,0,0,1,1,1,VALID_FOR_LRT,VALID_FOR_LRT,OK,1,1,7.825,10,8.175,10,8,10,K2_GROUPED_Q1_KQ2,7.8,10,8.2,10,7.8,10,8.2,10,0.0249999999999995,0,0.0249999999999995,0.0249999999999995,1,0.350000000000001,0,0.399999999999999,0,0.0499999999999989,99,236,0,0,207.9524351
132,132,CD_K2_L1_N2_P01,CD_K2_L1_N2_P01,69,K2,2,K1V_L1_N2,CD_K2_L1_N2_P01,1,1,1,SENSITIVITY_FULL_PARENT_5X5,STAGE5_TOEPLITZ_CORRELATED,1,2526073700,2526073800,2526073900,8,10,6,0,1,4.51689389098922,0.35,0,ca06a525231f06ffe262d1eaf0eb88c4f13877a1f7e361f2cfceed244047ae00,6ef25d82d7fb24d23dd3309eb2b3b5a671f0a3ed8e2acedef1ebfa9682eb413d,fa112e2fc1828199f3d4dc4367c83dbea582e692ebeb7903929dbf9fd193d185,38.4840335105626,138.926686611435,K2_RESOLVED,K2_RESOLVED,0,0,0,0,0,1,1,1,VALID_FOR_LRT,VALID_FOR_LRT,OK,1,1,7.825,10,8.175,10,8,10,K2_GROUPED_Q1_KQ2,7.8,10,8.2,10,7.8,10,8.2,10,0.0249999999999995,0,0.0249999999999995,0.0249999999999995,1,0.350000000000001,0,0.399999999999999,0,0.0499999999999989,99,236,0,0,205.452548
133,133,CD_K2_L1_N2_P02,CD_K2_L1_N2_P02,70,K2,2,K1V_L1_N2,CD_K2_L1_N2_P02,2,2,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,1,2526073701,2526073801,2526073901,7.9,10,6,-6,1,3.21362641239187,0.3,30,2ca9c20b4439a2f1e5538c7358357d12655a67a26004cfbd62df1344ced34572,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,43.0278489940356,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,7.77009618943233,9.925,8.02990381056767,10.075,7.6,9.8,K2_GROUPED_Q1_KQ2,7.6,9.8,8.6,9.8,7.6,9.8,8.6,10.2,0.420679437853022,0.125,0.438857823710976,0.471801006179866,1,0.259807621135331,0.149999999999999,1,0.399999999999999,0.781271244657921,103,240,0,0,0.1514803
134,134,CD_K2_L1_N2_P03,CD_K2_L1_N2_P03,71,K2,2,K1V_L1_N2,CD_K2_L1_N2_P03,3,3,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,1,2526073702,2526073802,2526073902,8.1,10,0,-6,1,3.82061488890362,0.24,60,b9c4f9fe76f008a0a4a6cdf58142219b4456e062df0d190f53363ef0634dfa7d,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,32.009726793918,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.04,9.89607695154587,8.16,10.1039230484541,8,9.8,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.2,9.8,8.4,10,8,9.8,8.2,10.2,0.0399999999999991,0.0960769515458662,0.104071036404692,0.227190207335557,1,0.120000000000001,0.207846096908266,0.199999999999999,0.399999999999999,0.208142072809383,101,238,0,0,0.1165461
135,135,CD_K2_L1_N2_P04,CD_K2_L1_N2_P04,72,K2,2,K1V_L1_N2,CD_K2_L1_N2_P04,4,4,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,1,2526073703,2526073803,2526073903,8,9.9,0,-12,1,1.42285540473448,0.2,90,859544bc04475030ca77dcfc1dfa2be1889bed81fcb71a1d5372b45e20f9a64e,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,1.50236309144523,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8,9.8,8,10,8,9.8,K2_GROUPED_Q1_KQ2,7.4,9.8,7.6,9.8,7.6,9.8,7.8,9.8,0.316227766016838,0.141421356237309,0.346410161513776,0.529150262212918,1,0,0.199999999999999,0.2,0,0.282842712474619,98,235,0,0,0.1491373
136,136,CD_K2_L1_N2_P05,CD_K2_L1_N2_P05,73,K2,2,K1V_L1_N2,CD_K2_L1_N2_P05,5,5,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,1,2526073704,2526073804,2526073904,8,10.1,0,-6,1,2.75860476457604,0.15,120,87f9db7ab57f60e9b093c87e5d2facf5f60629acdf8f47260b12e5251c476e0b,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,33.0067141834512,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.0375,10.0350480947162,7.9625,10.1649519052838,8.2,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8,10,7.6,10.2,8,10,7.6,10.2,0.257694101601104,0.0350480947161671,0.260066566369523,0.260066566369523,1,-0.0749999999999993,0.129903810567665,-0.4,0.199999999999999,0.332473270764635,81,198,0,0,0.0998199
137,137,CD_K2_L1_N2_P06,CD_K2_L1_N2_P06,74,K2,2,K1V_L1_N2,CD_K2_L1_N2_P06,6,6,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,1,2526073705,2526073805,2526073905,7.9,9.95,-6,-6,1,0.990653872142195,0.18,150,8628a6021cd5f4ae13fcd9b04857f8d2ea670604cfaf0887d48880e7fad77e56,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,15.5892359812621,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,7.9779422863406,9.905,7.8220577136594,9.995,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.2,9.8,7.4,10.2,8.2,9.8,7.4,10.2,0.337225697311934,0.162864974749023,0.374494553935728,0.374494553935728,1,-0.155884572681199,0.0899999999999999,-0.799999999999999,0.399999999999999,0.714831926896162,84,201,0,0,0.1350368
138,138,CD_K2_L1_N2_P07,CD_K2_L1_N2_P07,75,K2,2,K1V_L1_N2,CD_K2_L1_N2_P07,7,7,0,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,1,2526073706,2526073806,2526073906,8.1,10.05,-6,-12,1,1.67055684843086,0.1,45,9b38affc71c0a53deaee1f180ec1102f15c4138edb858d6825484ec852e3ef30,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,9.69741591666429,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.06464466094067,10.0146446609407,8.13535533905933,10.0853553390593,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,7.6,10,8.6,9.8,7.8,10,8.6,9.8,0.378108091360841,0.20204224264214,0.428703623222855,0.506671223529162,1,0.0707106781186546,0.0707106781186546,0.8,-0.199999999999999,0.77791206846122,101,238,0,0,0.1158158
139,139,CD_K2_L1_N2_P08,CD_K2_L1_N2_P08,76,K2,2,K1V_L1_N2,CD_K2_L1_N2_P08,8,8,1,PRIMARY_RECT_E14_A31,STAGE5_TOEPLITZ_CORRELATED,1,2526073707,2526073807,2526073907,8,10,-9,-12,1,1.2559888081402,0.05,135,46820bbdf40c52c044caca97543b634132cdac5d01b23d8194cdd9dfb5cba6b2,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,1.32726772046483,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.01767766952966,9.98232233047034,7.98232233047034,10.0176776695297,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.6,9.8,7.6,10,8.2,10,7.4,10.2,0.431474639319936,0.129525928269467,0.450496759666854,0.509324843851547,1,-0.0353553390593282,0.0353553390593291,-0.799999999999999,0.199999999999999,0.782169624749863,121,278,0,0,0.2325381
140,140,CD_K2_L1_N2_P08,CD_K2_L1_N2_P08,76,K2,2,K1V_L1_N2,CD_K2_L1_N2_P08,8,8,1,SENSITIVITY_FULL_PARENT_5X5,STAGE5_TOEPLITZ_CORRELATED,1,2526073707,2526073807,2526073907,8,10,-9,-12,1,1.2559888081402,0.05,135,46820bbdf40c52c044caca97543b634132cdac5d01b23d8194cdd9dfb5cba6b2,6ef25d82d7fb24d23dd3309eb2b3b5a671f0a3ed8e2acedef1ebfa9682eb413d,fa112e2fc1828199f3d4dc4367c83dbea582e692ebeb7903929dbf9fd193d185,38.4840335105626,1.89873293120847,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.01767766952966,9.98232233047034,7.98232233047034,10.0176776695297,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.6,9.8,7.6,10,8.2,10,7.4,10.2,0.431474639319936,0.129525928269467,0.450496759666854,0.509324843851547,1,-0.0353553390593282,0.0353553390593291,-0.799999999999999,0.199999999999999,0.782169624749863,121,278,0,0,0.1769682
141,141,CD_K2_L4_N1_P01,CD_K2_L4_N1_P01,77,K2,3,K1V_L4_N1,CD_K2_L4_N1_P01,1,1,1,PRIMARY_RECT_E14_A31,WHITE,4,2526074700,2526074800,2526074900,8,10,6,0,0,2.29089732303313,0.35,0,cb249cafba48da589e34ffa1a06504f6aa071611475ca69cfa17213b0e569115,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,321.396113121237,K2_RESOLVED,K2_RESOLVED,0,0,0,0,0,1,1,1,VALID_FOR_LRT,VALID_FOR_LRT,OK,1,1,7.825,10,8.175,10,8,10,K2_GROUPED_Q1_KQ2,7.8,10,8.2,10,7.8,10,8.2,10,0.0249999999999995,0,0.0249999999999995,0.0249999999999995,1,0.350000000000001,0,0.399999999999999,0,0.0499999999999989,98,235,0,0,205.9235372
142,142,CD_K2_L4_N1_P01,CD_K2_L4_N1_P01,77,K2,3,K1V_L4_N1,CD_K2_L4_N1_P01,1,1,1,SENSITIVITY_FULL_PARENT_5X5,WHITE,4,2526074700,2526074800,2526074900,8,10,6,0,0,2.29089732303313,0.35,0,cb249cafba48da589e34ffa1a06504f6aa071611475ca69cfa17213b0e569115,6ef25d82d7fb24d23dd3309eb2b3b5a671f0a3ed8e2acedef1ebfa9682eb413d,fa112e2fc1828199f3d4dc4367c83dbea582e692ebeb7903929dbf9fd193d185,38.4840335105626,433.557613050147,K2_RESOLVED,K2_RESOLVED,0,0,0,0,0,1,1,1,VALID_FOR_LRT,VALID_FOR_LRT,OK,1,1,7.825,10,8.175,10,8,10,K2_GROUPED_Q1_KQ2,7.8,10,8.2,10,7.8,10,8.2,10,0.0249999999999995,0,0.0249999999999995,0.0249999999999995,1,0.350000000000001,0,0.399999999999999,0,0.0499999999999989,98,235,0,0,206.8650523
143,143,CD_K2_L4_N1_P02,CD_K2_L4_N1_P02,78,K2,3,K1V_L4_N1,CD_K2_L4_N1_P02,2,2,0,PRIMARY_RECT_E14_A31,WHITE,4,2526074701,2526074801,2526074901,7.9,10,6,-6,0.9,1.10153906489296,0.3,30,668006a2b2db79e422540cf90186788ad1d5324a19e4d2613d8430cebdeca8ba,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,115.612961993506,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,7.77009618943233,9.925,8.02990381056767,10.075,7.8,10,K2_GROUPED_Q1_KQ2,7.6,10,7.8,10,7.6,10,7.8,10,0.202223237750924,0.0749999999999993,0.21568318869691,0.21568318869691,1,0.259807621135331,0.149999999999999,0.2,0,0.161483595284062,99,236,0,0,0.1445488
144,144,CD_K2_L4_N1_P03,CD_K2_L4_N1_P03,79,K2,3,K1V_L4_N1,CD_K2_L4_N1_P03,3,3,0,PRIMARY_RECT_E14_A31,WHITE,4,2526074702,2526074802,2526074902,8.1,10,0,-6,0.9,5.40055556387134,0.24,60,f86cf5a298beb99a1f7ac280908889b8cbd8fec95c392b20f037ca9a81cc9af2,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,49.4082226099928,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,8.04,9.89607695154587,8.16,10.1039230484541,8,10,K2_GROUPED_Q1_KQ2,8,10,8.2,10,8,10,8.4,9.8,0.172046505340853,0.227122455276502,0.284929130997212,0.111355287256601,0,0.120000000000001,0.207846096908266,0.4,-0.199999999999999,0.494710459524868,123,280,0,0,0.144669
145,145,CD_K2_L4_N1_P04,CD_K2_L4_N1_P04,80,K2,3,K1V_L4_N1,CD_K2_L4_N1_P04,4,4,0,PRIMARY_RECT_E14_A31,WHITE,4,2526074703,2526074803,2526074903,8,9.9,0,-12,0.9,1.55539165566579,0.2,90,34f048098c8b6e6910c1d99ab159d5031dff565b934a7b8b916a03edd8990735,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,19.9257306102321,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8,9.8,8,10,8,9.8,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8,9.8,8.6,10.2,8,9.8,8,10.2,0,0.141421356237309,0.141421356237309,0.447213595499958,1,0,0.199999999999999,0,0.399999999999999,0.199999999999999,80,197,0,0,0.1391342
146,146,CD_K2_L4_N1_P05,CD_K2_L4_N1_P05,81,K2,3,K1V_L4_N1,CD_K2_L4_N1_P05,5,5,0,PRIMARY_RECT_E14_A31,WHITE,4,2526074704,2526074804,2526074904,8,10.1,0,-6,0.99,5.54466378540534,0.15,120,fb0bc09d4768321660e9e0f4ef7dbb7dbce6d08a3f179c0416054a9246a9036e,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,38.7676952357964,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,8.0375,10.0350480947162,7.9625,10.1649519052838,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,8.2,9.8,8,10,8,9.8,8,10,0.0374999999999996,0.203047701152299,0.206481522038252,0.234807621135331,1,-0.0749999999999993,0.129903810567665,0,0.199999999999999,0.102657078533015,100,237,0,0,0.1179459
147,147,CD_K2_L4_N1_P06,CD_K2_L4_N1_P06,82,K2,3,K1V_L4_N1,CD_K2_L4_N1_P06,6,6,0,PRIMARY_RECT_E14_A31,WHITE,4,2526074705,2526074805,2526074905,7.9,9.95,-6,-6,0.9,3.52437257208143,0.18,150,f1fd497042ba9bee41cc54eba502b7dfe5525c10fa611e209f84ebd6bad74540,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,45.3907481458966,K2_LRT_DETECTED_SEPARATION_NOT_RUN,K2_LRT_DETECTED_SEPARATION_NOT_RUN,0,0,0,0,0,1,1,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_NON_SENTINEL_DIAGNOSTIC,1,1,7.9779422863406,9.905,7.8220577136594,9.995,8,9.8,K2_GROUPED_Q1_KQ2,8.2,9.8,7.8,9.8,8.2,9.8,7.8,10,0.157791271823761,0.0743303437365916,0.174422147285716,0.22231303484897,1,-0.155884572681199,0.0899999999999999,-0.399999999999999,0.199999999999999,0.267754256464842,124,281,0,0,0.1613143
148,148,CD_K2_L4_N1_P07,CD_K2_L4_N1_P07,83,K2,3,K1V_L4_N1,CD_K2_L4_N1_P07,7,7,0,PRIMARY_RECT_E14_A31,WHITE,4,2526074706,2526074806,2526074906,8.1,10.05,-6,-12,0.99,5.90201689876984,0.1,45,d0d68a4296050dfa1247eb012c15a64db356a30efaa7a18a085988e6a0dc37bf,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,29.137728856854,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.06464466094067,10.0146446609407,8.13535533905933,10.0853553390593,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,7.6,10.2,7.8,10,7.8,10.2,8.2,10,0.192634016664423,0.144295072029038,0.240684299837223,0.430116263352131,1,0.0707106781186546,0.0707106781186546,0.399999999999999,-0.199999999999999,0.426281278913979,101,238,0,0,0.118926
149,149,CD_K2_L4_N1_P08,CD_K2_L4_N1_P08,84,K2,3,K1V_L4_N1,CD_K2_L4_N1_P08,8,8,1,PRIMARY_RECT_E14_A31,WHITE,4,2526074707,2526074807,2526074907,8,10,-9,-12,0.99,2.21902073564789,0.05,135,d31683ee0114b7ab788ff6b215c9eea995c741a5b2592755f1c864dad9a41d17,6558aaba29063111c316d5ccbed1861ed8a5df73fff96ab242efbf0e470594e1,074158e7c069e5d2d1eb9487171814cfda7a3795a33d5e2fce70bb9f72740c11,38.4305621692124,11.9046944363116,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.01767766952966,9.98232233047034,7.98232233047034,10.0176776695297,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,7.4,10,7.4,10.2,8,10,8,10.2,0.0176776695296641,0.129525928269467,0.130726684705407,0.614076107737524,1,-0.0353553390593282,0.0353553390593291,0,0.199999999999999,0.168397934596207,80,197,0,0,0.1277972
150,150,CD_K2_L4_N1_P08,CD_K2_L4_N1_P08,84,K2,3,K1V_L4_N1,CD_K2_L4_N1_P08,8,8,1,SENSITIVITY_FULL_PARENT_5X5,WHITE,4,2526074707,2526074807,2526074907,8,10,-9,-12,0.99,2.21902073564789,0.05,135,d31683ee0114b7ab788ff6b215c9eea995c741a5b2592755f1c864dad9a41d17,6ef25d82d7fb24d23dd3309eb2b3b5a671f0a3ed8e2acedef1ebfa9682eb413d,fa112e2fc1828199f3d4dc4367c83dbea582e692ebeb7903929dbf9fd193d185,38.4840335105626,11.4714657921856,K1_FAVORED_MISSED_SPLIT,K1_FAVORED_MISSED_SPLIT,0,0,0,0,0,1,0,0,VALID_FOR_LRT,VALID_FOR_LRT,NOT_RUN_LRT_DID_NOT_EXCEED_THRESHOLD,1,1,8.01767766952966,9.98232233047034,7.98232233047034,10.0176776695297,8,10,K2_GROUPED_Q2_KQ1_PLUS_KQ1,7.4,10,7.4,10.2,8,10,8,10.2,0.0176776695296641,0.129525928269467,0.130726684705407,0.614076107737524,1,-0.0353553390593282,0.0353553390593291,0,0.199999999999999,0.168397934596207,80,197,0,0,0.1479677
