trial_id,global_trial_index,element_trial_hash,measurement_hash,noise_profile_id,L,profile_id,white_beamspace_snr_target_db,replicate_id,base_realization_index,source_seed,noise_seed,snr_control_domain,white_snr_scaling_relative_error,whitening_residual,N_element,raw_beam_count,whitening_rank,element_signal_energy,element_noise_expected_energy,element_noise_realized_energy,element_snr_expected_db,element_snr_realized_db,raw_beam_signal_energy,raw_beam_noise_expected_energy,raw_beam_noise_realized_energy,raw_beam_snr_expected_db,raw_beam_snr_realized_db,white_beam_signal_energy,white_beam_noise_expected_energy,white_beam_noise_realized_energy,white_beam_snr_expected_db,white_beam_snr_realized_db,raw_receive_gain_db,white_receive_gain_db,raw_peak_beam_index,raw_peak_beam_snr_expected_db,raw_median_beam_snr_expected_db,true_center_projected_signal_energy,true_center_projected_noise_expected_energy,true_center_projected_noise_realized_energy,k2_projected_snr_expected_db,k2_projected_snr_realized_db,raw_covariance_residual,whitening_covariance_residual,whitening_trace,truth_only_diagnostic_flag,fitting_rerun_flag
MC1_K2_N1_L8_SM6_P4_R04,792,4e4156b4941c608ab7d0f48976eb63666eb5ee517c7872af3b14c50d9d2c8646,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,-6,4,113,430100113,430200113,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.66533453693773e-16,5.79666056593029e-09,2080,15,15,30.1426422949674,16640,16590.3030600816,-27.4197200218358,-27.406729997143,286.960656198492,120,188.943736796684,3.78641110731027,1.81489856501919,30.1426371337949,119.999999823559,127.731185593911,-6,-6.2711569788304,31.2061311291461,21.4197200218358,8,5.67439303349067,4.03136340392947,0.14020811674336,111.999999823559,116.500621203661,-29.0244486602429,-29.1955508514799,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP0_P4_R04,793,ef3b032a25f96768e227aa7d7e9864030a4fb1d31c193214a9e4cd39c465b550,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,0,4,113,430100113,430200113,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,4.44089209850063e-16,5.79666056593029e-09,2080,15,15,120.000020370557,16640,16590.3030600816,-21.4197200218358,-21.406729997143,1142.41094899357,120,188.943736796684,9.78641110731027,7.81489856501919,119.999999823559,119.999999823559,127.731185593911,1.92865493310657e-15,-0.271156978830405,31.2061311291461,21.4197200218358,8,11.6743930334907,10.0313634039295,0.558178566453336,111.999999823559,116.500621203661,-23.0244486602429,-23.1955508514799,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP6_P4_R04,794,be1abb251e596bbe689a76156702e61c7136863cc92ff08dea143b9b0709398d,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,6,4,113,430100113,430200113,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,5.57750830301091e-16,5.79666056593029e-09,2080,15,15,477.728685760843,16640,16590.3030600816,-15.4197200218358,-15.406729997143,4548.01990513164,120,188.943736796684,15.7864111073103,13.8148985650192,477.728603961772,119.999999823559,127.731185593911,6,5.7288430211696,31.2061311291461,21.4197200218358,8,17.6743930334907,16.0313634039295,2.22214889754344,111.999999823559,116.500621203661,-17.024448660243,-17.1955508514799,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP10_P4_R04,795,1a89051daf527e2c8e650dc93e9306a167b10f77795e574f4599dac95cee1528,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,10,4,113,430100113,430200113,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.77635683940025e-16,5.79666056593029e-09,2080,15,15,1200.00020370557,16640,16590.3030600816,-11.4197200218358,-11.406729997143,11424.1094899357,120,188.943736796684,19.7864111073103,17.8148985650192,1199.99999823559,119.999999823559,127.731185593911,10,9.72884302116959,31.2061311291461,21.4197200218358,8,21.6743930334907,20.0313634039295,5.58178566453335,111.999999823559,116.500621203661,-13.024448660243,-13.1955508514799,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP14_P4_R04,796,b85be25c913dbaaf665cc5d187d66c6ef2ace99b04eebedfc45352ca12594cef,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,14,4,113,430100113,430200113,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.41436079045397e-16,5.79666056593029e-09,2080,15,15,3014.26422949674,16640,16590.3030600816,-7.41972002183584,-7.40672999714298,28696.0656198492,120,188.943736796684,23.7864111073103,21.8148985650192,3014.26371337949,119.999999823559,127.731185593911,14,13.7288430211696,31.2061311291461,21.4197200218358,8,25.6743930334907,24.0313634039295,14.0208116743361,111.999999823559,116.500621203661,-9.02444866024291,-9.19555085147985,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP18_P4_R04,797,5f29f3d3d0adfad1072ce23f91e756af8663f794ec17fe58aeb03cdf63f1d731,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,18,4,113,430100113,430200113,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,2.25226868971776e-16,5.79666056593029e-09,2080,15,15,7571.48941905755,16640,16590.3030600816,-3.41972002183584,-3.40672999714299,72081.2578682077,120,188.943736796684,27.7864111073103,25.8148985650192,7571.48812262963,119.999999823559,127.731185593911,18,17.7288430211696,31.2061311291461,21.4197200218358,8,29.6743930334907,28.0313634039295,35.2186866035158,111.999999823559,116.500621203661,-5.02444866024294,-5.19555085147988,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP22_P4_R04,798,ad7d23cf81d93f1d1df85b31da390da31fbe9ce0cc7f6f97694e8013efbe2602,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,22,4,113,430100113,430200113,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,0,5.79666056593029e-09,2080,15,15,19018.721538049,16640,16590.3030600816,0.580279978164165,0.593270002857019,181059.933605294,120,188.943736796684,31.7864111073103,29.8148985650192,19018.7182815693,119.999999823559,127.731185593911,22,21.7288430211696,31.2061311291461,21.4197200218358,8,33.6743930334907,32.0313634039295,88.4653410149598,111.999999823559,116.500621203661,-1.02444866024293,-1.19555085147987,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SM6_P4_R05,799,bd56a659a07f08673ec5f9626113c8dcc4d0ef31c34f62d597fc26d4032735bf,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,-6,5,114,430100114,430200114,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.11022302462516e-16,5.79666056593029e-09,2080,15,15,30.142644298865,16640,16646.2321272214,-27.4197197331148,-27.4213459781545,285.770253426832,120,52.8023567355355,3.76835773911408,7.33363713061648,30.1426371337949,119.999999823559,114.727833819059,-6,-5.80487548321161,31.1880774722288,21.4197197331148,8,5.64725265493533,3.94696091216515,0.217290209512661,111.999999823559,111.679402409104,-27.1217786331581,-27.1093292272706,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP0_P4_R05,800,f77076d8955db73196e12b130960c3fcc8f21f52adf3525e0524537b21f5e27d,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,0,5,114,430100114,430200114,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,6.66133814775094e-16,5.79666056593029e-09,2080,15,15,120.000028348217,16640,16646.2321272214,-21.4197197331148,-21.4213459781545,1137.67187020112,120,52.8023567355355,9.76835773911408,13.3336371306165,119.999999823559,119.999999823559,114.727833819059,2.89298239965986e-15,0.195124516788394,31.1880774722288,21.4197197331148,8,11.6472526549353,9.94696091216515,0.865047904980617,111.999999823559,111.679402409104,-21.1217786331581,-21.1093292272706,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP6_P4_R05,801,5b51ab6cf45a3eeaa11037f4a0e25bbbb125baa3b7997550ba35c9aa096185d0,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,6,5,114,430100114,430200114,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,3.34650498180655e-16,5.79666056593029e-09,2080,15,15,477.728717520479,16640,16646.2321272214,-15.4197197331148,-15.4213459781545,4529.15329264073,120,52.8023567355355,15.7683577391141,19.3336371306165,477.728603961771,119.999999823559,114.727833819059,6,6.19512451678839,31.1880774722288,21.4197197331148,8,17.6472526549353,15.9469609121652,3.44381773845065,111.999999823559,111.679402409104,-15.1217786331581,-15.1093292272706,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP10_P4_R05,802,69135e558d2d8ef2a0874bad992ef2b7126029bd7941944e2b79e9b3bd0c5d30,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,10,5,114,430100114,430200114,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,5.32907051820075e-16,5.79666056593029e-09,2080,15,15,1200.00028348216,16640,16646.2321272214,-11.4197197331148,-11.4213459781545,11376.7187020112,120,52.8023567355355,19.7683577391141,23.3336371306165,1199.99999823559,119.999999823559,114.727833819059,10,10.1951245167884,31.1880774722288,21.4197197331148,8,21.6472526549353,19.9469609121651,8.65047904980619,111.999999823559,111.679402409104,-11.1217786331581,-11.1093292272706,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP14_P4_R05,803,a8dcf08fd6502c8d4b1799f4033c99c1f4704c3d99d5483860068ebaf5549fbe,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,14,5,114,430100114,430200114,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.41436079045397e-16,5.79666056593029e-09,2080,15,15,3014.2644298865,16640,16646.2321272214,-7.41971973311476,-7.42134597815448,28577.0253426832,120,52.8023567355355,23.7683577391141,27.3336371306165,3014.26371337949,119.999999823559,114.727833819059,14,14.1951245167884,31.1880774722288,21.4197197331148,8,25.6472526549353,23.9469609121652,21.7290209512661,111.999999823559,111.679402409104,-7.12177863315808,-7.10932922727055,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP18_P4_R05,804,c37a7ac83b90916e1427010a6eee40fc671710338cfe3c294d2e6306b4d81433,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,18,5,114,430100114,430200114,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,0,5.79666056593029e-09,2080,15,15,7571.48992241386,16640,16646.2321272214,-3.41971973311476,-3.42134597815448,71782.2422111913,120,52.8023567355355,27.7683577391141,31.3336371306165,7571.48812262963,119.999999823559,114.727833819059,18,18.1951245167884,31.1880774722288,21.4197197331148,8,29.6472526549353,27.9469609121652,54.5808328974728,111.999999823559,111.679402409104,-3.12177863315808,-3.10932922727055,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP22_P4_R05,805,da8aca8300fa00005c2a7c2edacb9cd587c6e407d0d3be40f78e6ad0159c8c94,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,22,5,114,430100114,430200114,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,3.58657726155907e-16,5.79666056593029e-09,2080,15,15,19018.7228024229,16640,16646.2321272214,0.580280266885245,0.578654021845521,180308.840233626,120,52.8023567355355,31.7683577391141,35.3336371306165,19018.7182815693,119.999999823559,114.727833819059,22,22.1951245167884,31.1880774722288,21.4197197331148,8,33.6472526549353,31.9469609121652,137.100853575653,111.999999823559,111.679402409104,0.878221366841918,0.89067077272944,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SM6_P4_R06,806,38bd2d9a8052780c7d480b1b2dc50932a0f3aea17e1f0de697fd15f39ea19d64,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,-6,6,115,430100115,430200115,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.11022302462516e-16,5.79666056593029e-09,2080,15,15,30.1426435877307,16640,16711.7089332466,-27.4197198355748,-27.43839524562,286.092916125624,120,92.1500427288484,3.77325858434885,4.92011563550327,30.1426371337949,119.999999823559,102.847353136429,-6,-5.33011873829896,31.1929784199237,21.4197198355748,8,5.65686458347602,3.97746193277028,0.189849009479516,111.999999823559,96.3738980390488,-27.7080968639748,-27.0555108967753,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP0_P4_R06,807,af4d041781cc5aea5c90947db55e9b14f12501e2a1591ad0ff58de00868356b5,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,0,6,115,430100115,430200115,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,2.22044604925031e-16,5.79666056593029e-09,2080,15,15,120.00002551714,16640,16711.7089332466,-21.4197198355748,-21.43839524562,1138.95641354171,120,92.1500427288484,9.77325858434885,10.9201156355033,119.999999823559,119.999999823559,102.847353136429,-9.64327466553287e-16,0.669881261701035,31.1929784199237,21.4197198355748,8,11.656864583476,9.97746193277028,0.755802519962747,111.999999823559,96.3738980390488,-21.7080968639748,-21.0555108967753,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP6_P4_R06,808,708580835be8fcf3023fbec23062bd0506887e31f70afb4020180be7a731cfdc,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,6,6,115,430100115,430200115,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,3.34650498180655e-16,5.79666056593029e-09,2080,15,15,477.72870624976,16640,16711.7089332466,-15.4197198355748,-15.43839524562,4534.2671517885,120,92.1500427288484,15.7732585843489,16.9201156355033,477.728603961772,119.999999823559,102.847353136429,6,6.66988126170104,31.1929784199237,21.4197198355748,8,17.656864583476,15.9774619327703,3.00890402719572,111.999999823559,96.3738980390488,-15.7080968639748,-15.0555108967753,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP10_P4_R06,809,1cb21f10f730989529fd675c8617344d588a0c66e2a8ccb86226363687407980,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,10,6,115,430100115,430200115,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.77635683940025e-16,5.79666056593029e-09,2080,15,15,1200.0002551714,16640,16711.7089332466,-11.4197198355748,-11.43839524562,11389.5641354171,120,92.1500427288484,19.7732585843488,20.9201156355033,1199.99999823559,119.999999823559,102.847353136429,10,10.669881261701,31.1929784199237,21.4197198355748,8,21.656864583476,19.9774619327703,7.55802519962748,111.999999823559,96.3738980390488,-11.7080968639748,-11.0555108967753,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP14_P4_R06,810,2bbcf01201864c64535b3b396f41577bb497bfc8c10de641a3d57441b4c4e0d0,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,14,6,115,430100115,430200115,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.41436079045397e-16,5.79666056593029e-09,2080,15,15,3014.26435877307,16640,16711.7089332466,-7.41971983557482,-7.43839524562004,28609.2916125624,120,92.1500427288484,23.7732585843488,24.9201156355033,3014.26371337949,119.999999823559,102.847353136429,14,14.669881261701,31.1929784199237,21.4197198355748,8,25.656864583476,23.9774619327703,18.9849009479517,111.999999823559,96.3738980390488,-7.70809686397482,-7.05551089677528,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP18_P4_R06,811,2739229cc83b47e4dd4eeb3ad7426fcaa7fb436a0475c2f76a3b18d0d884a60c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,18,6,115,430100115,430200115,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,0,5.79666056593029e-09,2080,15,15,7571.489743785,16640,16711.7089332466,-3.41971983557482,-3.43839524562004,71863.2914166964,120,92.1500427288484,27.7732585843488,28.9201156355033,7571.48812262963,119.999999823559,102.847353136429,18,18.669881261701,31.1929784199237,21.4197198355748,8,29.656864583476,27.9774619327703,47.6879150947133,111.999999823559,96.3738980390488,-3.70809686397483,-3.05551089677529,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP22_P4_R06,812,80d6f2726a34c08aeffdff385a9b7b836192a99462fd4b8d7d3db0e73a19985e,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,22,6,115,430100115,430200115,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,0,5.79666056593029e-09,2080,15,15,19018.7223537275,16640,16711.7089332466,0.580280164425186,0.561604754379961,180512.426633219,120,92.1500427288484,31.7732585843488,32.9201156355033,19018.7182815693,119.999999823559,102.847353136429,22,22.669881261701,31.1929784199237,21.4197198355748,8,33.656864583476,31.9774619327703,119.786626873391,111.999999823559,96.3738980390488,0.291903136025173,0.944489103224712,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SM6_P4_R07,813,2e2da949cdd99130e33cdcf28533523a2c32b671c63dae49af02bd730baf8318,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,-6,7,116,430100116,430200116,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.11022302462516e-16,5.79666056593029e-09,2080,15,15,30.1426390782987,16640,16661.0309304804,-27.4197204852927,-27.4252059720876,288.624645267166,120,143.899856826778,3.81152166110238,3.02273050322517,30.1426371337949,119.999999823559,119.522726575847,-6,-5.98269246386044,31.2312421463951,21.4197204852927,8,5.71751233446793,4.16436218690374,0.0162611198183741,111.999999823559,111.281308543882,-38.380675721059,-38.3527177395189,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP0_P4_R07,814,ddfe8c7339117f0956d1e440fed8e6d60c272595de8943fb5c92430afd8b076c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,0,7,116,430100116,430200116,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,2.22044604925031e-16,5.79666056593029e-09,2080,15,15,120.000007564768,16640,16661.0309304804,-21.4197204852927,-21.4252059720876,1149.03540879318,120,143.899856826778,9.81152166110238,9.02273050322517,119.999999823559,119.999999823559,119.522726575847,9.64327466553287e-16,0.0173075361395632,31.2312421463951,21.4197204852927,8,11.7175123344679,10.1643621869037,0.064736684009243,111.999999823559,111.281308543882,-32.380675721059,-32.3527177395189,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP6_P4_R07,815,6aa569988f1843ef138348c3ff2a2ff95037ab366c8fad30235f65172223786b,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,6,7,116,430100116,430200116,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,5.57750830301091e-16,5.79666056593029e-09,2080,15,15,477.72863478008,16640,16661.0309304804,-15.4197204852927,-15.4252059720876,4574.39235460435,120,143.899856826778,15.8115216611024,15.0227305032252,477.728603961772,119.999999823559,119.522726575847,6,6.01730753613956,31.2312421463951,21.4197204852927,8,17.7175123344679,16.1643621869037,0.25772138101936,111.999999823559,111.281308543882,-26.3806757210589,-26.3527177395188,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP10_P4_R07,816,5c83260530f0396980ad2263bf25935263b704deb127c6c87727fdef9694b3b6,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,10,7,116,430100116,430200116,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,8.88178419700125e-16,5.79666056593029e-09,2080,15,15,1200.00007564768,16640,16661.0309304804,-11.4197204852927,-11.4252059720876,11490.3540879318,120,143.899856826778,19.8115216611024,19.0227305032252,1199.99999823559,119.999999823559,119.522726575847,10,10.0173075361396,31.2312421463951,21.4197204852927,8,21.7175123344679,20.1643621869037,0.64736684009243,111.999999823559,111.281308543882,-22.380675721059,-22.3527177395189,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP14_P4_R07,817,64056d79f0ba4e64c621c45b93955a961a269d6d95bb9ab9e6e19a8f1223efbc,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,14,7,116,430100116,430200116,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,4.24308237136192e-16,5.79666056593029e-09,2080,15,15,3014.26390782987,16640,16661.0309304804,-7.41972048529273,-7.42520597208759,28862.4645267166,120,143.899856826778,23.8115216611024,23.0227305032252,3014.26371337949,119.999999823559,119.522726575847,14,14.0173075361396,31.2312421463951,21.4197204852927,8,25.7175123344679,24.1643621869037,1.62611198183743,111.999999823559,111.281308543882,-18.3806757210589,-18.3527177395188,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP18_P4_R07,818,b8ea4a4e8e5ebf970921828cbdc5d6a50c1e973c9156cb5431566a215f22cabd,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,18,7,116,430100116,430200116,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,3.37840303457664e-16,5.79666056593029e-09,2080,15,15,7571.48861106691,16640,16661.0309304804,-3.41972048529273,-3.42520597208759,72499.2330245859,120,143.899856826778,27.8115216611024,27.0227305032252,7571.48812262963,119.999999823559,119.522726575847,18,18.0173075361396,31.2312421463951,21.4197204852927,8,29.7175123344679,28.1643621869037,4.08460862329251,111.999999823559,111.281308543882,-14.380675721059,-14.3527177395189,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP22_P4_R07,819,6dbf03076267d384beaac525c25b1b74564143384764ec5054e5bbbe0b9f9070,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,22,7,116,430100116,430200116,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,0,5.79666056593029e-09,2080,15,15,19018.7195084683,16640,16661.0309304804,0.580279514707268,0.574794027912414,182109.839729309,120,143.899856826778,31.8115216611024,31.0227305032252,19018.7182815693,119.999999823559,119.522726575847,22,22.0173075361396,31.2312421463951,21.4197204852927,8,33.7175123344679,32.1643621869037,10.2600729788756,111.999999823559,111.281308543882,-10.380675721059,-10.3527177395189,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SM6_P4_R08,820,4b40cdf3ecb5f58dd9f4ade2d1c3fbb41bcb160efbce6733dce7988ed6add5ee,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,-6,8,117,430100117,430200117,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.11022302462516e-16,5.79666056593029e-09,2080,15,15,30.1426399650733,16640,16527.9639439484,-27.4197203575265,-27.3903807055327,288.016845754984,120,86.5441481521309,3.80236643810483,5.2218018230479,30.1426371337949,119.999999823559,108.358351043152,-6,-5.55681142071404,31.2220867956313,21.4197203575265,8,5.70561028595004,4.12862188752725,0.0503015282142488,111.999999823559,101.815804141115,-33.476368423986,-33.0623401608084,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP0_P4_R08,821,018aa5a372f2a138bf5620ef7ca15ac486832f6f161c4d32f21cc63ac92a412d,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,0,8,117,430100117,430200117,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,4.44089209850063e-16,5.79666056593029e-09,2080,15,15,120.000011095081,16640,16527.9639439484,-21.4197203575265,-21.3903807055327,1146.6157153526,120,86.5441481521309,9.80236643810483,11.2218018230479,119.999999823559,119.999999823559,108.358351043152,1.92865493310657e-15,0.443188579285963,31.2220867956313,21.4197203575265,8,11.70561028595,10.1286218875273,0.200253990718914,111.999999823559,101.815804141115,-27.476368423986,-27.0623401608084,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP6_P4_R08,822,fe144beb669e081c122c924147311425d1eecc434be8d12663df4865fcd8ecc0,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,6,8,117,430100117,430200117,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,8.92401328481746e-16,5.79666056593029e-09,2080,15,15,477.728648834509,16640,16527.9639439484,-15.4197203575265,-15.3903807055327,4564.75938151197,120,86.5441481521309,15.8023664381048,17.2218018230479,477.728603961772,119.999999823559,108.358351043152,6,6.44318857928596,31.2220867956313,21.4197203575265,8,17.70561028595,16.1286218875273,0.797225496371529,111.999999823559,101.815804141115,-21.476368423986,-21.0623401608084,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP10_P4_R08,823,906d277d79347279e0aa7fa0535c93788de87b393865e78b09e13488af3d83e0,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,10,8,117,430100117,430200117,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,8.88178419700125e-16,5.79666056593029e-09,2080,15,15,1200.00011095081,16640,16527.9639439484,-11.4197203575265,-11.3903807055327,11466.157153526,120,86.5441481521309,19.8023664381048,21.2218018230479,1199.99999823559,119.999999823559,108.358351043152,10,10.443188579286,31.2220867956313,21.4197203575265,8,21.70561028595,20.1286218875273,2.00253990718915,111.999999823559,101.815804141115,-17.476368423986,-17.0623401608084,0,5.79666056593029e-09,14.9999999779448,1,0
MC1_K2_N1_L8_SP14_P4_R08,824,932d6852a74add4ac8ffd4afd7de4dd493c0160b45c7e58138ee933956bdd0b0,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,WHITE,8,P4,14,8,117,430100117,430200117,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,4.24308237136192e-16,5.79666056593029e-09,2080,15,15,3014.26399650733,16640,16527.9639439484,-7.41972035752646,-7.39038070553271,28801.6845754984,120,86.5441481521309,23.8023664381048,25.2218018230479,3014.26371337949,119.999999823559,108.358351043152,14,14.443188579286,31.2220867956313,21.4197203575265,8,25.70561028595,24.1286218875273,5.03015282142488,111.999999823559,101.815804141115,-13.476368423986,-13.0623401608084,0,5.79666056593029e-09,14.9999999779448,1,0
