schema_version,lifecycle_setting,aggregation_level,scenario_aggregate,fixed_measurement_hash,trial_id,repeat_count,AB_count,BA_count,paired_median_sec,paired_p10_sec,paired_p90_sec,paired_min_sec,paired_max_sec,point_saving_sec,bootstrap_lower_sec,baseline_runtime_sec,runtime_reduction_pct,speedup_ratio,AB_point_sec,BA_point_sec,bootstrap_resample_count,bootstrap_order_statistic_index,final_measurement_candidate_alias_id,final_measurement_candidate_canonical_mode_id,recommended_runtime_mode_after_screening,timing_protocol_hash,frozen_model_id,frozen_model_hash,frozen_model_status,model_residual_status,final_recommendation_status,layer_set_retention_status,final_recommended_experiment_mode,performance_status
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SP6_P3,20,10,10,0.0040319000000002,-0.3009553,0.0492220000000003,-0.5542403,0.2985431,0.0040319000000002,NaN,4.6650869,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P3,20,10,10,-0.0120550499999998,-0.1122295,0.0831796999999996,-0.1163395,0.5174435,-0.0120550499999998,NaN,4.7877324,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SM6_P4,20,10,10,-0.01857145,-0.1313866,0.0506777000000005,-0.1576292,0.535279099999999,-0.01857145,NaN,4.82374435,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP6_P4,20,10,10,-0.0218256999999999,-0.7142447,0.0981380000000005,-0.9600746,0.1280261,-0.0218256999999999,NaN,4.81824345,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SP6_P4,20,10,10,-0.00958604999999979,-0.2008245,0.0461451999999998,-0.414122,0.1349372,-0.00958604999999979,NaN,4.83900155,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP0_P1,20,10,10,0.00787974999999985,-0.1423096,0.1250539,-0.157292099999999,0.536627,0.00787974999999985,NaN,4.81765105,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SP6_P3,20,10,10,0.00306879999999987,-0.1251328,0.0628041000000001,-0.7700532,0.3870515,0.00306879999999987,NaN,4.7658123,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P4,20,10,10,-0.000112550000000322,-0.1404991,0.1084425,-0.456497,0.202406099999999,-0.000112550000000322,NaN,4.7617816,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SP0_P3,20,10,10,-0.0103680499999999,-0.2311999,0.0989863,-0.3045917,0.2204143,-0.0103680499999999,NaN,4.8149432,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SM6_P3,20,10,10,0.0192806999999999,-0.0891451000000005,0.0749422000000006,-0.1106214,0.1549155,0.0192806999999999,NaN,4.87805505,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP0_P4,20,10,10,-0.0256213999999999,-0.1499818,0.0765682999999999,-0.1709384,0.1567208,-0.0256213999999999,NaN,4.7733613,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SP0_P2,20,10,10,-0.0215445000000001,-0.3551002,0.0395950999999997,-0.550653000000001,0.0716047,-0.0215445000000001,NaN,4.7922217,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SP0_P3,20,10,10,-0.0153591000000004,-0.157310399999999,0.1426516,-0.2128276,0.4015705,-0.0153591000000004,NaN,4.75705115,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SP0_P2,20,10,10,-0.00454165000000017,-0.4804838,0.0793289999999995,-0.7483079,0.247980500000001,-0.00454165000000017,NaN,4.8221352,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP0_P2,20,10,10,-0.0100230500000005,-0.0774877999999992,0.1752227,-0.0957724000000004,0.8713219,-0.0100230500000005,NaN,4.75309415,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SM6_P3,20,10,10,-0.0221007500000003,-0.1612457,0.0519076000000007,-0.1856719,0.307648700000001,-0.0221007500000003,NaN,4.9472297,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P4,20,10,10,-4.60000000002125e-05,-0.131471800000001,0.0957547000000005,-0.2686182,0.120643100000001,-4.60000000002125e-05,NaN,4.7810794,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SM6_P2,20,10,10,-0.0214412999999998,-0.0922263999999995,0.0720269,-0.7868729,0.0979751999999996,-0.0214412999999998,NaN,4.72303905,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SM6_P4,20,10,10,-0.0066282000000002,-0.1011349,0.0397289000000001,-0.2947375,0.2769549,-0.0066282000000002,NaN,4.79543625,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SP6_P1,20,10,10,-0.0105681999999998,-0.1227424,0.0591945999999997,-0.190681499999999,0.6896532,-0.0105681999999998,NaN,4.8955692,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P2,20,10,10,-0.00865274999999999,-0.0686640000000001,0.0508125000000001,-0.2346594,0.9914834,-0.00865274999999999,NaN,4.81201215,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SP0_P4,20,10,10,-0.00113704999999964,-0.1244986,0.0656740000000005,-0.2055537,0.4215786,-0.00113704999999964,NaN,4.8352685,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP0_P3,20,10,10,0.00733944999999991,-0.6987495,0.0466761,-0.8998808,0.0920440999999999,0.00733944999999991,NaN,4.7501807,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SP0_P1,20,10,10,0.00923885000000002,-0.0953824999999995,0.198096,-0.1550894,0.3237246,0.00923885000000002,NaN,4.78535725,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
