scenario_id,scenario_index,base_realization_index,domain,observation_domain,method_id,profile_id,L,replicate_id,nominal_snr_db,realized_snr_db,signal_average_power,noise_variance,signal_energy,noise_energy,observation_hash,applicable,fit_valid,fit_status,angles_hat_deg,runtime_sec,score_call_count,SVD_call_count,eig_call_count,best_permutation_id,d_max_deg,d_max_bw,tau_trial_bw,localization_success_01bw,resolution_success,joint_RMSE_deg,azimuth_RMSE_deg,elevation_RMSE_deg,center_error_deg,axis_error_deg,rho_true_deg,rho_hat_deg,rho_error_deg,rho_relative_error,separation_vector_error_deg
RTC_S02_B035,275,35,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P2,1,15,0,1.47058615768094,29.6373858413529,29.6373858413529,444.560787620294,316.863735245096,89e2ed6109aa2c2eabf760b64a28a2836663d18ecbd0d393c3798dfe7a737e5d,1,1,RAW_TANGENT_CORE_VALID,"[[8.0524702444575436,9.8961621964652391],[8.0527148305036764,9.8971318240566557]]",0.0971961,184,369,2,1,0.267827960965124,0.103836887219604,0.0322580645161289,0,0,0.205880042475691,0.178057620891034,0.103354126828188,0.180029998873537,75.8426283305235,0.199999999999999,0.000999999999999643,0.199,0.995000000000002,0.199757767262118
RTC_S02_B035,275,35,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P2,1,15,0,1.47058615768094,29.6373858413529,29.6373858413529,444.560787620294,316.863735245096,89e2ed6109aa2c2eabf760b64a28a2836663d18ecbd0d393c3798dfe7a737e5d,1,1,FULL4D_CML_VALID,"[[8.1876480743161135,10.04293631663432],[8.2581983461074469,10.199056659420306]]",4.0004143,4467,8934,0,1,0.203398456060326,0.0585509241611164,0.0322580645161289,1,0,0.159525302295858,0.0686642672700865,0.143991459721912,0.123148786763643,65.6819451335931,0.199999999999999,0.171321050316196,0.0286789496838028,0.143394748419015,0.202807281834039
RTC_S02_B035,275,35,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P2,1,15,0,1.47058615768094,29.6373858413529,29.6373858413529,444.560787620294,316.863735245096,89e2ed6109aa2c2eabf760b64a28a2836663d18ecbd0d393c3798dfe7a737e5d,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0322580645161289,0,0,NaN,NaN,NaN,NaN,NaN,0.199999999999999,NaN,NaN,NaN,NaN
RTC_S02_B036,276,36,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P2,1,16,0,0.83801141231332,42.4089255898125,42.4089255898125,636.133883847188,524.502288906397,cf9d3d7a11c470be77a40892e912cf618eb08fd2ef4f8d0b9954c6b76b7fbd86,1,1,RAW_TANGENT_CORE_VALID,"[[8.2610157235966124,9.84802825942839],[7.4876508973712133,10.2]]",0.1211883,226,453,2,2,0.644182756281383,0.253260678459826,0.0322580645161289,0,0,0.468821185117173,0.433872790859819,0.177616736165775,0.326550870594916,24.4711047069743,0.199999999999999,0.849692450598245,0.649692450598246,3.24846225299124,0.672778812176403
RTC_S02_B036,276,36,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P2,1,16,0,0.83801141231332,42.4089255898125,42.4089255898125,636.133883847188,524.502288906397,cf9d3d7a11c470be77a40892e912cf618eb08fd2ef4f8d0b9954c6b76b7fbd86,1,1,FULL4D_CML_VALID,"[[8.4,10.089345640734965],[8.6,10.105484203104329]]",1.4630555,1562,3124,0,1,0.318004586609306,0.124563670734352,0.0322580645161289,0,0,0.315523026594651,0.300000000000001,0.0977485565696413,0.315419826600376,4.6133618427279,0.199999999999999,0.200650076489767,0.000650076489768198,0.003250382448841,0.0161385623693633
RTC_S02_B036,276,36,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P2,1,16,0,0.83801141231332,42.4089255898125,42.4089255898125,636.133883847188,524.502288906397,cf9d3d7a11c470be77a40892e912cf618eb08fd2ef4f8d0b9954c6b76b7fbd86,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0322580645161289,0,0,NaN,NaN,NaN,NaN,NaN,0.199999999999999,NaN,NaN,NaN,NaN
RTC_S02_B037,277,37,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P2,1,17,0,0.991256210268119,103.161489256778,103.161489256778,1547.42233885167,1231.63845734603,aec84069a65f6c55be82f5f7752825f99b29b915dee2981c3e77d6f223f59a0e,1,1,RAW_TANGENT_CORE_VALID,"[[8.1420845216647333,10.031420192816441],[8.4734309634775382,10.2]]",0.1171881,225,451,2,1,0.264723061127563,0.0898022030877332,0.0322580645161289,1,0,0.190835838580073,0.126193117990834,0.143155908918602,0.158115645952027,26.9657197270715,0.199999999999999,0.37176553887101,0.17176553887101,0.858827694355055,0.213707835997959
RTC_S02_B037,277,37,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P2,1,17,0,0.991256210268119,103.161489256778,103.161489256778,1547.42233885167,1231.63845734603,aec84069a65f6c55be82f5f7752825f99b29b915dee2981c3e77d6f223f59a0e,1,1,FULL4D_CML_VALID,"[[8.4,10.075560336613371],[8.6,10.2]]",0.7314013,766,1532,0,1,0.360555127546399,0.133443501179123,0.0322580645161289,0,0,0.335938509603414,0.300000000000001,0.151177651240396,0.330126301252443,31.8898043985385,0.199999999999999,0.235553029748668,0.035553029748669,0.177765148743346,0.124439663386628
RTC_S02_B037,277,37,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P2,1,17,0,0.991256210268119,103.161489256778,103.161489256778,1547.42233885167,1231.63845734603,aec84069a65f6c55be82f5f7752825f99b29b915dee2981c3e77d6f223f59a0e,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0322580645161289,0,0,NaN,NaN,NaN,NaN,NaN,0.199999999999999,NaN,NaN,NaN,NaN
RTC_S02_B038,278,38,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P2,1,18,0,-0.767018891656051,151.452990972462,151.452990972462,2271.79486458693,2710.63475636551,366abe4ed243705efdfc3ba788f0f194b32e84d33d91dc8f97be9e9e97183ec0,1,1,RAW_TANGENT_CORE_VALID,"[[7.9551528126958457,9.95628793671573],[7.9561413880336547,9.9564386642894416]]",0.1197998,225,451,2,1,0.346606888264369,0.139194591575651,0.0322580645161289,0,0,0.267420817382269,0.263836552332448,0.0436367645767646,0.248218655832276,8.66909286246604,0.199999999999999,0.00100000000000045,0.198999999999999,0.994999999999998,0.199011481741321
RTC_S02_B038,278,38,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P2,1,18,0,-0.767018891656051,151.452990972462,151.452990972462,2271.79486458693,2710.63475636551,366abe4ed243705efdfc3ba788f0f194b32e84d33d91dc8f97be9e9e97183ec0,1,1,FULL4D_CML_VALID,"[[7.5210300639574514,10.163321905661382],[7.40178003588398,10.199515375638503]]",1.4491248,1619,3238,0,2,0.795907159238435,0.317452150956277,0.0322580645161289,0,0,0.761835188716479,0.739697667817165,0.182318992407591,0.760549290616915,16.8835218002878,0.199999999999999,0.124621573030148,0.0753784269698512,0.376892134849257,0.0884902550291261
RTC_S02_B038,278,38,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P2,1,18,0,-0.767018891656051,151.452990972462,151.452990972462,2271.79486458693,2710.63475636551,366abe4ed243705efdfc3ba788f0f194b32e84d33d91dc8f97be9e9e97183ec0,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0322580645161289,0,0,NaN,NaN,NaN,NaN,NaN,0.199999999999999,NaN,NaN,NaN,NaN
RTC_S02_B039,279,39,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P2,1,19,0,0.230529001500266,246.954954122448,246.954954122448,3704.32431183673,3512.8216587314,0f50d20daaf145f11c3e3b5c655b3ab5d7c2e02ef350b3041f62344efe92af8c,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0538219,113,227,2,NaN,NaN,NaN,0.0322580645161289,0,0,NaN,NaN,NaN,NaN,NaN,0.199999999999999,NaN,NaN,NaN,NaN
RTC_S02_B039,279,39,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P2,1,19,0,0.230529001500266,246.954954122448,246.954954122448,3704.32431183673,3512.8216587314,0f50d20daaf145f11c3e3b5c655b3ab5d7c2e02ef350b3041f62344efe92af8c,1,1,FULL4D_CML_VALID,"[[7.4018853673435681,10.078811857549576],[7.6735902321240053,10.198966087828792]]",3.7497223,4126,8252,0,1,0.702549179217682,0.28237190859547,0.0322580645161289,0,0,0.680276433009328,0.663231949479019,0.151325498506215,0.676669320005054,23.8561323951086,0.199999999999999,0.297086809871032,0.0970868098710322,0.485434049355163,0.139923645918664
RTC_S02_B039,279,39,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P2,1,19,0,0.230529001500266,246.954954122448,246.954954122448,3704.32431183673,3512.8216587314,0f50d20daaf145f11c3e3b5c655b3ab5d7c2e02ef350b3041f62344efe92af8c,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0322580645161289,0,0,NaN,NaN,NaN,NaN,NaN,0.199999999999999,NaN,NaN,NaN,NaN
RTC_S02_B040,280,40,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P2,1,20,0,-0.143109136570689,41.465268171342,41.465268171342,621.979022570131,642.815960272584,e2512a52c74749d21817c88116f8c8a26bde70d308b24cc3edb3d4c03259dd37,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.053182,112,225,2,NaN,NaN,NaN,0.0322580645161289,0,0,NaN,NaN,NaN,NaN,NaN,0.199999999999999,NaN,NaN,NaN,NaN
RTC_S02_B040,280,40,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P2,1,20,0,-0.143109136570689,41.465268171342,41.465268171342,621.979022570131,642.815960272584,e2512a52c74749d21817c88116f8c8a26bde70d308b24cc3edb3d4c03259dd37,1,1,FULL4D_CML_VALID,"[[7.6688398199392989,9.9963181997141568],[7.5334108400100153,10.2]]",2.5433139,2850,5700,0,2,0.631170918648507,0.254502185821844,0.0322580645161289,0,0,0.616198022053688,0.599744299311136,0.141445317443429,0.606865783582098,56.3798812813173,0.199999999999999,0.244596165898749,0.0445961658987493,0.222980829493747,0.213671927029862
RTC_S02_B040,280,40,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P2,1,20,0,-0.143109136570689,41.465268171342,41.465268171342,621.979022570131,642.815960272584,e2512a52c74749d21817c88116f8c8a26bde70d308b24cc3edb3d4c03259dd37,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0322580645161289,0,0,NaN,NaN,NaN,NaN,NaN,0.199999999999999,NaN,NaN,NaN,NaN
RTC_S02_B041,281,41,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P3,1,1,0,0.891096789590791,101.856992400506,101.856992400506,1527.85488600759,1244.43560514538,7b6bf948d5b7a562225d096a557d4a67efb403c7bceec6e566ab7a4908166fab,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0561709,113,227,2,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B041,281,41,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P3,1,1,0,0.891096789590791,101.856992400506,101.856992400506,1527.85488600759,1244.43560514538,7b6bf948d5b7a562225d096a557d4a67efb403c7bceec6e566ab7a4908166fab,1,1,FULL4D_CML_VALID,"[[8.5433705097167358,10.010684163452982],[8.6,10.2]]",0.8785708,930,1860,0,1,0.700446286306094,0.2823459018988,0.0169014084507041,0,0,0.672590349302312,0.672281790908087,0.0203708514309167,0.67170649798206,16.6533473724214,0.149999999999999,0.197604112146583,0.0476041121465839,0.317360747643896,0.0689393514121953
RTC_S02_B041,281,41,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P3,1,1,0,0.891096789590791,101.856992400506,101.856992400506,1527.85488600759,1244.43560514538,7b6bf948d5b7a562225d096a557d4a67efb403c7bceec6e566ab7a4908166fab,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B042,282,42,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P3,1,2,0,0.301125122782238,202.006553750774,202.006553750774,3030.0983062616,2827.11976191742,7809b8671cf8a5da8c390580fec3fcdeeba826d72a99c209b7c9e57c6b34b476,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0542849,113,227,2,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B042,282,42,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P3,1,2,0,0.301125122782238,202.006553750774,202.006553750774,3030.0983062616,2827.11976191742,7809b8671cf8a5da8c390580fec3fcdeeba826d72a99c209b7c9e57c6b34b476,1,1,FULL4D_CML_VALID,"[[7.4001764774906524,9.8003856414436168],[7.4824175985167161,9.9794218137932145]]",4.2932277,4848,9696,0,1,0.547973688896965,0.211240090611657,0.0169014084507041,0,0,0.506409445346269,0.460542406126841,0.210597289856293,0.504528345103455,24.6719105768258,0.149999999999999,0.197021706918853,0.0470217069188546,0.3134780461257,0.0872164049496382
RTC_S02_B042,282,42,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P3,1,2,0,0.301125122782238,202.006553750774,202.006553750774,3030.0983062616,2827.11976191742,7809b8671cf8a5da8c390580fec3fcdeeba826d72a99c209b7c9e57c6b34b476,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B043,283,43,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P3,1,3,0,-0.624910442580262,56.5797344122954,56.5797344122954,848.696016184431,980.038660031087,25ccc6b004cabfb17a6a5d903468cbad7f45d80dddc52e265f4023c9af116eac,1,1,RAW_TANGENT_CORE_VALID,"[[7.8038238000581437,9.8686123535545409],[7.8032005932515123,9.869394410634408]]",0.1333429,263,527,2,1,0.320569651399426,0.094521489226077,0.0169014084507041,1,0,0.261220078472497,0.0964883064990655,0.242746650040984,0.250338438275403,38.5506925261667,0.149999999999999,0.001000000000001,0.148999999999998,0.993333333333327,0.149219244322036
RTC_S02_B043,283,43,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P3,1,3,0,-0.624910442580262,56.5797344122954,56.5797344122954,848.696016184431,980.038660031087,25ccc6b004cabfb17a6a5d903468cbad7f45d80dddc52e265f4023c9af116eac,1,1,FULL4D_CML_VALID,"[[7.5358798413502708,9.8013292487911059],[7.4017979803972871,9.8920394696858409]]",3.092693,3406,6812,0,2,0.521740663782422,0.20434952966174,0.0169014084507041,0,0,0.50541270706886,0.43634203457341,0.255044375219314,0.500068693912079,55.920522340659,0.149999999999999,0.161883568070965,0.0118835680709668,0.0792237871397794,0.146605672956288
RTC_S02_B043,283,43,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P3,1,3,0,-0.624910442580262,56.5797344122954,56.5797344122954,848.696016184431,980.038660031087,25ccc6b004cabfb17a6a5d903468cbad7f45d80dddc52e265f4023c9af116eac,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B044,284,44,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P3,1,4,0,-0.0680754304575576,65.3952044291084,65.3952044291084,980.928066436625,996.425203114695,7558481cdb556e3b0e82bf0c491a9de82ea4749bdf0b6d7a57714aebafe5b513,1,1,RAW_TANGENT_CORE_VALID,"[[8.0251106364520286,9.9862955134994387],[8.0255822280859572,9.9871773305614227]]",0.103324,184,369,2,1,0.225938600433981,0.0732355190152048,0.0169014084507041,1,0,0.184660444864039,0.1253466540528,0.135601239725721,0.168938942156726,28.1376626282834,0.149999999999999,0.000999999999998765,0.149,0.993333333333342,0.149118928648929
RTC_S02_B044,284,44,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P3,1,4,0,-0.0680754304575576,65.3952044291084,65.3952044291084,980.928066436625,996.425203114695,7558481cdb556e3b0e82bf0c491a9de82ea4749bdf0b6d7a57714aebafe5b513,1,1,FULL4D_CML_VALID,"[[7.4,9.81919677637562],[7.4010049997481282,9.81945858534387]]",1.7511784,1913,3826,0,1,0.612703605189367,0.224755530513926,0.0169014084507041,0,0,0.577823794363919,0.499497752886019,0.29048637178865,0.57295261877718,75.3986043258541,0.149999999999999,0.00103854149151274,0.148961458508486,0.993076390056582,0.149741563628653
RTC_S02_B044,284,44,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P3,1,4,0,-0.0680754304575576,65.3952044291084,65.3952044291084,980.928066436625,996.425203114695,7558481cdb556e3b0e82bf0c491a9de82ea4749bdf0b6d7a57714aebafe5b513,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B045,285,45,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P3,1,5,0,0.259888896232554,56.3257370244188,56.3257370244188,844.886055366282,795.809744409022,2a9e247a4df6c24c7b9e4683995c33c3c93833e0a5b4bf612f4fc791b7815a5c,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0531511,113,227,2,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B045,285,45,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P3,1,5,0,0.259888896232554,56.3257370244188,56.3257370244188,844.886055366282,795.809744409022,2a9e247a4df6c24c7b9e4683995c33c3c93833e0a5b4bf612f4fc791b7815a5c,1,1,FULL4D_CML_VALID,"[[7.4,10.2],[7.4010049997481282,10.2]]",2.0896389,2294,4588,0,2,0.528792029323784,0.207158384819264,0.0169014084507041,0,0,0.514900966340308,0.499497752886019,0.124999999999999,0.509409219225624,90,0.149999999999999,0.00100499974812784,0.148995000251871,0.993300001679148,0.150003366710529
RTC_S02_B045,285,45,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P3,1,5,0,0.259888896232554,56.3257370244188,56.3257370244188,844.886055366282,795.809744409022,2a9e247a4df6c24c7b9e4683995c33c3c93833e0a5b4bf612f4fc791b7815a5c,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B046,286,46,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P3,1,6,0,-0.514462816003388,86.1420602868209,86.1420602868209,1292.13090430231,1454.63085488355,a180951fa43a9639c32b082fba3f35f80bde1949f58639923e79a26cf0aa378a,1,1,RAW_TANGENT_CORE_VALID,"[[7.8831024654626143,9.85255790252723],[7.8840728045505353,9.8527996504423285]]",0.1296871,225,451,2,1,0.322593770569071,0.0909875986826027,0.0169014084507041,1,0,0.258929087265433,0.0164195345294502,0.258407954827143,0.247865191839723,76.0102732862316,0.149999999999999,0.00100000000000073,0.148999999999998,0.993333333333328,0.149761395644773
RTC_S02_B046,286,46,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P3,1,6,0,-0.514462816003388,86.1420602868209,86.1420602868209,1292.13090430231,1454.63085488355,a180951fa43a9639c32b082fba3f35f80bde1949f58639923e79a26cf0aa378a,1,1,FULL4D_CML_VALID,"[[8.1921016864841665,10.026742150179382],[8.4023757609364775,10.199168995296242]]",3.3995628,3780,7560,0,1,0.502956802827175,0.20268524629311,0.0169014084507041,0,0,0.411273616856392,0.410916536795125,0.0171344013738056,0.397449934557763,50.6479045633548,0.149999999999999,0.27193051190282,0.121930511902821,0.812870079352149,0.211466663492551
RTC_S02_B046,286,46,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P3,1,6,0,-0.514462816003388,86.1420602868209,86.1420602868209,1292.13090430231,1454.63085488355,a180951fa43a9639c32b082fba3f35f80bde1949f58639923e79a26cf0aa378a,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B047,287,47,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P3,1,7,0,0.220362929035601,27.7882678281536,27.7882678281536,416.824017422303,396.201798095974,e4eb37813bf9722c46c060bae35a06ac33e5e2d3f92ecdc6a74245debb53cec1,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0521723,113,227,2,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B047,287,47,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P3,1,7,0,0.220362929035601,27.7882678281536,27.7882678281536,416.824017422303,396.201798095974,e4eb37813bf9722c46c060bae35a06ac33e5e2d3f92ecdc6a74245debb53cec1,1,1,FULL4D_CML_VALID,"[[8.488106710449836,10.030277169872424],[8.5995226294270584,10.199278742282452]]",3.6058084,3968,7936,0,1,0.699943830894567,0.282148475854115,0.0169014084507041,0,0,0.646459092984758,0.646220323092934,0.0175685208352921,0.64398425230263,33.3952536036207,0.149999999999999,0.202422919845064,0.0524229198450651,0.349486132300437,0.113024628977903
RTC_S02_B047,287,47,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P3,1,7,0,0.220362929035601,27.7882678281536,27.7882678281536,416.824017422303,396.201798095974,e4eb37813bf9722c46c060bae35a06ac33e5e2d3f92ecdc6a74245debb53cec1,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B048,288,48,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P3,1,8,0,0.498475859719395,80.2649342357434,80.2649342357434,1203.97401353615,1073.41961556666,e9f0a56cdb7f15f3bb5969fb3f1ecbc289fe242b3b23b7e605fb49de2663d3de,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0518459,113,227,2,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B048,288,48,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P3,1,8,0,0.498475859719395,80.2649342357434,80.2649342357434,1203.97401353615,1073.41961556666,e9f0a56cdb7f15f3bb5969fb3f1ecbc289fe242b3b23b7e605fb49de2663d3de,1,1,FULL4D_CML_VALID,"[[7.4,9.8],[8.6,9.8]]",0.4855087,548,1096,0,2,0.735272058492636,0.289286493102448,0.0169014084507041,0,0,0.682367203197808,0.608276253029822,0.309232921921323,0.316227766016837,90,0.149999999999999,1.2,1.05,7.00000000000007,1.20933866224478
RTC_S02_B048,288,48,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P3,1,8,0,0.498475859719395,80.2649342357434,80.2649342357434,1203.97401353615,1073.41961556666,e9f0a56cdb7f15f3bb5969fb3f1ecbc289fe242b3b23b7e605fb49de2663d3de,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B049,289,49,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,P3,1,9,0,-1.63367978613776,194.523469831904,194.523469831904,2917.85204747856,4250.41411768074,562c97a19f928127ab5dd7f6b1aba81f125a492a08e79fae980e83438d3bcfbe,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0377181,74,149,2,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
RTC_S02_B049,289,49,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,P3,1,9,0,-1.63367978613776,194.523469831904,194.523469831904,2917.85204747856,4250.41411768074,562c97a19f928127ab5dd7f6b1aba81f125a492a08e79fae980e83438d3bcfbe,1,1,FULL4D_CML_VALID,"[[8.6,10],[8.3159164453863443,10.2]]",1.5143631,1646,3292,0,1,0.700446286306094,0.2823459018988,0.0169014084507041,0,0,0.576297010899246,0.575754500435216,0.0250000000000004,0.557958222693172,54.8537563045794,0.149999999999999,0.347424043500057,0.197424043500058,1.3161602900004,0.288450110074394
RTC_S02_B049,289,49,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,P3,1,9,0,-1.63367978613776,194.523469831904,194.523469831904,2917.85204747856,4250.41411768074,562c97a19f928127ab5dd7f6b1aba81f125a492a08e79fae980e83438d3bcfbe,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,"[[null,null],[null,null]]",0.00410555044642857,0,0,0,NaN,NaN,NaN,0.0169014084507041,0,0,NaN,NaN,NaN,NaN,NaN,0.149999999999999,NaN,NaN,NaN,NaN
