domain,method_id,nominal_snr_db,L,total,applicable,valid,structural_na,algorithmic_invalid,valid_rate,localization_success_rate,resolution_success_rate,median_d_max_bw,P90_d_max_bw,median_joint_RMSE_deg,P90_joint_RMSE_deg,median_axis_error_deg,P90_axis_error_deg,median_rho_error_deg,P90_rho_error_deg,runtime_total_sec,runtime_median_sec,runtime_P90_sec,score_call_count,SVD_call_count,eig_call_count,failure_reasons
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,1,80,60,0,20,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0563411,0.00044145,0.00100445,0,60,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[60,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,4,80,60,1,20,59,0.0166666666666667,0.0166666666666667,0,0.0777691129801669,0.0777691129801669,0.165468847481797,0.165468847481797,2.18815284823973,2.18815284823973,0.265747131444299,0.265747131444299,2.3817114,0.00059585,0.000831,5092,5152,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[59,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,-6,8,80,60,0,20,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0469352,0.0007415,0.0009375,0,60,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[60,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,1,80,60,2,20,58,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0399330001985844,0.0405722801066955,0.0924048158949313,0.101640384532221,1.1292389163455,1.96440737768508,0.160405198130139,0.179499287460289,3.7670796,0.0004622,0.00058545,9610,9670,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[58,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,4,80,60,1,20,59,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0167688424904861,0.0167688424904861,0.0521242312367394,0.0521242312367394,2.8725465689984,2.8725465689984,0.0959066008672037,0.0959066008672037,2.1506276,0.00058645,0.00076095,4873,4933,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[59,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,0,8,80,60,2,20,58,0.0333333333333333,0.0333333333333333,0,0.0251775012555889,0.0318627976085388,0.0683877947948098,0.0801400917507549,1.93417987403555,2.65567786898844,0.111024001043889,0.111491046184475,4.8750089,0.0007567,0.00097935,9836,9896,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[58,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,1,80,60,3,20,57,0.05,0.05,0.0333333333333333,0.0402013191860142,0.0683727581919828,0.107736994838538,0.147233197052131,2.11458881895078,8.1096080844361,0.214728293407692,0.262403270584652,5.7751708,0.0004546,0.00059755,14706,14766,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[57,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,4,80,60,6,20,54,0.1,0.1,0,0.0457621536286728,0.049298871423531,0.10305757627127,0.127859763097698,0.953938819857956,2.55822403236561,0.061990453349451,0.230700354853794,11.2056996,0.00065845,0.72356375,26253,26313,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[54,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,6,8,80,60,10,20,50,0.166666666666667,0.166666666666667,0.0166666666666667,0.045223912355296,0.0697374977844093,0.0993549825556361,0.143183514404732,1.07252238697566,5.75009274242504,0.0908352299184363,0.243163459166881,23.1179887,0.00084885,2.25530145,45228,45288,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[50,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,1,80,60,8,20,52,0.133333333333333,0.133333333333333,0.0166666666666667,0.0315077412360528,0.0574594509446176,0.0812247626723634,0.13251746599923,0.517651227765126,1.48931595205226,0.143132830810737,0.262831528015488,13.5336207,0.0004584,1.52741885,36709,36769,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[52,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,4,80,60,14,20,46,0.233333333333333,0.233333333333333,0.0166666666666667,0.0516566218979713,0.0615598588961631,0.121607807755536,0.141119183023481,1.07701873147921,2.61931073889478,0.116099315188502,0.256128464442407,28.4692452,0.0006232,2.1936909,63889,63949,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[46,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,10,8,80,60,18,20,42,0.3,0.3,0.0833333333333333,0.0317071194380706,0.0524117992300009,0.0766921456803659,0.122242334053906,0.416727855102709,1.6796922049408,0.129208483386939,0.203764196198707,40.6277919,0.0008287,2.4212956,82037,82097,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[42,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,1,80,60,16,20,44,0.266666666666667,0.266666666666667,0.0333333333333333,0.0281985124195975,0.0511888136558389,0.0768827481379387,0.129173108254969,0.434728401285586,1.9286906610341,0.144061915970301,0.252983916706828,28.6390996,0.0004639,1.9712897,76306,76366,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[44,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,4,80,60,20,20,40,0.333333333333333,0.333333333333333,0.116666666666667,0.0367375127349523,0.0709920451702219,0.0859295607779668,0.150285838891736,0.832651399322577,2.67296797348234,0.13412579626359,0.273557669690385,34.4925206,0.00068065,2.00552785,87553,87613,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[40,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,14,8,80,60,24,20,36,0.4,0.4,0.266666666666667,0.0335748037916411,0.0563767274529975,0.0754611480656696,0.129286792052962,0.322701919321255,1.67202563892555,0.094242618657313,0.191315597884882,47.5523393,0.00095515,2.30591625,102468,102528,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[36,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,1,80,60,22,20,38,0.366666666666667,0.366666666666667,0.0833333333333333,0.0259573764463604,0.0539485056367024,0.0758085182843912,0.147073031921662,0.420300150428247,2.85689525773808,0.138614015866776,0.241305147418307,37.0685949,0.0005642,1.9338945,97980,98040,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[38,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,4,80,60,30,20,30,0.5,0.5,0.216666666666667,0.0270124347206564,0.0668188806977603,0.0705612418941559,0.14921965889327,0.616807181393148,2.39258721133683,0.122846084859226,0.272105996870109,56.4374795,0.6799769,2.36531955,131726,131786,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[30,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,18,8,80,60,30,20,30,0.5,0.5,0.383333333333333,0.0207140027752135,0.0341534585302088,0.0530776039596006,0.0837203634040708,0.236231410739747,1.08314292484931,0.0481102596778009,0.12967793386821,55.2835996,0.77373955,2.1784357,124826,124886,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[30,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,22,1,80,60,25,20,35,0.416666666666667,0.416666666666667,0.133333333333333,0.0236402630096702,0.0626263077105897,0.0733842436794535,0.149007320565323,0.239291600682183,2.01371939276636,0.135291332900279,0.239005590163834,41.363804,0.0005732,1.92560875,108555,108615,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[35,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,22,4,80,60,38,20,22,0.633333333333333,0.633333333333333,0.35,0.0227829124514618,0.0594486548160874,0.0585124786612793,0.131173929019771,0.497637838897287,1.57126365666376,0.0776012007303328,0.223484483296942,70.3428861,1.53356205,2.27710935,162729,162789,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[22,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,22,8,80,60,41,20,19,0.683333333333333,0.683333333333333,0.566666666666667,0.0133076787952202,0.0361613186883157,0.0316056133121821,0.0778954287847367,0.240941527210904,0.841251333490632,0.0338723375569,0.0898418035176726,79.0334933,1.63450595,2.46478595,171772,171832,120,"{""reason"":[""ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN"",""NOT_APPLICABLE_EQUAL_ELEVATION""],""count"":[19,20]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,-6,1,80,60,0,20,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.140814,0.0015501,0.0023834,3660,0,60,"{""reason"":[""NOT_APPLICABLE_EQUAL_ELEVATION"",""ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS"",""ROOT_MUSIC_FEWER_THAN_TWO_REGISTERED_ROOTS""],""count"":[20,56,4]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,-6,4,80,60,0,20,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1151016,0.00176275,0.00232395,3660,0,60,"{""reason"":[""NOT_APPLICABLE_EQUAL_ELEVATION"",""ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS""],""count"":[20,60]}"
ELEMENT,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,-6,8,80,60,0,20,60,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1183525,0.0018851,0.0022818,3660,0,60,"{""reason"":[""NOT_APPLICABLE_EQUAL_ELEVATION"",""ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS""],""count"":[20,60]}"
