row_type,scope_type,scope_value,white_beamspace_snr_target_db,method_id,reference_method_id,comparison_id,total_count,valid_count,valid_rate,median_joint_RMSE_deg,p90_joint_RMSE_deg,median_center_error_deg,p90_center_error_deg,median_axis_error_deg,p90_axis_error_deg,median_rho_error_deg,p90_rho_error_deg,median_rho_relative_error,p90_rho_relative_error,median_separation_vector_error_deg,p90_separation_vector_error_deg,upgrade_rate,fallback_rate,mean_score_call_count,mean_SVD_call_count,median_runtime_sec,p90_runtime_sec,paired_count,wins,ties,losses,non_tie_win_rate,median_paired_delta_deg,p90_paired_delta_deg
METHOD,EXACT_CELL,0|P4|WHITE|L=4,0,CORE_PLUS,,,10,10,1,0.497834828717117,NaN,0.432752346820895,NaN,45.1292528876595,NaN,0.157230598246403,NaN,1.57230598246403,NaN,0.207977949802242,NaN,0.7,0.3,1328.5,2706.6,0.77563325,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P4|WHITE|L=4,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.401629304066579,NaN,0.228077640640442,NaN,45,NaN,0.141421356237309,NaN,1.4142135623731,NaN,0.223681287910395,NaN,0.2,0.8,384.4,842.7,4.26878665,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P4|WHITE|L=4,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1,8,1,0.5,0,NaN
PAIRWISE,EXACT_CELL,0|P4|WHITE|L=4,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6,2,2,0.75,-0.0521002749884379,NaN
METHOD,EXACT_CELL,0|P4|WHITE|L=8,0,CORE_LITE,,,10,10,1,0.342522329744881,NaN,0.206155281280883,NaN,45,NaN,0.423606797749978,NaN,4.23606797749979,NaN,0.443876614762512,NaN,0,0,172.4,394.4,0.147562,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P4|WHITE|L=8,0,CORE_PLUS,,,10,10,1,0.342522329744881,NaN,0.193216422527042,NaN,45,NaN,0.192657474416514,NaN,1.92657474416514,NaN,0.204256701252912,NaN,0.6,0.4,1565.2,3181.4,0.8398544,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P4|WHITE|L=8,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.342522329744881,NaN,0.213922878918852,NaN,45,NaN,0.423606797749978,NaN,4.23606797749979,NaN,0.443876614762512,NaN,0.1,0.9,413.9,903.4,4.22574065,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P4|WHITE|L=8,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,9,1,0,0,NaN
PAIRWISE,EXACT_CELL,0|P4|WHITE|L=8,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,4,4,0.333333333333333,0,NaN
METHOD,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,0,CORE_LITE,,,10,10,1,0.609587568321997,NaN,0.255146703897898,NaN,45,NaN,0.347213595499957,NaN,3.47213595499957,NaN,0.390021380535274,NaN,0,0,159.6,367.6,0.1357131,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,0,CORE_PLUS,,,10,10,1,0.610278086678493,NaN,0.412818713604312,NaN,45,NaN,0.217222553766592,NaN,2.17222553766592,NaN,0.275679340687126,NaN,0.6,0.4,1500.8,3051.6,0.96023825,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.609587568321997,NaN,0.255146703897898,NaN,45,NaN,0.347213595499957,NaN,3.47213595499957,NaN,0.390021380535274,NaN,0,1,402.4,879.2,4.21859665,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,10,0,0,0,NaN
PAIRWISE,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,6,2,0.5,0,NaN
METHOD,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,0,CORE_LITE,,,10,10,1,0.419953795483365,NaN,0.193216422527041,NaN,45,NaN,0.323606797749978,NaN,3.23606797749978,NaN,0.381538574053198,NaN,0,0,162.9,372.9,0.15701875,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,0,CORE_PLUS,,,10,10,1,0.375894344716616,NaN,0.182150406128408,NaN,47.9005545854152,NaN,0.208486439110141,NaN,2.08486439110142,NaN,0.238802528569651,NaN,0.6,0.4,1942.2,3933.1,1.4444388,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.350960702874708,NaN,0.184694319898604,NaN,45.9824052594439,NaN,0.223885966865266,NaN,2.23885966865266,NaN,0.285008810480956,NaN,0.4,0.6,413.6,900.3,4.42925055,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,6,1,0.75,0,NaN
PAIRWISE,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4,1,5,0.444444444444444,0.000384592376811918,NaN
METHOD,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,0,CORE_LITE,,,10,10,1,0.350669461178432,NaN,0.228077640640442,NaN,40.2688388959872,NaN,0.347213595499958,NaN,3.47213595499958,NaN,0.390021380535275,NaN,0,0,168.2,384.2,0.15648695,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,0,CORE_PLUS,,,10,10,1,0.285006476724579,NaN,0.25,NaN,40.3646445170587,NaN,0.265028153987288,NaN,2.65028153987289,NaN,0.326880741078285,NaN,0.4,0.6,2163,4375.1,1.49305785,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.172868779333958,NaN,0.11828194528177,NaN,36.4425885254709,NaN,0.140921356237309,NaN,1.40921356237309,NaN,0.156265500575814,NaN,0.6,0.4,416.7,907.2,4.4844391,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6,4,0,1,-0.107201323200758,NaN
PAIRWISE,EXACT_CELL,0|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6,4,0,1,-0.0434542140121222,NaN
METHOD,EXACT_CELL,6|P1|WHITE|L=1,6,CORE_LITE,,,10,10,1,0.462852749952735,NaN,0.269917281883408,NaN,22.5000000000001,NaN,0.206449510224598,NaN,0.688165034081994,NaN,0.239082048713149,NaN,0,0,151.7,349.7,0.161055,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|WHITE|L=1,6,CORE_PLUS,,,10,10,1,0.422200511491919,NaN,0.156628420453447,NaN,18.4349488229221,NaN,0.147213595499958,NaN,0.49071198499986,NaN,0.193005363791125,NaN,0.6,0.4,1594.3,3236,1.18811745,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|WHITE|L=1,6,TANGENT_PROFILE_SAFE,,,10,10,1,0.395425920312525,NaN,0.179192221412727,NaN,27.9028620349831,NaN,0.206449510224597,NaN,0.688165034081991,NaN,0.239082048713149,NaN,0.3,0.7,385.8,843.9,4.5819367,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,6|P1|WHITE|L=1,6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,7,0,1,0,NaN
PAIRWISE,EXACT_CELL,6|P1|WHITE|L=1,6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,4,3,0.5,0,NaN
METHOD,EXACT_CELL,6|P1|WHITE|L=4,6,CORE_LITE,,,10,10,1,0.141681308325435,NaN,0.120710678118654,NaN,22.5000000000001,NaN,0.123606797749979,NaN,0.412022659166596,NaN,0.20036897924864,NaN,0,0,184.2,416.2,0.14720535,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|WHITE|L=4,6,CORE_PLUS,,,10,10,1,0.180240552341822,NaN,0.134654235831855,NaN,22.5,NaN,0.147213595499958,NaN,0.49071198499986,NaN,0.247920644563966,NaN,0.4,0.6,1994.4,4038,1.0305145,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|WHITE|L=4,6,TANGENT_PROFILE_SAFE,,,10,10,1,0.143901889516071,NaN,0.0955017972216697,NaN,17.6734872026723,NaN,0.103331771237342,NaN,0.344439237457806,NaN,0.259482328582405,NaN,0.8,0.2,447.1,968,4.3606615,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,6|P1|WHITE|L=4,6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,2,3,0.625,-0.0069960310704114,NaN
PAIRWISE,EXACT_CELL,6|P1|WHITE|L=4,6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6,2,2,0.75,-0.0116938349097809,NaN
METHOD,EXACT_CELL,6|P1|WHITE|L=8,6,CORE_LITE,,,10,10,1,0.143790631140787,NaN,0.141421356237309,NaN,18.4349488229221,NaN,0.100000000000001,NaN,0.333333333333337,NaN,0.18825928602022,NaN,0,0,158.8,364.8,0.14298825,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|WHITE|L=8,6,CORE_PLUS,,,10,10,1,0.19622675976285,NaN,0.182514076993644,NaN,18.5260828357981,NaN,0.123606797749979,NaN,0.412022659166599,NaN,0.18825928602022,NaN,0.6,0.4,2344.5,4737.3,1.69069345,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|WHITE|L=8,6,TANGENT_PROFILE_SAFE,,,10,10,1,0.152116752186211,NaN,0.0894552898410459,NaN,18.4349488229221,NaN,0.124767762661891,NaN,0.415892542206303,NaN,0.204667139874846,NaN,0.5,0.5,405.7,884.6,4.29569435,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,6|P1|WHITE|L=8,6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,5,2,0.6,0,NaN
PAIRWISE,EXACT_CELL,6|P1|WHITE|L=8,6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,3,2,0.714285714285714,-0.00273428657889595,NaN
METHOD,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,6,CORE_LITE,,,10,10,1,0.487201474237616,NaN,0.358113883008419,NaN,31.0513644845262,NaN,0.299070478491457,NaN,0.996901594971525,NaN,0.421640739774067,NaN,0,0,161,369,0.13039015,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,6,CORE_PLUS,,,10,10,1,0.405925732971092,NaN,0.336830335501736,NaN,19.4126270697063,NaN,0.0924912593857544,NaN,0.308304197952515,NaN,0.27452336885711,NaN,0.7,0.3,1715,3478.7,0.9435568,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,6,TANGENT_PROFILE_SAFE,,,10,10,1,0.487201474237616,NaN,0.358113883008419,NaN,31.0513644845262,NaN,0.299070478491457,NaN,0.996901594971525,NaN,0.421640739774067,NaN,0,1,418.2,909.4,4.21144645,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,10,0,0,0,NaN
PAIRWISE,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,3,5,0.285714285714286,0.00233670598548433,NaN
METHOD,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,6,CORE_LITE,,,10,10,1,0.447381047959506,NaN,0.120710678118654,NaN,45,NaN,0.147213595499957,NaN,0.490711984999859,NaN,0.212478672477061,NaN,0,0,162,372,0.1405378,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,6,CORE_PLUS,,,10,10,1,0.449277976550331,NaN,0.120916878518806,NaN,40.7927618856911,NaN,0.296226225338828,NaN,0.987420751129427,NaN,0.299228475425404,NaN,0.8,0.2,1846.6,3742.7,1.16693785,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,6,TANGENT_PROFILE_SAFE,,,10,10,1,0.166218035228455,NaN,0.115277959582698,NaN,35.3815878410574,NaN,0.195174501425727,NaN,0.65058167141909,NaN,0.27359864123539,NaN,0.5,0.5,413.8,901.6,4.36201465,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,5,3,0.4,0,NaN
PAIRWISE,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,2,3,0.625,-0.00189692859082513,NaN
METHOD,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=8,6,CORE_LITE,,,10,10,1,0.141681308325435,NaN,0.141421356237309,NaN,5.65496623701018,NaN,0.0821854415126693,NaN,0.273951471708898,NaN,0.1027082867728,NaN,0,0,178.4,404.4,0.14579025,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=8,6,CORE_PLUS,,,10,10,1,0.141681308325435,NaN,0.141421356237309,NaN,2.62618009485248,NaN,0.108164457657778,NaN,0.360548192192594,NaN,0.129087916146007,NaN,0.5,0.5,2743.1,5534.7,2.20657405,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=8,6,TANGENT_PROFILE_SAFE,,,10,10,1,0.153857361607508,NaN,0.0754909756849317,NaN,10.7980971419188,NaN,0.298982859842226,NaN,0.996609532807421,NaN,0.299001101215634,NaN,0.6,0.4,428.1,929.8,4.3797383,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=8,6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4,4,2,0.666666666666667,0,NaN
PAIRWISE,EXACT_CELL,6|P1|STAGE5_TOEPLITZ_CORRELATED|L=8,6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4,1,5,0.444444444444444,0.0067150370269097,NaN
METHOD,EXACT_CELL,6|P2|WHITE|L=1,6,CORE_LITE,,,10,10,1,0.538195839276832,NaN,0.211803398874989,NaN,24.1832303317148,NaN,0.339834563766817,NaN,1.69917281883409,NaN,0.423606797749978,NaN,0,0,151.9,349.9,0.14503725,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P2|WHITE|L=1,6,CORE_PLUS,,,10,10,1,0.556776436283002,NaN,0.309309459715238,NaN,20.1181791546368,NaN,0.339834563766817,NaN,1.69917281883409,NaN,0.423606797749978,NaN,0.4,0.6,1502.6,3052.7,1.51276545,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P2|WHITE|L=1,6,TANGENT_PROFILE_SAFE,,,10,10,1,0.538195839276832,NaN,0.211803398874989,NaN,24.1832303317148,NaN,0.339834563766817,NaN,1.69917281883409,NaN,0.365028153987288,NaN,0.1,0.9,427.6,927.3,4.5769034,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,6|P2|WHITE|L=1,6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1,9,0,1,0,NaN
PAIRWISE,EXACT_CELL,6|P2|WHITE|L=1,6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,7,0,1,0,NaN
METHOD,EXACT_CELL,6|P2|WHITE|L=4,6,CORE_LITE,,,10,10,1,0.264575131106459,NaN,0.182514076993644,NaN,35.7825255885388,NaN,0.165028153987289,NaN,0.825140769936449,NaN,0.282842712474619,NaN,0,0,156.7,360.7,0.1407484,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P2|WHITE|L=4,6,CORE_PLUS,,,10,10,1,0.457962784201193,NaN,0.199605625768613,NaN,26.229758473643,NaN,0.198993978996102,NaN,0.994969894980512,NaN,0.216436996306564,NaN,0.9,0.1,1975.2,3999.3,1.26476785,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P2|WHITE|L=4,6,TANGENT_PROFILE_SAFE,,,10,10,1,0.168474682869859,NaN,0.104675941389828,NaN,44.9110769120793,NaN,0.20156161551162,NaN,1.0078080775581,NaN,0.279115101913056,NaN,0.6,0.4,415.8,904.9,4.28964985,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,6|P2|WHITE|L=4,6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,4,1,0.833333333333333,-0.00685476652969468,NaN
PAIRWISE,EXACT_CELL,6|P2|WHITE|L=4,6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6,1,3,0.666666666666667,-0.0227163815526099,NaN
METHOD,EXACT_CELL,6|P2|WHITE|L=8,6,CORE_LITE,,,10,10,1,0.3,NaN,0.220710678118655,NaN,18.4349488229219,NaN,0.247213595499957,NaN,1.23606797749979,NaN,0.341421356237309,NaN,0,0,175.5,399.5,0.1480924,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P2|WHITE|L=8,6,CORE_PLUS,,,10,10,1,0.303180179155688,NaN,0.214530676133281,NaN,22.4999999999999,NaN,0.247213595499957,NaN,1.23606797749979,NaN,0.341421356237309,NaN,0.6,0.4,1633.8,3317.5,0.87259525,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P2|WHITE|L=8,6,TANGENT_PROFILE_SAFE,,,10,10,1,0.3,NaN,0.225149275995702,NaN,22.4999999999999,NaN,0.223106797749979,NaN,1.1155339887499,NaN,0.302882132391923,NaN,0.4,0.6,423.3,921.1,4.22262905,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,6|P2|WHITE|L=8,6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,6,1,0.75,0,NaN
PAIRWISE,EXACT_CELL,6|P2|WHITE|L=8,6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,2,1,0.875,-0.00318017915568725,NaN
METHOD,EXACT_CELL,6|P2|STAGE5_TOEPLITZ_CORRELATED|L=1,6,CORE_LITE,,,10,10,1,0.33166247903554,NaN,0.261803398874989,NaN,35.7825255885389,NaN,0.165028153987288,NaN,0.825140769936444,NaN,0.241421356237309,NaN,0,0,160.7,368.7,0.130584,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P2|STAGE5_TOEPLITZ_CORRELATED|L=1,6,CORE_PLUS,,,10,10,1,0.337017710448938,NaN,0.269917281883408,NaN,35.7825255885389,NaN,0.140912898319766,NaN,0.704564491598832,NaN,0.209827293250619,NaN,0.5,0.5,1967.4,3983.5,1.29407245,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P2|STAGE5_TOEPLITZ_CORRELATED|L=1,6,TANGENT_PROFILE_SAFE,,,10,10,1,0.315831239517771,NaN,0.261803398874989,NaN,44.9999999999999,NaN,0.140921356237308,NaN,0.704606781186544,NaN,0.199999999999999,NaN,0.1,0.9,374,821.3,4.1820261,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,6|P2|STAGE5_TOEPLITZ_CORRELATED|L=1,6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1,9,0,1,0,NaN
PAIRWISE,EXACT_CELL,6|P2|STAGE5_TOEPLITZ_CORRELATED|L=1,6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,4,3,0.5,0,NaN
METHOD,EXACT_CELL,6|P2|STAGE5_TOEPLITZ_CORRELATED|L=4,6,CORE_LITE,,,10,10,1,0.264575131106459,NaN,0.182514076993644,NaN,26.5650511770779,NaN,0.247213595499959,NaN,1.2360679774998,NaN,0.282842712474619,NaN,0,0,163.7,373.7,0.1564407,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,6|P2|STAGE5_TOEPLITZ_CORRELATED|L=4,6,CORE_PLUS,,,10,10,1,0.258204732461081,NaN,0.189298709486295,NaN,26.5650511770779,NaN,0.247213595499959,NaN,1.2360679774998,NaN,0.282842712474619,NaN,0.7,0.3,1771.3,3590.3,1.3537247,NaN,0,0,0,0,NaN,NaN,NaN
