row_type,scope_type,scope_value,method_id,reference_method_id,total_count,valid_count,valid_rate,median_joint_RMSE_deg,p90_joint_RMSE_deg,median_center_error_deg,p90_center_error_deg,median_axis_error_deg,p90_axis_error_deg,median_rho_error_deg,p90_rho_error_deg,median_rho_relative_error,p90_rho_relative_error,median_separation_vector_error_deg,p90_separation_vector_error_deg,upgrade_rate,fallback_rate,mean_score_call_count,mean_SVD_call_count,median_runtime_sec,p90_runtime_sec,resulting_element_snr_median_db,resulting_element_snr_min_db,resulting_element_snr_max_db,realized_white_snr_median_db,realized_white_snr_p90_db,comparison_id,paired_count,wins,ties,losses
METHOD,SNR_X_PROFILE,6|P3,CORE_LITE,,6,6,1,0.206872930440884,0.382048233160597,0.161803398874989,0.361803398874988,26.5650511770781,54.2174744114611,0.215028153987289,0.297213595499959,1.43352102658194,1.98142396999974,0.263155746576263,0.361634549643285,0,0,169,385,0.15693905,0.18422085,-16.0491865935439,-16.6831939042935,-15.4197195094785,5.63631023760407,6.20151722920226,,0,0,0,0
METHOD,SNR_X_PROFILE,6|P3,CORE_PLUS,,6,6,1,0.205033744201188,0.386916611330891,0.156905718263735,0.370273900492468,26.5650511770781,53.5645787809837,0.198511945215295,0.297213595499958,1.32341296810198,1.98142396999974,0.263155746576263,0.344441620416728,0.333333333333333,0.666666666666667,2469,4986,1.66366805,2.78004745,-16.0491865935439,-16.6831939042935,-15.4197195094785,5.63631023760407,6.20151722920226,,0,0,0,0
METHOD,SNR_X_PROFILE,6|P3,TANGENT_PROFILE_SAFE,,6,6,1,0.151878920143727,0.374264258590795,0.0938097473983159,0.34638316173323,23.5528257239584,49.4015342412398,0.151885874927003,0.297213595499959,1.01257249951336,1.98142396999974,0.156464250667064,0.361634549643285,0.666666666666667,0.333333333333333,432.666666666667,938.333333333333,4.5087646,4.5920752,-16.0491865935439,-16.6831939042935,-15.4197195094785,5.63631023760407,6.20151722920226,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,6|P3,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,4,2,0
PAIRWISE,SNR_X_PROFILE,6|P3,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,5,1,0
METHOD,SNR_X_PROFILE,6|P4,CORE_LITE,,6,6,1,0.349927984661363,0.462884459803884,0.19321642252704,0.326556443707464,39.3450337629899,67.4999999999999,0.182842712474619,0.809901951359279,1.82842712474619,8.0990195135928,0.241421356237309,0.835474668836929,0,0,165,377.666666666667,0.14919845,0.17234965,-16.0333341815117,-16.6485704062801,-15.4197204167865,6.43984073109583,8.30235302713741,,0,0,0,0
METHOD,SNR_X_PROFILE,6|P4,CORE_PLUS,,6,6,1,0.268389169981525,0.401218345717807,0.195343594835941,0.335264533873805,46.9178382275162,69.784243350919,0.163795574252207,0.468258705201015,1.63795574252207,4.68258705201015,0.215136672748229,0.488471560167108,0.833333333333333,0.166666666666667,1490.66666666667,3030.83333333333,1.11905295,1.7271242,-16.0333341815117,-16.6485704062801,-15.4197204167865,6.43984073109583,8.30235302713741,,0,0,0,0
METHOD,SNR_X_PROFILE,6|P4,TANGENT_PROFILE_SAFE,,6,6,1,0.127976174872998,0.339313498282013,0.0821910983666894,0.182402552003527,40.1016036908957,72.9915074483125,0.140695409442254,0.55451771736165,1.40695409442254,5.54517717361651,0.160547801169524,0.581899637415186,0.833333333333333,0.166666666666667,419.833333333333,913.333333333333,4.52956255,4.6048521,-16.0333341815117,-16.6485704062801,-15.4197204167865,6.43984073109583,8.30235302713741,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,6|P4,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,5,1,0
PAIRWISE,SNR_X_PROFILE,6|P4,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,4,0,2
METHOD,SNR_X_NOISE,6|WHITE,CORE_LITE,,12,12,1,0.2375,0.496818359770726,0.170710678118655,0.223606797749979,22.5000000000001,45,0.141421356237309,0.578230025103292,1.41421356237309,2.14604989415155,0.266317442174352,0.600162918322839,0,0,159.916666666667,367.583333333333,0.14642915,0.18376989,-15.4197204457247,-15.4197207417143,-15.4197195094785,5.93983437553467,6.70977088139928,,0,0,0,0
METHOD,SNR_X_NOISE,6|WHITE,CORE_PLUS,,12,12,1,0.244787565553229,0.496629687156186,0.206986856162498,0.476741618033268,22.9654180625152,45,0.202567225474314,0.422061795483866,1.21992343403228,2.14419229115152,0.254206350814798,0.43534405260352,0.583333333333333,0.416666666666667,2226.58333333333,4502.25,1.57541535,2.68489266,-15.4197204457247,-15.4197207417143,-15.4197195094785,5.93983437553467,6.70977088139928,,0,0,0,0
METHOD,SNR_X_NOISE,6|WHITE,TANGENT_PROFILE_SAFE,,12,12,1,0.185928350190369,0.496818359770726,0.114520425516971,0.221861646103069,19.4877745468804,46.3618258702304,0.194065032353127,0.578230025103292,1.42785992726923,2.14604989415155,0.219018953692079,0.600162918322839,0.583333333333333,0.416666666666667,411.166666666667,896.083333333333,4.51908335,4.56588342,-15.4197204457247,-15.4197207417143,-15.4197195094785,5.93983437553467,6.70977088139928,,0,0,0,0
PAIRWISE,SNR_X_NOISE,6|WHITE,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,12,7,5,0
PAIRWISE,SNR_X_NOISE,6|WHITE,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,12,6,2,4
METHOD,SNR_X_NOISE,6|STAGE5_TOEPLITZ_CORRELATED,CORE_LITE,,12,12,1,0.295773797371133,0.52652177636938,0.2151387818866,0.490311288741491,35.782525588539,61.5914539406299,0.11642135623731,0.297213595499959,0.609475708248738,1.98142396999975,0.209316976878972,0.394817219860599,0,0,164.916666666667,377.583333333333,0.15101645,0.18503225,-16.6632462019874,-16.7586511928087,-16.6469478423104,6.2062798814863,6.68570787833068,,0,0,0,0
METHOD,SNR_X_NOISE,6|STAGE5_TOEPLITZ_CORRELATED,CORE_PLUS,,12,12,1,0.315609199687501,0.539715963649687,0.195343594835941,0.50991808301952,31.3226954049634,58.8039879089157,0.198897941242676,0.298795467873203,0.994916016424549,1.96612428547438,0.202585536573488,0.363869947252796,0.666666666666667,0.333333333333333,1738.83333333333,3526.83333333333,1.29010345,2.2317215,-16.6632462019874,-16.7586511928087,-16.6469478423104,6.2062798814863,6.68570787833068,,0,0,0,0
METHOD,SNR_X_NOISE,6|STAGE5_TOEPLITZ_CORRELATED,TANGENT_PROFILE_SAFE,,12,12,1,0.156053798857723,0.521242332443715,0.112867574282427,0.486055512754638,30.9665854183178,62.9695443286701,0.0995000000000004,0.287392235949962,0.661666666666669,1.88278157299977,0.139674191903585,0.309388457932184,0.5,0.5,427,927.75,4.53883515,4.6051585,-16.6632462019874,-16.7586511928087,-16.6469478423104,6.2062798814863,6.68570787833068,,0,0,0,0
PAIRWISE,SNR_X_NOISE,6|STAGE5_TOEPLITZ_CORRELATED,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,12,5,6,1
PAIRWISE,SNR_X_NOISE,6|STAGE5_TOEPLITZ_CORRELATED,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,12,11,1,0
