scope_type,white_snr_db,profile_id,noise_profile_id,L,method_id,total_count,applicable_count,fit_valid_count,valid_rate,stationary_count,converged_count,max_sweep_valid_count,numerical_incomplete_count,median_joint_RMSE_deg,p90_joint_RMSE_deg,median_center_error_deg,p90_center_error_deg,median_axis_error_deg,p90_axis_error_deg,median_rho_error_deg,p90_rho_error_deg,median_rho_relative_error,p90_rho_relative_error,median_separation_vector_error_deg,p90_separation_vector_error_deg,median_score_call_count,median_SVD_call_count,median_eig_call_count,median_runtime_sec,p90_runtime_sec,paired_count,tangent_wins,ties,tangent_losses,non_tie_tangent_win_rate,median_paired_delta_deg,p90_paired_delta_deg,paired_tangent_median_RMSE_deg,paired_tangent_p90_RMSE_deg,paired_baseline_median_RMSE_deg,paired_baseline_p90_RMSE_deg,complete_likelihood_count,complete_tangent_median_RMSE_deg,complete_tangent_p90_RMSE_deg,complete_baseline_median_RMSE_deg,complete_baseline_p90_RMSE_deg,complete_wins,complete_ties,complete_losses,complete_median_delta_deg,complete_p90_delta_deg
SNR_PROFILE,18,P4,ALL,NaN,FULL4D_BEAMSPACE_CML_MULTISTART,60,60,60,1,1,8,51,7,0.196677355077836,0.450061153697243,0.125845674596955,0.337862126464899,22.2464542929479,54.4303855951999,0.241645117188739,0.508437464545967,2.41645117188739,5.08437464545968,0.257415500619722,0.518991348154554,4907.5,9815,0,4.37754195,5.78897729,60,51,0,9,0.85,-0.0758106466720171,0.00954713310968815,0.108093390061853,0.37995699765921,0.196677355077836,0.450061153697243,53,0.101895798968524,0.385309916485634,0.217333558151516,0.467014584210179,48,0,5,-0.0841111282628307,-0.00274438070465141
SNR_PROFILE,18,P4,ALL,NaN,BEAMSPACE_MUSIC_K2,60,40,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0334470539285714,0.0409950480357143,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,18,P4,ALL,NaN,FULL4D_ELEMENT_CML_MULTISTART,60,10,10,1,0,3,7,0,0.200565179353424,0.381282986115991,0.153473157313794,0.315799425475385,20.3507852670653,72.4231747636339,0.225042207927752,0.361986292218812,2.25042207927752,3.61986292218813,0.249384190887124,0.431154563334197,4851.5,4851.5,0,42.81320655,93.1848852,10,7,0,3,0.7,-0.0519947570354683,0.0894565231570234,0.0959661089245857,0.381013338771776,0.200565179353424,0.381282986115991,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P1,ALL,NaN,TANGENT_PROFILE_SAFE,60,60,60,1,0,0,0,0,0.0627528981521862,0.152118018524859,0.0141235900559055,0.0596109264785739,1.60840143385379,6.16944972763274,0.0900250087405113,0.298999999999997,0.300083362468372,0.996666666666659,0.090186869522028,0.299000117830039,398,868,0,4.31753295,4.7646737,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P1,ALL,NaN,FULL4D_BEAMSPACE_CML_MULTISTART,60,60,60,1,2,1,57,12,0.082656477571114,0.133703880693014,0.0297114544293864,0.116221621359887,1.73433247323144,5.75467698835778,0.0512597890162127,0.221942891227363,0.170865963387376,0.739809637424546,0.0591088784993373,0.225173778069524,4976,9952,0,4.34523655,4.97825177,60,40,0,20,0.666666666666667,-0.00834747347079983,0.0514705017997803,0.0627528981521862,0.152118018524859,0.082656477571114,0.133703880693014,48,0.0668999556301235,0.153119610864209,0.0899691714500906,0.139479877270977,35,0,13,-0.01110895664924,0.0496856168564615
SNR_PROFILE,22,P1,ALL,NaN,BEAMSPACE_MUSIC_K2,60,40,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0333164059821429,0.0392560243392857,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P1,ALL,NaN,FULL4D_ELEMENT_CML_MULTISTART,60,10,10,1,0,0,10,0,0.08467769661071,0.107969702008003,0.0543592602926435,0.107238677249554,1.19893505724516,3.8961671264794,0.059700456506759,0.132012501329655,0.199001521689197,0.44004167109885,0.060043537657343,0.13437380322361,4910,4910,0,46.53628185,89.4513835,10,6,0,4,0.6,-0.00519497774946822,0.0497030926926552,0.0668999556301235,0.149688649787042,0.08467769661071,0.107969702008003,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P2,ALL,NaN,TANGENT_PROFILE_SAFE,60,60,60,1,0,0,0,0,0.114349252236091,0.232248767114926,0.0662354956263807,0.199999999999999,4.55189105139923,26.7857079932552,0.198957293862247,0.4,0.994786469311236,2.00000000000001,0.19900102984538,0.4,374,826,0,4.35052615,4.64470966,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P2,ALL,NaN,FULL4D_BEAMSPACE_CML_MULTISTART,60,60,60,1,7,15,38,7,0.200803889822116,0.368974220928661,0.134565677563079,0.302205176353821,5.23591249626615,21.693833355491,0.208785516760784,0.403374248909331,1.04392758380393,2.01687124454666,0.223953506254158,0.425966300547009,3676,7352,0,3.47569265,4.48696003,60,41,0,19,0.683333333333333,-0.0185614483143661,0.0237691837085225,0.114349252236091,0.232248767114926,0.200803889822116,0.368974220928661,53,0.121098978616264,0.257391494663896,0.213028840670785,0.380483096836134,38,0,15,-0.0212948087960679,0.00987469421155437
SNR_PROFILE,22,P2,ALL,NaN,BEAMSPACE_MUSIC_K2,60,40,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0331689539285714,0.0379146943392857,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P2,ALL,NaN,FULL4D_ELEMENT_CML_MULTISTART,60,10,10,1,1,5,4,0,0.213743975208919,0.268287588990471,0.124659042891909,0.214170571542363,1.03651424263025,18.387595746642,0.324165435003636,0.375253044477793,1.62082717501819,1.87626522238897,0.332182215254986,0.37732070592737,3943,3943,0,28.50629585,73.94475649,10,6,0,4,0.6,-0.0387141304841347,0.013264447067783,0.177089889446664,0.237301630729621,0.213743975208919,0.268287588990471,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P3,ALL,NaN,TANGENT_PROFILE_SAFE,60,60,60,1,0,0,0,0,0.0500864276276152,0.103077640640442,0.0124459466795468,0.0337874469210188,5.08731653191786,45.0000000000001,0.0720854885885354,0.149,0.480569923923574,0.993333333333341,0.0875329426685169,0.206155281280883,403,878.5,0,4.32015115,4.5986959,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P3,ALL,NaN,FULL4D_BEAMSPACE_CML_MULTISTART,60,60,60,1,10,8,42,7,0.134526794367178,0.265376288185782,0.0908235746787536,0.228523470419248,5.3218878319879,52.9440306489514,0.0905656406572102,0.309138077080077,0.60377093771474,2.0609205138672,0.11708197424927,0.358369509402349,4833.5,9667,0,4.2863874,5.64174291,60,47,0,13,0.783333333333333,-0.0374343029580158,0.0121810042081887,0.0500864276276152,0.103077640640442,0.134526794367178,0.265376288185782,53,0.0554047849284773,0.103077640640442,0.158705089679551,0.306071471484209,43,0,10,-0.100589464875308,0.00668371756424687
SNR_PROFILE,22,P3,ALL,NaN,BEAMSPACE_MUSIC_K2,60,40,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0333095080357143,0.0405883480357143,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P3,ALL,NaN,FULL4D_ELEMENT_CML_MULTISTART,60,10,10,1,1,5,4,0,0.0975507065311057,0.170499752147882,0.0636980298882862,0.103027670077486,3.45194566670927,28.0384825955001,0.149704862519738,0.256981037267513,0.998032416798266,1.71320691511677,0.159016521254001,0.271511388637838,4272.5,4272.5,0,14.43968625,90.49353537,10,7,0,3,0.7,-0.0342459540170934,0.0401453900022997,0.0316480339245706,0.0923677056636896,0.0975507065311057,0.170499752147882,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P4,ALL,NaN,TANGENT_PROFILE_SAFE,60,60,60,1,0,0,0,0,0.0865759186434198,0.20925294875916,0.0457669203906635,0.111803398874989,14.2171492787424,63.0683966061492,0.0990000000000006,0.347213595499958,0.990000000000008,3.47213595499959,0.0993465184997434,0.353761482156572,403,879,0,4.33110545,4.62377352,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P4,ALL,NaN,FULL4D_BEAMSPACE_CML_MULTISTART,60,60,60,1,3,3,54,6,0.17439852761113,0.366697676616458,0.10048647951156,0.276421474386174,14.9980048876444,54.467711024214,0.230676524041885,0.447985882420499,2.30676524041885,4.479858824205,0.233282591620426,0.461735908256828,4921.5,9843,0,4.3197748,5.67670222,60,49,0,11,0.816666666666667,-0.0724049302809953,0.0107342139730389,0.0865759186434198,0.20925294875916,0.17439852761113,0.366697676616458,54,0.0796221922693239,0.20925294875916,0.184695749772093,0.371110609727475,48,0,6,-0.0764418913783897,-0.00451244800839255
SNR_PROFILE,22,P4,ALL,NaN,BEAMSPACE_MUSIC_K2,60,40,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0332986539285714,0.0415240880357143,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,22,P4,ALL,NaN,FULL4D_ELEMENT_CML_MULTISTART,60,10,10,1,0,2,8,0,0.195056198393848,0.341166859776325,0.13690762335509,0.263099449715235,17.2420223528919,69.0602656199744,0.216122339773179,0.415813378418664,2.1612233977318,4.15813378418665,0.220697619059144,0.434198323875201,4865,4865,0,46.29175195,92.10941308,10,7,0,3,0.7,-0.0650653886327216,0.0623749774825255,0.0886569425002945,0.151946072317295,0.195056198393848,0.341166859776325,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
