scenario,data_split,trial_id,method,score,rss,normalized_score_gap_to_local_full,success_flag,wrong_local_peak_flag,num_score_eval_total,statistical_calibration_status,domain_hash,phase_factor
stress_core_coherent_weak_l4,STRESS_HOLDOUT,108,LOCAL_FULL_DML_REFERENCE,10134.4876512516,0.0731402604960749,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,108,CONVENTIONAL_DBF,10132.5485945903,2.01219692182895,0.000191332480541667,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,109,MAIN_GROUPED_CONDITIONAL_JOINT,10132.910268727,0.0760800899679452,7.18052111508286e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,109,GROUPED_CONDITIONAL_ONLY,10132.910268727,0.0760800899679452,7.18052111508286e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,109,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10132.910268727,0.0760800899679452,7.18052111508286e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,109,LOCAL_FULL_DML_REFERENCE,10132.910268727,0.0760800899606693,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,109,CONVENTIONAL_DBF,10130.9575068379,2.02884197906133,0.000192714811175958,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,110,MAIN_GROUPED_CONDITIONAL_JOINT,10133.5911285105,0.0749991891407262,1.79500966683784e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,110,GROUPED_CONDITIONAL_ONLY,10133.5911285105,0.0749991891407262,1.79500966683784e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,110,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.5911285105,0.0749991891407262,1.79500966683784e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,110,LOCAL_FULL_DML_REFERENCE,10133.5911285105,0.0749991891389072,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,110,CONVENTIONAL_DBF,10131.6512948491,2.01483285054019,0.000191426083488174,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,111,MAIN_GROUPED_CONDITIONAL_JOINT,10133.6713016905,0.0723212018529011,5.38498639651675e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,111,GROUPED_CONDITIONAL_ONLY,10133.6713016905,0.0723212018529011,5.38498639651675e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,111,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.6713016905,0.0723212018529011,5.38498639651675e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,111,LOCAL_FULL_DML_REFERENCE,10133.6713016905,0.0723212018474442,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,111,CONVENTIONAL_DBF,10131.7450141296,1.99860876278399,0.000190087827361757,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,112,MAIN_GROUPED_CONDITIONAL_JOINT,10133.4659046757,0.0728002586092771,0,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,112,GROUPED_CONDITIONAL_ONLY,10133.4659046757,0.0728002586092771,0,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,112,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.4659046757,0.0728002586092771,0,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,112,LOCAL_FULL_DML_REFERENCE,10133.4659046757,0.0728002586092771,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,112,CONVENTIONAL_DBF,10131.5187660381,2.01993889617006,0.000192149325401328,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,113,MAIN_GROUPED_CONDITIONAL_JOINT,10133.8031903193,0.0754174265894108,0,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,113,GROUPED_CONDITIONAL_ONLY,10133.8031903193,0.0754174265894108,0,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,113,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.8031903193,0.0754174265894108,0,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,113,LOCAL_FULL_DML_REFERENCE,10133.8031903193,0.0754174265894108,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,113,CONVENTIONAL_DBF,10131.8591470108,2.01946073513864,0.000191837484115178,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,114,MAIN_GROUPED_CONDITIONAL_JOINT,10134.4615599149,0.0714933239250968,0,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,114,GROUPED_CONDITIONAL_ONLY,10134.4615599149,0.0714933239250968,0,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,114,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10134.4615599149,0.0714933239250968,0,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,114,LOCAL_FULL_DML_REFERENCE,10134.4615599149,0.0714933239250968,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,114,CONVENTIONAL_DBF,10132.5405392019,1.99251403689595,0.000189553307949691,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,115,MAIN_GROUPED_CONDITIONAL_JOINT,10133.5251428793,0.0767069666017051,3.59004271050542e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,115,GROUPED_CONDITIONAL_ONLY,10133.5251428793,0.0767069666017051,3.59004271050542e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,115,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.5251428793,0.0767069666017051,3.59004271050542e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,115,LOCAL_FULL_DML_REFERENCE,10133.5251428793,0.0767069665980671,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,115,CONVENTIONAL_DBF,10131.5731665331,2.02868331277568,0.000192625598560759,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,116,MAIN_GROUPED_CONDITIONAL_JOINT,10132.275780692,0.0739819101690955,8.97621345350722e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,116,GROUPED_CONDITIONAL_ONLY,10132.275780692,0.0739819101690955,8.97621345350722e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,116,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10132.275780692,0.0739819101690955,8.97621345350722e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,116,LOCAL_FULL_DML_REFERENCE,10132.275780692,0.0739819101600006,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,116,CONVENTIONAL_DBF,10130.3421825051,2.0075800970917,0.000190835526863211,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,117,MAIN_GROUPED_CONDITIONAL_JOINT,10133.3133212427,0.0753728295476321,7.18023550987087e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,117,GROUPED_CONDITIONAL_ONLY,10133.3133212427,0.0753728295476321,7.18023550987087e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,117,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.3133212427,0.0753728295476321,7.18023550987087e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,117,LOCAL_FULL_DML_REFERENCE,10133.3133212427,0.0753728295403562,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,117,CONVENTIONAL_DBF,10131.3702536942,2.01844037803858,0.000191750465706506,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,118,MAIN_GROUPED_CONDITIONAL_JOINT,10133.0211794489,0.0771725778504333,7.18044252087424e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,118,GROUPED_CONDITIONAL_ONLY,10133.0211794489,0.0771725778504333,7.18044252087424e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,118,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.0211794489,0.0771725778504333,7.18044252087424e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,118,LOCAL_FULL_DML_REFERENCE,10133.0211794489,0.0771725778431573,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,118,CONVENTIONAL_DBF,10131.071985213,2.02636681379045,0.00019236061994033,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,119,MAIN_GROUPED_CONDITIONAL_JOINT,10132.8113756423,0.0764511574889184,0,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,119,GROUPED_CONDITIONAL_ONLY,10132.8113756423,0.0764511574889184,0,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,119,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10132.8113756423,0.0764511574889184,0,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,119,LOCAL_FULL_DML_REFERENCE,10132.8113756423,0.0764511574889184,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,119,CONVENTIONAL_DBF,10130.8554806369,2.03234616287591,0.000193025897046565,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,120,MAIN_GROUPED_CONDITIONAL_JOINT,10134.4602995348,0.0735113135287975,5.38456715932672e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,120,GROUPED_CONDITIONAL_ONLY,10134.4602995348,0.0735113135287975,5.38456715932672e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,120,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10134.4602995348,0.0735113135287975,5.38456715932672e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,120,LOCAL_FULL_DML_REFERENCE,10134.4602995348,0.0735113135233405,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,120,CONVENTIONAL_DBF,10132.5286203844,2.00519046396766,0.000190605034047347,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,121,MAIN_GROUPED_CONDITIONAL_JOINT,10134.015641559,0.0742118742473394,5.38480342210924e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,121,GROUPED_CONDITIONAL_ONLY,10134.015641559,0.0742118742473394,5.38480342210924e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,121,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10134.015641559,0.0742118742473394,5.38480342210924e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,121,LOCAL_FULL_DML_REFERENCE,10134.015641559,0.0742118742418825,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,121,CONVENTIONAL_DBF,10132.0732690693,2.01658436396428,0.000191668590065802,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,122,MAIN_GROUPED_CONDITIONAL_JOINT,10134.0612113844,0.0710439296944969,1.79492640275592e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,122,GROUPED_CONDITIONAL_ONLY,10134.0612113844,0.0710439296944969,1.79492640275592e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,122,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10134.0612113844,0.0710439296944969,1.79492640275592e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,122,LOCAL_FULL_DML_REFERENCE,10134.0612113844,0.0710439296926779,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,122,CONVENTIONAL_DBF,10132.1330134068,1.99924190736238,0.000190269028127005,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,123,MAIN_GROUPED_CONDITIONAL_JOINT,10133.6060735703,0.0807592778564867,3.59001403910895e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,123,GROUPED_CONDITIONAL_ONLY,10133.6060735703,0.0807592778564867,3.59001403910895e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,123,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.6060735703,0.0807592778564867,3.59001403910895e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,123,LOCAL_FULL_DML_REFERENCE,10133.6060735703,0.0807592778528488,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,123,CONVENTIONAL_DBF,10131.6342127714,2.05262007676174,0.000194586288887995,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,124,MAIN_GROUPED_CONDITIONAL_JOINT,10133.3484684178,0.0729711690546537,7.18021060546778e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,124,GROUPED_CONDITIONAL_ONLY,10133.3484684178,0.0729711690546537,7.18021060546778e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,124,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.3484684178,0.0729711690546537,7.18021060546778e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,124,LOCAL_FULL_DML_REFERENCE,10133.3484684178,0.0729711690473778,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,124,CONVENTIONAL_DBF,10131.4108008485,2.01063873836938,0.000191216908740586,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,125,MAIN_GROUPED_CONDITIONAL_JOINT,10132.5274192551,0.0728675759182806,3.59039621267479e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,125,GROUPED_CONDITIONAL_ONLY,10132.5274192551,0.0728675759182806,3.59039621267479e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,125,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10132.5274192551,0.0728675759182806,3.59039621267479e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,125,LOCAL_FULL_DML_REFERENCE,10132.5274192551,0.0728675759146427,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,125,CONVENTIONAL_DBF,10130.5940617422,2.00622508888409,0.000190807034905767,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,126,MAIN_GROUPED_CONDITIONAL_JOINT,10134.7390227198,0.0761766194409574,5.3844190742399e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,126,GROUPED_CONDITIONAL_ONLY,10134.7390227198,0.0761766194409574,5.3844190742399e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,126,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10134.7390227198,0.0761766194409574,5.3844190742399e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,126,LOCAL_FULL_DML_REFERENCE,10134.7390227198,0.0761766194355005,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,126,CONVENTIONAL_DBF,10132.8027387452,2.01246059401637,0.000191054152478931,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,127,MAIN_GROUPED_CONDITIONAL_JOINT,10133.9123818987,0.0741194234251452,3.5899055270992e-16,0,0,43,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,127,GROUPED_CONDITIONAL_ONLY,10133.9123818987,0.0741194234251452,3.5899055270992e-16,0,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,127,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,10133.9123818987,0.0741194234251452,3.5899055270992e-16,0,0,74,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,127,LOCAL_FULL_DML_REFERENCE,10133.9123818987,0.0741194234215072,0,0,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,127,CONVENTIONAL_DBF,10131.9688086283,2.01769269382203,0.00019178903439822,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
