scenario,data_split,feature_tags,noise_sigma,L,aperture_column_count,trial_id,method,K,oracle_Q,oracle_Kq,condition_source,eta_condition_deg,upstream_group_support_status,conditional_estimate_status,joint_refinement_status,method_estimate_status,method_status_scope,statistical_calibration_status,domain_id,domain_source,domain_bounds,domain_hash,truth_in_domain_flag,truth_on_search_grid_flag,grid_step_az_deg,grid_step_el_deg,az_hat_deg,el_hat_deg,score,rss,normalized_score_gap_to_local_full,az_rmse,el_rmse,pair_rmse,unconditional_penalized_pair_error,success_flag,wrong_local_peak_flag,convergence_flag,rank_Gphi_min,group_recovery_relative_error,cross_group_noise_correlation_max,monotonicity_violation_count,num_score_eval_stage4,num_score_eval_conditional,num_score_eval_joint,num_score_eval_total,num_svd_total,num_eig_total,num_candidate_manifold_build,num_iterations,num_multi_start,runtime_total,precompute_time_sec,online_time_sec,max_primary_array_bytes,registered_model_certified_flag,phase_factor,pass_flag
validation_both_half_grid,VALIDATION,"azimuth_and_elevation_offgrid_half_step,Q2",0.003,4,65,1,MAIN_GROUPED_CONDITIONAL_JOINT,2,2,1 1,ESTIMATED_ELEVATION,9.8 10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,9.8 10,19199.3752441882,17.0251693372593,7.57936914263488e-16,0.22360679774998,0.0999999999999996,0.244948974278318,0.632455532033676,0,0,1,1,1.04428505196074,0.993622942971432,0,3,14,61,78,165,5,74,3,1,0.0985627,0.0112814,0.0872813,299520,0,1,1
validation_both_half_grid,VALIDATION,"azimuth_and_elevation_offgrid_half_step,Q2",0.003,4,65,1,GROUPED_CONDITIONAL_ONLY,2,2,1 1,ESTIMATED_ELEVATION,9.8 10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.8 8.2,9.8 10,19143.3973391789,73.003074346565,0.00291561075802532,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,1,1.04428505196074,0.993622942971432,0,3,14,0,17,43,4,14,0,1,0.0187831,0.0112814,0.0075017,299520,0,1,1
validation_both_half_grid,VALIDATION,"azimuth_and_elevation_offgrid_half_step,Q2",0.003,4,65,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,2,1 1,NOT_APPLICABLE_BASELINE,NaN NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,9.8 10,19199.3752441882,17.0251693372593,7.57936914263488e-16,0.22360679774998,0.0999999999999996,0.244948974278318,0.632455532033676,0,0,1,NaN,1.04428505196074,0.993622942971432,0,0,0,82,82,164,1,80,4,2,0.1078089,0.0064664,0.1013425,299520,0,1,1
validation_both_half_grid,VALIDATION,"azimuth_and_elevation_offgrid_half_step,Q2",0.003,4,65,1,LOCAL_FULL_DML_REFERENCE,2,2,1 1,NOT_APPLICABLE_REFERENCE,NaN NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,9.8 10,19199.3752441882,17.0251693372447,0,0.22360679774998,0.0999999999999996,0.244948974278318,0.632455532033676,0,0,1,NaN,1.04428505196074,0.993622942971432,0,0,0,210,210,231,1,21,0,1,0.0301275,0.0064664,0.0236611,299520,0,1,1
validation_both_half_grid,VALIDATION,"azimuth_and_elevation_offgrid_half_step,Q2",0.003,4,65,1,CONVENTIONAL_DBF,2,2,1 1,NOT_APPLICABLE_BASELINE,NaN NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8 8,9.8 10,18905.5677216366,310.832691888918,0.0153029730819293,0.3,0.0999999999999996,0.316227766016838,0.632455532033676,0,0,1,NaN,1.04428505196074,0.993622942971432,0,0,0,0,0,0,0,0,0,1,0.0067196,0.0064664,0.0002532,299520,0,1,1
validation_fixed_center_bias,VALIDATION,"fixed_conventional_center_bias,same_elevation",0.003,4,65,1,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,19366.0267408676,1.02923731321789,0,0.0999999999999996,0,0.0999999999999996,0.0999999999999996,1,0,1,2,0.000335308223680395,0,0,3,21,19,43,97,4,41,1,1,0.0479839,0.0119414,0.0360425,299520,0,1,1
validation_fixed_center_bias,VALIDATION,"fixed_conventional_center_bias,same_elevation",0.003,4,65,1,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,19366.0267408676,1.02923731321789,0,0.0999999999999996,0,0.0999999999999996,0.0999999999999996,1,0,1,2,0.000335308223680395,0,0,3,21,0,24,57,3,21,0,1,0.0224624,0.0119414,0.010521,299520,0,1,1
validation_fixed_center_bias,VALIDATION,"fixed_conventional_center_bias,same_elevation",0.003,4,65,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,19366.0267408676,1.02923731321789,0,0.0999999999999996,0,0.0999999999999996,0.0999999999999996,1,0,1,NaN,0.000335308223680395,0,0,0,0,56,56,118,1,60,3,2,0.0845511,0.007264,0.0772871,299520,0,1,1
validation_fixed_center_bias,VALIDATION,"fixed_conventional_center_bias,same_elevation",0.003,4,65,1,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,19366.0267408676,1.02923731321789,0,0.0999999999999996,0,0.0999999999999996,0.0999999999999996,1,0,1,NaN,0.000335308223680395,0,0,0,0,210,210,231,1,21,0,1,0.0319976,0.007264,0.0247336,299520,0,1,1
validation_fixed_center_bias,VALIDATION,"fixed_conventional_center_bias,same_elevation",0.003,4,65,1,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,19366.0267408676,1.02923731321789,0,0.0999999999999996,0,0.0999999999999996,0.0999999999999996,1,0,1,NaN,0.000335308223680395,0,0,0,0,0,0,0,0,0,0,1,0.0074896,0.007264,0.0002256,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,1,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8.2 7.6,10 10.2,19350.8808619989,18.4962890950774,-7.5200272959893e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.094743977625509,0,0,3,21,40,64,138,4,61,2,1,0.0655898,0.0126489,0.0529409,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,1,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10,19306.3542671309,63.0228839631091,0.00230101126587256,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.094743977625509,0,0,3,21,0,24,57,3,21,0,1,0.0227424,0.0126489,0.0100935,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,1,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8.2 7.6,10 10.2,19350.8808619989,18.4962890950774,-7.5200272959893e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.094743977625509,0,0,0,0,121,121,243,1,120,6,2,0.1565746,0.0082805,0.1482941,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,1,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8.2 7.6,10 10.2,19350.8808619989,18.4962890950919,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.094743977625509,0,0,0,0,210,210,231,1,21,0,1,0.0312735,0.0082805,0.022993,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,1,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8 8,10 10.2,19068.998085299,300.379065794928,0.0145669222352248,0.3,0.0999999999999996,0.316227766016838,0.632455532033676,0,0,1,NaN,0.094743977625509,0,0,0,0,0,0,0,0,0,0,1,0.0084737,0.0082805,0.0001932,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,2,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8.2 7.6,10 10.2,19349.2892802326,18.5560788463117,3.23979574669828e-07,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0947356503738094,0,0,3,21,40,64,138,4,61,2,1,0.0663436,0.0125018,0.0538418,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,2,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10,19304.8527670758,62.9925920030619,0.00229686821521356,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0947356503738094,0,0,3,21,0,24,57,3,21,0,1,0.0230139,0.0125018,0.0105121,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,2,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19349.2955490091,18.5498100697914,1.12809651324325e-15,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0947356503738094,0,0,0,0,121,121,243,1,120,6,2,0.1252848,0.0083274,0.1169574,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,2,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19349.2955490091,18.5498100697696,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0947356503738094,0,0,0,0,210,210,231,1,21,0,1,0.0353123,0.0083274,0.0269849,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,2,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8 8,10 10.2,19067.1575435099,300.687815569025,0.0145813063211856,0.3,0.0999999999999996,0.316227766016838,0.632455532033676,0,0,1,NaN,0.0947356503738094,0,0,0,0,0,0,0,0,0,0,1,0.0084974,0.0083274,0.00017,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,3,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8.2 7.6,10 10.2,19350.2730705647,18.5130487594324,-9.40032937474601e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.094751305790536,0,0,3,21,40,64,138,4,61,2,1,0.0561303,0.0098895,0.0462408,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,3,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10,19305.8445213253,62.9415979988516,0.00229601665451353,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.094751305790536,0,0,3,21,0,24,57,3,21,0,1,0.0184687,0.0098895,0.0085792,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,3,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8.2 7.6,10 10.2,19350.2730705647,18.5130487594324,-9.40032937474601e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.094751305790536,0,0,0,0,121,121,243,1,120,6,2,0.1209257,0.0061149,0.1148108,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,3,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8.2 7.6,10 10.2,19350.2730705647,18.5130487594506,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.094751305790536,0,0,0,0,210,210,231,1,21,0,1,0.0290973,0.0061149,0.0229824,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,3,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8 8,10 10.2,19068.2383121638,300.547807160288,0.0145752340224007,0.3,0.0999999999999996,0.316227766016838,0.632455532033676,0,0,1,NaN,0.094751305790536,0,0,0,0,0,0,0,0,0,0,1,0.0062891,0.0061149,0.0001742,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,4,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.9807548719,18.547860658764,7.51998847639966e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0947172265030856,0,0,3,21,40,64,138,4,61,2,1,0.0574688,0.0111136,0.0463552,299520,0,1,1
