az_center_grid,el_center_grid,score_grid,score_grid_norm,truth_center_az,truth_center_el,fixed_est_center_az,fixed_est_center_el,c05_est_center_az,c05_est_center_el
0.034,10.291,216291.289278614,0.998228782314802,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.351,215972.632804357,0.996476210202678,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.411,215221.146140318,0.992343124336169,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.471,214116.942215395,0.986270136145908,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.531,212730.575196069,0.97864528502403,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.591,211123.164664052,0.969804721286206,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.651,209346.903928116,0.9600355018253,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.711,207445.798427216,0.949579651239363,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.771,205456.517279616,0.93863884524891,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.831,203409.274635945,0.927379258032282,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.891,201328.685297609,0.915936268023554,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.951,199234.560560041,0.904418834954234,0,10.31,0.02,10.36,-0.012,10.312
0.034,11.011,197142.625937694,0.892913447254044,0,10.31,0.02,10.36,-0.012,10.312
0.034,11.071,195065.153278332,0.88148759860315,0,10.31,0.02,10.36,-0.012,10.312
0.074,9.511,142409.998994936,0.591890611215447,0,10.31,0.02,10.36,-0.012,10.312
0.074,9.571,154453.780760988,0.658129955941924,0,10.31,0.02,10.36,-0.012,10.312
0.074,9.631,165575.144305295,0.719296111884427,0,10.31,0.02,10.36,-0.012,10.312
0.074,9.691,175616.342522842,0.774521489022503,0,10.31,0.02,10.36,-0.012,10.312
0.074,9.751,184475.180806197,0.823244029361226,0,10.31,0.02,10.36,-0.012,10.312
0.074,9.811,192103.174337845,0.865197072261623,0,10.31,0.02,10.36,-0.012,10.312
0.074,9.871,198500.215822637,0.900380027613328,0,10.31,0.02,10.36,-0.012,10.312
0.074,9.931,203706.79482838,0.929015583147815,0,10.31,0.02,10.36,-0.012,10.312
0.074,9.991,207794.867877427,0.951499491045096,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.051,210858.427134445,0.968348696855813,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.111,213004.646668925,0.980152645014675,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.171,214346.229541243,0.987531188738299,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.231,214995.293702583,0.991100963213436,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.291,215058.877163701,0.991450664568187,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.351,214635.950267348,0.989124617731255,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.411,213815.706867743,0.984613378125505,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.471,212676.858596867,0.978349850217819,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.531,211287.65886835,0.970709419537605,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.591,209706.415827806,0.962012773841637,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.651,207982.299423479,0.952530341905123,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.711,206156.29560084,0.942487541476726,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.771,204262.203662049,0.932070264635091,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.831,202327.608135477,0.921430222953822,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.891,200374.783531212,0.910689923547463,0,10.31,0.02,10.36,-0.012,10.312
0.074,10.951,198421.509884519,0.899947154461997,0,10.31,0.02,10.36,-0.012,10.312
0.074,11.011,196481.790331078,0.889278931251974,0,10.31,0.02,10.36,-0.012,10.312
0.074,11.071,194566.470530835,0.87874490373685,0,10.31,0.02,10.36,-0.012,10.312
0.114,9.511,141746.923031041,0.588243773518995,0,10.31,0.02,10.36,-0.012,10.312
0.114,9.571,153852.186794017,0.654821261801025,0,10.31,0.02,10.36,-0.012,10.312
0.114,9.631,164987.560084296,0.716064469653884,0,10.31,0.02,10.36,-0.012,10.312
0.114,9.691,174990.478285237,0.771079311325168,0,10.31,0.02,10.36,-0.012,10.312
0.114,9.751,183760.497483028,0.819313357423358,0,10.31,0.02,10.36,-0.012,10.312
0.114,9.811,191256.537666463,0.860540672849616,0,10.31,0.02,10.36,-0.012,10.312
0.114,9.871,197489.841918841,0.894823093203835,0,10.31,0.02,10.36,-0.012,10.312
0.114,9.931,202514.181827921,0.922456355722642,0,10.31,0.02,10.36,-0.012,10.312
0.114,9.991,206414.85150509,0.943909567714446,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.051,209297.793708656,0.959765401551187,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.111,211279.856696108,0.970666508532837,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.171,212480.778662674,0.977271434267809,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.231,213017.123181856,0.98022126432853,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.291,212998.100970078,0.980116644461787,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.351,212523.031352948,0.977503818959846,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.411,211680.112513989,0.972867867177029,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.471,210546.158576938,0.966631257514107,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.531,209186.995858932,0.959156026762986,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.591,207658.266384549,0.950748199336838,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.651,206006.447204998,0.941663393402499,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.711,204269.949395204,0.932112865231696,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.771,202480.206319295,0.922269494529718,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.831,200662.695847575,0.912273406505308,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.891,198837.866563878,0.902237065899197,0,10.31,0.02,10.36,-0.012,10.312
0.114,10.951,197021.955320809,0.892249773439165,0,10.31,0.02,10.36,-0.012,10.312
0.114,11.011,195227.694638126,0.882381556445696,0,10.31,0.02,10.36,-0.012,10.312
0.114,11.071,193464.915074115,0.872686481801748,0,10.31,0.02,10.36,-0.012,10.312
0.154,9.511,140009.136147173,0.578686155596515,0,10.31,0.02,10.36,-0.012,10.312
0.154,9.571,152104.506828754,0.645209233126035,0,10.31,0.02,10.36,-0.012,10.312
0.154,9.631,163204.037316413,0.706255309894588,0,10.31,0.02,10.36,-0.012,10.312
0.154,9.691,173141.647210558,0.760910963768267,0,10.31,0.02,10.36,-0.012,10.312
0.154,9.751,181818.352747984,0.8086317960075,0,10.31,0.02,10.36,-0.012,10.312
0.154,9.811,189198.735580139,0.849223009974066,0,10.31,0.02,10.36,-0.012,10.312
0.154,9.871,195302.480160369,0.882792867783336,0,10.31,0.02,10.36,-0.012,10.312
0.154,9.931,200192.953005286,0.909689877621473,0,10.31,0.02,10.36,-0.012,10.312
0.154,9.991,203964.7453752,0.9304342799928,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.051,206731.751812176,0.945652481119282,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.111,208616.850920174,0.956020298477966,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.171,209743.732353645,0.962218010225612,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.231,210230.978213792,0.964897803593155,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.291,210188.207141177,0.964662567860863,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.351,209713.927057495,0.96205408469751,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.411,208894.690429076,0.957548382211655,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.471,207805.166739102,0.951556133540121,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.531,206508.806181728,0.944426307085464,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.591,205058.840981,0.936451673649052,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.651,203499.440476787,0.927875159264147,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.711,201866.895391965,0.918896358522349,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.771,200190.753006717,0.909677777895124,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.831,198494.858861863,0.900350564976237,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.891,196798.284033222,0.891019608378747,0,10.31,0.02,10.36,-0.012,10.312
0.154,10.951,195116.132286582,0.881767976989847,0,10.31,0.02,10.36,-0.012,10.312
0.154,11.011,193460.23071235,0.872660718377951,0,10.31,0.02,10.36,-0.012,10.312
0.154,11.071,191839.712553856,0.863748064278009,0,10.31,0.02,10.36,-0.012,10.312
0.194,9.511,137194.315337595,0.563204981197087,0,10.31,0.02,10.36,-0.012,10.312
0.194,9.571,149214.335064097,0.629313637576683,0,10.31,0.02,10.36,-0.012,10.312
0.194,9.631,160236.334187954,0.689933301210742,0,10.31,0.02,10.36,-0.012,10.312
0.194,9.691,170091.41292177,0.744135043673047,0,10.31,0.02,10.36,-0.012,10.312
0.194,9.751,178680.90534637,0.791376214327789,0,10.31,0.02,10.36,-0.012,10.312
0.194,9.811,185972.393083604,0.831478516011545,0,10.31,0.02,10.36,-0.012,10.312
0.194,9.871,191990.281338831,0.864576174405438,0,10.31,0.02,10.36,-0.012,10.312
0.194,9.931,196803.262315291,0.891046988328714,0,10.31,0.02,10.36,-0.012,10.312
0.194,9.991,200510.882534391,0.911438451623079,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.051,203230.954143084,0.926398516864113,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.111,205088.914071204,0.936617072012097,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.171,206209.621525852,0.942780827622087,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.231,206711.607426392,0.945541689431078,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.291,206703.487830884,0.945497032636694,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.351,206282.111344015,0.943179512864621,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.411,205531.985335613,0.939053910439734,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.471,204525.570791776,0.933518752031693,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.531,203324.112515763,0.926910876659556,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.591,201978.754467594,0.919511569924827,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.651,200531.764974659,0.911553302521782,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.711,199017.757356572,0.903226443526744,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.771,197464.837266476,0.894685570636592,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.831,195895.64042926,0.886055177603651,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.891,194328.24609392,0.877434698113267,0,10.31,0.02,10.36,-0.012,10.312
0.194,10.951,192776.96511094,0.868902840114236,0,10.31,0.02,10.36,-0.012,10.312
0.194,11.011,191253.009433684,0.86052126799557,0,10.31,0.02,10.36,-0.012,10.312
0.194,11.071,189765.053867886,0.852337692140819,0,10.31,0.02,10.36,-0.012,10.312
0.234,9.511,133332.625197704,0.54196615195127,0,10.31,0.02,10.36,-0.012,10.312
0.234,9.571,145217.90790761,0.607333771016915,0,10.31,0.02,10.36,-0.012,10.312
0.234,9.631,156127.653606184,0.667336054373043,0,10.31,0.02,10.36,-0.012,10.312
0.234,9.691,165890.331741153,0.721029604704437,0,10.31,0.02,10.36,-0.012,10.312
0.234,9.751,174405.829481287,0.767863813533778,0,10.31,0.02,10.36,-0.012,10.312
0.234,9.811,181641.467065279,0.807658946121853,0,10.31,0.02,10.36,-0.012,10.312
0.234,9.871,187622.191481088,0.840552207888636,0,10.31,0.02,10.36,-0.012,10.312
0.234,9.931,192417.50242428,0.866925838763626,0,10.31,0.02,10.36,-0.012,10.312
0.234,9.991,196127.530028676,0.887330542386285,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.051,198870.122815905,0.902414471388529,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.111,200770.078450972,0.912863997851301,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.171,201950.974608668,0.919358784056766,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.231,202529.553900273,0.922540900263509,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.291,202612.315932949,0.922996081444899,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.351,202293.84226859,0.921244514765132,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.411,201656.372980787,0.917738510693695,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.471,200770.213810661,0.912864742313234,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.531,199694.640198099,0.906949217382185,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.591,198479.053226497,0.90026363589117,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.651,197164.2196753,0.893032210202178,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.711,195783.489249496,0.885438359663723,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.771,194363.926787885,0.877630937619556,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.831,192927.328217725,0.869729819036465,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.891,191491.109261644,0.861830788284957,0,10.31,0.02,10.36,-0.012,10.312
0.234,10.951,190069.068299784,0.854009734788839,0,10.31,0.02,10.36,-0.012,10.312
0.234,11.011,188672.031741384,0.846326202491022,0,10.31,0.02,10.36,-0.012,10.312
0.234,11.071,187308.393598148,0.838826357441807,0,10.31,0.02,10.36,-0.012,10.312
0.274,9.511,128485.546333066,0.515307803762314,0,10.31,0.02,10.36,-0.012,10.312
0.274,9.571,140182.466671479,0.579639452540457,0,10.31,0.02,10.36,-0.012,10.312
0.274,9.631,150950.523930627,0.638862466596858,0,10.31,0.02,10.36,-0.012,10.312
0.274,9.691,160615.419903497,0.692018226849589,0,10.31,0.02,10.36,-0.012,10.312
0.274,9.751,169073.511640525,0.738536709596959,0,10.31,0.02,10.36,-0.012,10.312
0.274,9.811,176288.360837429,0.778217508567456,0,10.31,0.02,10.36,-0.012,10.312
0.274,9.871,182281.179043186,0.811177284717928,0,10.31,0.02,10.36,-0.012,10.312
0.274,9.931,187117.812159233,0.837778182551564,0,10.31,0.02,10.36,-0.012,10.312
0.274,9.991,190894.794984351,0.858551131799459,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.051,193726.415990305,0.874124705249353,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.111,195733.96139938,0.885165962471452,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.171,197037.596457372,0.892335797800685,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.231,197750.820537054,0.896258444075669,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.291,197977.129068307,0.897503113657649,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.351,197808.39345125,0.896575088148471,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.411,197324.470695855,0.893913571455602,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.471,196593.621220231,0.889893987632229,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.531,195673.404462961,0.884832906636918,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.591,194611.812409391,0.878994278591238,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.651,193448.478397245,0.872596082064647,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.711,192215.858691334,0.865816822592622,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.771,190940.327974966,0.858801557747085,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.831,189643.159798465,0.851667289484799,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.891,188341.382351615,0.84450767079243,0,10.31,0.02,10.36,-0.012,10.312
0.274,10.951,187048.511624013,0.837397037979918,0,10.31,0.02,10.36,-0.012,10.312
0.274,11.011,185775.170471831,0.830393815472886,0,10.31,0.02,10.36,-0.012,10.312
0.274,11.071,184529.605118893,0.823543356506154,0,10.31,0.02,10.36,-0.012,10.312
0.314,9.511,122743.316388985,0.483726232777959,0,10.31,0.02,10.36,-0.012,10.312
0.314,9.571,134203.424941306,0.546755445341386,0,10.31,0.02,10.36,-0.012,10.312
0.314,9.631,144803.786636738,0.60505615405634,0,10.31,0.02,10.36,-0.012,10.312
0.314,9.691,154367.099105059,0.657653217306163,0,10.31,0.02,10.36,-0.012,10.312
0.314,9.751,162784.115765791,0.703945792096103,0,10.31,0.02,10.36,-0.012,10.312
0.314,9.811,170011.267640039,0.743694254305732,0,10.31,0.02,10.36,-0.012,10.312
0.314,9.871,176061.986588831,0.776972477548015,0,10.31,0.02,10.36,-0.012,10.312
0.314,9.931,180994.320207741,0.804099716585996,0,10.31,0.02,10.36,-0.012,10.312
0.314,9.991,184897.392879154,0.825566144755838,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.051,187878.707126948,0.841963012951695,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.111,190053.507460488,0.853924152052589,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.171,191536.704577667,0.862081557014794,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.231,192437.323110503,0.867034850143352,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.291,192855.123125984,0.869332699754857,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.351,192878.918385522,0.869463570807654,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.411,192586.111979691,0.867853170948979,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.471,192043.034710082,0.864866311574283,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.531,191305.761205789,0.860811396369304,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.591,190421.167707997,0.855946238997539,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.651,189428.071353959,0.850484329024452,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.711,188358.349756436,0.844600989469146,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.771,187237.982430261,0.838439104524669,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.831,186087.984868298,0.832114256862932,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.891,184925.224982033,0.825719217959331,0,10.31,0.02,10.36,-0.012,10.312
0.314,10.951,183763.123086077,0.819327797922933,0,10.31,0.02,10.36,-0.012,10.312
0.314,11.011,182612.242956727,0.812998096247188,0,10.31,0.02,10.36,-0.012,10.312
0.314,11.071,181480.784484693,0.806775211340393,0,10.31,0.02,10.36,-0.012,10.312
0.354,9.511,116221.13233651,0.44785500842224,0,10.31,0.02,10.36,-0.012,10.312
0.354,9.571,127400.503005865,0.50934019654477,0,10.31,0.02,10.36,-0.012,10.312
0.354,9.631,137808.848453353,0.566584839093156,0,10.31,0.02,10.36,-0.012,10.312
0.354,9.691,147265.750415999,0.618596657417021,0,10.31,0.02,10.36,-0.012,10.312
0.354,9.751,155654.598416307,0.664734307977636,0,10.31,0.02,10.36,-0.012,10.312
0.354,9.811,162921.762771978,0.704702834001255,0,10.31,0.02,10.36,-0.012,10.312
0.354,9.871,169069.36111829,0.738513882226083,0,10.31,0.02,10.36,-0.012,10.312
0.354,9.931,174144.019895805,0.766423892442352,0,10.31,0.02,10.36,-0.012,10.312
0.354,9.991,178224.126391849,0.788863985260538,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.051,181407.594576505,0.806372675687291,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.111,183801.43743181,0.819538522195781,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.171,185513.72163059,0.82895587843121,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.231,186647.93523407,0.835193916228119,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.291,187299.469587352,0.838777276460522,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.351,187553.773410725,0.8401759167671,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.411,187485.721842759,0.839801641364473,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.471,187159.798594783,0.838009102874786,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.531,186630.772636708,0.835099524016008,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.591,185944.635698688,0.831325853747822,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.651,185139.640303317,0.826898476323276,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.711,184247.335634533,0.821990908442623,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.771,183293.540643873,0.816745151220188,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.831,182299.22282704,0.811276523349288,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.891,181281.270056579,0.805677906088728,0,10.31,0.02,10.36,-0.012,10.312
0.354,10.951,180253.154496211,0.800023394711429,0,10.31,0.02,10.36,-0.012,10.312
0.354,11.011,179225.494206174,0.794371387265947,0,10.31,0.02,10.36,-0.012,10.312
0.354,11.071,178206.521280812,0.788767159276675,0,10.31,0.02,10.36,-0.012,10.312
0.394,9.511,109054.33426232,0.408438484821701,0,10.31,0.02,10.36,-0.012,10.312
0.394,9.571,119913.030356758,0.468160001522291,0,10.31,0.02,10.36,-0.012,10.312
0.394,9.631,130105.355735239,0.524216559788117,0,10.31,0.02,10.36,-0.012,10.312
0.394,9.691,139447.97200453,0.575599820605169,0,10.31,0.02,10.36,-0.012,10.312
0.394,9.751,147815.697025269,0.621621297329982,0,10.31,0.02,10.36,-0.012,10.312
0.394,9.811,155142.59574278,0.661918355127326,0,10.31,0.02,10.36,-0.012,10.312
0.394,9.871,161416.652871919,0.696424911380453,0,10.31,0.02,10.36,-0.012,10.312
0.394,9.931,166670.119629048,0.725318343883139,0,10.31,0.02,10.36,-0.012,10.312
0.394,9.991,170967.892663653,0.748955576367522,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.051,174395.949721729,0.767809476049764,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.111,177051.216448556,0.782413122269491,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.171,179033.549369938,0.793315713855146,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.231,180439.968162832,0.801050847309231,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.291,181360.918561205,0.806115963241987,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.351,181878.17899743,0.808960833151952,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.411,182063.987407257,0.809982756958836,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.471,181981.004247299,0.809526359604109,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.531,181682.800589497,0.807886275511622,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.591,181214.638737274,0.805311441882157,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.651,180614.382846239,0.802010106997259,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.711,179913.433078787,0.798154967956708,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.771,179137.618463437,0.793888081297001,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.831,178308.012799686,0.78932535036948,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.891,177441.657318729,0.784560499887009,0,10.31,0.02,10.36,-0.012,10.312
0.394,10.951,176552.185963527,0.779668514888771,0,10.31,0.02,10.36,-0.012,10.312
0.394,11.011,175650.356246203,0.774708560391858,0,10.31,0.02,10.36,-0.012,10.312
0.394,11.071,174744.492332097,0.769726418300004,0,10.31,0.02,10.36,-0.012,10.312
0.434,9.511,101392.847910575,0.366301235456979,0,10.31,0.02,10.36,-0.012,10.312
0.434,9.571,111894.646656019,0.424059859854203,0,10.31,0.02,10.36,-0.012,10.312
0.434,9.631,121846.44839337,0.478793567151029,0,10.31,0.02,10.36,-0.012,10.312
0.434,9.691,131062.610615038,0.529481345982835,0,10.31,0.02,10.36,-0.012,10.312
0.434,9.751,139408.873254786,0.575384782205027,0,10.31,0.02,10.36,-0.012,10.312
0.434,9.811,146805.588036051,0.616065819918667,0,10.31,0.02,10.36,-0.012,10.312
0.434,9.871,153224.631287984,0.651369782331655,0,10.31,0.02,10.36,-0.012,10.312
0.434,9.931,158681.683340781,0.681382909365758,0,10.31,0.02,10.36,-0.012,10.312
0.434,9.991,163226.020344068,0.70637621389096,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.051,166929.809401522,0.726746606259107,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.111,169878.363248953,0.742963296210689,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.171,172162.169422269,0.755523954261562,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.231,173870.956566233,0.764922077117975,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.291,175089.683611789,0.771624928636397,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.351,175896.137476837,0.776060327467971,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.411,176359.759866362,0.778610194601003,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.471,176541.342116984,0.779608875042813,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.531,176493.285813909,0.779344571181488,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.591,176260.19720658,0.77806261200018,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.651,175879.649204155,0.775969643960139,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.711,175382.999006754,0.773238127873817,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.771,174796.190733806,0.770010753263815,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.831,174140.501976975,0.766404544313782,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.891,173433.21327959,0.76251454192439,0,10.31,0.02,10.36,-0.012,10.312
0.434,10.951,172688.19247558,0.758417017506909,0,10.31,0.02,10.36,-0.012,10.312
0.434,11.011,171916.393648101,0.754172217195351,0,10.31,0.02,10.36,-0.012,10.312
0.434,11.071,171126.274796576,0.749826658964747,0,10.31,0.02,10.36,-0.012,10.312
0.474,9.511,93395.2019168942,0.322315148672431,0,10.31,0.02,10.36,-0.012,10.312
0.474,9.571,103507.652068927,0.377932402842372,0,10.31,0.02,10.36,-0.012,10.312
0.474,9.631,113193.753051617,0.431204788087369,0,10.31,0.02,10.36,-0.012,10.312
0.474,9.691,122266.624828753,0.481104486784905,0,10.31,0.02,10.36,-0.012,10.312
0.474,9.751,130583.173243757,0.526844498360723,0,10.31,0.02,10.36,-0.012,10.312
0.474,9.811,138049.519575655,0.567908501190786,0,10.31,0.02,10.36,-0.012,10.312
0.474,9.871,144620.346644207,0.604047256258461,0,10.31,0.02,10.36,-0.012,10.312
0.474,9.931,150293.360250269,0.635248145745612,0,10.31,0.02,10.36,-0.012,10.312
0.474,9.991,155100.728968269,0.661688092925361,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.051,159099.415744014,0.683680387118066,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.111,162361.925865818,0.701623798650228,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.171,164968.424460224,0.715959226033226,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.231,167000.633994966,0.727136132966862,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.291,168537.521020908,0.735588825941092,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.351,169652.545504575,0.741721325897232,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.411,170412.147357242,0.745899044320818,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.471,170875.137305761,0.748445433104718,0,10.31,0.02,10.36,-0.012,10.312
0.474,10.531,171092.700779042,0.749642005924326,0,10.31,0.02,10.36,-0.012,10.312
