center_az,actual_center_az,selected_center_column,scenario_name,trial_id,seed,truth_az1,truth_az2,truth_el1,truth_el2,cached_status,direct_status,cached_success,direct_success,cached_rmse,direct_rmse,same_estimate_flag,same_policy_flag,same_score_flag,az_diff_max,el_diff_max,score_diff_abs,score_diff_rel,cached_policy_name,direct_policy_name,cached_confidence,direct_confidence,cached_boundary_flag,direct_boundary_flag,cached_num_pairs,direct_num_pairs,cached_cache_miss_count,cached_fallback_used,cached_runtime_total_sec,direct_runtime_total_sec,pass_flag
15,15,9,easy_noncoherent,4,20561613,14.365,15.635,10.645,9.975,ok,ok,1,1,0.0282488937836504,0.0282488937836504,1,1,1,0,0,5.82076609134674e-11,3.10185356851801e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0510692,0.1278312,1
15,15,9,easy_noncoherent,5,20561614,14.365,15.635,9.975,10.645,ok,ok,1,1,0.0373898381916806,0.0373898381916806,1,1,1,0,0,5.82076609134674e-11,2.70155970959757e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0492143,0.1198039,1
15,15,9,easy_noncoherent,6,20561615,14.365,15.635,10.645,9.975,ok,ok,1,1,0.0282488937836504,0.0282488937836504,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0602781,0.1197903,1
15,15,9,easy_noncoherent,7,20561616,14.365,15.635,9.975,10.645,ok,ok,1,1,0.0595818764390647,0.0595818764390647,1,1,1,0,0,0,0,SCORE_AMBIGUOUS,SCORE_AMBIGUOUS,medium_low,medium_low,,,20394,20394,0,0,0.0854336,0.1835461,1
15,15,9,easy_noncoherent,8,20561617,14.365,15.635,10.645,9.975,ok,ok,1,1,0.0282488937836504,0.0282488937836504,1,1,1,0,0,8.73114913702011e-11,4.65497343271974e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0457446,0.0994463,1
15,15,9,easy_noncoherent,9,20561618,14.365,15.635,9.975,10.645,ok,ok,1,1,0.0373898381916806,0.0373898381916806,1,1,1,0,0,2.91038304567337e-11,1.34459287197247e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0339314,0.0860137,1
15,15,9,easy_noncoherent,10,20561619,14.365,15.635,10.645,9.975,ok,ok,1,1,0.0282488937836504,0.0282488937836504,1,1,1,0,0,8.73114913702011e-11,4.61100574929672e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0416143,0.1055075,1
15,15,9,strong_coherent,1,20562610,14.365,15.635,10.125,10.495,ok,ok,1,1,0.0140712472794698,0.0140712472794698,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0477899,0.1051815,1
15,15,9,strong_coherent,2,20562611,14.365,15.635,10.495,10.125,ok,ok,1,1,0.0140712472794698,0.0140712472794698,1,1,1,0,0,2.91038304567337e-11,1.58180718435303e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0455598,0.1204664,1
15,15,9,strong_coherent,3,20562612,14.365,15.635,10.125,10.495,ok,ok,1,1,0.0140712472794698,0.0140712472794698,1,1,1,0,0,2.91038304567337e-11,1.45186490922608e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0551369,0.154533,1
15,15,9,strong_coherent,4,20562613,14.365,15.635,10.495,10.125,ok,ok,1,1,0.0140712472794698,0.0140712472794698,1,1,1,0,0,5.82076609134674e-11,3.16159913656969e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.1156826,0.1789034,1
15,15,9,strong_coherent,5,20562614,14.365,15.635,10.125,10.495,ok,ok,1,1,0.0140712472794698,0.0140712472794698,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0975693,0.1474048,1
15,15,9,strong_coherent,6,20562615,14.365,15.635,10.495,10.125,ok,ok,1,1,0.0140712472794698,0.0140712472794698,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0749343,0.1619765,1
15,15,9,strong_coherent,7,20562616,14.365,15.635,10.125,10.495,ok,ok,1,1,0.0140712472794698,0.0140712472794698,1,1,1,0,0,5.82076609134674e-11,2.90301885478419e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0752238,0.1436426,1
15,15,9,strong_coherent,8,20562617,14.365,15.635,10.495,10.125,ok,ok,1,1,0.0140712472794698,0.0140712472794698,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0685163,0.14078,1
15,15,9,strong_coherent,9,20562618,14.365,15.635,10.125,10.495,ok,ok,1,1,0.0140712472794698,0.0140712472794698,1,1,1,0,0,8.73114913702011e-11,4.35054662123704e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0473375,0.1143416,1
15,15,9,strong_coherent,10,20562619,14.365,15.635,10.495,10.125,ok,ok,1,1,0.0140712472794698,0.0140712472794698,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0609061,0.1597224,1
15,15,9,hard_phase,1,20563610,14.585,15.415,10.125,10.495,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,2.91038304567337e-11,2.03832741343255e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0672988,0.1303762,1
15,15,9,hard_phase,2,20563611,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0474126,0.1584207,1
15,15,9,hard_phase,3,20563612,14.585,15.415,10.125,10.495,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,2.91038304567337e-11,2.03881353957997e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0634636,0.1150139,1
15,15,9,hard_phase,4,20563613,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,2.91038304567337e-11,1.75361279439714e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0396154,0.1143577,1
15,15,9,hard_phase,5,20563614,14.585,15.415,10.125,10.495,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,5.82076609134674e-11,4.07780898954964e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0461462,0.1205279,1
15,15,9,hard_phase,6,20563615,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,2.91038304567337e-11,1.74956225243121e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0638364,0.1160068,1
15,15,9,hard_phase,7,20563616,14.585,15.415,10.125,10.495,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0482737,0.1342192,1
15,15,9,hard_phase,8,20563617,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,2.91038304567337e-11,1.73465660302451e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0585226,0.1318272,1
15,15,9,hard_phase,9,20563618,14.585,15.415,10.125,10.495,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,2.91038304567337e-11,2.03782900462252e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0582094,0.1378291,1
15,15,9,hard_phase,10,20563619,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,2.91038304567337e-11,1.73176431914068e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0468313,0.1179895,1
15,15,9,weak_secondary,1,20564610,14.585,15.415,10.125,10.495,ok,ok,0,0,0.141950695665784,0.141950695665784,1,1,1,0,0,2.91038304567337e-11,2.91849346532706e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1233068,0.2087918,1
15,15,9,weak_secondary,2,20564611,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,2.91038304567337e-11,2.76466120759505e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0463526,0.1299774,1
15,15,9,weak_secondary,3,20564612,14.585,15.415,10.125,10.495,ok,ok,0,0,0.141950695665784,0.141950695665784,1,1,1,0,0,1.45519152283669e-11,1.45938005368319e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1031881,0.1925492,1
15,15,9,weak_secondary,4,20564613,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,1.45519152283669e-11,1.38533503403999e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0648468,0.1311105,1
15,15,9,weak_secondary,5,20564614,14.585,15.415,10.125,10.495,ok,ok,0,0,0.141950695665784,0.141950695665784,1,1,1,0,0,1.45519152283669e-11,1.4588864838792e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0981856,0.1989746,1
15,15,9,weak_secondary,6,20564615,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,2.91038304567337e-11,2.77278285038503e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0460714,0.1032433,1
15,15,9,weak_secondary,7,20564616,14.585,15.415,10.125,10.495,ok,ok,0,0,0.141950695665784,0.141950695665784,1,1,1,0,0,2.91038304567337e-11,2.9177204355011e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0941247,0.2117,1
15,15,9,weak_secondary,8,20564617,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,1.45519152283669e-11,1.37974132037994e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0475575,0.1213603,1
15,15,9,weak_secondary,9,20564618,14.585,15.415,10.125,10.495,ok,ok,0,0,0.141950695665784,0.141950695665784,1,1,1,0,0,4.36557456851006e-11,4.37751110688402e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1192956,0.2155514,1
15,15,9,weak_secondary,10,20564619,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0414684,0.1184211,1
15,15,9,low_snr_hard,1,20565610,14.585,15.415,10.125,10.495,ok,ok,0,0,0.141950695665784,0.141950695665784,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1198068,0.225044,1
15,15,9,low_snr_hard,2,20565611,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,1.45519152283669e-11,1.38679585439083e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.04901,0.127072,1
15,15,9,low_snr_hard,3,20565612,14.585,15.415,10.125,10.495,ok,ok,0,0,0.141950695665784,0.141950695665784,1,1,1,0,0,7.27595761418343e-11,7.30878076126758e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1026165,0.1938315,1
15,15,9,low_snr_hard,4,20565613,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,1.45519152283669e-11,1.3873379179408e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0452597,0.1205669,1
15,15,9,low_snr_hard,5,20565614,14.585,15.415,10.125,10.495,ok,ok,0,0,0.141950695665784,0.141950695665784,1,1,1,0,0,2.91038304567337e-11,2.92435189439571e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.104249,0.2001622,1
15,15,9,low_snr_hard,6,20565615,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,2.91038304567337e-11,2.77368862523844e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0372209,0.1226543,1
15,15,9,low_snr_hard,7,20565616,14.585,15.415,10.125,10.495,ok,ok,0,0,0.141950695665784,0.141950695665784,1,1,1,0,0,2.91038304567337e-11,2.92574304843916e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1252007,0.1970194,1
15,15,9,low_snr_hard,8,20565617,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,1.45519152283669e-11,1.38608390118592e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0414386,0.1290014,1
15,15,9,low_snr_hard,9,20565618,14.585,15.415,10.125,10.495,ok,ok,0,0,0.141950695665784,0.141950695665784,1,1,1,0,0,1.45519152283669e-11,1.46127006258802e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1112029,0.210272,1
15,15,9,low_snr_hard,10,20565619,14.585,15.415,10.495,10.125,ok,ok,1,1,0.0199499373432593,0.0199499373432593,1,1,1,0,0,4.36557456851006e-11,4.15997529868079e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0469376,0.1148799,1
30,30,17,easy_noncoherent,1,20661610,29.365,30.635,9.975,10.645,ok,ok,1,1,0.0373898381916808,0.0373898381916808,1,1,1,0,0,8.73114913702011e-11,4.04466663413031e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0486525,0.1135811,1
30,30,17,easy_noncoherent,2,20661611,29.365,30.635,10.645,9.975,ok,ok,1,1,0.0282488937836506,0.0282488937836506,1,1,1,0,0,1.16415321826935e-10,6.10607589934132e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0390729,0.106481,1
30,30,17,easy_noncoherent,3,20661612,29.365,30.635,9.975,10.645,ok,ok,1,1,0.0595818764390643,0.0595818764390643,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,18612,18612,0,0,0.0998414,0.1677179,1
30,30,17,easy_noncoherent,4,20661613,29.365,30.635,10.645,9.975,ok,ok,1,1,0.0282488937836506,0.0282488937836506,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0516506,0.1092642,1
30,30,17,easy_noncoherent,5,20661614,29.365,30.635,9.975,10.645,ok,ok,1,1,0.0373898381916808,0.0373898381916808,1,1,1,0,0,8.73114913702011e-11,4.04652641902996e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0446011,0.1146125,1
30,30,17,easy_noncoherent,6,20661615,29.365,30.635,10.645,9.975,ok,ok,1,1,0.0282488937836506,0.0282488937836506,1,1,1,0,0,8.73114913702011e-11,4.60550318600086e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0447489,0.1207864,1
30,30,17,easy_noncoherent,7,20661616,29.365,30.635,9.975,10.645,ok,ok,1,1,0.0373898381916808,0.0373898381916808,1,1,1,0,0,5.82076609134674e-11,2.69001716034124e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0523897,0.1218161,1
30,30,17,easy_noncoherent,8,20661617,29.365,30.635,10.645,9.975,ok,ok,1,1,0.0282488937836506,0.0282488937836506,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0487642,0.1217305,1
30,30,17,easy_noncoherent,9,20661618,29.365,30.635,9.975,10.645,ok,ok,1,1,0.0595818764390643,0.0595818764390643,1,1,1,0,0,2.91038304567337e-11,1.36109153687622e-16,NORMAL,NORMAL,medium,medium,,,18612,18612,0,0,0.1035833,0.195474,1
30,30,17,easy_noncoherent,10,20661619,29.365,30.635,10.645,9.975,ok,ok,1,1,0.0282488937836506,0.0282488937836506,1,1,1,0,0,2.91038304567337e-11,1.55904300633537e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0432897,0.1098312,1
30,30,17,strong_coherent,1,20662610,29.365,30.635,10.125,10.495,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,5.82076609134674e-11,2.90200755490403e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.05682,0.1229533,1
30,30,17,strong_coherent,2,20662611,29.365,30.635,10.495,10.125,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,1.16415321826935e-10,6.32587224940845e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0467562,0.107429,1
30,30,17,strong_coherent,3,20662612,29.365,30.635,10.125,10.495,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,2.91038304567337e-11,1.45024400184071e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0401873,0.1104799,1
30,30,17,strong_coherent,4,20662613,29.365,30.635,10.495,10.125,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,8.73114913702011e-11,4.74701404121701e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0610807,0.1407596,1
30,30,17,strong_coherent,5,20662614,29.365,30.635,10.125,10.495,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,2.91038304567337e-11,1.4519856225074e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0634861,0.124658,1
30,30,17,strong_coherent,6,20662615,29.365,30.635,10.495,10.125,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,1.16415321826935e-10,6.33359638832909e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0390069,0.1029755,1
30,30,17,strong_coherent,7,20662616,29.365,30.635,10.125,10.495,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,2.91038304567337e-11,1.45185262012058e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0557065,0.1170438,1
30,30,17,strong_coherent,8,20662617,29.365,30.635,10.495,10.125,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,5.82076609134674e-11,3.16203891865938e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0472745,0.1007497,1
30,30,17,strong_coherent,9,20662618,29.365,30.635,10.125,10.495,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.042099,0.1521726,1
30,30,17,strong_coherent,10,20662619,29.365,30.635,10.495,10.125,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,8.73114913702011e-11,4.74521966478123e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0495286,0.1224938,1
30,30,17,hard_phase,1,20663610,29.585,30.415,10.125,10.495,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,2.91038304567337e-11,2.03872742627368e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0444982,0.1109629,1
30,30,17,hard_phase,2,20663611,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,8.73114913702011e-11,5.24851049593043e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0499123,0.1334155,1
30,30,17,hard_phase,3,20663612,29.585,30.415,10.125,10.495,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,1.16415321826935e-10,8.1529772718109e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0482022,0.1133863,1
30,30,17,hard_phase,4,20663613,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,1.16415321826935e-10,7.02152678998902e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0406657,0.1188892,1
30,30,17,hard_phase,5,20663614,29.585,30.415,10.125,10.495,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,2.91038304567337e-11,2.03859137983368e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0475194,0.1121846,1
30,30,17,hard_phase,6,20663615,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,8.73114913702011e-11,5.24365714488622e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0475741,0.1108855,1
30,30,17,hard_phase,7,20663616,29.585,30.415,10.125,10.495,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0481325,0.1102427,1
30,30,17,hard_phase,8,20663617,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,8.73114913702011e-11,5.2124210146801e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0430844,0.1265259,1
30,30,17,hard_phase,9,20663618,29.585,30.415,10.125,10.495,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,2.91038304567337e-11,2.03923362140278e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0521728,0.1384039,1
30,30,17,hard_phase,10,20663619,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,2.91038304567337e-11,1.74713929182473e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0496441,0.1353495,1
30,30,17,weak_secondary,1,20664610,29.585,30.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,1.45519152283669e-11,1.45885871175887e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0998924,0.1823521,1
30,30,17,weak_secondary,2,20664611,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,4.36557456851006e-11,4.14310984325571e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0468904,0.1116295,1
30,30,17,weak_secondary,3,20664612,29.585,30.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1032799,0.1937932,1
30,30,17,weak_secondary,4,20664613,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,5.82076609134674e-11,5.55269815986594e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0485748,0.133034,1
30,30,17,weak_secondary,5,20664614,29.585,30.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,5.82076609134674e-11,5.83615780720444e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1136587,0.2021552,1
30,30,17,weak_secondary,6,20664615,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,4.36557456851006e-11,4.16351371309776e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0507406,0.1267415,1
30,30,17,weak_secondary,7,20664616,29.585,30.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,2.91038304567337e-11,2.91802464888072e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1561816,0.2294008,1
30,30,17,weak_secondary,8,20664617,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,5.82076609134674e-11,5.55370357680615e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.056428,0.137895,1
30,30,17,weak_secondary,9,20664618,29.585,30.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,2.91038304567337e-11,2.91819295454153e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0899379,0.1786706,1
30,30,17,weak_secondary,10,20664619,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,7.27595761418343e-11,6.90650831298561e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0453779,0.1224514,1
30,30,17,low_snr_hard,1,20665610,29.585,30.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,1.45519152283669e-11,1.4625135543351e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1201194,0.20543,1
30,30,17,low_snr_hard,2,20665611,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,5.82076609134674e-11,5.55000430624526e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0562256,0.1330212,1
30,30,17,low_snr_hard,3,20665612,29.585,30.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,2.91038304567337e-11,2.92440515686331e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0959545,0.1891803,1
30,30,17,low_snr_hard,4,20665613,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,1.45519152283669e-11,1.3861166725251e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0517205,0.1421666,1
30,30,17,low_snr_hard,5,20665614,29.585,30.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,4.36557456851006e-11,4.38618531081172e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.105693,0.2055088,1
30,30,17,low_snr_hard,6,20665615,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0436762,0.1134454,1
30,30,17,low_snr_hard,7,20665616,29.585,30.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,1.45519152283669e-11,1.46139144867325e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0970727,0.1796301,1
30,30,17,low_snr_hard,8,20665617,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,1.45519152283669e-11,1.38667272683651e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0476049,0.1110888,1
30,30,17,low_snr_hard,9,20665618,29.585,30.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,1.45519152283669e-11,1.46166514499552e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.1137959,0.1755158,1
30,30,17,low_snr_hard,10,20665619,29.585,30.415,10.495,10.125,ok,ok,1,1,0.0199499373432582,0.0199499373432582,1,1,1,0,0,7.27595761418343e-11,6.93393050752299e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0415869,0.1305295,1
